GeographyCode,LC2208NI0001,LC2208NI0002,LC2208NI0003,LC2208NI0004,LC2208NI0005,LC2208NI0006,LC2208NI0007,LC2208NI0008,LC2208NI0009,LC2208NI0010,LC2208NI0011,LC2208NI0012
95AA01S1,1003,866,28,126,45,26,11,9,958,840,17,117
95AA01S2,1764,1163,453,210,222,79,143,13,1542,1084,310,197
95AA01S3,1435,1110,147,217,62,36,23,5,1373,1074,124,212
95AA02W1,1683,1186,153,373,99,55,34,14,1584,1131,119,359
95AA03W1,1736,1201,59,491,60,31,14,16,1676,1170,45,475
95AA04W1,2922,2280,388,333,187,89,90,16,2735,2191,298,317
95AA05W1,2586,1499,636,500,423,161,242,39,2163,1338,394,461
95AA06S1,1860,914,736,273,365,114,229,40,1495,800,507,233
95AA06S2,2561,1262,1003,343,470,124,323,44,2091,1138,680,299
95AA07W1,2070,1497,133,482,59,33,22,6,2011,1464,111,476
95AA08W1,1616,946,177,517,104,52,37,23,1512,894,140,494
95AA09W1,2105,1537,116,471,76,45,18,15,2029,1492,98,456
95AA10W1,1884,1311,198,399,93,48,34,15,1791,1263,164,384
95AA11S1,2685,1873,236,626,134,64,36,40,2551,1809,200,586
95AA11S2,2424,1893,281,312,167,103,45,26,2257,1790,236,286
95AA12W1,2690,2249,128,360,41,22,17,2,2649,2227,111,358
95AA13S1,1660,995,382,319,221,98,106,24,1439,897,276,295
95AA13S2,1487,882,334,319,217,102,103,25,1270,780,231,294
95AA14W1,2275,1538,340,450,209,82,105,29,2066,1456,235,421
95AA15S1,2474,1789,236,497,146,75,46,34,2328,1714,190,463
95AA15S2,1432,862,151,439,88,28,28,37,1344,834,123,402
95AA16W1,1722,1192,63,486,54,32,7,15,1668,1160,56,471
95AA17W1,2044,1463,153,452,117,66,38,17,1927,1397,115,435
95AA18W1,2369,1943,197,320,78,39,33,8,2291,1904,164,312
95AA19W1,2555,1030,901,701,546,182,299,91,2009,848,602,610
95BB01S1,1521,1247,103,201,54,23,20,11,1467,1224,83,190
95BB01S2,1964,1618,89,293,58,24,18,16,1906,1594,71,277
95BB02W1,2280,1620,130,574,83,45,9,31,2197,1575,121,543
95BB03S1,1942,1518,65,385,34,26,5,4,1908,1492,60,381
95BB03S2,2116,1696,104,347,56,38,10,9,2060,1658,94,338
95BB04S1,1396,1155,69,212,27,18,8,1,1369,1137,61,211
95BB04S2,1563,1356,89,160,32,27,6,0,1531,1329,83,160
95BB05S1,1454,1189,94,201,28,15,8,5,1426,1174,86,196
95BB05S2,1847,1480,100,308,37,23,5,9,1810,1457,95,299
95BB06W1,2778,1956,147,715,95,50,13,33,2683,1906,134,682
95BB07S1,1592,1176,74,368,43,28,10,6,1549,1148,64,362
95BB07S2,1258,1076,33,167,16,12,3,1,1242,1064,30,166
95BB08S1,1275,902,39,347,45,19,9,18,1230,883,30,329
95BB08S2,1233,1066,36,140,24,13,4,7,1209,1053,32,133
95BB09S1,1282,1070,59,189,19,7,4,8,1263,1063,55,181
95BB09S2,1568,1345,56,201,16,12,1,3,1552,1333,55,198
95BB10S1,1651,1280,87,327,58,23,15,20,1593,1257,72,307
95BB10S2,1591,1354,126,186,44,27,17,6,1547,1327,109,180
95BB11S1,1356,1020,39,311,20,17,2,1,1336,1003,37,310
95BB11S2,1512,1214,87,249,35,17,10,10,1477,1197,77,239
95BB12S1,1370,921,64,399,33,17,9,8,1337,904,55,391
95BB12S2,1281,1060,88,169,31,17,9,6,1250,1043,79,163
95BB13S1,1350,1153,60,158,28,24,2,3,1322,1129,58,155
95BB13S2,1413,1078,65,291,27,20,7,3,1386,1058,58,288
95BB13S3,1508,1326,54,159,15,8,8,0,1493,1318,46,159
95BB14S1,1479,1251,78,196,26,19,9,0,1453,1232,69,196
95BB14S2,1557,1281,116,201,37,22,14,4,1520,1259,102,197
95BB15S1,1924,1254,329,380,174,84,78,18,1750,1170,251,362
95BB15S2,1434,882,223,356,133,55,43,39,1301,827,180,317
95BB16S1,1497,1254,64,217,22,10,5,7,1475,1244,59,210
95BB16S2,1555,1291,93,217,35,20,12,5,1520,1271,81,212
95BB17S1,1707,1415,63,251,36,20,5,12,1671,1395,58,239
95BB17S2,1699,1327,101,311,43,32,7,6,1656,1295,94,305
95BB18S1,1619,1282,49,301,23,15,3,6,1596,1267,46,295
95BB18S2,2475,2087,139,306,47,19,20,8,2428,2068,119,298
95BB19S1,1548,1243,79,250,23,13,6,7,1525,1230,73,243
95BB19S2,1711,1540,65,144,14,13,3,0,1697,1527,62,144
95BB19S3,1344,1177,62,130,31,23,9,2,1313,1154,53,128
95BB20S1,1820,989,494,396,261,107,133,35,1559,882,361,361
95BB20S2,1477,754,351,409,166,71,65,32,1311,683,286,377
95BB21S1,2280,1787,69,450,42,23,6,18,2238,1764,63,432
95BB21S2,2234,1680,198,402,122,68,43,20,2112,1612,155,382
95BB22S1,1498,1172,63,276,30,17,7,7,1468,1155,56,269
95BB22S2,1413,1023,52,347,39,18,6,17,1374,1005,46,330
95BB23S1,1499,1218,131,188,40,17,17,8,1459,1201,114,180
95BB23S2,1442,1177,105,193,26,10,12,5,1416,1167,93,188
95CC01W1,2462,734,1038,731,549,99,370,91,1913,635,668,640
95CC02W1,2613,1102,1079,498,581,148,386,70,2032,954,693,428
95CC03W1,2649,780,1000,918,577,108,362,120,2072,672,638,798
95CC04W1,2348,784,995,613,500,96,337,82,1848,688,658,531
95CC05W1,2655,1160,915,648,476,136,304,51,2179,1024,611,597
95CC06S1,1397,758,455,223,276,73,186,28,1121,685,269,195
95CC06S2,1251,739,340,211,173,67,101,16,1078,672,239,195
95CC07W1,3309,1025,1686,672,698,128,520,75,2611,897,1166,597
95CC08W1,2446,778,1103,630,623,151,394,105,1823,627,709,525
95CC09S1,1439,1086,133,250,62,18,39,7,1377,1068,94,243
95CC09S2,1781,1366,72,364,27,11,8,8,1754,1355,64,356
95CC10W1,2505,1781,329,475,170,70,94,18,2335,1711,235,457
95CC11W1,1732,498,771,496,344,59,216,72,1388,439,555,424
95CC12W1,2650,1265,804,615,368,66,256,51,2282,1199,548,564
95CC13W1,2365,1167,757,475,379,78,265,44,1986,1089,492,431
95CC14W1,2892,2292,196,453,125,57,49,23,2767,2235,147,430
95CC15W1,2781,1643,547,635,305,90,178,44,2476,1553,369,591
95CC16W1,2715,1831,219,697,102,45,39,21,2613,1786,180,676
95CC17W1,2609,1103,1119,458,527,109,381,59,2082,994,738,399
95CC18W1,2270,1241,622,477,330,94,213,32,1940,1147,409,445
95CC19W1,2599,1556,479,602,240,60,157,29,2359,1496,322,573
95CC20S1,1239,1006,73,186,24,10,10,9,1215,996,63,177
