GeographyCode,LC3301NI0001,LC3301NI0002,LC3301NI0003,LC3301NI0004,LC3301NI0005,LC3301NI0006,LC3301NI0007,LC3301NI0008,LC3301NI0009,LC3301NI0010,LC3301NI0011,LC3301NI0012
95AA01S1,982,940,42,8,1,7,29,17,12,945,922,23
95AA01S2,1814,1563,251,145,25,120,109,53,56,1560,1485,75
95AA01S3,1494,1282,212,88,12,76,110,45,65,1296,1225,71
95AA02W1,1734,1241,493,261,14,247,204,68,136,1269,1159,110
95AA03W1,1822,1346,476,281,32,249,179,66,113,1362,1248,114
95AA04W1,3002,2577,425,216,39,177,216,87,129,2570,2451,119
95AA05W1,2654,2237,417,227,28,199,218,104,114,2209,2105,104
95AA06S1,1953,1617,336,219,35,184,156,66,90,1578,1516,62
95AA06S2,2651,2243,408,225,38,187,178,72,106,2248,2133,115
95AA07W1,2119,1738,381,201,24,177,186,73,113,1732,1641,91
95AA08W1,1676,1272,404,252,32,220,180,72,108,1244,1168,76
95AA09W1,2143,1633,510,240,14,226,197,73,124,1706,1546,160
95AA10W1,1953,1505,448,252,32,220,213,81,132,1488,1392,96
95AA11S1,2698,2239,459,245,21,224,216,99,117,2237,2119,118
95AA11S2,2431,2140,291,154,24,130,155,79,76,2122,2037,85
95AA12W1,2775,2439,336,167,22,145,204,108,96,2404,2309,95
95AA13S1,1707,1434,273,144,14,130,117,54,63,1446,1366,80
95AA13S2,1561,1285,276,163,24,139,131,48,83,1267,1213,54
95AA14W1,2302,1932,370,175,22,153,173,78,95,1954,1832,122
95AA15S1,2630,2246,384,203,22,181,158,55,103,2269,2169,100
95AA15S2,1472,1240,232,129,21,108,93,37,56,1250,1182,68
95AA16W1,1807,1368,439,268,31,237,177,73,104,1362,1264,98
95AA17W1,2142,1717,425,236,30,206,183,73,110,1723,1614,109
95AA18W1,2373,2020,353,195,34,161,203,88,115,1975,1898,77
95AA19W1,2645,2216,429,224,31,193,170,53,117,2251,2132,119
95BB01S1,1574,1336,238,134,22,112,114,41,73,1326,1273,53
95BB01S2,2035,1712,323,162,16,146,158,69,89,1715,1627,88
95BB02W1,2334,1635,699,421,42,379,278,100,178,1635,1493,142
95BB03S1,2026,1514,512,280,30,250,246,100,146,1500,1384,116
95BB03S2,2191,1689,502,279,39,240,240,93,147,1672,1557,115
95BB04S1,1399,1069,330,182,28,154,177,71,106,1040,970,70
95BB04S2,1610,1332,278,143,20,123,174,85,89,1293,1227,66
95BB05S1,1490,1224,266,142,13,129,126,54,72,1222,1157,65
95BB05S2,1911,1506,405,207,21,186,190,78,112,1514,1407,107
95BB06W1,2870,1997,873,510,68,442,368,124,244,1992,1805,187
95BB07S1,1601,1174,427,235,22,213,191,63,128,1175,1089,86
