GeographyCode,LC1102NI0001,LC1102NI0002,LC1102NI0003,LC1102NI0004,LC1102NI0005,LC1102NI0006,LC1102NI0007,LC1102NI0008,LC1102NI0009,LC1102NI0010,LC1102NI0011,LC1102NI0012
95AA01S1,757,171,551,35,437,135,280,22,320,36,271,13
95AA01S2,1393,402,841,150,699,225,421,53,694,177,420,97
95AA01S3,1194,371,662,161,594,208,334,52,600,163,328,109
95AA02W1,1468,513,620,335,720,276,315,129,748,237,305,206
95AA03W1,1436,515,568,353,662,256,283,123,774,259,285,230
95AA04W1,2373,722,1396,255,1221,417,698,106,1152,305,698,149
95AA05W1,2083,657,1164,262,1027,350,584,93,1056,307,580,169
95AA06S1,1437,482,722,233,679,259,359,61,758,223,363,172
95AA06S2,1909,665,993,251,892,322,498,72,1017,343,495,179
95AA07W1,1714,537,929,248,843,290,465,88,871,247,464,160
95AA08W1,1347,533,504,310,642,270,256,116,705,263,248,194
95AA09W1,1772,623,747,402,821,310,372,139,951,313,375,263
95AA10W1,1551,555,733,263,735,286,364,85,816,269,369,178
95AA11S1,2227,745,1088,394,1046,385,540,121,1181,360,548,273
95AA11S2,1925,618,1098,209,994,357,548,89,931,261,550,120
95AA12W1,2162,564,1367,231,1086,316,684,86,1076,248,683,145
95AA13S1,1330,465,659,206,646,249,331,66,684,216,328,140
95AA13S2,1198,397,592,209,564,205,294,65,634,192,298,144
95AA14W1,1852,526,1120,206,892,266,559,67,960,260,561,139
95AA15S1,2016,710,1045,261,963,362,521,80,1053,348,524,181
95AA15S2,1134,466,448,220,553,231,231,91,581,235,217,129
95AA16W1,1463,548,604,311,702,295,301,106,761,253,303,205
95AA17W1,1669,589,755,325,795,309,378,108,874,280,377,217
95AA18W1,2063,530,1232,301,977,275,617,85,1086,255,615,216
95AA19W1,2006,766,1023,217,984,407,512,65,1022,359,511,152
95BB01S1,1242,347,740,155,605,182,370,53,637,165,370,102
95BB01S2,1595,457,938,200,778,243,469,66,817,214,469,134
95BB02W1,2020,642,862,516,967,352,427,188,1053,290,435,328
95BB03S1,1614,452,843,319,772,247,422,103,842,205,421,216
95BB03S2,1788,464,1048,276,871,250,528,93,917,214,520,183
95BB04S1,1258,349,676,233,607,184,343,80,651,165,333,153
95BB04S2,1356,301,864,191,658,158,435,65,698,143,429,126
95BB05S1,1209,290,775,144,600,159,387,54,609,131,388,90
95BB05S2,1550,431,900,219,760,232,449,79,790,199,451,140
95BB06W1,2484,940,884,660,1185,517,447,221,1299,423,437,439
95BB07S1,1390,461,516,413,621,238,259,124,769,223,257,289
95BB07S2,1055,285,629,141,511,161,312,38,544,124,317,103
95BB08S1,1085,327,497,261,481,154,249,78,604,173,248,183
95BB08S2,1017,250,656,111,494,124,325,45,523,126,331,66
95BB09S1,1129,251,680,198,544,145,338,61,585,106,342,137
95BB09S2,1378,413,763,202,674,224,381,69,704,189,382,133
95BB10S1,1462,436,635,391,669,217,314,138,793,219,321,253
95BB10S2,1366,310,892,164,669,168,445,56,697,142,447,108
95BB11S1,1122,340,521,261,542,176,259,107,580,164,262,154
95BB11S2,1358,362,688,308,636,190,341,105,722,172,347,203
95BB12S1,1115,445,438,232,507,216,219,72,608,229,219,160
95BB12S2,1062,276,650,136,503,134,325,44,559,142,325,92
95BB13S1,1050,314,581,155,486,146,292,48,564,168,289,107
95BB13S2,1197,358,635,204,586,206,316,64,611,152,319,140
95BB13S3,1201,325,733,143,579,165,367,47,622,160,366,96
95BB14S1,1234,316,769,149,609,174,385,50,625,142,384,99
95BB14S2,1299,345,738,216,632,191,371,70,667,154,367,146
95BB15S1,1535,419,927,189,763,234,463,66,772,185,464,123
95BB15S2,1164,434,528,202,565,221,265,79,599,213,263,123
95BB16S1,1281,345,814,122,660,208,406,46,621,137,408,76
95BB16S2,1290,287,832,171,641,172,419,50,649,115,413,121
95BB17S1,1352,398,710,244,625,194,354,77,727,204,356,167
95BB17S2,1359,395,715,249,639,206,359,74,720,189,356,175
95BB18S1,1328,384,651,293,615,191,325,99,713,193,326,194
95BB18S2,1980,470,1218,292,943,227,611,105,1037,243,607,187
95BB19S1,1318,365,710,243,631,194,355,82,687,171,355,161
95BB19S2,1338,340,873,125,658,185,438,35,680,155,435,90
95BB19S3,1063,286,654,123,514,144,326,44,549,142,328,79
95BB20S1,1499,489,798,212,739,268,398,73,760,221,400,139
95BB20S2,1230,463,546,221,624,274,273,77,606,189,273,144
95BB21S1,1853,498,1044,311,896,250,526,120,957,248,518,191
95BB21S2,1818,478,1083,257,869,242,543,84,949,236,540,173
95BB22S1,1145,374,566,205,532,180,284,68,613,194,282,137
95BB22S2,1093,421,412,260,487,189,206,92,606,232,206,168
95BB23S1,1303,309,829,165,622,157,417,48,681,152,412,117
95BB23S2,1228,338,732,158,602,193,368,41,626,145,364,117
95CC01W1,2046,826,818,402,972,450,407,115,1074,376,411,287
95CC02W1,2140,789,1135,216,1108,455,569,84,1032,334,566,132
95CC03W1,2141,946,739,456,1009,479,368,162,1132,467,371,294
95CC04W1,1879,703,949,227,962,408,479,75,917,295,470,152
95CC05W1,2112,705,1126,281,1053,391,563,99,1059,314,563,182
95CC06S1,1173,346,678,149,555,180,338,37,618,166,340,112
95CC06S2,1013,343,490,180,451,165,246,40,562,178,244,140
95CC07W1,2554,973,1316,265,1299,561,650,88,1255,412,666,177
95CC08W1,1988,819,846,323,910,399,422,89,1078,420,424,234
95CC09S1,1164,337,723,104,592,191,359,42,572,146,364,62
95CC09S2,1466,460,850,156,734,257,429,48,732,203,421,108
95CC10W1,2101,651,1155,295,1083,397,580,106,1018,254,575,189
95CC11W1,1482,579,618,285,713,313,310,90,769,266,308,195
95CC12W1,2119,689,1188,242,1085,411,595,79,1034,278,593,163
95CC13W1,1923,652,1074,197,994,387,536,71,929,265,538,126
95CC14W1,2328,630,1367,331,1150,355,683,112,1178,275,684,219
95CC15W1,2228,733,1216,279,1122,421,607,94,1106,312,609,185
95CC16W1,2155,687,1118,350,1036,375,559,102,1119,312,559,248
95CC17W1,2117,738,1163,216,1098,430,584,84,1019,308,579,132
95CC18W1,1899,620,913,366,873,316,453,104,1026,304,460,262
95CC19W1,2070,637,1169,264,1039,345,588,106,1031,292,581,158
95CC20S1,997,250,605,142,478,137,300,41,519,113,305,101
95CC20S2,1345,442,697,206,653,244,349,60,692,198,348,146
95CC21W1,2289,683,1241,365,1133,365,624,144,1156,318,617,221
95CC22W1,1466,534,547,385,698,307,275,116,768,227,272,269
95DD01W1,1765,450,1051,264,855,242,532,81,910,208,519,183
95DD02S1,1182,343,619,220,571,174,312,85,611,169,307,135
95DD02S2,1859,525,1085,249,892,269,539,84,967,256,546,165
95DD03W1,2779,796,1570,413,1286,386,786,114,1493,410,784,299
95DD04W1,1512,580,519,413,690,293,260,137,822,287,259,276
95DD05W1,1330,535,532,263,619,265,265,89,711,270,267,174
95DD06W1,2216,566,1304,346,1031,302,644,85,1185,264,660,261
95DD07S1,1320,360,744,216,636,188,374,74,684,172,370,142
95DD07S2,1390,380,770,240,646,187,382,77,744,193,388,163
95DD08W1,1842,821,526,495,902,446,270,186,940,375,256,309
95DD09W1,2059,551,1277,231,1047,316,641,90,1012,235,636,141
95DD10W1,2297,750,1136,411,1086,380,567,139,1211,370,569,272
95DD11W1,1718,742,604,372,791,366,302,123,927,376,302,249
95DD12W1,2069,576,1272,221,1075,360,635,80,994,216,637,141
95DD13W1,1435,553,572,310,701,306,288,107,734,247,284,203
95DD14S1,1252,343,718,191,593,177,356,60,659,166,362,131
95DD14S2,1348,341,857,150,656,182,429,45,692,159,428,105
95DD15W1,2606,890,1429,287,1304,476,712,116,1302,414,717,171
95DD16W1,2368,697,1405,266,1216,408,705,103,1152,289,700,163
95DD17W1,2658,816,1605,237,1333,440,807,86,1325,376,798,151
95DD18W1,1635,531,742,362,787,281,370,136,848,250,372,226
95DD19S1,1472,424,764,284,691,223,381,87,781,201,383,197
95DD19S2,1189,290,740,159,593,160,368,65,596,130,372,94
95DD20W1,1442,559,502,381,713,314,249,150,729,245,253,231
95DD21W1,1744,626,832,286,828,319,419,90,916,307,413,196
95DD22S1,1275,430,700,145,637,232,347,58,638,198,353,87
