GeographyCode,LC4301NI0001,LC4301NI0002,LC4301NI0003,LC4301NI0004,LC4301NI0005,LC4301NI0006,LC4301NI0007,LC4301NI0008,LC4301NI0009,LC4301NI0010,LC4301NI0011,LC4301NI0012
95AA01S1,982,940,42,93,81,12,26,26,0,863,833,30
95AA01S2,1814,1563,251,1623,1416,207,22,11,11,169,136,33
95AA01S3,1494,1282,212,1232,1054,178,8,6,2,254,222,32
95AA02W1,1734,1241,493,1156,856,300,231,122,109,347,263,84
95AA03W1,1822,1346,476,1132,856,276,419,270,149,271,220,51
95AA04W1,3002,2577,425,2791,2410,381,13,10,3,198,157,41
95AA05W1,2654,2237,417,2229,1916,313,132,84,48,293,237,56
95AA06S1,1953,1617,336,1613,1362,251,121,71,50,219,184,35
95AA06S2,2651,2243,408,2212,1913,299,208,139,69,231,191,40
95AA07W1,2119,1738,381,1680,1420,260,146,94,52,293,224,69
95AA08W1,1676,1272,404,1021,778,243,389,293,96,266,201,65
95AA09W1,2143,1633,510,1248,995,253,557,361,196,338,277,61
95AA10W1,1953,1505,448,1304,1050,254,456,304,152,193,151,42
95AA11S1,2698,2239,459,2026,1737,289,149,64,85,523,438,85
95AA11S2,2431,2140,291,2112,1872,240,32,17,15,287,251,36
95AA12W1,2775,2439,336,2492,2221,271,71,44,27,212,174,38
95AA13S1,1707,1434,273,1272,1105,167,86,49,37,349,280,69
95AA13S2,1561,1285,276,1181,1000,181,98,49,49,282,236,46
95AA14W1,2302,1932,370,2110,1782,328,8,4,4,184,146,38
95AA15S1,2630,2246,384,1932,1686,246,165,87,78,533,473,60
95AA15S2,1472,1240,232,741,633,108,425,335,90,306,272,34
95AA16W1,1807,1368,439,1028,807,221,378,241,137,401,320,81
95AA17W1,2142,1717,425,1567,1289,278,326,227,99,249,201,48
95AA18W1,2373,2020,353,2044,1743,301,31,22,9,298,255,43
95AA19W1,2645,2216,429,2041,1749,292,274,196,78,330,271,59
95BB01S1,1574,1336,238,1430,1225,205,46,24,22,98,87,11
95BB01S2,2035,1712,323,1834,1563,271,97,73,24,104,76,28
95BB02W1,2334,1635,699,1375,1066,309,590,319,271,369,250,119
95BB03S1,2026,1514,512,1388,1092,296,302,169,133,336,253,83
95BB03S2,2191,1689,502,1765,1387,378,147,95,52,279,207,72
95BB04S1,1399,1069,330,988,828,160,188,82,106,223,159,64
95BB04S2,1610,1332,278,1472,1218,254,16,13,3,122,101,21
95BB05S1,1490,1224,266,1250,1038,212,69,41,28,171,145,26
95BB05S2,1911,1506,405,1523,1236,287,156,98,58,232,172,60
95BB06W1,2870,1997,873,1467,1122,345,676,342,334,727,533,194
95BB07S1,1601,1174,427,783,628,155,425,242,183,393,304,89
95BB07S2,1295,1066,229,1103,914,189,111,86,25,81,66,15
95BB08S1,1331,923,408,719,564,155,402,211,191,210,148,62
95BB08S2,1294,1085,209,1166,978,188,14,10,4,114,97,17
95BB09S1,1291,1065,226,1106,920,186,24,10,14,161,135,26
95BB09S2,1618,1362,256,1334,1139,195,38,23,15,246,200,46
95BB10S1,1663,1263,400,1064,857,207,238,122,116,361,284,77
95BB10S2,1615,1395,220,1436,1255,181,54,32,22,125,108,17
95BB11S1,1408,1036,372,891,710,181,420,263,157,97,63,34
95BB11S2,1495,1075,420,1256,934,322,84,31,53,155,110,45
95BB12S1,1440,1079,361,680,518,162,483,355,128,277,206,71
95BB12S2,1336,1149,187,1085,943,142,183,155,28,68,51,17
95BB13S1,1392,1166,226,927,821,106,391,288,103,74,57,17
95BB13S2,1466,1099,367,1045,802,243,265,176,89,156,121,35
95BB13S3,1580,1334,246,1423,1205,218,24,18,6,133,111,22
95BB14S1,1510,1285,225,1387,1180,207,16,12,4,107,93,14
95BB14S2,1578,1364,214,1356,1179,177,67,50,17,155,135,20
95BB15S1,2005,1624,381,1689,1400,289,86,44,42,230,180,50
95BB15S2,1484,1177,307,1030,845,185,177,115,62,277,217,60
95BB16S1,1533,1276,257,1411,1187,224,9,7,2,113,82,31
95BB16S2,1600,1360,240,1441,1244,197,51,27,24,108,89,19
95BB17S1,1793,1457,336,1431,1172,259,181,136,45,181,149,32
95BB17S2,1742,1397,345,1293,1075,218,271,187,84,178,135,43
95BB18S1,1688,1236,452,1154,887,267,269,154,115,265,195,70
95BB18S2,2524,2140,384,2287,1950,337,18,12,6,219,178,41
95BB19S1,1557,1255,302,1311,1069,242,86,56,30,160,130,30
95BB19S2,1777,1572,205,1657,1471,186,10,7,3,110,94,16
95BB19S3,1391,1218,173,1285,1132,153,16,12,4,90,74,16
95BB20S1,1844,1457,387,1501,1225,276,105,59,46,238,173,65
95BB20S2,1524,1115,409,980,765,215,285,178,107,259,172,87
95BB21S1,2379,1830,549,1923,1513,410,167,99,68,289,218,71
95BB21S2,2320,1841,479,2009,1635,374,56,36,20,255,170,85
95BB22S1,1525,1241,284,1032,875,157,336,242,94,157,124,33
95BB22S2,1468,1091,377,753,601,152,587,399,188,128,91,37
95BB23S1,1540,1266,274,1400,1147,253,22,20,2,118,99,19
95BB23S2,1436,1222,214,1303,1107,196,7,6,1,126,109,17
95CC01W1,2376,1904,472,1643,1339,304,172,103,69,561,462,99
95CC02W1,2693,2262,431,2364,1997,367,75,55,20,254,210,44
95CC03W1,2791,2147,644,1246,973,273,654,429,225,891,745,146
95CC04W1,2384,1980,404,2051,1727,324,96,69,27,237,184,53
95CC05W1,2749,2203,546,2306,1850,456,80,52,28,363,301,62
95CC06S1,1458,1245,213,1216,1031,185,8,6,2,234,208,26
95CC06S2,1292,1053,239,1000,819,181,100,74,26,192,160,32
95CC07W1,3475,2943,532,2837,2443,394,221,160,61,417,340,77
95CC08W1,2511,1997,514,1577,1296,281,360,224,136,574,477,97
95CC09S1,1485,1281,204,1372,1193,179,0,0,0,113,88,25
95CC09S2,1838,1593,245,1486,1310,176,65,45,20,287,238,49
95CC10W1,2495,2082,413,2180,1844,336,54,32,22,261,206,55
95CC11W1,1787,1306,481,1141,873,268,201,104,97,445,329,116
95CC12W1,2751,2299,452,2480,2087,393,71,41,30,200,171,29
95CC13W1,2474,2057,417,2164,1822,342,90,51,39,220,184,36
95CC14W1,3017,2479,538,2541,2130,411,92,47,45,384,302,82
95CC15W1,2893,2357,536,2406,1988,418,142,96,46,345,273,72
95CC16W1,2801,2224,577,2041,1651,390,226,143,83,534,430,104
95CC17W1,2724,2296,428,2421,2059,362,24,19,5,279,218,61
95CC18W1,2309,1878,431,1627,1363,264,264,170,94,418,345,73
95CC19W1,2720,2239,481,2248,1885,363,175,118,57,297,236,61
95CC20S1,1308,1127,181,1117,971,146,41,29,12,150,127,23
95CC20S2,1658,1369,289,1265,1060,205,122,75,47,271,234,37
95CC21W1,2925,2324,601,2214,1792,422,265,180,85,446,352,94
95CC22W1,1724,1300,424,961,753,208,407,271,136,356,276,80
95DD01W1,2031,1675,356,1687,1410,277,53,32,21,291,233,58
95DD02S1,1453,1161,292,1110,942,168,200,116,84,143,103,40
95DD02S2,2419,2115,304,2065,1824,241,31,18,13,323,273,50
95DD03W1,3474,3023,451,2754,2399,355,39,29,10,681,595,86
95DD04W1,1926,1376,550,845,650,195,863,567,296,218,159,59
95DD05W1,1739,1327,412,917,724,193,648,467,181,174,136,38
95DD06W1,2427,2032,395,2111,1766,345,16,11,5,300,255,45
95DD07S1,1596,1229,367,1143,910,233,147,89,58,306,230,76
95DD07S2,1767,1462,305,1400,1210,190,124,66,58,243,186,57
95DD08W1,2083,1514,569,895,630,265,285,138,147,903,746,157
95DD09W1,2572,2173,399,2274,1952,322,40,22,18,258,199,59
95DD10W1,2805,2225,580,1983,1646,337,450,294,156,372,285,87
95DD11W1,2363,1895,468,1033,829,204,676,506,170,654,560,94
95DD12W1,2582,2149,433,2322,1954,368,51,34,17,209,161,48
95DD13W1,1743,1382,361,1106,879,227,239,158,81,398,345,53
95DD14S1,1601,1347,254,1311,1113,198,63,46,17,227,188,39
95DD14S2,1667,1486,181,1524,1371,153,23,10,13,120,105,15
95DD15W1,3451,2991,460,2927,2575,352,106,81,25,418,335,83
95DD16W1,2943,2469,474,2636,2224,412,44,37,7,263,208,55
95DD17W1,3461,2960,501,3104,2690,414,65,40,25,292,230,62
95DD18W1,1813,1321,492,1206,910,296,160,87,73,447,324,123
95DD19S1,1855,1493,362,1372,1142,230,198,113,85,285,238,47
95DD19S2,1460,1203,257,1292,1074,218,42,32,10,126,97,29
95DD20W1,1742,1244,498,862,644,218,565,364,201,315,236,79
