GeographyCode,LC4411NI0001,LC4411NI0002,LC4411NI0003,LC4411NI0004,LC4411NI0005,LC4411NI0006,LC4411NI0007,LC4411NI0008,LC4411NI0009,LC4411NI0010,LC4411NI0011,LC4411NI0012,LC4411NI0013,LC4411NI0014,LC4411NI0015,LC4411NI0016,LC4411NI0017,LC4411NI0018,LC4411NI0019,LC4411NI0020
95AA01S1,310,72,212,21,5,23,2,10,11,0,199,41,148,7,3,88,29,54,3,2
95AA01S2,624,481,61,56,26,44,21,9,9,5,209,134,26,34,15,371,326,26,13,6
95AA01S3,588,289,105,139,55,46,14,4,18,10,219,74,42,65,38,323,201,59,56,7
95AA02W1,839,78,98,478,185,287,10,25,155,97,392,29,51,235,77,160,39,22,88,11
95AA03W1,845,74,170,562,39,293,20,59,180,34,399,21,76,297,5,153,33,35,85,0
95AA04W1,1014,852,82,57,23,46,24,7,11,4,312,224,42,35,11,656,604,33,11,8
95AA05W1,920,522,327,59,12,86,26,44,12,4,357,151,165,38,3,477,345,118,9,5
95AA06S1,710,262,263,118,67,125,17,33,38,37,302,91,133,52,26,283,154,97,28,4
95AA06S2,860,348,288,178,46,126,15,41,46,24,367,119,139,90,19,367,214,108,42,3
95AA07W1,820,434,134,235,17,107,20,34,46,7,319,115,62,134,8,394,299,38,55,2
95AA08W1,699,70,106,494,29,230,19,27,165,19,333,20,57,247,9,136,31,22,82,1
95AA09W1,943,249,74,496,124,357,32,29,223,73,370,79,33,210,48,216,138,12,63,3
95AA10W1,792,218,245,246,83,228,19,39,117,53,335,77,126,104,28,229,122,80,25,2
95AA11S1,1123,406,260,358,99,229,37,39,105,48,499,151,122,180,46,395,218,99,73,5
95AA11S2,870,351,358,144,17,74,11,30,28,5,385,129,171,74,11,411,211,157,42,1
95AA12W1,971,787,128,50,6,46,19,17,10,0,251,173,49,25,4,674,595,62,15,2
95AA13S1,625,278,197,98,52,104,24,34,24,22,240,79,81,56,24,281,175,82,18,6
95AA13S2,614,196,272,105,41,117,21,41,31,24,276,68,136,55,17,221,107,95,19,0
95AA14W1,779,701,50,21,7,45,31,8,3,3,230,186,27,14,3,504,484,15,4,1
95AA15S1,1013,193,464,246,110,153,3,40,66,44,489,76,240,114,59,371,114,184,66,7
95AA15S2,582,69,151,305,57,166,11,26,98,31,264,20,67,152,25,152,38,58,55,1
95AA16W1,832,52,136,499,145,290,16,35,151,88,411,22,65,273,51,131,14,36,75,6
95AA17W1,855,146,324,323,62,220,16,47,114,43,405,68,166,153,18,230,62,111,56,1
95AA18W1,1004,635,158,129,82,66,26,14,16,10,404,213,75,57,59,534,396,69,56,13
95AA19W1,832,528,181,108,15,108,36,34,36,2,321,163,92,57,9,403,329,55,15,4
95BB01S1,548,332,126,88,2,45,14,7,23,1,155,64,58,33,0,348,254,61,32,1
95BB01S2,759,256,352,121,30,54,8,21,20,5,288,71,144,56,17,417,177,187,45,8
95BB02W1,1126,210,349,250,317,398,22,116,77,183,490,61,171,145,113,238,127,62,28,21
95BB03S1,877,319,242,287,29,168,38,48,73,9,434,148,117,153,16,275,133,77,61,4
95BB03S2,899,489,182,177,51,110,28,26,50,6,398,187,83,93,35,391,274,73,34,10
95BB04S1,638,218,115,248,57,147,6,29,86,26,268,66,52,122,28,223,146,34,40,3
95BB04S2,669,365,259,40,5,52,18,28,6,0,262,110,128,22,2,355,237,103,12,3
95BB05S1,564,374,119,61,10,40,15,16,9,0,174,88,55,22,9,350,271,48,30,1
95BB05S2,754,426,144,177,7,84,26,30,27,1,264,122,58,80,4,406,278,56,70,2
95BB06W1,1518,68,225,773,452,642,29,79,294,240,675,21,95,375,184,201,18,51,104,28
95BB07S1,819,102,216,320,181,212,9,51,78,74,420,35,125,171,89,187,58,40,71,18
95BB07S2,496,192,205,98,1,42,8,11,23,0,207,61,97,49,0,247,123,97,26,1
95BB08S1,589,33,345,194,17,174,7,120,40,7,280,12,163,95,10,135,14,62,59,0
95BB08S2,479,124,293,55,7,22,3,11,6,2,195,35,126,30,4,262,86,156,19,1
95BB09S1,561,286,181,76,18,49,13,16,15,5,234,103,82,39,10,278,170,83,22,3
95BB09S2,692,245,172,209,66,63,9,10,44,0,302,68,67,117,50,327,168,95,48,16
95BB10S1,874,144,110,398,222,255,13,19,115,108,391,57,57,181,96,228,74,34,102,18
95BB10S2,635,455,88,67,25,34,18,7,8,1,176,94,28,33,21,425,343,53,26,3
95BB11S1,621,82,231,233,75,181,6,41,91,43,289,32,126,102,29,151,44,64,40,3
95BB11S2,717,248,189,230,50,136,28,29,59,20,346,117,94,107,28,235,103,66,64,2
95BB12S1,626,64,86,428,48,258,18,44,175,21,261,22,23,198,18,107,24,19,55,9
95BB12S2,504,363,34,107,0,53,7,12,34,0,175,104,8,63,0,276,252,14,10,0
95BB13S1,508,248,173,83,4,76,5,45,24,2,184,41,94,47,2,248,202,34,12,0
95BB13S2,603,118,207,246,32,147,9,48,76,14,282,44,96,126,16,174,65,63,44,2
95BB13S3,576,184,356,31,5,32,4,24,3,1,232,55,158,15,4,312,125,174,13,0
95BB14S1,551,481,54,15,1,21,16,4,1,0,147,122,18,6,1,383,343,32,8,0
95BB14S2,621,428,79,108,6,38,17,11,10,0,214,122,35,55,2,369,289,33,43,4
95BB15S1,706,498,137,69,2,48,15,24,9,0,260,159,75,26,0,398,324,38,34,2
95BB15S2,581,190,144,236,11,122,18,28,68,8,244,55,68,119,2,215,117,48,49,1
95BB16S1,562,462,63,34,3,35,24,5,5,1,148,103,24,21,0,379,335,34,8,2
95BB16S2,614,459,87,62,6,26,12,5,9,0,189,114,35,34,6,399,333,47,19,0
95BB17S1,727,113,476,126,12,99,17,52,27,3,361,51,239,62,9,267,45,185,37,0
95BB17S2,672,308,177,184,3,101,17,28,55,1,276,106,80,89,1,295,185,69,40,1
95BB18S1,726,147,300,251,28,148,23,37,79,9,349,56,150,126,17,229,68,113,46,2
95BB18S2,912,562,288,56,6,45,22,17,6,0,334,177,128,24,5,533,363,143,26,1
95BB19S1,641,184,286,144,27,112,24,29,41,18,290,67,137,77,9,239,93,120,26,0
95BB19S2,599,327,249,17,6,18,9,6,1,2,201,88,99,10,4,380,230,144,6,0
