GeographyCode,LC2212NI0001,LC2212NI0002,LC2212NI0003,LC2212NI0004,LC2212NI0005,LC2212NI0006,LC2212NI0007,LC2212NI0008,LC2212NI0009,LC2212NI0010,LC2212NI0011,LC2212NI0012
95AA01S1,1003,154,471,378,47,5,24,18,956,149,447,360
95AA01S2,1764,965,725,74,119,18,94,7,1645,947,631,67
95AA01S3,1435,308,995,132,155,13,137,5,1280,295,858,127
95AA02W1,1683,555,1027,101,183,37,142,4,1500,518,885,97
95AA03W1,1736,182,1375,179,206,10,192,4,1530,172,1183,175
95AA04W1,2922,799,1937,186,295,31,250,14,2627,768,1687,172
95AA05W1,2586,1602,873,111,230,64,159,7,2356,1538,714,104
95AA06S1,1860,1508,308,44,77,39,36,2,1783,1469,272,42
95AA06S2,2561,2060,437,64,79,37,41,1,2482,2023,396,63
95AA07W1,2070,319,1640,111,373,8,360,5,1697,311,1280,106
95AA08W1,1616,718,734,164,132,34,89,9,1484,684,645,155
95AA09W1,2105,466,1411,228,225,25,187,13,1880,441,1224,215
95AA10W1,1884,770,920,194,160,20,131,9,1724,750,789,185
95AA11S1,2685,912,1497,276,197,30,154,13,2488,882,1343,263
95AA11S2,2424,1054,1155,215,187,42,138,7,2237,1012,1017,208
95AA12W1,2690,187,2335,168,515,10,489,16,2175,177,1846,152
95AA13S1,1660,1133,446,81,114,52,62,0,1546,1081,384,81
95AA13S2,1487,1028,400,59,107,33,73,1,1380,995,327,58
95AA14W1,2275,846,1334,95,435,61,359,15,1840,785,975,80
95AA15S1,2474,1026,1168,280,162,28,126,8,2312,998,1042,272
95AA15S2,1432,616,624,192,80,21,54,5,1352,595,570,187
95AA16W1,1722,326,1230,166,189,14,168,7,1533,312,1062,159
95AA17W1,2044,778,1029,237,152,17,130,5,1892,761,899,232
95AA18W1,2369,323,1855,191,334,8,316,10,2035,315,1539,181
95AA19W1,2555,2293,222,40,133,87,42,4,2422,2206,180,36
95BB01S1,1521,251,1159,111,174,18,148,8,1347,233,1011,103
95BB01S2,1964,145,1646,173,163,1,157,5,1801,144,1489,168
95BB02W1,2280,222,1842,216,308,15,270,23,1972,207,1572,193
95BB03S1,1942,58,1721,163,395,4,379,12,1547,54,1342,151
95BB03S2,2116,170,1729,217,477,22,436,19,1639,148,1293,198
95BB04S1,1396,121,1125,150,174,7,156,11,1222,114,969,139
95BB04S2,1563,91,1359,113,222,3,205,14,1341,88,1154,99
95BB05S1,1454,52,1267,135,302,2,280,20,1152,50,987,115
95BB05S2,1847,55,1612,180,380,7,354,19,1467,48,1258,161
95BB06W1,2778,325,2122,331,320,31,262,27,2458,294,1860,304
95BB07S1,1592,84,1327,181,167,2,154,11,1425,82,1173,170
95BB07S2,1258,27,1131,100,127,0,124,3,1131,27,1007,97
95BB08S1,1275,82,1059,134,95,8,83,4,1180,74,976,130
95BB08S2,1233,62,1073,98,111,1,105,5,1122,61,968,93
95BB09S1,1282,54,1111,117,164,5,154,5,1118,49,957,112
95BB09S2,1568,72,1339,157,164,2,153,9,1404,70,1186,148
95BB10S1,1651,138,1324,189,239,12,214,13,1412,126,1110,176
95BB10S2,1591,101,1348,142,214,5,197,12,1377,96,1151,130
95BB11S1,1356,51,1181,124,176,5,163,8,1180,46,1018,116
95BB11S2,1512,87,1301,124,208,9,186,13,1304,78,1115,111
95BB12S1,1370,141,1001,228,170,10,153,7,1200,131,848,221
95BB12S2,1281,89,1067,125,185,5,173,7,1096,84,894,118
95BB13S1,1350,80,1102,168,139,6,128,5,1211,74,974,163
95BB13S2,1413,123,1147,143,213,24,177,12,1200,99,970,131
95BB13S3,1508,98,1239,171,183,5,173,5,1325,93,1066,166
95BB14S1,1479,79,1279,121,195,4,186,5,1284,75,1093,116
95BB14S2,1557,122,1274,161,222,8,203,11,1335,114,1071,150
95BB15S1,1924,1017,787,120,235,75,152,8,1689,942,635,112
95BB15S2,1434,927,430,77,168,79,86,3,1266,848,344,74
95BB16S1,1497,65,1305,127,202,8,188,6,1295,57,1117,121
