GeographyCode,LC2114NI0001,LC2114NI0002,LC2114NI0003,LC2114NI0004,LC2114NI0005,LC2114NI0006,LC2114NI0007,LC2114NI0008,LC2114NI0009,LC2114NI0010,LC2114NI0011,LC2114NI0012,LC2114NI0013,LC2114NI0014,LC2114NI0015
95AA01S1,1003,47,956,412,20,392,552,24,528,35,3,32,4,0,4
95AA01S2,1764,119,1645,566,10,556,460,24,436,526,50,476,212,35,177
95AA01S3,1435,155,1280,388,19,369,488,40,448,376,60,316,183,36,147
95AA02W1,1683,183,1500,387,28,359,486,46,440,443,58,385,367,51,316
95AA03W1,1736,206,1530,509,30,479,489,53,436,427,76,351,311,47,264
95AA04W1,2922,295,2627,929,50,879,713,44,669,887,120,767,393,81,312
95AA05W1,2586,230,2356,829,22,807,704,62,642,678,81,597,375,65,310
95AA06S1,1860,77,1783,667,10,657,534,22,512,421,22,399,238,23,215
95AA06S2,2561,79,2482,1013,13,1000,764,26,738,571,25,546,213,15,198
95AA07W1,2070,373,1697,573,40,533,567,97,470,594,145,449,336,91,245
95AA08W1,1616,132,1484,473,24,449,473,25,448,419,41,378,251,42,209
95AA09W1,2105,225,1880,586,33,553,608,47,561,538,80,458,373,65,308
95AA10W1,1884,160,1724,586,16,570,473,25,448,528,61,467,297,58,239
95AA11S1,2685,197,2488,699,18,681,961,52,909,576,66,510,449,61,388
95AA11S2,2424,187,2237,796,32,764,947,63,884,471,48,423,210,44,166
95AA12W1,2690,515,2175,845,74,771,655,111,544,832,187,645,358,143,215
95AA13S1,1660,114,1546,538,14,524,457,23,434,440,50,390,225,27,198
95AA13S2,1487,107,1380,464,10,454,467,28,439,345,32,313,211,37,174
95AA14W1,2275,435,1840,697,70,627,516,101,415,685,168,517,377,96,281
95AA15S1,2474,162,2312,747,26,721,1020,49,971,504,61,443,203,26,177
95AA15S2,1432,80,1352,482,9,473,518,22,496,327,35,292,105,14,91
95AA16W1,1722,189,1533,479,40,439,558,41,517,403,63,340,282,45,237
95AA17W1,2044,152,1892,641,21,620,620,42,578,555,55,500,228,34,194
95AA18W1,2369,334,2035,514,28,486,516,46,470,755,125,630,584,135,449
95AA19W1,2555,133,2422,929,33,896,710,33,677,630,43,587,286,24,262
95BB01S1,1521,174,1347,472,21,451,382,48,334,452,67,385,215,38,177
95BB01S2,1964,163,1801,630,19,611,520,37,483,586,69,517,228,38,190
95BB02W1,2280,308,1972,507,48,459,556,52,504,641,119,522,576,89,487
95BB03S1,1942,395,1547,518,56,462,570,99,471,468,131,337,386,109,277
95BB03S2,2116,477,1639,532,72,460,511,108,403,616,154,462,457,143,314
95BB04S1,1396,174,1222,290,19,271,299,28,271,470,63,407,337,64,273
95BB04S2,1563,222,1341,335,17,318,335,34,301,486,75,411,407,96,311
95BB05S1,1454,302,1152,386,41,345,336,77,259,474,114,360,258,70,188
95BB05S2,1847,380,1467,482,59,423,496,90,406,547,138,409,322,93,229
95BB06W1,2778,320,2458,668,51,617,795,73,722,701,101,600,614,95,519
95BB07S1,1592,167,1425,370,13,357,431,46,385,394,54,340,397,54,343
95BB07S2,1258,127,1131,342,13,329,333,26,307,361,55,306,222,33,189
95BB08S1,1275,95,1180,338,11,327,327,17,310,340,32,308,270,35,235
95BB08S2,1233,111,1122,331,15,316,393,28,365,383,42,341,126,26,100
95BB09S1,1282,164,1118,259,11,248,286,27,259,414,59,355,323,67,256
