GeographyCode,LC6301NI0001,LC6301NI0002,LC6301NI0003,LC6301NI0004,LC6301NI0005,LC6301NI0006,LC6301NI0007,LC6301NI0008,LC6301NI0009,LC6301NI0010,LC6301NI0011,LC6301NI0012
95AA01S1,757,110,647,728,102,626,14,5,9,15,3,12
95AA01S2,1393,244,1149,1170,186,984,152,40,112,71,18,53
95AA01S3,1194,219,975,1049,166,883,92,37,55,53,16,37
95AA02W1,1468,164,1304,1265,125,1140,107,28,79,96,11,85
95AA03W1,1436,133,1303,1218,100,1118,98,20,78,120,13,107
95AA04W1,2373,453,1920,1975,333,1642,261,88,173,137,32,105
95AA05W1,2083,324,1759,1777,245,1532,208,59,149,98,20,78
95AA06S1,1437,199,1238,1207,144,1063,125,39,86,105,16,89
95AA06S2,1909,233,1676,1602,171,1431,169,45,124,138,17,121
95AA07W1,1714,281,1433,1449,201,1248,172,62,110,93,18,75
95AA08W1,1347,148,1199,1143,112,1031,80,18,62,124,18,106
95AA09W1,1772,198,1574,1574,147,1427,113,36,77,85,15,70
95AA10W1,1551,208,1343,1300,164,1136,123,30,93,128,14,114
95AA11S1,2227,310,1917,1960,247,1713,160,45,115,107,18,89
95AA11S2,1925,216,1709,1691,176,1515,134,31,103,100,9,91
95AA12W1,2162,421,1741,1789,295,1494,263,108,155,110,18,92
95AA13S1,1330,184,1146,1157,131,1026,115,47,68,58,6,52
95AA13S2,1198,168,1030,1040,120,920,85,29,56,73,19,54
95AA14W1,1852,318,1534,1570,230,1340,173,69,104,109,19,90
95AA15S1,2016,222,1794,1787,181,1606,119,27,92,110,14,96
95AA15S2,1134,98,1036,996,81,915,79,12,67,59,5,54
95AA16W1,1463,117,1346,1274,83,1191,102,24,78,87,10,77
95AA17W1,1669,170,1499,1472,127,1345,113,32,81,84,11,73
95AA18W1,2063,403,1660,1735,295,1440,237,90,147,91,18,73
95AA19W1,2006,243,1763,1738,169,1569,144,52,92,124,22,102
95BB01S1,1242,208,1034,1013,142,871,147,51,96,82,15,67
95BB01S2,1595,237,1358,1320,179,1141,169,38,131,106,20,86
95BB02W1,2020,232,1788,1689,170,1519,159,40,119,172,22,150
95BB03S1,1614,182,1432,1339,128,1211,133,27,106,142,27,115
95BB03S2,1788,255,1533,1492,194,1298,146,40,106,150,21,129
95BB04S1,1258,171,1087,1031,115,916,147,45,102,80,11,69
95BB04S2,1356,255,1101,1111,185,926,158,54,104,87,16,71
95BB05S1,1209,217,992,1005,168,837,131,40,91,73,9,64
95BB05S2,1550,236,1314,1277,173,1104,159,54,105,114,9,105
95BB06W1,2484,251,2233,2152,194,1958,182,41,141,150,16,134
95BB07S1,1390,153,1237,1209,123,1086,106,25,81,75,5,70
95BB07S2,1055,147,908,867,110,757,109,28,81,79,9,70
95BB08S1,1085,102,983,908,76,832,84,15,69,93,11,82
95BB08S2,1017,135,882,850,101,749,106,28,78,61,6,55
95BB09S1,1129,173,956,932,123,809,136,38,98,61,12,49
95BB09S2,1378,255,1123,1137,186,951,177,56,121,64,13,51
95BB10S1,1462,225,1237,1235,162,1073,138,44,94,89,19,70
95BB10S2,1366,283,1083,1114,208,906,180,64,116,72,11,61
95BB11S1,1122,124,998,954,85,869,87,24,63,81,15,66
95BB11S2,1358,190,1168,1116,138,978,132,38,94,110,14,96
95BB12S1,1115,118,997,955,95,860,90,16,74,70,7,63
95BB12S2,1062,213,849,875,152,723,136,47,89,51,14,37
95BB13S1,1050,163,887,856,114,742,139,41,98,55,8,47
95BB13S2,1197,146,1051,1008,108,900,77,24,53,112,14,98
