GeographyCode,LC2205NI0001,LC2205NI0002,LC2205NI0003,LC2205NI0004,LC2205NI0005,LC2205NI0006,LC2205NI0007,LC2205NI0008,LC2205NI0009,LC2205NI0010,LC2205NI0011,LC2205NI0012
95AA01S1,1003,136,417,450,47,3,21,23,956,133,396,427
95AA01S2,1764,906,625,233,119,13,79,27,1645,893,546,206
95AA01S3,1435,264,848,323,155,12,121,22,1280,252,727,301
95AA02W1,1683,493,870,320,183,31,122,30,1500,462,748,290
95AA03W1,1736,129,1181,426,206,5,168,33,1530,124,1013,393
95AA04W1,2922,720,1734,468,295,24,225,46,2627,696,1509,422
95AA05W1,2586,1506,734,346,230,61,139,30,2356,1445,595,316
95AA06S1,1860,1416,234,210,77,36,33,8,1783,1380,201,202
95AA06S2,2561,1916,338,307,79,36,30,13,2482,1880,308,294
95AA07W1,2070,268,1513,289,373,6,333,34,1697,262,1180,255
95AA08W1,1616,648,601,367,132,33,71,28,1484,615,530,339
95AA09W1,2105,365,1197,543,225,23,160,42,1880,342,1037,501
95AA10W1,1884,681,792,411,160,16,110,34,1724,665,682,377
95AA11S1,2685,795,1266,624,197,30,122,45,2488,765,1144,579
95AA11S2,2424,971,955,498,187,38,109,40,2237,933,846,458
95AA12W1,2690,126,2107,457,515,7,445,63,2175,119,1662,394
95AA13S1,1660,1057,362,241,114,49,53,12,1546,1008,309,229
95AA13S2,1487,974,325,188,107,30,56,21,1380,944,269,167
95AA14W1,2275,791,1186,298,435,54,335,46,1840,737,851,252
95AA15S1,2474,940,991,543,162,24,117,21,2312,916,874,522
95AA15S2,1432,541,477,414,80,19,44,17,1352,522,433,397
95AA16W1,1722,274,1093,355,189,13,158,18,1533,261,935,337
95AA17W1,2044,660,817,567,152,12,111,29,1892,648,706,538
95AA18W1,2369,270,1580,519,334,6,278,50,2035,264,1302,469
95AA19W1,2555,2224,161,170,133,85,35,13,2422,2139,126,157
95BB01S1,1521,220,1016,285,174,17,132,25,1347,203,884,260
95BB01S2,1964,119,1431,414,163,1,141,21,1801,118,1290,393
95BB02W1,2280,183,1513,584,308,11,219,78,1972,172,1294,506
95BB03S1,1942,41,1537,364,395,3,346,46,1547,38,1191,318
95BB03S2,2116,130,1463,523,477,19,398,60,1639,111,1065,463
95BB04S1,1396,86,939,371,174,6,139,29,1222,80,800,342
95BB04S2,1563,75,1187,301,222,3,178,41,1341,72,1009,260
95BB05S1,1454,42,1099,313,302,0,249,53,1152,42,850,260
95BB05S2,1847,33,1399,415,380,3,305,72,1467,30,1094,343
95BB06W1,2778,248,1760,770,320,24,225,71,2458,224,1535,699
95BB07S1,1592,62,1108,422,167,0,128,39,1425,62,980,383
95BB07S2,1258,20,991,247,127,0,99,28,1131,20,892,219
95BB08S1,1275,62,922,291,95,7,65,23,1180,55,857,268
95BB08S2,1233,46,941,246,111,0,94,17,1122,46,847,229
95BB09S1,1282,42,952,288,164,5,134,25,1118,37,818,263
95BB09S2,1568,62,1139,367,164,1,133,30,1404,61,1006,337
95BB10S1,1651,107,1096,448,239,10,173,56,1412,97,923,392
95BB10S2,1591,75,1136,380,214,5,174,35,1377,70,962,345
95BB11S1,1356,38,1033,285,176,4,138,34,1180,34,895,251
95BB11S2,1512,59,1093,360,208,5,161,42,1304,54,932,318
