GeographyCode,QS401NI0001,QS401NI0002,QS401NI0003,QS401NI0004,QS401NI0005,QS401NI0006,QS401NI0007,QS401NI0008,QS401NI0009,QS401NI0010,QS401NI0011,QS401NI0012
N00000038,406,406,402,270,116,16,4,4,0,0,0,0
N00000039,1262,1262,1193,533,444,216,69,62,2,5,0,0
N00000040,265,265,247,25,75,147,18,18,0,0,0,0
N00000041,462,462,459,254,146,59,3,3,0,0,0,0
N00000042,410,410,408,251,124,33,2,2,0,0,0,0
N00000043,1202,1202,1163,691,314,158,39,27,2,10,0,0
N00000044,312,312,309,38,205,66,3,3,0,0,0,0
N00000045,515,515,515,435,41,39,0,0,0,0,0,0
N00000046,394,394,390,343,45,2,0,0,0,0,4,0
N00000047,353,353,352,268,73,11,0,0,0,0,1,0
N00000048,304,304,284,25,56,203,20,20,0,0,0,0
N00000049,254,254,250,42,57,151,4,4,0,0,0,0
N00000050,299,299,294,178,20,96,5,5,0,0,0,0
N00000051,313,313,312,36,48,228,1,1,0,0,0,0
N00000052,309,309,306,78,67,161,3,3,0,0,0,0
N00000053,252,252,224,19,43,162,28,28,0,0,0,0
N00000054,266,266,266,21,17,228,0,0,0,0,0,0
N00000055,266,266,266,13,63,190,0,0,0,0,0,0
N00000056,270,270,262,13,30,219,8,8,0,0,0,0
N00000057,279,279,256,10,8,238,23,22,1,0,0,0
N00000058,266,266,253,23,17,213,12,11,1,0,1,0
N00000059,226,226,178,16,11,151,48,48,0,0,0,0
N00000060,394,394,357,15,33,309,37,37,0,0,0,0
N00000061,273,273,257,154,60,43,16,15,1,0,0,0
N00000062,351,351,351,319,8,24,0,0,0,0,0,0
N00000063,354,354,319,84,40,195,35,30,5,0,0,0
N00000064,279,279,221,24,57,140,58,55,3,0,0,0
N00000065,389,389,389,151,235,3,0,0,0,0,0,0
N00000066,264,264,264,101,148,15,0,0,0,0,0,0
N00000067,316,316,299,38,75,186,17,17,0,0,0,0
N00000068,371,371,368,255,104,9,3,3,0,0,0,0
N00000069,334,334,305,16,30,259,29,27,2,0,0,0
N00000070,243,243,243,228,8,7,0,0,0,0,0,0
N00000071,258,258,234,74,44,116,24,24,0,0,0,0
N00000072,1753,1753,1727,824,522,381,26,22,4,0,0,0
N00000073,444,444,337,25,81,231,107,89,11,7,0,0
N00000074,1047,1047,1035,523,251,261,12,11,0,1,0,0
N00000075,277,277,265,79,157,29,12,10,2,0,0,0
N00000076,344,344,344,177,150,17,0,0,0,0,0,0
N00000077,275,275,275,121,154,0,0,0,0,0,0,0
N00000078,488,488,483,168,307,8,5,5,0,0,0,0
N00000079,564,564,563,512,47,4,1,0,1,0,0,0
N00000080,424,424,424,290,129,5,0,0,0,0,0,0
N00000081,339,339,336,175,76,85,3,0,2,1,0,0
N00000082,342,342,341,327,13,1,1,1,0,0,0,0
N00000083,650,650,648,613,18,17,0,0,0,0,2,0
N00000084,456,456,455,427,27,1,0,0,0,0,1,0
N00000085,399,397,325,124,116,85,72,48,14,10,0,2
N00000086,395,395,384,42,292,50,11,6,5,0,0,0
N00000087,913,913,905,703,147,55,8,2,6,0,0,0
N00000088,216,216,183,14,54,115,33,33,0,0,0,0
N00000089,478,478,478,216,237,25,0,0,0,0,0,0
N00000090,391,391,390,167,196,27,1,0,0,1,0,0
N00000091,476,476,453,194,214,45,23,4,0,19,0,0
N00000092,504,504,501,484,11,6,1,0,1,0,2,0
N00000093,400,400,400,334,45,21,0,0,0,0,0,0
N00000094,492,492,492,476,10,6,0,0,0,0,0,0
N00000095,468,468,467,433,27,7,0,0,0,0,1,0
N00000096,438,438,428,412,12,4,1,1,0,0,9,0
N00000097,850,850,805,204,469,132,45,39,6,0,0,0
N00000098,1181,1181,1149,319,627,203,32,32,0,0,0,0
N00000099,258,258,251,23,67,161,7,7,0,0,0,0
N00000100,341,341,252,34,94,124,89,88,1,0,0,0
N00000101,282,282,265,18,57,190,17,14,3,0,0,0
N00000102,318,318,305,78,157,70,13,13,0,0,0,0
N00000103,550,550,533,74,180,279,17,11,6,0,0,0
N00000104,322,322,290,22,45,223,32,32,0,0,0,0
N00000105,327,327,292,20,38,234,35,30,5,0,0,0
N00000106,198,198,154,12,25,117,44,44,0,0,0,0
N00000107,269,269,247,12,21,214,22,22,0,0,0,0
N00000108,243,243,218,45,121,52,25,25,0,0,0,0
N00000109,512,512,448,29,93,326,64,60,4,0,0,0
N00000110,258,258,235,20,29,186,23,23,0,0,0,0
N00000111,356,356,355,148,191,16,1,1,0,0,0,0
N00000112,402,402,402,59,210,133,0,0,0,0,0,0
N00000113,309,309,307,56,123,128,2,2,0,0,0,0
N00000114,318,318,318,77,179,62,0,0,0,0,0,0
N00000115,302,302,291,23,46,222,11,11,0,0,0,0
N00000116,287,287,263,18,64,181,24,23,1,0,0,0
N00000117,168,168,132,21,43,68,36,31,5,0,0,0
N00000118,311,311,253,178,53,22,58,51,1,6,0,0
N00000119,289,289,285,256,22,7,4,4,0,0,0,0
N00000120,323,323,321,276,32,13,2,0,2,0,0,0
N00000121,293,293,288,63,126,99,5,5,0,0,0,0
N00000122,481,481,445,307,71,67,36,33,3,0,0,0
N00000123,351,351,337,304,9,24,14,12,2,0,0,0
N00000124,325,325,311,192,55,64,14,14,0,0,0,0
N00000125,464,464,458,345,102,11,0,0,0,0,6,0
N00000126,481,481,478,396,43,39,1,1,0,0,2,0
N00000127,405,405,404,214,154,36,1,1,0,0,0,0
N00000128,949,949,928,772,117,39,17,17,0,0,4,0
N00000129,346,346,342,42,140,160,4,3,0,1,0,0
N00000130,498,498,498,317,168,13,0,0,0,0,0,0
N00000131,388,388,388,261,101,26,0,0,0,0,0,0
N00000132,366,366,366,350,16,0,0,0,0,0,0,0
N00000133,322,322,319,101,45,173,3,1,2,0,0,0
N00000134,437,437,405,237,93,75,32,32,0,0,0,0
N00000135,312,312,312,52,105,155,0,0,0,0,0,0
N00000136,507,507,487,219,243,25,20,10,0,10,0,0
N00000137,315,315,315,21,277,17,0,0,0,0,0,0
N00000138,464,464,464,234,211,19,0,0,0,0,0,0
N00000139,288,288,230,130,38,62,58,56,2,0,0,0
N00000140,333,333,306,85,113,108,27,23,4,0,0,0
N00000141,443,443,353,34,134,185,90,86,4,0,0,0
N00000142,205,205,205,8,170,27,0,0,0,0,0,0
N00000143,215,215,109,2,63,44,106,106,0,0,0,0
N00000144,228,228,129,6,72,51,99,93,6,0,0,0
N00000145,124,124,74,18,33,23,50,47,3,0,0,0
N00000146,271,271,265,215,32,18,6,4,2,0,0,0
N00000147,227,227,188,15,137,36,39,38,1,0,0,0
N00000148,676,676,651,214,237,200,25,24,1,0,0,0
N00000149,432,432,429,186,197,46,3,3,0,0,0,0
N00000150,365,365,365,315,34,16,0,0,0,0,0,0
N00000151,283,283,264,28,54,182,19,5,4,10,0,0
N00000152,270,270,261,27,70,164,9,9,0,0,0,0
N00000153,250,250,247,14,81,152,3,3,0,0,0,0
N00000154,259,259,259,100,86,73,0,0,0,0,0,0
N00000155,335,335,333,185,44,104,2,2,0,0,0,0
N00000156,301,301,301,277,13,11,0,0,0,0,0,0
N00000157,368,368,366,321,31,14,0,0,0,0,2,0
N00000158,678,678,602,345,201,56,4,1,3,0,72,0
N00000159,221,221,202,50,25,127,19,18,0,1,0,0
N00000160,283,283,279,147,50,82,4,0,4,0,0,0
N00000161,342,342,339,316,10,13,3,0,0,3,0,0
N00000162,242,242,238,32,127,79,4,3,1,0,0,0
N00000163,311,311,256,29,42,185,55,49,4,2,0,0
N00000164,288,288,288,273,15,0,0,0,0,0,0,0
N00000165,325,325,325,215,49,61,0,0,0,0,0,0
N00000166,273,273,273,74,197,2,0,0,0,0,0,0
N00000167,379,379,370,164,196,10,9,9,0,0,0,0
N00000168,345,345,345,202,135,8,0,0,0,0,0,0
N00000169,704,704,691,521,90,80,13,5,7,1,0,0
N00000170,370,370,370,152,148,70,0,0,0,0,0,0
N00000171,416,416,411,361,46,4,5,5,0,0,0,0
N00000172,772,772,765,505,113,147,7,5,2,0,0,0
N00000173,373,373,373,309,45,19,0,0,0,0,0,0
N00000174,393,393,390,71,111,208,3,1,2,0,0,0
N00000175,373,373,372,231,88,53,1,0,1,0,0,0
N00000176,474,474,460,15,249,196,14,9,5,0,0,0
N00000177,323,323,248,23,40,185,75,66,3,6,0,0
N00000178,667,667,577,67,116,394,90,74,6,10,0,0
N00000179,852,852,581,46,70,465,271,254,9,8,0,0
N00000180,280,280,244,6,21,217,36,36,0,0,0,0
N00000181,274,274,134,10,19,105,140,135,1,4,0,0
N00000182,228,228,227,29,65,133,1,1,0,0,0,0
N00000183,293,293,267,54,54,159,26,16,3,7,0,0
N00000184,315,315,192,24,49,119,123,106,10,7,0,0
N00000185,211,211,167,73,16,78,44,36,6,2,0,0
N00000186,299,299,285,58,121,106,14,14,0,0,0,0
N00000187,255,255,209,33,149,27,46,45,1,0,0,0
N00000188,347,347,347,29,99,219,0,0,0,0,0,0
N00000189,341,341,339,277,49,13,0,0,0,0,2,0
N00000190,304,304,304,107,193,4,0,0,0,0,0,0
N00000191,303,303,303,119,166,18,0,0,0,0,0,0
N00000192,302,302,302,19,80,203,0,0,0,0,0,0
N00000193,291,291,271,29,225,17,20,20,0,0,0,0
N00000194,255,255,252,7,206,39,3,3,0,0,0,0
N00000195,246,246,246,24,107,115,0,0,0,0,0,0
N00000196,237,237,234,18,147,69,3,0,3,0,0,0
N00000197,326,326,326,54,272,0,0,0,0,0,0,0
N00000198,287,287,285,97,174,14,2,2,0,0,0,0
N00000199,350,350,347,162,73,112,3,3,0,0,0,0
N00000200,331,331,326,54,268,4,5,5,0,0,0,0
N00000201,294,294,283,153,74,56,11,11,0,0,0,0
N00000202,304,304,285,274,11,0,19,11,8,0,0,0
N00000203,334,334,334,200,105,29,0,0,0,0,0,0
N00000204,359,359,359,55,249,55,0,0,0,0,0,0
N00000205,303,303,301,130,165,6,0,0,0,0,2,0
N00000206,390,390,304,28,38,238,86,75,11,0,0,0
N00000207,253,253,251,95,14,142,2,2,0,0,0,0
N00000208,316,316,310,148,157,5,6,4,2,0,0,0
N00000209,356,356,353,288,55,10,3,0,3,0,0,0
N00000210,373,373,264,29,40,195,108,101,3,4,1,0
N00000211,520,520,404,147,80,177,116,113,1,2,0,0
N00000212,166,166,110,0,19,91,56,31,11,14,0,0
N00000213,281,281,267,62,52,153,14,14,0,0,0,0
N00000214,323,323,299,101,51,147,24,23,1,0,0,0
N00000215,400,400,399,332,55,12,1,0,1,0,0,0
N00000216,397,397,395,214,75,106,2,2,0,0,0,0
N00000217,457,457,435,337,80,18,22,22,0,0,0,0
N00000218,361,361,343,311,17,15,18,18,0,0,0,0
N00000219,245,245,194,33,20,141,51,51,0,0,0,0
N00000220,284,284,248,13,28,207,36,36,0,0,0,0
N00000221,262,262,247,5,117,125,15,15,0,0,0,0
N00000222,298,298,296,54,227,15,2,2,0,0,0,0
N00000223,319,319,318,118,141,59,1,1,0,0,0,0
N00000224,243,243,240,34,23,183,3,3,0,0,0,0
N00000225,147,147,116,64,6,46,31,30,1,0,0,0
N00000226,261,261,261,134,102,25,0,0,0,0,0,0
N00000227,195,195,172,59,61,52,23,23,0,0,0,0
N00000228,306,306,304,113,182,9,2,2,0,0,0,0
N00000229,343,343,342,148,49,145,1,1,0,0,0,0
N00000230,293,293,286,30,64,192,7,0,7,0,0,0
N00000231,324,324,315,24,31,260,9,8,0,1,0,0
N00000232,309,309,300,69,18,213,9,7,2,0,0,0
N00000233,258,258,246,21,52,173,12,12,0,0,0,0
N00000234,256,256,204,11,31,162,52,48,4,0,0,0
N00000235,323,323,323,182,37,104,0,0,0,0,0,0
N00000236,291,291,291,98,25,168,0,0,0,0,0,0
N00000237,416,416,416,384,21,11,0,0,0,0,0,0
N00000238,306,306,306,297,6,3,0,0,0,0,0,0
N00000239,254,254,252,13,141,98,2,0,0,2,0,0
N00000240,354,354,353,10,265,78,1,1,0,0,0,0
N00000241,424,424,421,391,19,11,3,0,3,0,0,0
N00000242,360,360,359,335,19,5,1,0,1,0,0,0
N00000243,265,265,265,18,150,97,0,0,0,0,0,0
N00000244,275,275,253,20,53,180,22,22,0,0,0,0
N00000245,314,314,295,55,165,75,19,19,0,0,0,0
N00000246,303,303,295,22,52,221,8,8,0,0,0,0
N00000247,309,309,309,207,72,30,0,0,0,0,0,0
N00000248,337,337,336,144,174,18,1,0,1,0,0,0
N00000249,386,386,386,105,281,0,0,0,0,0,0,0
N00000250,401,401,398,74,292,32,3,3,0,0,0,0
N00000251,456,456,452,235,180,37,4,0,4,0,0,0
N00000252,345,345,343,267,60,16,0,0,0,0,2,0
N00000253,499,499,499,417,60,22,0,0,0,0,0,0
N00000254,315,315,315,293,14,8,0,0,0,0,0,0
N00000255,351,351,351,326,25,0,0,0,0,0,0,0
N00000256,780,780,772,669,48,55,8,6,2,0,0,0
N00000257,419,419,419,104,103,212,0,0,0,0,0,0
N00000258,379,379,379,346,29,4,0,0,0,0,0,0
N00000259,465,465,465,418,32,15,0,0,0,0,0,0
N00000260,560,560,560,255,165,140,0,0,0,0,0,0
N00000261,561,561,553,517,15,21,4,0,4,0,4,0
N00000262,419,419,419,272,138,9,0,0,0,0,0,0
N00000263,239,239,227,60,50,117,12,6,0,6,0,0
N00000264,566,566,559,311,118,130,1,1,0,0,6,0
N00000265,351,351,350,53,91,206,1,0,0,1,0,0
N00000266,328,328,327,139,119,69,1,1,0,0,0,0
N00000267,431,431,430,369,24,37,1,1,0,0,0,0
N00000268,384,384,384,275,89,20,0,0,0,0,0,0
N00000269,347,347,346,301,31,14,1,0,1,0,0,0
N00000270,371,371,368,328,34,6,3,0,0,3,0,0
N00000271,380,380,380,308,65,7,0,0,0,0,0,0
N00000272,295,295,293,112,93,88,2,2,0,0,0,0
N00000273,460,460,455,407,29,19,5,2,3,0,0,0
N00000274,465,465,462,417,28,17,3,0,0,3,0,0
N00000275,291,291,291,58,201,32,0,0,0,0,0,0
N00000276,315,315,313,40,269,4,2,2,0,0,0,0
N00000277,310,310,310,68,219,23,0,0,0,0,0,0
N00000278,304,304,304,73,219,12,0,0,0,0,0,0
N00000279,181,181,167,7,95,65,14,9,5,0,0,0
N00000280,392,392,384,38,171,175,8,8,0,0,0,0
N00000281,328,328,326,292,26,8,2,2,0,0,0,0
N00000282,364,364,364,259,99,6,0,0,0,0,0,0
N00000283,346,346,343,160,145,38,3,0,2,1,0,0
N00000284,382,382,382,65,96,221,0,0,0,0,0,0
N00000285,322,322,322,32,90,200,0,0,0,0,0,0
N00000286,271,271,268,85,85,98,3,1,2,0,0,0
N00000287,297,297,292,38,81,173,5,3,0,2,0,0
N00000288,353,353,353,117,167,69,0,0,0,0,0,0
N00000289,496,496,485,98,342,45,11,4,2,5,0,0
N00000290,271,271,249,11,79,159,22,21,1,0,0,0
N00000291,512,512,510,156,281,73,1,0,1,0,1,0
N00000292,731,731,727,552,137,38,4,2,2,0,0,0
N00000293,522,522,522,416,98,8,0,0,0,0,0,0
N00000294,392,392,391,358,25,8,0,0,0,0,1,0
N00000295,367,367,366,161,196,9,1,0,1,0,0,0
N00000296,287,287,285,96,187,2,2,0,2,0,0,0
N00000297,324,324,322,144,161,17,2,2,0,0,0,0
N00000298,335,335,332,83,241,8,3,3,0,0,0,0
N00000299,324,324,313,118,114,81,11,11,0,0,0,0
N00000300,287,287,260,21,29,210,27,27,0,0,0,0
N00000301,366,366,366,97,269,0,0,0,0,0,0,0
N00000302,363,363,363,239,109,15,0,0,0,0,0,0
N00000303,318,318,318,214,88,16,0,0,0,0,0,0
N00000304,342,342,330,76,245,9,12,12,0,0,0,0
N00000305,388,388,388,374,4,10,0,0,0,0,0,0
N00000306,381,381,381,119,254,8,0,0,0,0,0,0
N00000307,355,355,355,147,200,8,0,0,0,0,0,0
N00000308,277,277,277,113,161,3,0,0,0,0,0,0
N00000309,378,378,369,144,209,16,9,9,0,0,0,0
N00000310,391,391,391,335,37,19,0,0,0,0,0,0
N00000311,333,333,322,61,63,198,11,2,0,9,0,0
N00000312,512,512,508,410,49,49,4,0,0,4,0,0
N00000313,608,608,605,278,303,24,3,3,0,0,0,0
N00000314,358,358,353,49,62,242,5,5,0,0,0,0
N00000315,345,345,339,21,49,269,6,0,2,4,0,0
N00000316,374,374,372,146,142,84,2,1,1,0,0,0
N00000317,447,447,411,43,129,239,36,36,0,0,0,0
N00000318,344,344,344,252,69,23,0,0,0,0,0,0
N00000319,819,819,818,396,304,118,1,1,0,0,0,0
N00000320,310,310,306,213,78,15,4,3,0,1,0,0
N00000321,517,517,498,183,179,136,19,16,3,0,0,0
N00000322,389,389,389,131,149,109,0,0,0,0,0,0
N00000323,472,472,472,439,29,4,0,0,0,0,0,0
N00000324,376,376,332,281,30,21,44,44,0,0,0,0
N00000325,538,538,537,315,175,47,1,1,0,0,0,0
N00000326,934,934,924,253,458,213,7,6,0,1,3,0
N00000327,325,325,292,33,71,188,33,33,0,0,0,0
N00000328,291,291,248,25,59,164,43,43,0,0,0,0
N00000329,370,370,352,28,138,186,18,18,0,0,0,0
N00000330,539,539,529,198,231,100,10,10,0,0,0,0
N00000331,612,612,576,108,355,113,36,36,0,0,0,0
N00000332,269,269,202,23,18,161,67,67,0,0,0,0
N00000333,293,293,265,36,44,185,28,28,0,0,0,0
N00000334,294,294,238,17,41,180,56,56,0,0,0,0
N00000335,326,326,312,53,241,18,14,14,0,0,0,0
N00000336,330,330,328,215,101,12,2,2,0,0,0,0
N00000337,282,282,280,216,53,11,2,1,1,0,0,0
N00000338,308,308,304,170,116,18,4,4,0,0,0,0
N00000339,294,294,293,177,88,28,1,1,0,0,0,0
N00000340,378,378,378,355,7,16,0,0,0,0,0,0
N00000341,348,348,348,331,15,2,0,0,0,0,0,0
N00000342,359,359,359,111,244,4,0,0,0,0,0,0
N00000343,351,351,351,167,175,9,0,0,0,0,0,0
N00000344,314,314,302,48,65,189,12,12,0,0,0,0
N00000345,416,416,385,39,69,277,31,25,6,0,0,0
N00000346,659,659,650,262,374,14,9,0,0,9,0,0
N00000347,257,257,222,29,83,110,35,31,4,0,0,0
N00000348,362,362,362,239,57,66,0,0,0,0,0,0
N00000349,368,368,325,186,90,49,43,39,2,2,0,0
N00000350,545,545,535,338,159,38,0,0,0,0,10,0
N00000351,414,414,414,363,34,17,0,0,0,0,0,0
N00000352,466,466,466,442,24,0,0,0,0,0,0,0
N00000353,422,422,422,365,55,2,0,0,0,0,0,0
N00000354,405,405,404,401,3,0,0,0,0,0,1,0
N00000355,441,441,441,392,45,4,0,0,0,0,0,0
N00000356,414,414,388,56,175,157,26,19,4,3,0,0
N00000357,1212,1212,1187,276,561,350,25,23,2,0,0,0
N00000358,371,371,367,59,116,192,4,4,0,0,0,0
N00000359,794,794,565,77,61,427,229,183,30,16,0,0
N00000360,418,418,416,334,60,22,0,0,0,0,2,0
N00000361,365,365,363,178,131,54,2,2,0,0,0,0
N00000362,390,390,388,366,16,6,0,0,0,0,2,0
N00000363,484,484,482,459,9,14,0,0,0,0,2,0
N00000364,472,472,465,424,32,9,0,0,0,0,7,0
N00000365,255,255,255,116,8,131,0,0,0,0,0,0
N00000366,536,536,535,295,166,74,1,0,1,0,0,0
N00000367,351,351,335,66,152,117,16,14,2,0,0,0
N00000368,519,519,516,486,30,0,0,0,0,0,3,0
N00000369,411,411,408,365,33,10,3,0,3,0,0,0
N00000370,485,485,483,432,47,4,0,0,0,0,2,0
N00000371,447,447,445,354,68,23,0,0,0,0,2,0
N00000372,380,380,365,219,122,24,15,10,5,0,0,0
N00000373,437,437,437,281,141,15,0,0,0,0,0,0
N00000374,348,348,347,203,122,22,1,1,0,0,0,0
N00000375,293,293,286,235,26,25,7,6,1,0,0,0
N00000376,261,261,254,60,180,14,7,2,5,0,0,0
N00000377,268,268,265,200,57,8,3,3,0,0,0,0
N00000378,273,273,269,28,198,43,4,4,0,0,0,0
N00000379,490,490,490,241,245,4,0,0,0,0,0,0
N00000380,532,532,530,523,5,2,1,1,0,0,1,0
N00000381,979,979,951,419,461,71,28,26,2,0,0,0
N00000382,557,557,557,516,41,0,0,0,0,0,0,0
N00000383,472,472,466,413,38,15,1,1,0,0,5,0
N00000384,490,490,484,422,52,10,6,5,1,0,0,0
N00000385,445,445,444,417,27,0,0,0,0,0,1,0
N00000386,291,291,287,27,105,155,4,4,0,0,0,0
N00000387,227,227,205,26,37,142,22,12,0,10,0,0
N00000388,1548,1548,1499,425,714,360,49,49,0,0,0,0
N00000389,445,445,445,261,78,106,0,0,0,0,0,0
N00000390,961,961,938,828,98,12,10,5,5,0,13,0
N00000391,524,524,513,491,10,12,5,5,0,0,6,0
N00000392,1379,1379,1361,772,444,145,9,0,9,0,9,0
N00000393,459,459,459,376,58,25,0,0,0,0,0,0
N00000394,406,406,403,366,37,0,3,0,3,0,0,0
N00000395,426,426,420,385,22,13,0,0,0,0,6,0
N00000396,376,376,366,304,51,11,0,0,0,0,10,0
N00000397,520,520,520,441,75,4,0,0,0,0,0,0
N00000398,463,463,463,287,172,4,0,0,0,0,0,0
N00000399,304,304,301,117,42,142,3,0,3,0,0,0
N00000400,240,240,227,35,82,110,13,12,1,0,0,0
N00000401,286,286,282,80,91,111,4,4,0,0,0,0
N00000402,248,248,213,53,52,108,35,22,4,9,0,0
N00000403,514,514,502,155,229,118,12,8,2,2,0,0
N00000404,276,276,263,36,80,147,13,13,0,0,0,0
N00000405,223,223,213,34,106,73,10,7,3,0,0,0
N00000406,397,397,394,355,39,0,0,0,0,0,3,0
N00000407,1125,1125,1115,961,100,54,4,0,0,4,6,0
N00000408,468,468,465,429,30,6,0,0,0,0,3,0
N00000409,369,369,368,190,120,58,1,1,0,0,0,0
N00000410,392,392,382,364,14,4,3,0,0,3,7,0
N00000411,355,355,355,168,121,66,0,0,0,0,0,0
N00000412,438,438,435,400,30,5,0,0,0,0,3,0
N00000413,442,442,437,369,55,13,5,5,0,0,0,0
N00000414,380,380,379,334,37,8,1,0,0,1,0,0
N00000415,439,439,424,226,135,63,12,0,7,5,3,0
N00000416,420,420,418,392,26,0,2,0,2,0,0,0
N00000417,533,533,533,285,239,9,0,0,0,0,0,0
N00000418,857,857,857,526,181,150,0,0,0,0,0,0
N00000419,354,354,354,318,21,15,0,0,0,0,0,0
N00000420,321,321,321,212,84,25,0,0,0,0,0,0
N00000421,530,530,530,361,160,9,0,0,0,0,0,0
N00000422,422,422,420,123,193,104,2,0,2,0,0,0
N00000423,461,461,452,429,14,9,9,0,9,0,0,0
N00000424,561,561,556,336,102,118,5,5,0,0,0,0
N00000425,363,363,363,321,40,2,0,0,0,0,0,0
N00000426,297,297,296,141,72,83,1,1,0,0,0,0
N00000427,339,339,337,235,67,35,1,0,1,0,1,0
N00000428,398,398,397,184,163,50,0,0,0,0,1,0
N00000429,474,474,473,442,24,7,1,0,1,0,0,0
N00000430,497,497,488,429,40,19,0,0,0,0,9,0
N00000431,361,361,357,193,85,79,1,1,0,0,3,0
N00000432,285,285,284,127,71,86,1,1,0,0,0,0
N00000433,261,261,226,52,42,132,35,24,0,11,0,0
N00000434,445,445,444,118,165,161,1,1,0,0,0,0
N00000435,430,430,420,142,159,119,10,10,0,0,0,0
N00000436,522,522,517,440,74,3,2,2,0,0,3,0
N00000437,662,662,649,539,103,7,0,0,0,0,13,0
N00000438,471,471,470,441,15,14,0,0,0,0,1,0
N00000439,419,419,413,383,20,10,0,0,0,0,6,0
N00000440,417,417,412,342,27,43,0,0,0,0,5,0
N00000441,311,311,302,202,39,61,9,5,4,0,0,0
N00000442,444,444,439,135,80,224,5,3,0,2,0,0
N00000443,488,488,479,459,9,11,9,9,0,0,0,0
N00000444,566,566,540,93,311,136,26,16,1,9,0,0
N00000445,397,397,383,361,13,9,14,12,2,0,0,0
N00000446,336,336,335,221,100,14,1,0,0,1,0,0
N00000447,276,276,275,226,42,7,1,1,0,0,0,0
N00000448,246,246,213,40,64,109,33,29,0,4,0,0
N00000449,435,435,431,395,23,13,0,0,0,0,4,0
N00000450,491,491,488,291,116,81,3,0,0,3,0,0
N00000451,493,493,488,229,176,83,1,0,1,0,4,0
N00000452,452,452,448,428,14,6,1,1,0,0,3,0
N00000453,335,335,324,130,80,114,10,8,0,2,1,0
N00000454,514,514,506,488,18,0,2,2,0,0,6,0
N00000455,273,273,268,81,78,109,5,2,3,0,0,0
N00000456,322,322,322,292,27,3,0,0,0,0,0,0
N00000457,347,347,342,52,286,4,5,5,0,0,0,0
N00000458,366,366,366,355,8,3,0,0,0,0,0,0
N00000459,646,646,615,272,308,35,31,28,3,0,0,0
N00000460,359,359,307,135,123,49,52,39,8,5,0,0
N00000461,421,421,421,257,131,33,0,0,0,0,0,0
N00000462,232,232,228,26,96,106,4,0,4,0,0,0
N00000463,777,777,715,227,195,293,62,43,7,12,0,0
N00000464,436,436,436,272,105,59,0,0,0,0,0,0
N00000465,305,305,295,44,136,115,10,10,0,0,0,0
N00000466,375,375,375,353,8,14,0,0,0,0,0,0
N00000467,290,290,286,152,80,54,4,4,0,0,0,0
N00000468,302,302,292,236,33,23,10,10,0,0,0,0
N00000469,440,440,430,186,202,42,10,9,1,0,0,0
N00000470,286,286,260,21,133,106,26,25,1,0,0,0
N00000471,286,286,280,30,67,183,6,3,0,3,0,0
N00000472,222,222,100,17,35,48,122,120,2,0,0,0
N00000473,202,202,199,21,69,109,3,3,0,0,0,0
N00000474,234,234,225,109,61,55,9,4,5,0,0,0
