GeographyCode,QS411NI0001,QS411NI0002,QS411NI0003
N00000106,109,109,0
N00000107,127,127,0
N00000108,116,116,0
N00000109,234,234,0
N00000110,127,127,0
N00000111,138,138,0
N00000112,148,148,0
N00000113,124,124,0
N00000114,124,124,0
N00000115,132,132,0
N00000116,126,126,0
N00000117,92,92,0
N00000118,170,170,0
N00000119,130,130,0
N00000120,133,133,0
N00000121,126,126,0
N00000122,213,213,0
N00000123,146,146,0
N00000124,158,158,0
N00000125,148,148,0
N00000126,138,138,0
N00000127,133,133,0
N00000128,291,291,0
N00000129,138,138,0
N00000130,159,159,0
N00000131,145,145,0
N00000132,133,133,0
N00000133,140,140,0
N00000134,184,184,0
N00000135,125,125,0
N00000136,191,191,0
N00000137,123,123,0
N00000138,156,156,0
N00000139,137,137,0
N00000140,164,164,0
N00000141,224,224,0
N00000142,98,98,0
N00000143,132,132,0
N00000144,115,115,0
N00000145,76,76,0
N00000146,114,114,0
N00000147,107,107,0
N00000148,306,306,0
N00000149,202,202,0
N00000150,158,158,0
N00000151,160,160,0
N00000152,136,136,0
N00000153,117,117,0
N00000154,122,122,0
N00000155,144,144,0
N00000156,131,131,0
N00000157,152,152,0
N00000158,342,342,0
N00000159,122,122,0
N00000160,127,127,0
N00000161,133,133,0
N00000162,119,119,0
N00000163,164,164,0
N00000164,125,125,0
N00000165,138,138,0
N00000166,125,125,0
N00000167,159,159,0
N00000168,146,146,0
N00000169,305,305,0
N00000170,143,143,0
N00000171,152,152,0
N00000172,337,337,0
N00000173,152,152,0
N00000174,170,170,0
N00000175,146,146,0
N00000176,212,212,0
N00000177,193,193,0
N00000178,374,374,0
N00000179,559,559,0
N00000180,137,137,0
N00000181,195,195,0
N00000182,110,110,0
N00000183,157,157,0
N00000184,213,213,0
N00000185,126,126,0
N00000186,145,145,0
N00000187,126,126,0
N00000188,132,132,0
N00000189,127,127,0
N00000190,122,122,0
N00000191,125,125,0
N00000192,121,121,0
N00000193,111,111,0
N00000194,123,123,0
N00000195,125,125,0
N00000196,116,116,0
N00000197,118,118,0
N00000198,110,110,0
N00000199,131,131,0
N00000200,128,128,0
N00000201,150,150,0
N00000202,139,139,0
N00000203,136,136,0
N00000204,155,155,0
N00000205,123,123,0
N00000206,239,239,0
N00000207,136,136,0
N00000208,129,129,0
N00000209,125,125,0
N00000210,272,272,0
N00000211,288,288,0
N00000212,109,109,0
N00000213,166,166,0
N00000214,167,167,0
N00000215,160,160,0
N00000216,172,172,0
N00000217,194,194,0
N00000218,157,157,0
N00000219,130,130,0
N00000220,132,132,0
N00000221,118,118,0
N00000222,131,131,0
N00000223,132,132,0
N00000224,135,135,0
N00000225,113,113,0
N00000226,121,121,0
N00000227,129,129,0
N00000228,131,131,0
N00000229,160,160,0
N00000230,117,117,0
N00000231,127,127,0
N00000232,147,147,0
N00000233,134,134,0
N00000234,138,138,0
N00000235,132,132,0
N00000236,115,115,0
N00000237,151,151,0
N00000238,130,130,0
N00000239,121,121,0
N00000240,137,137,0
N00000241,138,138,0
N00000242,123,123,0
N00000243,116,116,0
N00000244,121,121,0
N00000245,129,129,0
N00000246,133,133,0
N00000247,124,124,0
N00000248,126,126,0
N00000249,132,132,0
N00000250,169,169,0
N00000251,159,159,0
N00000252,144,144,0
N00000253,184,184,0
N00000254,124,124,0
N00000255,138,138,0
N00000256,336,336,0
N00000257,178,178,0
N00000258,147,147,0
N00000259,171,171,0
N00000260,243,243,0
N00000261,201,201,0
N00000262,167,167,0
N00000263,128,128,0
N00000264,202,202,0
N00000265,161,161,0
N00000266,135,135,0
N00000267,155,155,0
N00000268,145,145,0
N00000269,151,151,0
N00000270,143,143,0
N00000271,147,147,0
N00000272,138,138,0
N00000273,170,170,0
N00000274,182,182,0
N00000275,130,130,0
N00000276,127,127,0
N00000277,119,119,0
N00000278,125,125,0
N00000279,86,86,0
N00000280,158,158,0
N00000281,129,129,0
N00000282,138,138,0
N00000283,148,148,0
N00000284,161,161,0
N00000285,126,126,0
N00000286,149,149,0
N00000287,149,149,0
N00000288,143,143,0
N00000289,215,215,0
N00000290,133,133,0
N00000291,217,217,0
N00000292,285,285,0
N00000293,162,162,0
N00000294,147,147,0
N00000295,159,159,0
N00000296,116,116,0
N00000297,132,132,0
N00000298,121,121,0
N00000299,168,168,0
N00000300,139,139,0
N00000301,125,125,0
N00000302,128,128,0
N00000303,111,111,0
N00000304,119,119,0
N00000305,122,122,0
N00000306,130,130,0
N00000307,123,123,0
N00000308,110,110,0
N00000309,127,127,0
N00000310,168,168,0
N00000311,176,176,0
N00000312,199,199,0
N00000313,202,202,0
N00000314,143,143,0
N00000315,140,140,0
N00000316,134,134,0
N00000317,279,279,0
N00000318,141,141,0
N00000319,350,350,0
N00000320,137,137,0
N00000321,226,226,0
N00000322,163,163,0
N00000323,173,173,0
N00000324,201,201,0
N00000325,239,239,0
N00000326,447,447,0
N00000327,136,136,0
N00000328,135,135,0
N00000329,140,140,0
N00000330,208,208,0
N00000331,240,240,0
N00000332,130,130,0
N00000333,130,130,0
N00000334,120,120,0
N00000335,137,137,0
N00000336,134,134,0
N00000337,126,126,0
N00000338,132,132,0
N00000339,125,125,0
N00000340,141,141,0
N00000341,132,132,0
N00000342,135,135,0
N00000343,123,123,0
N00000344,137,137,0
N00000345,169,169,0
N00000346,210,210,0
N00000347,152,152,0
N00000348,127,127,0
N00000349,161,161,0
N00000350,186,186,0
N00000351,149,149,0
N00000352,149,149,0
N00000353,144,144,0
N00000354,147,147,0
N00000355,156,156,0
N00000356,152,152,0
N00000357,465,465,0
N00000358,141,141,0
N00000359,442,442,0
N00000360,142,142,0
N00000361,166,166,0
N00000362,142,142,0
N00000363,160,160,0
N00000364,160,160,0
N00000365,121,121,0
N00000366,197,197,0
N00000367,155,155,0
N00000368,183,183,0
N00000369,155,155,0
N00000370,178,178,0
N00000371,153,153,0
N00000372,138,138,0
N00000373,181,181,0
N00000374,143,143,0
N00000375,149,149,0
N00000376,125,125,0
N00000377,124,124,0
N00000378,124,124,0
N00000379,166,166,0
N00000380,189,189,0
N00000381,356,356,0
N00000382,205,205,0
N00000383,164,164,0
N00000384,165,165,0
N00000385,155,155,0
N00000386,128,128,0
N00000387,134,134,0
N00000388,632,632,0
N00000389,162,162,0
N00000390,354,354,0
N00000391,185,185,0
N00000392,557,557,0
N00000393,194,194,0
N00000394,151,151,0
N00000395,153,153,0
N00000396,150,150,0
N00000397,203,203,0
N00000398,175,175,0
N00000399,142,142,0
N00000400,126,126,0
N00000401,123,123,0
N00000402,151,151,0
N00000403,244,244,0
N00000404,131,131,0
N00000405,121,121,0
N00000406,130,130,0
N00000407,372,372,0
N00000408,155,155,0
N00000409,158,158,0
N00000410,144,144,0
N00000411,140,140,0
N00000412,149,149,0
N00000413,138,138,0
N00000414,136,136,0
N00000415,169,169,0
N00000416,137,137,0
N00000417,195,195,0
N00000418,333,333,0
N00000419,148,148,0
N00000420,147,147,0
N00000421,186,186,0
N00000422,183,183,0
N00000423,165,165,0
N00000424,197,197,0
N00000425,136,136,0
N00000426,138,138,0
N00000427,145,145,0
N00000428,150,150,0
N00000429,161,161,0
N00000430,160,160,0
N00000431,145,145,0
N00000432,121,121,0
N00000433,151,151,0
N00000434,182,182,0
N00000435,180,180,0
N00000436,187,187,0
N00000437,208,208,0
N00000438,162,162,0
N00000439,142,142,0
N00000440,141,141,0
N00000441,130,130,0
N00000442,188,188,0
N00000443,173,173,0
N00000444,293,293,0
N00000445,143,143,0
N00000446,134,134,0
N00000447,123,123,0
N00000448,151,151,0
N00000449,156,156,0
N00000450,198,198,0
N00000451,200,200,0
N00000452,170,170,0
N00000453,161,161,0
N00000454,168,168,0
N00000455,113,113,0
N00000456,123,123,0
N00000457,128,128,0
N00000458,133,133,0
N00000459,258,258,0
N00000460,144,144,0
N00000461,162,162,0
N00000462,104,104,0
N00000463,384,384,0
N00000464,163,163,0
N00000465,137,137,0
N00000466,142,142,0
N00000467,134,134,0
N00000468,117,117,0
N00000469,160,160,0
N00000470,138,138,0
N00000471,127,127,0
N00000472,147,147,0
N00000473,114,114,0
N00000474,136,136,0
N00000475,125,125,0
N00000476,124,124,0
N00000477,294,294,0
N00000478,145,145,0
N00000479,123,123,0
N00000480,137,137,0
N00000481,182,182,0
N00000482,129,129,0
N00000483,117,117,0
N00000484,141,141,0
N00000485,111,111,0
N00000486,117,117,0
N00000487,115,115,0
N00000488,137,137,0
N00000489,108,108,0
N00000490,201,201,0
N00000491,171,171,0
N00000492,186,186,0
N00000493,141,141,0
N00000494,353,353,0
N00000495,139,139,0
N00000496,325,325,0
N00000497,340,340,0
N00000498,133,133,0
N00000499,130,130,0
N00000500,257,257,0
N00000501,156,156,0
N00000502,96,96,0
N00000503,136,136,0
N00000504,111,111,0
N00000505,94,94,0
N00000506,115,115,0
N00000507,116,116,0
N00000508,135,135,0
N00000509,133,133,0
N00000510,112,112,0
N00000511,163,163,0
N00000512,179,179,0
N00000513,135,135,0
N00000514,143,143,0
N00000515,127,127,0
N00000516,93,93,0
N00000517,127,127,0
N00000518,132,132,0
N00000519,120,120,0
N00000520,282,282,0
N00000521,186,186,0
N00000522,189,189,0
N00000523,156,156,0
N00000524,183,183,0
N00000525,219,219,0
N00000526,123,123,0
N00000527,152,152,0
N00000528,121,121,0
N00000529,138,138,0
N00000530,133,133,0
N00000531,156,156,0
N00000532,115,115,0
N00000533,160,160,0
N00000534,185,185,0
N00000535,193,193,0
N00000536,158,158,0
N00000537,147,147,0
N00000538,157,157,0
N00000539,141,141,0
N00000540,130,130,0
N00000541,161,161,0
N00000542,132,132,0
N00000543,139,139,0
N00000544,138,138,0
N00000545,128,128,0
N00000546,122,122,0
N00000547,151,151,0
N00000548,123,123,0
N00000549,120,120,0
N00000550,183,183,0
N00000551,102,102,0
N00000552,103,103,0
N00000553,135,135,0
N00000554,105,105,0
N00000555,111,111,0
N00000556,115,115,0
N00000557,177,177,0
N00000558,153,153,0
N00000559,132,132,0
N00000560,157,157,0
N00000561,170,170,0
N00000562,145,145,0
N00000563,366,366,0
N00000564,145,145,0
N00000565,130,130,0
N00000566,127,127,0
N00000567,214,214,0
N00000568,131,131,0
N00000569,173,173,0
N00000570,133,133,0
N00000571,131,131,0
N00000572,204,204,0
N00000573,144,144,0
N00000574,158,158,0
N00000575,171,171,0
N00000576,135,135,0
N00000577,167,167,0
N00000578,250,250,0
N00000579,152,152,0
N00000580,184,184,0
N00000581,169,169,0
N00000582,153,153,0
N00000583,127,127,0
N00000584,165,165,0
N00000585,171,171,0
N00000586,166,166,0
N00000587,160,160,0
N00000588,150,150,0
N00000589,185,185,0
N00000590,146,146,0
N00000591,165,165,0
N00000592,193,193,0
N00000593,181,181,0
N00000594,135,135,0
N00000595,202,202,0
N00000596,123,123,0
N00000597,131,131,0
N00000598,170,170,0
N00000599,117,117,0
N00000600,130,130,0
N00000601,143,143,0
N00000602,119,119,0
N00000603,158,158,0
N00000604,133,133,0
N00000605,204,204,0
N00000606,126,126,0
N00000607,132,132,0
N00000608,142,142,0
N00000609,142,142,0
N00000610,148,148,0
N00000611,134,134,0
N00000612,259,259,0
N00000613,118,118,0
N00000614,126,126,0
N00000615,93,93,0
N00000616,131,131,0
N00000617,139,139,0
N00000618,292,292,0
N00000619,142,142,0
N00000620,139,139,0
N00000621,186,186,0
N00000622,168,168,0
N00000623,130,130,0
N00000624,166,166,0
N00000625,140,140,0
N00000626,159,159,0
N00000627,164,164,0
N00000628,145,145,0
N00000629,175,175,0
N00000630,130,130,0
N00000631,142,142,0
N00000632,169,169,0
N00000633,140,140,0
N00000634,180,180,0
N00000635,163,163,0
N00000636,156,156,0
N00000637,309,309,0
N00000638,136,136,0
N00000639,145,145,0
N00000640,137,137,0
N00000641,130,130,0
N00000642,148,148,0
N00000643,149,149,0
N00000644,186,186,0
N00000645,138,138,0
N00000646,127,127,0
N00000647,309,309,0
N00000648,137,137,0
N00000649,136,136,0
N00000650,241,241,0
N00000651,129,129,0
N00000652,208,208,0
N00000653,119,119,0
N00000654,118,118,0
N00000655,147,147,0
N00000656,117,117,0
N00000657,331,331,0
N00000658,131,131,0
N00000659,142,142,0
N00000660,154,154,0
N00000661,146,146,0
N00000662,145,145,0
N00000663,154,154,0
N00000664,155,155,0
N00000665,149,149,0
N00000666,138,138,0
N00000667,140,140,0
N00000668,130,130,0
N00000669,155,155,0
N00000670,131,131,0
N00000671,138,138,0
N00000672,135,135,0
N00000673,363,363,0
N00000674,135,135,0
N00000675,152,152,0
N00000676,324,324,0
N00000677,166,166,0
N00000678,174,174,0
N00000679,173,173,0
N00000680,146,146,0
N00000681,139,139,0
N00000682,150,150,0
N00000683,139,139,0
N00000684,206,206,0
N00000685,124,124,0
N00000686,151,151,0
N00000687,135,135,0
N00000688,136,136,0
N00000689,145,145,0
N00000690,122,122,0
N00000691,131,131,0
N00000692,132,132,0
N00000693,130,130,0
N00000694,372,372,0
N00000695,208,208,0
N00000696,146,145,1
N00000697,160,160,0
N00000698,192,192,0
N00000699,157,157,0
N00000700,129,129,0
N00000701,94,94,0
N00000702,333,333,0
N00000703,135,135,0
N00000704,247,247,0
N00000705,251,251,0
N00000706,157,157,0
N00000707,137,137,0
N00000708,159,159,0
N00000709,175,175,0
N00000710,123,123,0
N00000711,204,204,0
N00000712,142,142,0
N00000713,148,148,0
N00000714,140,140,0
N00000715,264,264,0
N00000716,334,334,0
N00000717,204,204,0
N00000718,748,748,0
N00000719,89,89,0
N00000720,156,156,0
N00000721,170,170,0
N00000722,172,172,0
N00000723,158,158,0
N00000724,179,179,0
N00000725,184,184,0
N00000726,144,144,0
N00000727,128,128,0
N00000728,195,195,0
N00000729,124,124,0
N00000730,123,123,0
N00000731,126,126,0
N00000732,260,260,0
N00000733,116,116,0
N00000734,144,144,0
N00000735,153,153,0
N00000736,147,147,0
N00000737,127,127,0
N00000738,146,146,0
N00000739,159,159,0
N00000740,188,188,0
N00000741,147,147,0
N00000742,124,124,0
N00000743,120,120,0
N00000744,125,125,0
N00000745,201,201,0
N00000746,292,291,1
N00000747,184,184,0
N00000748,176,176,0
N00000749,146,146,0
N00000750,157,157,0
N00000751,211,211,0
N00000752,170,170,0
N00000753,146,146,0
N00000754,167,167,0
N00000755,133,133,0
N00000756,158,158,0
N00000757,144,144,0
N00000758,193,193,0
N00000759,104,104,0
N00000760,139,139,0
N00000761,191,191,0
N00000762,143,143,0
N00000763,189,189,0
N00000764,94,94,0
N00000765,169,169,0
N00000766,408,408,0
N00000767,113,113,0
N00000768,130,130,0
N00000769,138,138,0
N00000770,121,121,0
N00000771,130,130,0
N00000772,162,162,0
N00000773,160,160,0
N00000774,462,462,0
N00000775,132,132,0
N00000776,150,150,0
N00000777,353,353,0
N00000778,152,152,0
N00000779,216,216,0
N00000780,194,194,0
N00000781,216,216,0
N00000782,178,178,0
N00000783,204,204,0
N00000784,155,155,0
N00000785,131,131,0
N00000786,142,142,0
N00000787,152,152,0
N00000788,154,154,0
N00000789,422,422,0
N00000790,202,202,0
N00000791,150,150,0
N00000792,136,136,0
N00000793,149,149,0
N00000794,161,161,0
N00000795,174,174,0
N00000796,148,148,0
N00000797,149,149,0
N00000798,182,182,0
N00000799,205,205,0
N00000800,167,167,0
N00000801,194,194,0
N00000802,134,134,0
N00000803,147,147,0
N00000804,172,172,0
N00000805,139,139,0
N00000806,147,147,0
N00000807,197,197,0
N00000808,132,132,0
N00000809,224,224,0
N00000810,158,158,0
N00000811,154,154,0
N00000812,124,124,0
N00000813,206,206,0
N00000814,126,126,0
N00000815,163,163,0
N00000816,251,251,0
N00000817,106,106,0
N00000818,124,124,0
N00000819,143,143,0
N00000820,190,190,0
N00000821,134,134,0
N00000822,134,134,0
N00000823,151,151,0
N00000824,167,167,0
N00000825,137,137,0
N00000826,116,116,0
N00000827,124,124,0
N00000828,106,106,0
N00000829,134,134,0
N00000830,133,133,0
N00000831,136,136,0
N00000832,124,124,0
N00000833,121,121,0
N00000834,142,141,1
N00000835,113,113,0
N00000836,128,128,0
N00000837,123,123,0
N00000838,122,122,0
N00000839,174,174,0
N00000840,121,121,0
N00000841,124,124,0
N00000842,221,221,0
N00000843,111,111,0
N00000844,108,108,0
N00000845,101,101,0
N00000846,131,131,0
N00000847,381,381,0
N00000848,123,123,0
N00000849,156,156,0
N00000850,125,125,0
N00000851,124,124,0
N00000852,564,564,0
N00000853,113,113,0
N00000854,315,315,0
N00000855,113,113,0
N00000856,93,92,1
N00000857,167,167,0
N00000858,142,142,0
N00000859,140,140,0
N00000860,157,157,0
N00000861,127,127,0
N00000862,401,401,0
N00000863,134,134,0
N00000864,129,129,0
N00000865,132,132,0
N00000866,176,176,0
N00000867,175,175,0
N00000868,136,136,0
N00000869,113,113,0
N00000870,179,179,0
N00000871,161,161,0
N00000872,141,141,0
N00000873,134,134,0
N00000874,312,312,0
N00000875,124,124,0
N00000876,124,124,0
N00000877,159,159,0
N00000878,120,120,0
N00000879,408,408,0
N00000880,125,125,0
N00000881,157,157,0
N00000882,147,147,0
N00000883,142,142,0
N00000884,120,120,0
N00000885,378,378,0
N00000886,132,132,0
N00000887,136,136,0
N00000888,151,151,0
N00000889,115,114,1
N00000890,166,166,0
N00000891,198,198,0
N00000892,140,140,0
N00000893,137,137,0
N00000894,154,154,0
N00000895,127,127,0
N00000896,146,146,0
N00000897,149,149,0
N00000898,151,151,0
N00000899,170,170,0
N00000900,114,114,0
N00000901,156,156,0
N00000902,151,151,0
N00000903,96,96,0
N00000904,309,309,0
N00000905,155,155,0
N00000906,106,106,0
N00000907,136,136,0
N00000908,150,150,0
N00000909,87,87,0
N00000910,140,140,0
N00000911,110,110,0
N00000912,98,98,0
N00000913,128,128,0
N00000914,125,125,0
N00000915,126,126,0
N00000916,129,129,0
N00000917,124,124,0
N00000918,127,127,0
N00000919,114,114,0
N00000920,81,81,0
N00000921,209,209,0
N00000922,131,131,0
N00000923,124,124,0
N00000924,116,116,0
N00000925,124,124,0
N00000926,131,131,0
N00000927,246,246,0
N00000928,163,163,0
N00000929,158,158,0
N00000930,179,179,0
N00000931,249,249,0
N00000932,186,186,0
N00000933,141,141,0
N00000934,127,127,0
N00000935,117,117,0
N00000936,184,184,0
N00000937,183,183,0
N00000938,116,116,0
N00000939,98,98,0
N00000940,131,131,0
N00000941,146,146,0
N00000942,127,127,0
N00000943,108,108,0
N00000944,93,93,0
N00000945,108,108,0
N00000946,224,224,0
N00000947,123,123,0
N00000948,120,120,0
N00000949,143,143,0
N00000950,153,153,0
N00000951,113,113,0
N00000952,181,181,0
N00000953,128,128,0
N00000954,122,122,0
N00000955,175,175,0
N00000956,248,248,0
N00000957,199,199,0
N00000958,135,135,0
N00000959,250,250,0
N00000960,200,200,0
N00000961,129,129,0
N00000962,160,160,0
N00000963,119,119,0
N00000964,132,132,0
N00000965,122,122,0
N00000966,151,151,0
N00000967,141,141,0
N00000968,104,104,0
N00000969,124,124,0
N00000970,249,249,0
N00000971,120,120,0
N00000972,135,135,0
N00000973,148,148,0
N00000974,120,120,0
N00000975,136,136,0
N00000976,86,86,0
N00000977,147,147,0
N00000978,152,152,0
N00000979,132,132,0
N00000980,145,145,0
N00000981,122,122,0
N00000982,141,141,0
N00000983,177,177,0
N00000984,189,189,0
N00000985,127,127,0
N00000986,122,122,0
N00000987,176,176,0
N00000988,77,77,0
N00000989,137,137,0
N00000990,154,154,0
N00000991,148,148,0
N00000992,294,294,0
N00000993,118,118,0
N00000994,504,503,1
N00000995,101,101,0
N00000996,124,124,0
N00000997,115,115,0
N00000998,128,128,0
N00000999,131,131,0
N00001000,133,133,0
N00001001,154,154,0
N00001002,457,457,0
N00001003,126,126,0
N00001004,147,147,0
N00001005,185,185,0
N00001006,172,172,0
N00001007,282,280,2
N00001008,100,100,0
N00001009,108,108,0
N00001010,193,193,0
N00001011,154,154,0
N00001012,143,143,0
N00001013,128,128,0
N00001014,116,116,0
N00001015,163,163,0
N00001016,166,165,1
N00001017,179,179,0
N00001018,151,151,0
N00001019,146,146,0
N00001020,169,169,0
N00001021,154,153,1
N00001022,394,391,3
N00001023,151,150,1
N00001024,220,220,0
N00001025,145,145,0
N00001026,147,146,1
N00001027,167,167,0
N00001028,121,121,0
N00001029,243,243,0
N00001030,226,226,0
N00001031,150,150,0
N00001032,112,112,0
N00001033,128,128,0
N00001034,145,145,0
N00001035,115,115,0
N00001036,224,224,0
N00001037,147,147,0
N00001038,278,278,0
N00001039,145,145,0
N00001040,121,121,0
N00001041,115,115,0
N00001042,304,304,0
N00001043,121,121,0
N00001044,164,164,0
N00001045,118,118,0
N00001046,115,115,0
N00001047,131,131,0
N00001048,132,132,0
N00001049,131,131,0
N00001050,126,126,0
N00001051,119,119,0
N00001052,108,108,0
N00001053,127,127,0
N00001054,124,124,0
N00001055,121,121,0
N00001056,127,127,0
N00001057,131,131,0
N00001058,135,135,0
N00001059,125,125,0
N00001060,108,108,0
N00001061,105,105,0
N00001062,114,114,0
N00001063,128,128,0
N00001064,295,295,0
N00001065,129,129,0
N00001066,128,128,0
N00001067,137,137,0
N00001068,169,168,1
N00001069,142,142,0
N00001070,218,218,0
N00001071,145,145,0
N00001072,147,147,0
N00001073,132,132,0
N00001074,113,113,0
N00001075,136,136,0
N00001076,146,146,0
N00001077,137,137,0
N00001078,148,148,0
N00001079,420,419,1
N00001080,167,167,0
N00001081,172,172,0
N00001082,203,202,1
N00001083,168,168,0
N00001084,187,186,1
N00001085,467,467,0
N00001086,132,132,0
N00001087,116,116,0
N00001088,110,109,1
N00001089,139,139,0
N00001090,109,109,0
N00001091,134,134,0
N00001092,154,154,0
N00001093,270,270,0
N00001094,126,126,0
N00001095,152,152,0
N00001096,131,131,0
N00001097,125,125,0
N00001098,136,136,0
N00001099,129,129,0
N00001100,116,116,0
N00001101,123,123,0
N00001102,272,272,0
N00001103,107,107,0
N00001104,132,132,0
N00001105,130,130,0
N00001106,135,135,0
N00001107,146,146,0
N00001108,112,112,0
N00001109,146,146,0
N00001110,167,167,0
N00001111,278,278,0
N00001112,141,141,0
N00001113,634,634,0
N00001114,148,148,0
N00001115,122,122,0
N00001116,254,254,0
N00001117,372,371,1
N00001118,142,142,0
N00001119,101,101,0
N00001120,125,125,0
N00001121,126,126,0
N00001122,148,148,0
N00001123,109,109,0
N00001124,250,250,0
N00001125,174,174,0
N00001126,116,116,0
N00001127,322,322,0
N00001128,138,138,0
N00001129,241,241,0
N00001130,107,107,0
N00001131,908,907,1
N00001132,127,127,0
N00001133,342,342,0
N00001134,116,115,1
N00001135,98,98,0
N00001136,174,174,0
N00001137,136,136,0
N00001138,120,120,0
N00001139,215,215,0
N00001140,143,143,0
N00001141,97,97,0
N00001142,121,121,0
N00001143,60,60,0
N00001144,113,113,0
N00001145,139,139,0
N00001146,133,133,0
N00001147,136,136,0
N00001148,113,113,0
N00001149,130,130,0
N00001150,126,126,0
N00001151,156,156,0
N00001152,148,148,0
N00001153,138,138,0
N00001154,114,114,0
N00001155,454,454,0
N00001156,630,630,0
N00001157,118,118,0
N00001158,118,118,0
N00001159,140,140,0
N00001160,177,177,0
N00001161,125,125,0
N00001162,90,90,0
N00001163,194,194,0
N00001164,126,126,0
N00001165,132,132,0
N00001166,259,259,0
N00001167,129,129,0
N00001168,126,126,0
N00001169,120,120,0
N00001170,131,131,0
N00001171,182,182,0
N00001172,115,115,0
N00001173,112,112,0
N00001174,120,120,0
N00001175,115,115,0
N00001176,113,113,0
N00001177,117,117,0
N00001178,150,150,0
N00001179,112,112,0
N00001180,111,111,0
N00001181,113,113,0
N00001182,112,112,0
N00001183,214,214,0
N00001184,116,116,0
N00001185,136,136,0
N00001186,111,111,0
N00001187,126,126,0
N00001188,371,371,0
N00001189,117,117,0
N00001190,150,150,0
N00001191,128,128,0
N00001192,130,130,0
N00001193,132,132,0
N00001194,123,123,0
N00001195,116,116,0
N00001196,154,154,0
N00001197,150,150,0
N00001198,146,146,0
N00001199,116,116,0
N00001200,140,140,0
N00001201,119,119,0
N00001202,117,117,0
N00001203,120,120,0
N00001204,404,404,0
N00001205,242,242,0
N00001206,103,103,0
N00001207,125,125,0
N00001208,124,124,0
N00001209,118,118,0
N00001210,126,126,0
N00001211,130,130,0
N00001212,132,132,0
N00001213,135,135,0
N00001214,119,119,0
N00001215,106,106,0
N00001216,135,135,0
N00001217,165,165,0
N00001218,109,109,0
N00001219,142,142,0
N00001220,111,111,0
N00001221,133,133,0
N00001222,96,96,0
N00001223,130,130,0
N00001224,138,138,0
N00001225,134,134,0
N00001226,133,133,0
N00001227,110,110,0
N00001228,92,92,0
N00001229,134,134,0
N00001230,126,126,0
N00001231,132,132,0
N00001232,101,101,0
N00001233,123,123,0
N00001234,141,141,0
N00001235,356,356,0
N00001236,132,132,0
N00001237,125,125,0
N00001238,112,112,0
N00001239,117,117,0
N00001240,558,558,0
N00001241,133,133,0
N00001242,125,125,0
N00001243,124,124,0
N00001244,140,140,0
N00001245,140,140,0
N00001246,285,285,0
N00001247,117,117,0
N00001248,151,151,0
N00001249,155,155,0
N00001250,172,172,0
N00001251,123,123,0
N00001252,140,140,0
N00001253,119,119,0
N00001254,117,117,0
N00001255,130,130,0
N00001256,110,110,0
N00001257,113,113,0
N00001258,119,119,0
N00001259,129,129,0
N00001260,143,143,0
N00001261,117,117,0
N00001262,171,171,0
N00001263,143,143,0
N00001264,94,94,0
N00001265,819,819,0
N00001266,92,92,0
N00001267,152,152,0
