GeographyCode,QS116NI0001,QS116NI0002,QS116NI0003,QS116NI0004,QS116NI0005,QS116NI0006
N00000164,118,93,9,10,5,1
N00000165,135,99,12,17,5,2
N00000166,122,98,13,10,1,0
N00000167,149,108,15,16,7,3
N00000168,145,110,11,21,3,0
N00000169,279,204,30,35,8,2
N00000170,139,86,20,27,4,2
N00000171,146,97,13,23,11,2
N00000172,307,221,35,40,7,4
N00000173,144,111,12,11,7,3
N00000174,163,106,26,17,13,1
N00000175,140,91,18,24,5,2
N00000176,205,149,29,20,4,3
N00000177,167,134,19,9,4,1
N00000178,355,273,57,18,5,2
N00000179,492,412,46,25,9,0
N00000180,131,100,13,9,8,1
N00000181,168,155,10,2,1,0
N00000182,105,74,21,10,0,0
N00000183,146,106,22,12,6,0
N00000184,184,150,26,4,3,1
N00000185,121,112,6,1,2,0
N00000186,137,86,25,19,7,0
N00000187,126,91,20,12,2,1
N00000188,128,78,26,15,4,5
N00000189,125,75,17,28,2,3
N00000190,119,89,12,11,5,2
N00000191,124,96,14,12,0,2
N00000192,120,84,17,15,4,0
N00000193,111,65,21,13,8,4
N00000194,119,90,14,11,3,1
N00000195,123,104,7,8,3,1
N00000196,116,89,15,6,4,2
N00000197,115,68,22,20,4,1
N00000198,110,76,14,15,4,1
N00000199,130,84,13,27,5,1
N00000200,124,74,20,24,5,1
N00000201,143,116,12,14,1,0
N00000202,132,105,12,10,5,0
N00000203,134,99,17,12,3,3
N00000204,152,103,27,18,3,1
N00000205,118,77,18,18,4,1
N00000206,212,180,19,10,2,1
N00000207,119,94,16,8,1,0
N00000208,121,83,20,16,2,0
N00000209,122,74,20,24,2,2
N00000210,219,181,29,5,2,2
N00000211,269,226,17,20,6,0
N00000212,85,69,8,5,2,1
N00000213,150,128,11,9,2,0
N00000214,151,111,21,13,6,0
N00000215,151,105,21,16,6,3
N00000216,161,112,27,19,2,1
N00000217,175,127,17,16,11,4
N00000218,148,103,17,22,4,2
N00000219,123,92,19,6,4,2
N00000220,125,81,18,15,9,2
N00000221,115,75,23,12,4,1
N00000222,130,96,17,9,5,3
N00000223,128,84,20,20,4,0
N00000224,118,92,12,9,4,1
N00000225,90,82,4,4,0,0
N00000226,111,92,6,10,2,1
N00000227,121,104,11,5,0,1
N00000228,127,97,14,14,2,0
N00000229,150,105,25,15,5,0
N00000230,116,73,20,10,9,4
N00000231,122,57,31,18,10,6
N00000232,136,96,21,11,5,3
N00000233,128,102,19,3,3,1
N00000234,124,101,11,4,2,6
N00000235,128,86,18,15,7,2
N00000236,108,55,26,18,6,3
N00000237,147,84,27,25,9,2
N00000238,121,94,15,7,2,3
N00000239,118,79,19,18,2,0
N00000240,132,58,38,20,10,6
N00000241,138,71,19,40,7,1
N00000242,120,64,21,22,13,0
N00000243,110,77,16,12,3,2
N00000244,118,80,19,9,8,2
N00000245,126,91,18,11,5,1
N00000246,127,89,13,15,8,2
N00000247,122,87,17,12,4,2
N00000248,124,89,17,7,8,3
N00000249,131,70,21,31,6,3
N00000250,166,109,32,16,8,1
N00000251,155,68,26,45,12,4
N00000252,132,83,19,20,9,1
N00000253,175,121,17,25,10,2
N00000254,117,82,13,13,8,1
N00000255,127,92,12,15,7,1
N00000256,308,222,29,41,13,3
N00000257,173,114,24,26,8,1
N00000258,140,92,14,26,5,3
N00000259,161,101,28,17,12,3
N00000260,210,128,37,27,12,6
N00000261,179,107,19,28,18,7
N00000262,156,102,21,14,14,5
N00000263,110,78,23,5,2,2
N00000264,196,111,27,33,16,9
N00000265,149,113,13,16,4,3
N00000266,126,74,27,15,8,2
N00000267,152,96,20,25,11,0
N00000268,142,100,14,19,9,0
N00000269,135,98,15,19,2,1
N00000270,133,95,14,18,5,1
N00000271,142,93,14,27,8,0
N00000272,133,107,8,11,5,2
N00000273,163,98,22,29,11,3
N00000274,176,116,31,23,5,1
N00000275,126,93,11,16,6,0
N00000276,126,76,21,23,6,0
N00000277,117,65,24,22,5,1
N00000278,121,77,20,17,6,1
N00000279,83,54,19,6,3,1
N00000280,154,74,41,26,7,6
N00000281,117,85,11,20,1,0
N00000282,132,90,15,19,6,2
N00000283,142,99,11,27,4,1
N00000284,157,91,25,28,11,2
N00000285,124,62,26,22,11,3
N00000286,126,100,10,10,3,3
N00000287,137,100,18,12,6,1
N00000288,138,91,21,16,6,4
N00000289,197,123,32,29,9,4
N00000290,128,91,18,12,5,2
N00000291,204,145,24,20,13,2
N00000292,262,144,34,65,13,6
N00000293,162,69,26,51,14,2
N00000294,140,99,18,14,6,3
N00000295,144,95,19,23,5,2
N00000296,114,73,16,22,2,1
N00000297,128,96,16,13,3,0
N00000298,119,69,21,21,6,2
N00000299,147,106,20,17,3,1
N00000300,133,97,21,9,2,4
N00000301,124,60,21,34,6,3
N00000302,127,70,23,27,7,0
N00000303,110,61,18,24,6,1
N00000304,117,55,25,28,7,2
N00000305,121,66,22,21,10,2
N00000306,128,64,16,36,10,2
N00000307,122,69,24,17,7,5
N00000308,110,74,19,15,1,1
N00000309,124,64,20,32,6,2
N00000310,149,107,20,14,6,2
N00000311,160,127,13,12,7,1
N00000312,175,114,18,27,12,4
N00000313,193,91,38,38,21,5
N00000314,137,94,17,20,5,1
N00000315,133,90,21,9,9,4
N00000316,130,83,8,22,14,3
N00000317,213,162,27,16,4,4
N00000318,129,85,19,13,11,1
N00000319,310,190,46,51,12,11
N00000320,128,95,12,11,9,1
N00000321,211,135,36,31,7,2
N00000322,154,98,28,17,6,5
N00000323,163,100,24,27,10,2
N00000324,151,108,22,13,6,2
N00000325,198,117,28,33,17,3
N00000326,377,242,58,47,18,12
N00000327,130,76,23,21,7,3
N00000328,126,79,19,16,7,5
N00000329,137,77,25,22,11,2
N00000330,203,119,33,36,13,2
N00000331,233,134,36,51,8,4
N00000332,124,82,21,10,10,1
N00000333,125,71,27,19,4,4
N00000334,116,72,20,12,9,3
N00000335,136,102,15,15,2,2
N00000336,131,100,11,15,3,2
N00000337,120,93,14,11,2,0
N00000338,129,98,11,15,2,3
N00000339,122,92,12,13,4,1
N00000340,138,98,17,14,9,0
N00000341,130,93,13,17,6,1
N00000342,133,81,23,25,4,0
N00000343,122,67,24,24,5,2
N00000344,128,87,21,14,5,1
N00000345,163,110,24,20,6,3
N00000346,209,85,51,46,18,9
N00000347,130,107,14,7,2,0
N00000348,125,72,34,15,3,1
N00000349,149,98,27,15,6,3
N00000350,169,94,24,26,19,6
N00000351,137,87,18,14,8,10
N00000352,142,83,19,20,12,8
N00000353,140,92,19,18,4,7
N00000354,133,80,15,24,13,1
N00000355,154,101,23,15,6,9
N00000356,146,69,32,30,7,8
N00000357,452,247,84,79,28,14
N00000358,140,85,22,21,10,2
N00000359,389,297,54,27,9,2
N00000360,130,68,26,21,11,4
N00000361,148,97,24,15,10,2
N00000362,126,74,15,20,10,7
N00000363,150,93,14,21,11,11
N00000364,150,98,12,14,15,11
N00000365,86,52,9,11,8,6
N00000366,187,107,33,21,16,10
N00000367,143,99,19,11,11,3
N00000368,170,103,24,19,22,2
N00000369,141,92,12,17,11,9
N00000370,172,109,19,29,7,8
N00000371,141,81,15,18,17,10
N00000372,135,79,16,25,9,6
N00000373,178,116,33,17,11,1
N00000374,132,86,18,19,9,0
N00000375,134,108,10,12,3,1
N00000376,116,88,12,12,4,0
N00000377,119,90,15,9,3,2
N00000378,118,73,26,8,8,3
N00000379,164,86,23,34,16,5
N00000380,168,97,28,26,11,6
N00000381,333,165,60,66,31,11
N00000382,183,110,26,23,12,12
N00000383,144,74,20,22,20,8
N00000384,145,77,21,23,15,9
N00000385,135,78,13,15,21,8
N00000386,125,83,24,11,6,1
N00000387,106,74,19,8,5,0
N00000388,603,353,135,58,43,14
N00000389,156,99,22,19,8,8
N00000390,321,192,39,55,28,7
N00000391,173,108,13,37,14,1
N00000392,518,336,73,72,29,8
N00000393,178,125,16,23,11,3
N00000394,141,91,21,19,8,2
N00000395,142,93,20,15,10,4
N00000396,134,92,13,17,8,4
N00000397,189,126,23,23,16,1
N00000398,165,114,12,20,13,6
N00000399,130,96,17,11,5,1
N00000400,112,85,16,8,2,1
N00000401,117,87,14,11,1,4
N00000402,123,102,16,2,2,1
N00000403,208,134,33,20,14,7
N00000404,121,94,13,5,6,3
N00000405,105,79,14,9,1,2
N00000406,121,67,16,20,11,7
N00000407,344,182,52,57,36,17
N00000408,146,82,14,24,21,5
N00000409,143,95,19,20,6,3
N00000410,136,92,16,12,7,9
N00000411,128,80,13,20,10,5
N00000412,138,91,9,19,13,6
N00000413,131,76,15,22,12,6
N00000414,125,81,10,17,9,8
N00000415,162,104,28,19,5,6
N00000416,133,81,18,18,9,7
N00000417,187,99,32,38,13,5
N00000418,313,189,45,50,24,5
N00000419,139,104,12,13,4,6
N00000420,138,112,9,12,3,2
N00000421,185,103,26,37,19,0
N00000422,170,117,17,23,10,3
N00000423,152,89,16,26,15,6
N00000424,180,108,22,25,15,10
N00000425,121,73,21,14,9,4
N00000426,123,86,16,13,6,2
N00000427,133,83,25,15,5,5
N00000428,146,86,27,24,9,0
N00000429,152,79,22,32,15,4
N00000430,154,83,28,21,17,5
N00000431,137,81,25,17,9,5
N00000432,118,87,10,11,6,4
N00000433,141,107,23,6,3,2
N00000434,179,115,27,19,11,7
N00000435,173,106,32,21,12,2
N00000436,174,101,25,23,19,6
N00000437,195,98,26,40,26,5
N00000438,153,101,24,12,10,6
N00000439,134,79,25,14,11,5
N00000440,127,74,13,18,17,5
N00000441,121,86,15,12,3,5
N00000442,167,92,37,24,11,3
N00000443,164,95,26,25,14,4
N00000444,257,183,45,19,6,4
N00000445,141,90,19,14,17,1
N00000446,130,86,23,12,7,2
N00000447,117,91,6,12,7,1
N00000448,128,106,11,8,3,0
N00000449,146,92,15,23,7,9
N00000450,178,114,24,24,7,9
N00000451,189,115,24,33,15,2
N00000452,157,95,20,20,15,7
N00000453,149,107,16,19,4,3
N00000454,162,93,25,24,12,8
N00000455,111,72,23,7,6,3
N00000456,118,70,13,26,7,2
N00000457,126,69,25,25,7,0
N00000458,129,86,15,14,5,9
N00000459,247,158,36,38,12,3
N00000460,138,93,19,18,5,3
N00000461,157,97,23,23,9,5
N00000462,101,70,13,12,4,2
N00000463,343,245,55,25,13,5
N00000464,156,96,15,27,13,5
N00000465,129,83,19,20,6,1
N00000466,138,99,13,16,5,5
N00000467,131,100,15,9,7,0
N00000468,116,78,15,14,7,2
N00000469,154,89,23,28,11,3
N00000470,122,82,21,11,3,5
N00000471,126,93,20,8,4,1
N00000472,133,114,13,2,3,1
N00000473,108,93,7,4,4,0
N00000474,118,105,7,4,1,1
N00000475,116,82,20,6,4,4
N00000476,119,91,14,7,4,3
N00000477,283,195,31,37,16,4
N00000478,129,97,16,11,3,2
N00000479,117,96,4,10,7,0
N00000480,132,102,12,8,7,3
N00000481,175,137,18,11,7,2
N00000482,121,98,12,8,2,1
N00000483,115,88,15,10,2,0
N00000484,139,94,28,10,5,2
N00000485,108,81,11,11,5,0
N00000486,116,49,24,28,12,3
N00000487,113,78,15,15,4,1
N00000488,134,70,27,26,8,3
N00000489,107,65,16,20,5,1
N00000490,194,111,39,27,14,3
N00000491,166,72,34,49,9,2
N00000492,177,130,21,20,3,3
N00000493,140,107,12,13,7,1
N00000494,347,244,51,36,12,4
N00000495,136,110,10,8,6,2
N00000496,310,166,66,49,23,6
N00000497,328,196,71,44,15,2
N00000498,128,98,13,12,2,3
N00000499,129,103,7,12,7,0
N00000500,249,188,37,18,5,1
N00000501,151,113,22,11,3,2
N00000502,89,53,21,10,4,1
N00000503,133,59,32,22,14,6
N00000504,108,72,13,14,7,2
N00000505,94,65,13,8,6,2
N00000506,113,78,20,10,5,0
N00000507,114,71,16,18,5,4
N00000508,129,89,19,15,5,1
N00000509,127,72,19,25,7,4
N00000510,108,51,31,14,11,1
N00000511,157,111,18,18,9,1
N00000512,174,135,16,17,3,3
N00000513,131,89,16,20,4,2
N00000514,141,103,13,21,4,0
N00000515,124,83,20,13,7,1
N00000516,92,73,7,9,3,0
N00000517,125,93,19,10,2,1
N00000518,119,85,16,8,7,3
N00000519,118,92,14,10,1,1
N00000520,269,193,41,26,7,2
N00000521,183,129,30,16,8,0
N00000522,181,119,24,26,10,2
N00000523,154,102,19,25,7,1
N00000524,177,105,22,37,13,0
N00000525,211,163,17,25,2,4
N00000526,117,92,15,9,0,1
N00000527,133,88,24,14,3,4
N00000528,111,92,9,7,2,1
N00000529,135,118,8,7,2,0
N00000530,130,102,13,8,5,2
N00000531,151,117,17,13,3,1
N00000532,105,81,15,6,3,0
N00000533,159,153,4,2,0,0
N00000534,169,103,20,28,15,3
N00000535,183,120,26,22,13,2
N00000536,148,108,12,17,8,3
N00000537,142,91,19,20,9,3
N00000538,148,100,16,21,9,2
N00000539,139,96,10,23,5,5
N00000540,123,102,13,5,3,0
N00000541,158,105,24,20,8,1
N00000542,130,106,10,10,2,2
N00000543,138,82,22,22,9,3
N00000544,128,94,24,5,4,1
N00000545,126,91,16,14,3,2
N00000546,120,86,19,8,6,1
N00000547,143,94,25,17,6,1
N00000548,114,82,16,10,5,1
N00000549,115,94,5,8,6,2
N00000550,180,118,29,22,8,3
N00000551,100,54,17,17,6,6
N00000552,101,62,16,15,7,1
N00000553,131,72,30,16,9,4
N00000554,103,60,15,17,9,2
N00000555,110,70,19,12,8,1
N00000556,115,57,21,18,11,8
N00000557,167,91,29,21,12,14
N00000558,148,93,21,22,6,6
N00000559,124,95,13,12,3,1
N00000560,146,91,26,19,9,1
N00000561,162,98,19,25,14,6
N00000562,143,93,25,13,10,2
N00000563,356,226,57,40,25,8
N00000564,138,106,14,10,5,3
N00000565,124,107,9,8,0,0
N00000566,123,88,18,12,5,0
N00000567,200,132,21,30,15,2
N00000568,130,71,25,25,6,3
N00000569,167,113,32,15,4,3
N00000570,129,79,27,14,6,3
N00000571,120,87,15,13,3,2
N00000572,200,126,24,38,11,1
N00000573,138,96,16,17,5,4
N00000574,149,88,20,22,17,2
N00000575,160,107,19,25,6,3
N00000576,131,83,22,12,10,4
N00000577,154,102,15,20,11,6
N00000578,243,138,37,36,25,7
N00000579,149,78,19,20,18,14
N00000580,177,121,23,18,11,4
N00000581,160,80,24,30,21,5
N00000582,142,95,17,21,9,0
N00000583,118,88,12,11,4,3
N00000584,157,103,12,24,12,6
N00000585,155,95,23,22,10,5
N00000586,154,99,23,20,12,0
N00000587,154,100,17,20,9,8
N00000588,139,84,25,16,9,5
N00000589,182,100,20,26,22,14
N00000590,137,88,20,17,10,2
N00000591,155,102,14,23,15,1
N00000592,188,111,33,35,7,2
N00000593,171,89,30,29,11,12
N00000594,130,80,20,17,11,2
N00000595,185,117,21,24,19,4
N00000596,120,101,9,7,2,1
N00000597,121,92,15,8,4,2
N00000598,152,121,22,7,2,0
N00000599,114,91,15,4,3,1
N00000600,122,90,13,12,5,2
N00000601,133,103,15,14,1,0
N00000602,111,102,5,3,1,0
N00000603,151,106,17,22,5,1
N00000604,132,83,17,25,6,1
N00000605,196,123,35,29,7,2
N00000606,124,60,26,25,11,2
N00000607,129,81,24,13,9,2
N00000608,138,103,11,14,8,2
N00000609,136,91,19,15,7,4
N00000610,147,86,20,30,10,1
N00000611,122,93,16,8,4,1
N00000612,246,184,35,18,5,4
N00000613,112,80,16,11,2,3
N00000614,119,106,6,2,3,2
N00000615,87,75,6,5,1,0
N00000616,129,90,22,11,5,1
N00000617,133,97,16,10,6,4
N00000618,271,179,44,33,12,3
N00000619,141,101,14,18,6,2
N00000620,139,89,28,15,5,2
N00000621,176,127,30,12,6,1
N00000622,164,122,24,12,4,2
N00000623,125,88,17,14,2,4
N00000624,160,102,22,26,9,1
N00000625,118,82,18,12,5,1
N00000626,156,106,15,16,12,7
N00000627,159,101,21,22,10,5
N00000628,141,93,20,15,9,4
N00000629,171,107,27,27,5,5
N00000630,126,89,19,11,5,2
N00000631,137,80,15,29,8,5
N00000632,156,99,19,26,11,1
N00000633,126,88,20,12,5,1
N00000634,166,97,24,33,10,2
N00000635,153,109,16,21,6,1
N00000636,143,94,19,26,4,0
N00000637,305,195,48,42,18,2
N00000638,136,74,25,25,8,4
N00000639,143,101,15,16,8,3
N00000640,132,91,17,15,4,5
N00000641,129,91,17,12,6,3
N00000642,145,76,33,25,9,2
N00000643,148,86,11,26,21,4
N00000644,184,104,35,22,12,11
N00000645,136,80,20,22,10,4
N00000646,124,62,17,21,15,9
N00000647,300,211,32,40,10,7
N00000648,129,78,15,22,10,4
N00000649,132,92,17,9,7,7
N00000650,229,143,31,44,9,2
N00000651,122,80,17,17,7,1
N00000652,200,120,31,35,13,1
N00000653,116,71,22,15,6,2
N00000654,114,84,15,11,4,0
N00000655,141,100,20,9,11,1
N00000656,115,89,16,7,3,0
N00000657,318,204,45,42,17,10
N00000658,123,87,11,14,8,3
N00000659,142,94,22,16,7,3
N00000660,153,109,17,19,6,2
N00000661,141,99,17,14,8,3
N00000662,140,101,18,14,3,4
N00000663,148,107,14,21,2,4
N00000664,148,102,18,17,6,5
N00000665,145,78,21,24,14,8
N00000666,132,69,17,32,10,4
N00000667,137,45,33,35,11,13
N00000668,127,89,17,10,10,1
N00000669,151,76,31,22,15,7
N00000670,126,93,11,14,7,1
N00000671,130,111,12,4,3,0
N00000672,131,90,17,19,3,2
N00000673,353,194,68,66,20,5
N00000674,130,101,7,14,7,1
N00000675,144,98,14,24,4,4
N00000676,294,223,36,22,11,2
N00000677,143,118,16,7,1,1
N00000678,161,88,23,33,11,6
N00000679,167,92,27,30,14,4
N00000680,139,91,17,13,17,1
N00000681,138,95,15,19,8,1
N00000682,143,85,22,16,14,6
N00000683,132,91,14,12,10,5
N00000684,202,118,31,35,15,3
N00000685,121,75,16,17,9,4
N00000686,148,84,23,17,13,11
N00000687,135,92,16,18,3,6
N00000688,132,94,13,11,8,6
N00000689,136,89,14,24,6,3
N00000690,119,85,16,11,5,2
N00000691,129,80,25,19,4,1
N00000692,129,92,27,8,2,0
N00000693,125,95,14,12,4,0
N00000694,356,210,66,59,14,7
N00000695,201,126,29,36,8,2
N00000696,114,101,8,3,1,1
N00000697,149,103,12,23,7,4
N00000698,187,141,18,15,8,5
N00000699,148,128,9,8,3,0
N00000700,120,94,11,11,3,1
N00000701,94,62,12,12,7,1
N00000702,311,199,45,47,12,8
N00000703,131,90,17,17,6,1
N00000704,238,152,41,33,7,5
N00000705,242,130,45,46,17,4
N00000706,154,96,18,20,11,9
N00000707,132,81,19,25,7,0
N00000708,155,100,23,18,10,4
N00000709,165,112,20,18,11,4
N00000710,117,71,14,21,9,2
N00000711,195,118,28,35,12,2
N00000712,134,80,19,20,8,7
N00000713,135,83,18,20,12,2
N00000714,128,71,16,20,10,11
N00000715,254,154,37,48,12,3
N00000716,328,214,47,47,17,3
N00000717,199,117,23,46,12,1
N00000718,719,409,134,122,41,13
N00000719,86,50,13,16,3,4
N00000720,154,68,33,42,9,2
N00000721,154,95,13,27,15,4
N00000722,162,93,21,27,11,10
N00000723,145,90,21,18,9,7
N00000724,160,91,24,22,17,6
N00000725,165,103,17,24,13,8
N00000726,137,78,16,19,18,6
N00000727,124,90,20,6,5,3
N00000728,187,106,32,35,11,3
N00000729,121,65,26,19,9,2
N00000730,121,79,20,18,4,0
N00000731,123,94,14,7,6,2
N00000732,239,136,63,31,8,1
N00000733,112,68,18,13,8,5
N00000734,142,64,37,24,14,3
N00000735,143,89,21,17,12,4
N00000736,137,87,16,16,15,3
N00000737,124,82,20,15,5,2
N00000738,138,86,14,16,11,11
N00000739,143,88,21,22,12,0
N00000740,177,95,21,33,22,6
N00000741,140,109,12,14,4,1
N00000742,120,87,12,12,6,3
N00000743,116,73,23,17,1,2
N00000744,123,86,14,14,4,5
N00000745,184,114,30,27,9,4
N00000746,263,197,35,23,7,1
N00000747,173,116,31,20,4,2
N00000748,173,106,32,25,7,3
N00000749,140,89,22,22,6,1
N00000750,146,109,23,12,2,0
N00000751,198,134,23,27,13,1
N00000752,163,99,21,35,6,2
N00000753,138,78,18,25,13,4
N00000754,162,93,24,32,10,3
N00000755,125,57,22,29,12,5
N00000756,153,101,26,16,7,3
N00000757,142,56,27,39,15,5
N00000758,185,93,45,33,11,3
N00000759,102,51,18,23,6,4
N00000760,132,109,15,4,4,0
N00000761,178,122,26,22,7,1
N00000762,133,111,12,7,2,1
N00000763,166,104,29,22,7,4
N00000764,93,43,19,25,5,1
N00000765,165,96,23,26,14,6
N00000766,387,312,41,28,6,0
N00000767,108,61,20,22,3,2
N00000768,120,87,15,12,4,2
N00000769,137,82,23,20,10,2
N00000770,117,57,13,30,14,3
N00000771,124,101,16,4,1,2
N00000772,157,97,14,30,11,5
N00000773,154,86,29,22,11,6
N00000774,430,293,61,52,14,10
N00000775,123,84,18,15,6,0
N00000776,136,94,16,11,8,7
N00000777,323,193,56,51,11,12
N00000778,142,85,20,20,10,7
N00000779,204,126,37,25,9,7
N00000780,181,100,34,30,14,3
N00000781,204,130,27,33,9,5
N00000782,162,87,24,21,20,10
N00000783,195,124,26,26,13,6
N00000784,145,86,25,15,15,4
N00000785,118,81,17,13,7,0
N00000786,129,80,13,18,16,2
N00000787,144,86,19,25,7,7
N00000788,142,90,14,23,11,4
N00000789,403,263,67,47,22,4
N00000790,193,132,24,24,7,6
N00000791,146,111,14,17,3,1
N00000792,130,73,15,23,13,6
N00000793,146,94,18,17,12,5
N00000794,154,96,18,18,18,4
N00000795,170,99,14,24,25,8
N00000796,141,97,17,11,13,3
N00000797,144,110,13,16,5,0
N00000798,175,110,19,23,17,6
N00000799,193,126,30,25,10,2
N00000800,145,92,12,22,14,5
N00000801,176,99,25,30,19,3
N00000802,114,89,9,8,4,4
N00000803,140,93,14,19,11,3
N00000804,153,103,13,31,5,1
N00000805,134,95,9,21,7,2
N00000806,143,101,17,13,9,3
N00000807,187,106,29,29,16,7
N00000808,119,101,7,6,4,1
N00000809,204,136,32,27,6,3
N00000810,151,88,23,21,16,3
N00000811,148,104,17,17,6,4
N00000812,121,79,22,12,5,3
N00000813,191,114,34,29,11,3
N00000814,118,91,13,9,4,1
N00000815,159,87,24,36,6,6
N00000816,232,169,26,27,9,1
N00000817,104,83,8,6,6,1
