GeographyCode,QS610NI0001,QS610NI0002,QS610NI0003,QS610NI0004,QS610NI0005,QS610NI0006,QS610NI0007,QS610NI0008,QS610NI0009,QS610NI0010,QS610NI0011,QS610NI0012
N00000239,186,92,94,0,9,10,4,1,4,15,34,17
N00000240,240,140,100,0,13,5,9,5,3,18,23,24
N00000241,316,223,93,2,9,3,9,9,4,14,15,28
N00000242,273,194,79,2,9,8,2,1,6,12,21,18
N00000243,197,110,87,0,8,10,4,3,2,16,34,10
N00000244,200,95,105,1,10,10,5,5,3,17,30,24
N00000245,243,149,94,1,5,9,3,7,10,23,24,12
N00000246,226,111,115,0,10,6,6,6,4,14,45,24
N00000247,241,145,96,2,8,6,3,5,4,20,35,13
N00000248,266,167,99,1,9,7,4,4,4,21,32,17
N00000249,280,219,61,5,10,3,4,1,2,11,13,12
N00000250,298,223,75,3,7,6,3,4,2,12,23,15
N00000251,311,235,76,2,9,7,4,5,3,8,16,22
N00000252,249,153,96,4,8,6,3,4,4,14,27,26
N00000253,380,275,105,6,11,10,4,3,3,22,21,25
N00000254,238,157,81,3,10,11,7,4,5,11,17,13
N00000255,260,178,82,5,11,3,9,3,5,13,16,17
N00000256,576,398,178,9,17,14,8,9,5,30,56,30
N00000257,313,214,99,4,12,9,7,9,2,11,25,20
N00000258,267,171,96,1,11,3,6,3,3,13,34,22
N00000259,358,226,132,1,8,9,10,11,5,19,46,23
N00000260,390,225,165,5,13,16,15,8,8,28,45,27
N00000261,398,261,137,3,14,12,7,2,8,24,42,25
N00000262,284,186,98,3,9,6,4,1,5,21,31,18
N00000263,182,102,80,3,8,7,4,3,3,9,31,12
N00000264,400,246,154,6,19,7,11,3,7,20,42,39
N00000265,273,142,131,6,14,12,8,2,4,16,39,30
N00000266,242,158,84,5,8,6,2,5,1,15,25,17
N00000267,330,216,114,3,13,5,8,4,9,19,31,22
N00000268,303,204,99,3,13,7,7,7,4,17,23,18
N00000269,264,177,87,7,7,4,6,7,5,11,24,16
N00000270,274,181,93,1,10,9,7,4,4,17,27,14
N00000271,275,179,96,2,9,8,2,6,4,19,22,24
N00000272,213,137,76,2,8,5,5,4,2,18,25,7
N00000273,321,214,107,0,13,6,5,6,4,19,32,22
N00000274,348,250,98,4,11,6,4,3,5,19,32,14
N00000275,225,131,94,4,13,7,3,3,6,19,27,12
N00000276,230,178,52,3,7,2,4,2,2,7,16,9
N00000277,225,181,44,4,3,3,0,1,1,10,10,12
N00000278,221,164,57,0,12,9,2,1,3,7,17,6
N00000279,134,109,25,0,5,2,3,3,0,4,7,1
N00000280,251,153,98,4,11,10,3,2,2,21,20,25
N00000281,254,176,78,1,6,3,7,2,5,13,26,15
N00000282,269,179,90,8,9,8,4,3,5,11,28,14
N00000283,254,167,87,7,8,7,6,0,6,15,33,5
N00000284,260,152,108,7,7,6,3,4,2,19,34,26
N00000285,209,113,96,3,15,9,6,6,1,10,25,21
N00000286,206,112,94,3,5,8,5,2,5,11,40,15
N00000287,209,105,104,0,7,6,6,6,6,27,33,13
N00000288,262,164,98,1,7,10,5,6,5,20,28,16
N00000289,353,229,124,4,10,5,6,6,10,23,39,21
N00000290,193,85,108,2,5,5,11,4,6,27,36,12
N00000291,393,270,123,4,11,9,8,3,4,30,34,20
N00000292,490,331,159,7,12,15,7,5,11,30,51,21
N00000293,346,268,78,6,9,5,3,8,3,11,17,16
N00000294,300,207,93,4,12,5,5,7,5,12,26,17
N00000295,263,167,96,2,10,12,9,2,3,15,24,19
N00000296,221,142,79,5,8,11,5,6,2,8,17,17
N00000297,257,181,76,2,9,6,3,3,5,18,21,9
N00000298,254,185,69,3,8,2,4,7,2,15,11,17
N00000299,235,149,86,5,9,4,5,4,3,16,23,17
N00000300,207,120,87,4,8,5,2,4,2,15,29,18
N00000301,254,200,54,3,12,3,5,2,3,7,11,8
N00000302,273,186,87,1,8,4,6,3,7,12,22,24
N00000303,228,159,69,1,7,3,5,1,4,13,22,13
N00000304,238,197,41,2,9,2,2,3,0,6,7,10
N00000305,296,219,77,7,9,6,9,7,4,8,6,21
N00000306,261,205,56,3,7,8,5,1,3,9,6,14
N00000307,264,183,81,3,9,6,2,3,4,15,20,19
N00000308,223,163,60,2,4,6,5,1,2,12,19,9
N00000309,280,208,72,1,12,4,2,1,0,7,22,23
N00000310,310,174,136,5,18,8,6,6,5,15,48,25
N00000311,248,136,112,6,8,8,6,4,9,11,40,20
N00000312,385,229,156,3,15,13,7,6,2,22,57,31
N00000313,420,280,140,7,23,15,5,6,6,19,27,32
N00000314,283,125,158,6,23,11,8,4,4,14,55,33
N00000315,258,126,132,4,14,10,6,4,4,19,37,34
N00000316,254,143,111,0,11,8,4,4,2,13,45,24
N00000317,337,142,195,5,16,9,7,5,12,24,80,37
N00000318,261,161,100,3,6,9,2,4,2,18,39,17
N00000319,572,348,224,6,21,18,15,8,3,42,63,48
N00000320,226,131,95,4,8,8,5,9,2,14,34,11
N00000321,389,222,167,8,11,12,7,9,8,29,51,32
N00000322,280,129,151,2,18,11,9,1,1,26,58,25
N00000323,360,248,112,5,8,6,8,2,7,24,35,17
N00000324,296,177,119,2,8,12,3,3,3,20,48,20
N00000325,365,225,140,5,7,9,8,3,6,27,46,29
N00000326,671,416,255,11,30,14,10,11,9,46,75,49
N00000327,235,142,93,4,9,7,5,5,2,11,31,19
N00000328,199,110,89,3,5,7,7,3,4,15,27,18
N00000329,293,141,152,6,17,8,6,7,2,22,47,37
N00000330,388,296,92,1,7,14,5,5,2,15,24,19
N00000331,431,265,166,4,15,10,8,6,4,29,56,34
N00000332,193,105,88,2,9,5,6,4,8,14,22,18
N00000333,195,91,104,0,14,5,10,5,4,12,30,24
N00000334,212,108,104,5,8,4,3,8,3,23,24,26
N00000335,248,145,103,4,9,9,12,7,2,21,30,9
N00000336,256,153,103,2,6,10,8,4,9,23,31,10
N00000337,229,143,86,2,10,12,3,2,3,18,26,10
N00000338,224,148,76,3,9,3,6,0,1,17,28,9
N00000339,224,154,70,2,6,3,4,3,2,12,27,11
N00000340,310,204,106,3,8,8,8,4,5,19,28,23
N00000341,275,178,97,4,12,11,3,3,4,15,29,16
N00000342,288,208,80,2,11,11,6,5,2,10,15,18
N00000343,263,199,64,1,8,8,4,3,3,12,14,11
N00000344,331,116,215,4,20,9,8,4,2,7,51,110
N00000345,308,146,162,5,14,15,8,3,4,15,45,53
N00000346,447,289,158,4,24,15,5,3,4,20,36,47
N00000347,205,106,99,2,12,8,6,1,1,17,34,18
N00000348,296,171,125,8,21,7,4,3,2,10,22,48
N00000349,277,166,111,1,10,8,4,5,1,18,34,30
N00000350,399,254,145,3,11,13,8,7,6,16,40,41
N00000351,306,192,114,4,13,6,11,4,2,12,28,34
N00000352,346,233,113,5,12,7,4,5,3,11,30,36
N00000353,311,200,111,5,11,8,7,3,5,19,23,30
N00000354,286,201,85,3,6,1,2,1,2,12,26,32
N00000355,323,207,116,4,12,6,8,1,6,18,33,28
N00000356,283,119,164,4,12,12,10,5,7,14,38,62
N00000357,814,460,354,10,38,25,27,15,11,29,85,114
N00000358,264,117,147,4,8,12,14,5,4,9,37,54
N00000359,628,299,329,8,29,22,34,18,11,30,101,76
N00000360,311,200,111,2,8,5,13,6,3,8,34,32
N00000361,269,161,108,6,12,4,4,6,3,13,31,29
N00000362,277,189,88,2,11,4,4,2,3,13,19,30
N00000363,342,205,137,8,11,11,9,5,2,16,48,27
N00000364,329,221,108,0,9,13,6,4,2,17,26,31
N00000365,171,98,73,3,6,2,0,2,1,2,27,30
N00000366,369,221,148,5,16,14,5,3,0,24,44,37
N00000367,245,143,102,6,5,9,5,1,5,10,38,23
N00000368,380,234,146,1,13,9,5,3,5,14,45,51
N00000369,284,198,86,2,8,6,2,2,4,8,31,23
N00000370,344,217,127,4,10,5,4,6,4,17,41,36
N00000371,313,199,114,3,7,9,5,2,6,18,29,35
N00000372,264,183,81,1,9,10,3,4,5,12,20,17
N00000373,332,208,124,5,14,12,5,5,7,19,29,28
N00000374,268,174,94,6,11,7,5,6,3,13,24,19
N00000375,217,136,81,1,8,7,7,3,5,12,26,12
N00000376,190,126,64,2,7,9,3,5,3,8,19,8
N00000377,188,107,81,0,12,12,4,1,4,12,24,12
N00000378,210,84,126,6,11,7,3,3,1,15,35,45
N00000379,334,246,88,3,16,11,3,2,1,12,18,22
N00000380,397,251,146,7,15,8,8,1,6,13,31,57
N00000381,665,372,293,8,25,16,11,6,9,30,84,104
N00000382,400,227,173,4,21,11,6,6,5,26,37,57
N00000383,310,213,97,5,5,7,2,6,3,18,18,33
N00000384,346,211,135,5,11,10,3,4,4,13,34,51
N00000385,299,200,99,3,7,10,3,3,4,14,21,34
N00000386,221,92,129,5,12,11,7,4,6,13,39,32
N00000387,156,77,79,1,9,1,2,2,3,8,29,24
N00000388,1105,593,512,16,39,40,27,11,18,55,139,167
N00000389,301,182,119,3,21,17,1,1,1,19,36,20
N00000390,711,476,235,9,30,12,13,14,11,32,55,59
N00000391,380,259,121,7,8,7,9,7,8,14,33,28
N00000392,1062,769,293,12,27,11,13,18,10,43,72,87
N00000393,337,218,119,2,20,11,8,5,6,16,39,12
N00000394,306,203,103,4,9,5,8,6,10,14,29,18
N00000395,344,221,123,4,8,8,4,7,5,13,36,38
N00000396,281,188,93,2,15,6,5,3,2,14,29,17
N00000397,391,277,114,5,14,7,8,3,5,16,28,28
N00000398,326,199,127,4,16,4,8,10,4,25,34,22
N00000399,241,155,86,3,9,8,3,2,4,11,30,16
N00000400,188,96,92,1,5,6,6,3,2,7,39,23
N00000401,219,105,114,4,7,9,7,3,4,9,39,32
N00000402,195,111,84,3,8,5,3,5,2,10,19,29
N00000403,359,199,160,5,15,11,8,5,5,22,44,45
N00000404,204,81,123,4,4,8,5,5,4,22,45,26
N00000405,169,78,91,3,4,0,5,4,1,10,30,34
N00000406,279,187,92,1,13,9,5,3,6,14,21,20
N00000407,795,516,279,9,25,26,20,9,7,29,63,91
N00000408,325,196,129,8,12,8,1,4,2,17,43,34
N00000409,280,186,94,4,5,7,4,5,3,14,31,21
N00000410,286,197,89,4,6,8,6,3,2,9,27,24
N00000411,258,159,99,0,11,6,3,4,6,13,28,28
N00000412,317,201,116,3,10,11,3,6,2,14,38,29
N00000413,320,217,103,3,11,4,6,3,0,12,25,39
N00000414,274,186,88,2,7,4,7,3,2,8,21,34
N00000415,326,207,119,5,15,7,11,4,4,15,33,25
N00000416,289,216,73,2,4,5,4,3,2,8,26,19
N00000417,376,273,103,4,15,6,3,4,3,15,37,16
N00000418,601,412,189,6,16,17,8,10,10,31,54,37
N00000419,264,171,93,1,9,5,5,5,5,24,28,11
N00000420,242,154,88,4,6,5,5,2,3,10,34,19
N00000421,371,279,92,1,10,8,2,3,4,18,25,21
N00000422,306,160,146,4,7,5,12,3,5,35,52,23
N00000423,312,213,99,3,13,8,5,2,4,10,28,26
N00000424,402,261,141,6,16,14,8,5,4,21,44,23
N00000425,259,172,87,6,7,4,2,2,4,8,24,30
N00000426,230,132,98,5,7,8,5,2,3,8,33,27
N00000427,246,136,110,8,13,3,8,2,2,11,34,29
N00000428,294,195,99,1,11,10,7,2,5,8,31,24
N00000429,322,209,113,3,13,4,5,4,5,15,34,30
N00000430,347,231,116,3,10,8,2,4,5,14,40,30
N00000431,256,158,98,2,2,7,11,0,4,14,29,29
N00000432,192,114,78,2,11,7,1,2,5,14,23,13
N00000433,203,106,97,2,7,5,5,1,4,15,23,35
N00000434,302,185,117,3,7,7,4,7,8,14,45,22
N00000435,293,169,124,4,17,11,4,2,6,19,34,27
N00000436,371,254,117,2,8,7,3,6,2,24,36,29
N00000437,473,327,146,7,11,16,8,4,4,20,37,39
N00000438,366,252,114,3,21,8,5,4,5,14,26,28
N00000439,312,218,94,0,11,8,3,4,3,11,20,34
N00000440,304,190,114,5,14,13,3,6,5,18,19,31
N00000441,237,149,88,3,5,3,3,3,7,13,28,23
N00000442,309,201,108,2,6,5,9,2,4,10,40,30
N00000443,346,254,92,5,15,8,3,2,3,7,27,22
N00000444,422,232,190,5,15,9,5,10,9,32,61,44
N00000445,287,177,110,4,11,6,5,3,7,17,33,24
N00000446,257,175,82,1,5,8,4,4,1,19,21,19
N00000447,203,127,76,4,8,4,2,3,4,10,27,14
N00000448,197,84,113,1,12,8,4,8,3,11,41,25
N00000449,306,226,80,2,9,4,5,4,1,14,24,17
N00000450,333,238,95,4,10,8,4,7,5,6,32,19
N00000451,344,226,118,6,11,7,8,7,5,18,28,28
N00000452,308,201,107,2,13,1,6,3,4,11,29,38
N00000453,248,125,123,1,5,8,4,3,3,12,56,31
N00000454,371,267,104,5,10,4,3,5,2,13,32,30
N00000455,187,121,66,2,4,9,6,4,3,14,16,8
N00000456,226,153,73,1,7,4,6,6,2,12,19,16
N00000457,254,183,71,1,8,8,4,2,2,13,16,17
N00000458,267,183,84,3,9,5,4,1,4,14,24,20
N00000459,530,337,193,8,16,10,9,5,4,25,32,84
N00000460,266,169,97,7,13,3,7,6,3,14,27,17
N00000461,304,220,84,4,6,4,2,2,6,12,30,18
N00000462,164,89,75,1,8,3,4,5,0,16,25,13
N00000463,582,366,216,7,23,17,15,10,9,32,65,38
N00000464,290,213,77,0,9,6,4,7,2,6,27,16
N00000465,213,129,84,2,7,8,4,1,3,17,26,16
N00000466,280,179,101,2,6,8,5,3,0,16,38,23
N00000467,221,134,87,0,6,5,3,4,1,14,35,19
N00000468,227,149,78,1,10,7,4,3,2,13,24,14
N00000469,307,214,93,2,3,9,8,9,2,20,27,13
N00000470,199,125,74,5,7,8,2,4,3,8,22,15
N00000471,228,143,85,5,8,3,3,6,2,19,25,14
N00000472,175,87,88,5,8,6,8,1,7,11,30,12
N00000473,153,93,60,3,3,4,1,3,1,8,25,12
N00000474,183,82,101,2,11,5,7,4,1,19,32,20
N00000475,166,99,67,2,9,6,1,4,3,6,17,19
