DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"QS112NI","HOUSEHOLD COMPOSITION (ALTERNATIVE CHILD AND ADULT DEFINITIONS) - USUAL RESIDENTS","All usual residents in households","1. In this dataset, 'adult' is used to refer to those aged 16 and over and 'children' to those aged 15 and under. This definition is to be distinguished from the standard definition for adults, children and dependent children used in other tables."
