GeographyCode,QS112NI0001,QS112NI0002,QS112NI0003,QS112NI0004,QS112NI0005,QS112NI0006,QS112NI0007,QS112NI0008,QS112NI0009,QS112NI0010,QS112NI0011,QS112NI0012
N00000043,1202,59,25,34,1143,85,96,38,281,205,279,159
N00000044,312,29,12,17,283,40,26,18,32,31,81,55
N00000045,515,21,11,10,494,12,56,36,127,71,88,104
N00000046,394,21,12,9,373,11,40,36,43,57,62,124
N00000047,353,27,10,17,326,10,50,52,54,21,58,81
N00000048,304,35,11,24,269,33,38,32,64,10,28,64
N00000049,254,52,10,42,202,25,34,20,55,5,8,55
N00000050,299,45,19,26,254,6,44,44,57,5,54,44
N00000051,313,35,11,24,278,62,28,22,62,10,21,73
N00000052,309,36,9,27,273,24,22,32,35,20,64,76
N00000053,252,36,7,29,216,28,40,8,49,10,43,38
N00000054,266,30,6,24,236,51,36,14,65,0,28,42
N00000055,266,42,19,23,224,5,32,34,17,20,51,65
N00000056,270,36,15,21,234,19,34,36,34,20,26,65
N00000057,279,43,9,34,236,52,30,10,37,32,37,38
N00000058,266,46,8,38,220,49,34,6,50,26,13,42
N00000059,226,42,11,31,184,35,50,12,41,5,23,18
N00000060,394,65,17,48,329,66,50,32,71,15,29,66
N00000061,273,45,22,23,228,2,34,60,31,15,34,52
N00000062,351,19,6,13,332,10,30,66,51,10,54,111
N00000063,354,47,14,33,307,56,62,20,59,10,37,63
N00000064,279,60,16,44,219,30,38,16,45,18,29,43
N00000065,389,19,9,10,370,0,66,62,72,31,43,96
N00000066,264,19,10,9,245,12,36,54,34,11,16,82
N00000067,316,36,10,26,280,41,46,26,73,15,29,50
N00000068,371,15,6,9,356,2,26,50,88,22,76,92
N00000069,334,50,13,37,284,71,34,24,61,17,41,36
N00000070,243,25,16,9,218,4,32,54,11,12,45,60
N00000071,258,62,26,36,196,18,38,42,34,0,10,54
N00000072,1753,121,27,94,1632,98,260,78,565,142,234,255
N00000073,444,122,46,76,322,34,90,48,60,5,29,56
N00000074,1047,79,9,70,968,44,174,36,384,89,114,127
N00000075,277,25,13,12,252,30,28,36,57,10,38,53
N00000076,344,13,10,3,331,5,26,32,94,47,52,75
N00000077,275,15,6,9,260,4,36,28,56,31,39,66
N00000078,488,25,6,19,463,31,54,18,167,66,74,53
N00000079,564,39,18,21,525,18,46,36,143,66,103,113
N00000080,424,22,9,13,402,12,52,32,118,26,69,93
N00000081,339,46,28,18,293,4,44,36,74,10,64,61
N00000082,342,32,17,15,310,17,46,34,52,32,43,86
N00000083,650,22,10,12,628,6,96,36,116,77,160,137
N00000084,456,19,10,9,437,7,38,54,95,41,99,103
N00000085,399,73,26,47,326,31,48,36,81,22,40,68
N00000086,395,30,8,22,365,47,42,24,74,30,74,74
N00000087,913,48,13,35,865,45,94,66,182,103,169,206
N00000088,216,81,55,26,135,20,30,32,7,0,22,24
N00000089,478,29,9,20,449,31,52,26,118,51,77,94
N00000090,391,29,8,21,362,11,54,20,88,39,61,89
N00000091,476,36,6,30,440,41,58,38,95,78,55,75
N00000092,504,25,21,4,479,30,64,38,85,87,59,116
N00000093,400,35,24,11,365,10,42,44,23,43,128,75
N00000094,492,18,13,5,474,4,62,52,107,42,99,108
N00000095,468,30,10,20,438,26,32,34,82,53,66,145
N00000096,438,22,12,10,416,0,70,54,69,25,59,139
N00000097,850,43,4,39,807,51,124,30,272,70,137,123
N00000098,1181,81,12,69,1100,81,216,60,303,86,137,217
N00000099,258,28,11,17,230,22,40,26,48,18,36,40
N00000100,341,71,23,48,270,30,54,18,63,15,28,62
N00000101,282,44,6,38,238,65,22,4,55,33,29,30
N00000102,318,36,9,27,282,26,36,26,60,20,38,76
N00000103,550,51,9,42,499,91,78,16,108,73,57,76
N00000104,322,41,4,37,281,20,44,8,107,38,21,43
N00000105,327,61,21,40,266,22,44,36,45,6,32,81
N00000106,198,55,11,44,143,39,26,16,18,10,25,9
N00000107,269,41,9,32,228,37,36,24,72,16,17,26
N00000108,243,37,19,18,206,5,32,46,33,22,18,50
N00000109,512,77,15,62,435,35,64,44,157,20,24,91
N00000110,258,47,16,31,211,11,46,24,50,10,9,61
N00000111,356,32,16,16,324,12,42,36,69,46,23,96
N00000112,402,31,4,27,371,38,42,24,76,32,71,88
N00000113,309,31,9,22,278,23,50,10,77,31,22,65
N00000114,318,20,9,11,298,13,52,36,70,17,27,83
N00000115,302,38,14,24,264,39,44,30,44,15,27,65
N00000116,287,39,9,30,248,34,30,16,56,17,37,58
N00000117,168,46,10,36,122,30,18,2,35,5,12,20
N00000118,311,47,17,30,264,5,64,46,41,23,27,58
N00000119,289,29,20,9,260,4,54,66,37,16,21,62
N00000120,323,29,21,8,294,12,40,56,29,6,70,81
N00000121,293,31,11,20,262,15,42,46,58,5,34,62
N00000122,481,53,17,36,428,15,86,60,103,32,67,65
N00000123,351,33,16,17,318,8,38,74,84,10,49,55
N00000124,325,35,19,16,290,2,70,54,63,15,24,62
N00000125,464,29,12,17,435,21,30,28,71,50,129,106
N00000126,481,20,12,8,461,21,6,30,69,68,123,144
N00000127,405,29,17,12,376,15,26,26,69,94,71,75
N00000128,949,40,16,24,909,17,54,56,148,133,213,288
N00000129,346,39,9,30,307,62,50,24,41,28,55,47
N00000130,498,11,1,10,487,18,38,16,169,51,95,100
N00000131,388,22,6,16,366,9,50,30,77,17,54,129
N00000132,366,24,19,5,342,2,28,32,54,47,66,113
N00000133,322,48,25,23,274,11,46,46,36,22,41,72
N00000134,437,51,19,32,386,15,58,36,99,35,59,84
N00000135,312,31,15,16,281,33,32,30,52,13,29,92
N00000136,507,31,6,25,476,11,90,38,135,30,61,111
N00000137,315,30,11,19,285,3,28,32,93,15,37,77
N00000138,464,22,5,17,442,10,58,18,128,60,75,93
N00000139,288,39,13,26,249,8,60,58,43,0,22,58
N00000140,333,53,16,37,280,12,48,60,33,5,24,98
N00000141,443,97,58,39,346,33,46,72,58,21,45,71
N00000142,205,27,14,13,178,33,38,40,31,5,6,25
N00000143,215,69,27,42,146,25,22,24,31,0,12,32
N00000144,228,41,12,29,187,18,36,26,53,5,5,44
N00000145,124,48,39,9,76,4,10,14,11,6,8,23
N00000146,271,23,11,12,248,5,34,48,15,16,39,91
N00000147,227,41,12,29,186,23,26,22,37,22,4,52
N00000148,676,77,28,49,599,69,98,50,180,69,46,87
N00000149,432,58,37,21,374,19,46,64,122,16,40,67
N00000150,365,38,25,13,327,10,36,64,92,15,51,59
N00000151,283,42,22,20,241,14,46,34,47,5,25,70
N00000152,270,48,22,26,222,16,42,44,41,20,12,47
N00000153,250,37,22,15,213,10,30,40,58,20,22,33
N00000154,259,34,16,18,225,11,30,30,54,10,27,63
N00000155,335,27,18,9,308,11,58,20,62,20,32,105
N00000156,301,27,14,13,274,14,46,68,68,16,20,42
N00000157,368,28,15,13,340,5,42,50,73,25,42,103
N00000158,678,61,32,29,617,55,140,116,133,46,46,81
N00000159,221,45,22,23,176,14,32,56,23,0,9,42
N00000160,283,38,16,22,245,16,38,48,43,6,36,58
N00000161,342,11,4,7,331,9,60,56,46,20,44,96
N00000162,242,37,15,22,205,11,62,36,25,0,21,50
N00000163,311,61,23,38,250,30,52,44,36,0,36,52
N00000164,288,22,16,6,266,0,36,74,53,20,30,53
N00000165,325,37,19,18,288,11,42,48,59,16,41,71
N00000166,273,30,19,11,243,6,46,48,49,5,10,79
N00000167,379,33,19,14,346,10,46,60,57,31,39,103
N00000168,345,35,23,12,310,8,42,66,81,15,21,77
N00000169,704,62,37,25,642,5,102,112,110,42,121,150
N00000170,370,22,5,17,348,25,48,42,114,22,27,70
N00000171,416,23,12,11,393,5,64,38,70,36,80,100
N00000172,772,67,29,38,705,18,126,104,153,49,87,168
N00000173,373,33,21,12,340,4,56,46,42,47,31,114
N00000174,393,47,22,25,346,34,72,22,67,40,48,63
N00000175,373,28,8,20,345,15,44,44,104,26,23,89
N00000176,474,57,23,34,417,46,76,50,79,16,16,134
N00000177,323,69,30,39,254,24,74,34,51,11,14,46
N00000178,667,165,92,73,502,75,94,98,76,7,60,92
N00000179,852,257,102,155,595,65,170,108,93,20,50,89
N00000180,280,46,18,28,234,35,52,28,21,20,25,53
N00000181,274,86,31,55,188,13,86,30,12,0,5,42
N00000182,228,29,17,12,199,13,32,42,67,0,13,32
N00000183,293,65,10,55,228,30,48,22,48,15,23,42
N00000184,315,99,49,50,216,24,74,20,55,10,0,33
N00000185,211,63,46,17,148,2,38,40,7,5,14,42
N00000186,299,41,23,18,258,60,60,22,50,20,19,27
N00000187,255,46,18,28,209,41,40,40,31,11,18,28
N00000188,347,27,13,14,320,44,26,42,63,16,39,90
N00000189,341,19,11,8,322,7,48,38,107,28,20,74
N00000190,304,15,9,6,289,12,68,46,41,26,14,82
N00000191,303,27,14,13,276,3,52,52,51,0,42,76
N00000192,302,25,7,18,277,9,54,28,53,20,29,84
N00000193,291,33,17,16,258,24,32,18,59,37,52,36
N00000194,255,40,20,20,215,21,36,44,61,5,8,40
N00000195,246,55,33,22,191,12,20,42,43,11,4,59
N00000196,237,46,28,18,191,21,28,38,25,6,37,36
N00000197,326,13,4,9,313,15,46,22,91,20,39,80
N00000198,287,25,8,17,262,4,42,26,60,26,35,69
N00000199,350,20,6,14,330,7,68,28,93,20,64,50
N00000200,331,22,7,15,309,14,50,24,115,15,28,63
N00000201,294,52,26,26,242,5,48,60,67,5,4,53
N00000202,304,27,12,15,277,8,74,58,35,20,33,49
N00000203,334,26,19,7,308,5,38,60,62,10,42,91
N00000204,359,36,17,19,323,19,78,32,89,10,31,64
N00000205,303,27,16,11,276,8,46,22,87,21,18,74
N00000206,390,99,23,76,291,13,88,40,64,16,9,61
N00000207,253,38,8,30,215,8,60,24,53,0,9,61
N00000208,316,19,10,9,297,6,46,44,51,5,53,92
N00000209,356,16,10,6,340,5,52,18,95,0,55,115
N00000210,373,120,56,64,253,36,62,44,42,10,12,47
N00000211,520,118,63,55,402,21,54,114,77,25,21,90
N00000212,166,46,15,31,120,4,26,10,18,10,21,31
N00000213,281,69,30,39,212,10,64,28,38,5,16,51
N00000214,323,48,19,29,275,36,54,48,48,25,18,46
N00000215,400,27,15,12,373,3,52,60,66,27,52,113
N00000216,397,30,13,17,367,19,76,52,81,16,35,88
N00000217,457,28,16,12,429,2,74,80,65,42,65,101
N00000218,361,29,20,9,332,12,42,92,82,23,34,47
N00000219,245,52,16,36,193,43,46,18,16,15,13,42
N00000220,284,50,9,41,234,40,34,10,42,31,31,46
N00000221,262,35,14,21,227,38,40,24,52,5,33,35
N00000222,298,37,21,16,261,21,36,54,49,21,24,56
N00000223,319,32,20,12,287,9,22,56,75,5,56,64
N00000224,243,46,23,23,197,13,42,34,34,15,20,39
N00000225,147,50,39,11,97,3,14,44,11,0,6,19
N00000226,261,28,18,10,233,10,34,58,30,5,20,76
N00000227,195,72,31,41,123,15,30,28,20,6,0,24
N00000228,306,27,21,6,279,10,34,66,51,10,27,81
N00000229,343,48,23,25,295,15,44,42,61,20,27,86
N00000230,293,25,12,13,268,55,36,32,32,26,26,61
N00000231,324,33,8,25,291,73,26,24,52,39,55,22
N00000232,309,44,13,31,265,25,36,40,50,16,38,60
N00000233,258,53,24,29,205,20,48,20,38,12,4,63
N00000234,256,45,16,29,211,31,58,36,27,17,14,28
N00000235,323,24,15,9,299,39,38,64,41,10,50,57
N00000236,291,28,12,16,263,24,30,10,60,42,46,51
N00000237,416,22,13,9,394,8,42,44,118,37,53,92
N00000238,306,17,12,5,289,2,44,58,40,28,12,105
N00000239,254,36,11,25,218,52,40,30,37,0,18,41
N00000240,354,29,1,28,325,86,30,12,54,43,38,62
N00000241,424,15,5,10,409,3,52,26,105,30,94,99
N00000242,360,8,4,4,352,4,58,32,88,40,51,79
N00000243,265,25,14,11,240,31,38,38,36,16,13,68
N00000244,275,34,11,23,241,34,38,44,38,15,42,30
N00000245,314,23,6,17,291,10,42,52,53,25,29,80
N00000246,303,41,17,24,262,43,36,26,41,11,44,61
N00000247,309,19,10,9,290,6,42,64,57,16,40,65
N00000248,337,17,11,6,320,2,56,46,38,51,22,105
N00000249,386,16,4,12,370,26,60,18,110,26,61,69
N00000250,401,35,11,24,366,31,92,30,92,20,22,79
N00000251,456,25,5,20,431,31,60,16,163,47,57,57
N00000252,345,32,13,19,313,14,38,44,59,30,69,59
N00000253,499,30,14,16,469,2,54,56,100,32,82,143
N00000254,315,21,14,7,294,2,50,32,48,31,54,77
N00000255,351,14,9,5,337,4,44,64,68,31,25,101
N00000256,780,73,41,32,707,15,112,106,155,51,91,177
N00000257,419,61,25,36,358,38,40,26,83,20,49,102
N00000258,379,28,15,13,351,6,36,54,96,20,47,92
N00000259,465,25,12,13,440,20,64,42,76,53,57,128
N00000260,560,50,23,27,510,20,60,58,128,76,82,86
N00000261,561,23,14,9,538,8,68,48,106,78,116,114
N00000262,419,36,20,16,383,21,52,46,58,68,52,86
N00000263,239,39,15,24,200,27,40,22,31,12,22,46
N00000264,566,42,14,28,524,60,48,28,109,74,76,129
N00000265,351,54,20,34,297,17,38,34,29,17,62,100
N00000266,328,32,10,22,296,15,42,30,75,32,30,72
N00000267,431,19,12,7,412,7,52,58,64,40,81,110
N00000268,384,26,13,13,358,5,56,46,71,30,44,106
N00000269,347,31,14,17,316,5,30,54,63,11,46,107
N00000270,371,22,15,7,349,4,40,50,66,16,60,113
N00000271,380,28,14,14,352,0,50,44,103,20,52,83
N00000272,295,43,18,25,252,12,56,50,50,21,16,47
N00000273,460,26,10,16,434,12,48,60,95,46,92,81
N00000274,465,30,15,15,435,16,66,60,126,26,24,117
N00000275,291,40,18,22,251,11,56,34,50,15,44,41
N00000276,315,31,11,20,284,20,46,28,84,20,40,46
N00000277,310,20,3,17,290,17,60,14,104,16,35,44
N00000278,304,32,11,21,272,16,46,20,73,27,43,47
N00000279,181,23,3,20,158,26,44,8,49,16,0,15
N00000280,392,42,10,32,350,78,52,4,115,36,35,30
N00000281,328,17,10,7,311,0,36,44,62,0,56,113
N00000282,364,22,10,12,342,14,30,52,60,32,51,103
N00000283,346,33,16,17,313,15,62,44,91,26,27,48
N00000284,382,47,18,29,335,50,54,22,108,25,47,29
N00000285,322,28,5,23,294,67,44,10,81,41,25,26
N00000286,271,47,14,33,224,25,44,38,26,16,25,50
N00000287,297,52,23,29,245,31,38,36,43,31,11,55
N00000288,353,29,9,20,324,18,62,44,76,27,40,57
N00000289,496,41,16,25,455,37,102,40,120,50,46,60
N00000290,271,47,20,27,224,47,26,42,52,5,10,42
N00000291,512,46,14,32,466,9,86,60,117,51,38,105
N00000292,731,41,14,27,690,24,78,94,280,42,103,69
N00000293,522,16,6,10,506,8,52,18,237,41,67,83
N00000294,392,23,13,10,369,9,32,54,54,32,66,122
N00000295,367,30,17,13,337,27,50,50,78,15,42,75
N00000296,287,25,9,16,262,22,42,30,80,5,17,66
N00000297,324,25,11,14,299,3,62,34,68,10,26,96
N00000298,335,17,2,15,318,16,60,14,76,31,63,58
N00000299,324,47,22,25,277,28,44,44,58,16,20,67
N00000300,287,47,29,18,240,29,44,36,55,11,20,45
N00000301,366,20,3,17,346,4,50,16,149,38,46,43
N00000302,363,13,7,6,350,15,56,30,88,15,62,84
N00000303,318,13,6,7,305,16,48,12,94,25,33,77
N00000304,342,15,1,14,327,24,56,4,130,33,33,47
N00000305,388,4,0,4,384,3,62,18,94,36,54,117
N00000306,381,23,1,22,358,18,44,8,132,51,39,66
N00000307,355,17,7,10,338,18,46,26,67,32,65,84
N00000308,277,21,9,12,256,9,58,16,64,6,38,65
N00000309,378,14,9,5,364,11,38,22,86,21,84,102
N00000310,391,33,16,17,358,11,56,42,61,21,50,117
N00000311,333,69,31,38,264,31,50,36,41,15,22,69
N00000312,512,35,14,21,477,17,58,42,84,61,60,155
N00000313,608,33,9,24,575,33,38,38,141,92,120,113
N00000314,358,35,12,23,323,17,30,42,62,15,53,104
N00000315,345,45,20,25,300,14,26,32,52,26,62,88
N00000316,374,25,14,11,349,24,42,38,55,42,77,71
N00000317,447,94,42,52,353,44,44,46,55,11,41,112
N00000318,344,28,16,12,316,10,42,38,56,36,39,95
N00000319,819,71,35,36,748,53,108,76,187,84,116,124
N00000320,310,33,16,17,277,20,40,56,44,35,14,68
N00000321,517,61,19,42,456,35,74,32,120,44,46,105
N00000322,389,38,15,23,351,24,36,54,89,39,40,69
N00000323,472,30,19,11,442,11,58,30,96,42,83,122
N00000324,376,29,17,12,347,6,72,60,55,25,55,74
N00000325,538,49,24,25,489,20,50,54,125,76,80,84
N00000326,934,101,36,65,833,47,174,72,223,74,119,124
N00000327,325,33,3,30,292,36,60,14,77,30,40,35
N00000328,291,48,8,40,243,49,20,26,66,26,22,34
N00000329,370,26,8,18,344,54,42,26,78,20,48,76
N00000330,539,36,8,28,503,20,108,36,185,56,42,56
N00000331,612,61,23,38,551,61,58,28,155,30,103,116
N00000332,269,49,7,42,220,52,34,12,47,20,14,41
N00000333,293,40,8,32,253,73,24,26,44,5,45,36
N00000334,294,27,3,24,267,38,40,26,43,34,35,51
N00000335,326,33,13,20,293,23,54,52,60,5,33,66
N00000336,330,22,10,12,308,3,64,60,54,23,39,65
N00000337,282,29,19,10,253,7,42,44,48,5,21,86
N00000338,308,35,21,14,273,2,34,58,47,24,43,65
N00000339,294,31,16,15,263,4,40,48,59,10,34,68
N00000340,378,21,11,10,357,5,50,48,46,30,51,127
N00000341,348,23,11,12,325,2,52,40,52,20,58,101
N00000342,359,24,1,23,335,18,54,24,66,15,58,100
N00000343,351,18,4,14,333,12,38,24,98,37,32,92
N00000344,314,36,10,26,278,39,46,18,39,15,44,77
N00000345,416,36,15,21,380,38,50,40,67,28,43,114
N00000346,659,30,11,19,629,61,62,18,178,80,123,107
N00000347,257,60,20,40,197,11,34,28,41,10,4,69
N00000348,362,22,13,9,340,25,40,24,59,16,43,133
N00000349,368,50,23,27,318,18,34,30,61,27,54,94
N00000350,545,26,9,17,519,20,40,30,110,94,71,154
N00000351,414,28,14,14,386,12,36,34,48,38,106,112
N00000352,466,25,13,12,441,8,34,22,51,72,104,150
N00000353,422,32,19,13,390,3,26,30,61,35,84,151
N00000354,405,23,10,13,382,3,34,40,73,45,76,111
N00000355,441,37,18,19,404,9,42,42,57,58,78,118
N00000356,414,33,7,26,381,64,34,18,76,36,89,64
N00000357,1212,116,46,70,1096,214,108,60,223,79,172,240
N00000358,371,31,9,22,340,49,48,30,52,20,68,73
N00000359,794,187,83,104,607,53,94,56,133,31,84,156
N00000360,418,24,18,6,394,17,24,22,55,47,94,135
N00000361,365,45,24,21,320,40,38,28,60,31,47,76
N00000362,390,35,21,14,355,11,20,20,56,28,116,104
N00000363,484,26,12,14,458,4,38,40,52,100,88,136
N00000364,472,25,12,13,447,2,42,40,41,78,115,129
N00000365,255,22,7,15,233,22,16,18,23,46,54,54
N00000366,536,43,20,23,493,31,58,42,101,96,71,94
N00000367,351,50,20,30,301,30,34,34,36,45,58,64
N00000368,519,36,18,18,483,6,30,46,78,81,91,151
N00000369,411,31,18,13,380,6,44,38,60,58,79,95
N00000370,485,38,25,13,447,5,54,40,95,39,97,117
N00000371,447,29,13,16,418,14,30,36,55,91,87,105
N00000372,380,32,4,28,348,23,46,16,105,38,58,62
N00000373,437,49,16,33,388,33,56,40,74,30,49,106
N00000374,348,29,11,18,319,5,54,28,84,30,55,63
N00000375,293,40,27,13,253,5,44,70,49,0,36,49
N00000376,261,39,21,18,222,10,38,32,59,5,20,58
N00000377,268,40,25,15,228,16,20,56,32,21,36,47
N00000378,273,41,11,30,232,37,32,20,46,27,33,37
N00000379,490,31,8,23,459,32,50,22,107,62,103,83
N00000380,532,34,21,13,498,6,42,26,85,59,128,152
N00000381,979,73,26,47,906,117,86,38,204,122,181,158
N00000382,557,43,13,30,514,18,46,34,84,75,120,137
N00000383,472,26,14,12,446,29,30,30,49,91,114,103
N00000384,490,31,18,13,459,21,28,10,52,62,161,125
N00000385,445,20,7,13,425,12,30,38,44,117,69,115
N00000386,291,39,14,25,252,23,38,24,50,15,42,60
N00000387,227,44,22,22,183,32,24,16,20,10,24,57
N00000388,1548,166,57,109,1382,180,154,106,274,143,227,298
N00000389,445,37,27,10,408,13,32,42,82,53,72,114
N00000390,961,56,30,26,905,17,82,100,162,109,210,225
N00000391,524,22,14,8,502,8,50,56,107,61,76,144
N00000392,1379,118,34,84,1261,47,202,98,315,123,181,295
N00000393,459,39,17,22,420,20,64,58,84,52,55,87
N00000394,406,21,11,10,385,2,30,70,51,47,80,105
N00000395,426,30,14,16,396,0,28,42,72,34,79,141
N00000396,376,22,10,12,354,15,30,60,50,39,51,109
N00000397,520,40,14,26,480,6,58,44,96,55,78,143
N00000398,463,31,16,15,432,7,54,62,70,63,80,96
N00000399,304,42,15,27,262,17,40,24,43,20,25,93
N00000400,240,41,17,24,199,28,40,28,13,0,44,46
N00000401,286,38,13,25,248,23,24,28,28,20,30,95
N00000402,248,52,15,37,196,8,30,44,28,0,21,65
N00000403,514,72,32,40,442,61,50,28,66,66,54,117
N00000404,276,43,16,27,233,6,26,46,27,44,24,60
N00000405,223,44,19,25,179,32,30,20,8,6,21,62
N00000406,397,15,7,8,382,10,28,30,82,65,60,107
N00000407,1125,69,28,41,1056,44,60,50,181,175,238,308
N00000408,468,26,11,15,442,12,24,50,67,73,115,101
N00000409,369,40,16,24,329,11,24,42,77,36,64,75
N00000410,392,25,14,11,367,17,34,48,46,38,66,118
N00000411,355,38,11,27,317,18,34,16,49,48,72,80
N00000412,438,25,11,14,413,9,32,42,55,55,90,130
N00000413,442,20,10,10,422,11,34,14,68,52,82,161
N00000414,380,25,9,16,355,0,42,38,53,38,97,87
N00000415,439,41,14,27,398,23,42,32,83,41,47,130
N00000416,420,19,10,9,401,3,30,44,79,54,77,114
N00000417,533,32,6,26,501,31,72,26,168,61,69,74
N00000418,857,61,28,33,796,59,106,76,203,108,69,175
N00000419,354,36,22,14,318,12,52,38,57,39,29,91
N00000420,321,41,27,14,280,3,42,54,44,22,18,97
N00000421,530,29,14,15,501,25,80,28,147,70,46,105
N00000422,422,50,22,28,372,38,42,48,57,36,58,93
N00000423,461,22,13,9,439,5,46,42,98,72,81,95
N00000424,561,32,10,22,529,41,48,26,81,79,87,167
N00000425,363,23,12,11,340,4,20,38,67,46,60,105
N00000426,297,36,18,18,261,13,42,32,55,26,25,68
N00000427,339,37,15,22,302,15,36,24,57,39,43,88
N00000428,398,35,11,24,363,26,28,32,83,30,58,106
N00000429,474,28,19,9,446,12,28,48,95,49,126,88
N00000430,497,17,10,7,480,4,40,42,94,95,67,138
N00000431,361,40,25,15,321,24,32,28,68,20,85,64
N00000432,285,40,23,17,245,14,26,42,44,24,45,50
N00000433,261,69,33,36,192,31,34,30,37,16,12,32
N00000434,445,53,29,24,392,53,44,38,71,43,59,84
N00000435,430,52,21,31,378,44,48,30,103,30,55,68
N00000436,522,31,17,14,491,15,48,44,90,93,83,118
N00000437,662,27,14,13,635,17,46,36,100,128,146,162
N00000438,471,29,15,14,442,6,32,28,44,50,83,199
N00000439,419,23,15,8,396,8,26,44,49,51,73,145
N00000440,417,20,8,12,397,11,32,34,58,62,100,100
N00000441,311,36,13,23,275,6,34,22,44,39,34,96
N00000442,444,43,13,30,401,32,42,30,125,37,70,65
N00000443,488,27,15,12,461,25,42,32,111,57,49,145
N00000444,566,104,47,57,462,49,70,38,99,30,64,112
N00000445,397,19,11,8,378,12,46,58,55,60,49,98
N00000446,336,33,17,16,303,11,40,38,41,38,59,76
N00000447,276,35,19,16,241,3,28,52,40,26,28,64
N00000448,246,66,29,37,180,10,30,18,38,0,25,59
N00000449,435,31,23,8,404,0,38,36,84,39,94,113
N00000450,491,44,24,20,447,22,46,38,115,67,43,116
N00000451,493,46,16,30,447,35,74,30,129,56,42,81
N00000452,452,38,24,14,414,6,40,32,85,46,132,73
N00000453,335,59,23,36,276,25,32,42,40,31,44,62
N00000454,514,24,14,10,490,20,44,30,90,61,112,133
N00000455,273,37,15,22,236,21,24,18,68,41,9,55
N00000456,322,27,12,15,295,8,38,24,86,46,31,62
N00000457,347,23,7,16,324,17,52,14,109,25,48,59
N00000458,366,25,19,6,341,3,40,42,60,45,68,83
N00000459,646,56,20,36,590,21,96,40,154,46,77,156
N00000460,359,35,11,24,324,12,40,32,70,38,43,89
N00000461,421,40,14,26,381,5,42,42,92,58,70,72
N00000462,232,32,16,16,200,25,42,18,47,11,23,34
N00000463,777,112,29,83,665,52,126,86,151,70,52,128
N00000464,436,38,19,19,398,14,50,28,101,79,45,81
N00000465,305,38,11,27,267,41,40,24,74,21,9,58
N00000466,375,25,14,11,350,16,46,60,45,35,43,105
N00000467,290,46,23,23,244,22,42,36,38,15,30,61
N00000468,302,27,15,12,275,5,38,38,52,41,27,74
N00000469,440,21,8,13,419,39,60,40,112,48,52,68
N00000470,286,47,15,32,239,24,32,18,48,12,48,57
N00000471,286,36,14,22,250,20,44,30,46,21,5,84
N00000472,222,77,27,50,145,14,46,18,16,17,13,21
N00000473,202,52,20,32,150,12,24,32,21,5,5,51
N00000474,234,56,37,19,178,2,22,50,8,11,14,71
N00000475,238,55,26,29,183,17,38,12,38,24,34,20
