GeographyCode,QS609NI0001,QS609NI0002,QS609NI0003,QS609NI0004,QS609NI0005,QS609NI0006,QS609NI0007,QS609NI0008,QS609NI0009,QS609NI0010,QS609NI0011,QS609NI0012,QS609NI0013,QS609NI0014
N00000075,217,19,8,11,41,27,24,23,31,32,16,9,7,4
N00000076,295,27,17,10,111,32,20,38,41,23,3,0,3,0
N00000077,228,23,5,18,49,35,25,34,25,37,0,0,0,0
N00000078,452,71,14,57,114,36,57,49,75,37,11,11,0,2
N00000079,503,86,27,59,152,53,136,46,19,9,2,0,2,0
N00000080,376,87,21,66,104,80,33,23,22,26,1,0,1,0
N00000081,272,60,25,35,104,23,19,21,14,30,1,1,0,0
N00000082,263,38,8,30,77,21,85,9,12,19,2,0,2,0
N00000083,575,90,41,49,143,78,150,58,17,34,5,0,5,0
N00000084,378,59,4,55,110,45,100,24,16,19,5,0,5,0
N00000085,329,39,8,31,54,37,20,21,45,97,16,10,6,0
N00000086,347,24,6,18,86,54,44,30,54,32,16,13,3,7
N00000087,795,161,31,130,187,89,139,75,54,67,5,0,5,18
N00000088,125,3,0,3,25,11,8,17,22,29,8,0,8,2
N00000089,431,70,20,50,101,61,58,28,61,33,19,9,10,0
N00000090,346,17,2,15,120,54,32,26,44,46,7,2,5,0
N00000091,422,77,38,39,80,43,64,30,41,64,18,12,6,5
N00000092,413,74,12,62,114,41,72,28,44,29,11,6,5,0
N00000093,316,48,16,32,65,37,77,29,34,20,6,0,6,0
N00000094,404,71,6,65,92,44,110,27,19,28,9,6,3,4
N00000095,398,36,18,18,98,45,123,26,14,34,21,20,1,1
N00000096,364,74,21,53,86,37,71,28,28,36,2,0,2,2
N00000097,800,62,12,50,191,124,90,97,88,136,12,0,12,0
N00000098,1092,115,16,99,340,161,71,109,155,130,7,6,1,4
N00000099,204,12,2,10,38,29,22,14,42,39,8,6,2,0
N00000100,291,6,0,6,66,32,17,36,65,54,14,3,11,1
N00000101,272,5,0,5,53,43,9,30,44,63,20,13,7,5
N00000102,281,21,4,17,83,29,20,32,32,39,20,17,3,5
N00000103,510,25,5,20,83,61,14,68,99,117,35,18,17,8
N00000104,312,23,5,18,41,55,32,21,46,67,24,17,7,3
N00000105,256,1,0,1,32,27,7,40,80,57,11,11,0,1
N00000106,171,0,0,0,22,17,15,14,50,40,12,2,10,1
N00000107,228,3,0,3,24,11,15,21,54,63,30,14,16,7
N00000108,171,13,0,13,38,30,10,23,16,31,10,6,4,0
N00000109,427,24,3,21,60,59,25,57,78,108,8,2,6,8
N00000110,218,5,3,2,31,21,18,34,48,55,6,2,4,0
N00000111,295,65,7,58,79,16,49,23,15,45,3,0,3,0
N00000112,371,17,10,7,68,38,43,38,48,101,18,16,2,0
N00000113,287,19,10,9,64,21,28,30,60,45,20,11,9,0
N00000114,262,22,6,16,75,23,19,29,41,51,2,1,1,0
N00000115,260,4,4,0,43,45,12,10,63,51,22,13,9,10
N00000116,250,13,7,6,31,46,20,25,55,49,11,4,7,0
N00000117,148,4,0,4,14,7,1,19,50,39,14,3,11,0
N00000118,240,52,11,41,77,18,42,13,29,5,2,2,0,2
N00000119,202,66,6,60,46,18,46,8,12,5,0,0,0,1
N00000120,236,40,7,33,57,29,59,10,29,5,7,4,3,0
N00000121,214,30,4,26,34,47,37,22,21,21,2,0,2,0
N00000122,391,95,16,79,112,38,95,13,21,17,0,0,0,0
N00000123,256,71,11,60,96,36,33,4,8,4,4,4,0,0
N00000124,232,41,5,36,94,20,26,30,8,10,1,1,0,2
N00000125,393,31,12,19,84,31,131,21,50,23,22,14,8,0
N00000126,405,43,10,33,68,36,124,23,33,69,9,9,0,0
N00000127,343,8,0,8,57,46,91,43,43,43,12,12,0,0
N00000128,808,63,13,50,163,55,216,93,57,129,24,14,10,8
N00000129,295,0,0,0,22,19,50,32,60,54,58,51,7,0
N00000130,472,79,24,55,142,56,50,56,40,45,4,0,4,0
N00000131,341,71,32,39,91,39,76,4,22,32,6,6,0,0
N00000132,280,8,0,8,67,21,114,16,36,12,6,0,6,0
N00000133,241,28,13,15,48,34,37,25,24,42,3,0,3,0
N00000134,378,47,25,22,90,76,80,18,30,27,4,3,1,6
N00000135,244,19,7,12,18,23,36,25,52,57,9,0,9,5
N00000136,451,65,10,55,107,79,65,61,37,37,0,0,0,0
N00000137,263,34,9,25,60,42,33,24,37,28,5,0,5,0
N00000138,440,76,6,70,101,77,70,57,27,19,6,0,6,7
N00000139,209,17,9,8,54,35,21,23,27,18,14,7,7,0
N00000140,224,18,3,15,26,30,46,9,50,25,20,3,17,0
N00000141,306,4,0,4,31,55,27,31,72,61,25,17,8,0
N00000142,145,7,2,5,21,23,11,26,22,27,8,4,4,0
N00000143,151,5,3,2,21,10,14,19,44,32,6,2,4,0
N00000144,182,8,0,8,28,11,12,13,37,44,25,3,22,4
N00000145,71,0,0,0,9,4,7,9,17,24,1,1,0,0
N00000146,200,38,15,23,38,10,70,2,26,12,4,1,3,0
N00000147,180,8,3,5,45,18,4,20,32,39,9,3,6,5
N00000148,585,44,0,44,83,87,56,78,81,108,41,15,26,7
N00000149,325,29,8,21,67,57,41,40,52,31,8,3,5,0
N00000150,273,33,9,24,89,35,50,32,21,13,0,0,0,0
N00000151,210,7,4,3,31,30,16,26,57,27,16,7,9,0
N00000152,201,5,4,1,25,24,16,29,47,41,11,8,3,3
N00000153,173,3,0,3,20,24,21,25,35,36,9,0,9,0
N00000154,200,11,6,5,44,29,22,23,39,21,4,0,4,7
N00000155,272,22,5,17,51,19,87,27,37,24,5,3,2,0
N00000156,207,14,6,8,60,28,38,24,21,22,0,0,0,0
N00000157,286,56,15,41,61,7,100,12,31,13,3,0,3,3
N00000158,524,45,13,32,130,68,90,22,82,59,22,10,12,6
N00000159,142,9,1,8,45,24,15,7,19,16,7,1,6,0
N00000160,212,44,6,38,50,26,4,18,26,36,8,4,4,0
N00000161,270,66,13,53,93,37,32,14,19,5,4,0,4,0
N00000162,191,13,4,9,23,45,28,23,27,28,1,0,1,3
N00000163,233,1,1,0,46,33,27,34,33,42,13,5,8,4
N00000164,186,28,7,21,53,20,57,13,11,4,0,0,0,0
N00000165,238,64,8,56,75,15,45,15,14,5,3,2,1,2
N00000166,194,30,4,26,60,38,17,6,21,12,10,6,4,0
N00000167,275,45,8,37,74,45,29,36,35,5,6,5,1,0
N00000168,251,53,13,40,74,21,41,16,32,14,0,0,0,0
N00000169,539,67,24,43,96,71,160,50,49,45,1,0,1,0
N00000170,307,19,7,12,75,46,57,37,29,38,6,0,6,0
N00000171,359,32,6,26,100,52,109,26,20,18,2,0,2,0
N00000172,587,73,14,59,145,68,168,39,50,32,12,1,11,0
N00000173,280,26,10,16,72,20,93,14,25,20,10,10,0,0
N00000174,344,32,6,26,56,38,33,27,56,94,8,6,2,0
N00000175,321,24,5,19,79,43,60,34,44,32,2,1,1,3
N00000176,379,9,2,7,48,61,28,46,102,69,10,5,5,6
N00000177,250,17,8,9,44,20,37,29,59,32,5,1,4,7
N00000178,482,41,12,29,84,67,32,16,113,92,34,24,10,3
N00000179,634,17,1,16,133,103,50,50,132,99,45,28,17,5
N00000180,213,1,1,0,23,34,3,25,68,38,21,12,9,0
N00000181,208,9,1,8,59,15,22,15,32,50,6,0,6,0
N00000182,148,7,3,4,31,31,17,17,25,20,0,0,0,0
N00000183,260,34,4,30,64,40,33,18,30,23,18,7,11,0
N00000184,248,23,8,15,63,38,22,32,34,25,8,3,5,3
N00000185,124,6,0,6,40,15,9,5,34,10,5,1,4,0
N00000186,248,26,2,24,33,28,38,36,49,24,5,4,1,9
N00000187,194,2,0,2,16,34,18,20,54,38,7,5,2,5
N00000188,281,13,0,13,39,29,31,38,68,55,8,6,2,0
N00000189,285,20,4,16,78,48,73,21,15,25,2,0,2,3
N00000190,234,28,9,19,54,45,24,25,29,23,6,6,0,0
N00000191,229,14,5,9,61,28,17,40,34,34,1,1,0,0
N00000192,255,8,0,8,34,29,42,31,30,69,8,3,5,4
N00000193,256,20,4,16,25,33,26,28,46,57,10,2,8,11
N00000194,189,0,0,0,51,20,30,26,36,18,8,0,8,0
N00000195,150,4,0,4,22,30,16,14,18,38,6,2,4,2
N00000196,167,13,3,10,13,22,19,6,32,53,6,6,0,3
N00000197,300,22,0,22,75,43,19,41,53,47,0,0,0,0
N00000198,241,24,0,24,55,37,39,33,36,17,0,0,0,0
N00000199,305,23,8,15,97,36,27,39,48,23,12,9,3,0
N00000200,304,34,12,22,57,42,53,22,50,44,2,1,1,0
N00000201,207,33,0,33,49,34,45,7,15,17,7,1,6,0
N00000202,225,45,9,36,69,43,11,4,24,23,3,3,0,3
N00000203,235,46,8,38,62,14,51,21,18,22,1,0,1,0
N00000204,297,12,6,6,70,40,29,42,61,41,2,0,2,0
N00000205,255,40,19,21,70,43,36,15,21,23,7,0,7,0
N00000206,304,39,12,27,85,52,20,18,34,48,7,3,4,1
N00000207,218,23,0,23,61,26,19,22,32,26,9,1,8,0
N00000208,250,23,4,19,114,58,9,18,14,8,2,0,2,4
N00000209,328,72,13,59,115,62,39,14,16,10,0,0,0,0
N00000210,272,18,4,14,57,31,33,25,57,44,7,4,3,0
N00000211,319,28,1,27,78,35,31,20,62,47,14,4,10,4
N00000212,129,17,10,7,22,27,8,20,14,17,4,1,3,0
N00000213,210,30,2,28,59,20,24,18,30,11,13,7,6,5
N00000214,246,32,2,30,45,40,36,22,41,27,3,0,3,0
N00000215,305,51,14,37,99,37,80,8,6,20,2,0,2,2
N00000216,321,40,7,33,63,52,85,18,40,14,9,6,3,0
N00000217,346,86,27,59,124,32,58,4,32,3,5,5,0,2
N00000218,252,49,6,43,76,55,42,5,16,9,0,0,0,0
N00000219,201,2,0,2,25,19,23,25,44,40,23,11,12,0
N00000220,260,5,1,4,25,18,12,12,77,81,30,16,14,0
N00000221,224,0,0,0,41,23,11,36,44,59,7,1,6,3
N00000222,210,10,0,10,45,36,57,11,25,18,8,2,6,0
N00000223,239,21,7,14,79,46,19,18,25,21,0,0,0,10
N00000224,183,19,6,13,43,15,31,24,25,12,9,5,4,5
N00000225,60,9,1,8,7,8,7,8,10,10,1,1,0,0
N00000226,169,21,8,13,58,28,12,10,23,14,3,0,3,0
N00000227,127,12,7,5,20,25,15,14,18,18,5,1,4,0
N00000228,203,19,3,16,40,34,33,17,29,29,0,0,0,2
N00000229,273,37,5,32,81,37,28,26,26,35,3,1,2,0
N00000230,245,5,2,3,38,21,11,27,68,57,18,9,9,0
N00000231,282,0,0,0,28,18,14,44,97,47,26,13,13,8
N00000232,242,14,2,12,29,30,19,24,38,60,22,12,10,6
N00000233,192,7,2,5,46,27,14,36,24,29,5,3,2,4
N00000234,192,14,2,12,33,24,2,37,43,18,21,11,10,0
N00000235,244,18,2,16,68,25,8,6,55,43,18,9,9,3
N00000236,263,24,3,21,34,26,40,20,52,44,23,3,20,0
N00000237,343,101,26,75,110,25,55,21,12,17,2,0,2,0
N00000238,216,31,10,21,94,20,21,14,27,9,0,0,0,0
N00000239,215,4,0,4,24,18,10,15,80,49,13,12,1,2
N00000240,337,12,2,10,43,49,28,33,92,49,27,11,16,4
N00000241,378,88,20,68,152,52,44,9,20,11,2,0,2,0
N00000242,311,61,18,43,108,36,43,39,11,6,7,0,7,0
N00000243,198,13,6,7,47,11,23,25,30,30,9,3,6,10
N00000244,224,8,4,4,38,23,15,8,35,61,36,18,18,0
N00000245,239,10,3,7,53,35,26,30,31,49,5,4,1,0
N00000246,246,2,0,2,30,17,20,17,71,65,20,9,11,4
N00000247,230,28,3,25,63,28,38,24,24,17,4,0,4,4
N00000248,274,27,2,25,86,42,50,21,27,19,0,0,0,2
N00000249,354,31,4,27,62,54,45,59,68,30,0,0,0,5
N00000250,342,25,10,15,97,68,37,30,61,15,6,2,4,3
N00000251,434,76,17,59,118,65,46,28,80,18,0,0,0,3
N00000252,279,57,4,53,83,33,58,18,4,25,1,0,1,0
N00000253,396,45,13,32,133,33,117,25,24,12,5,5,0,2
N00000254,259,63,4,59,62,26,57,25,10,6,8,3,5,2
N00000255,268,48,9,39,72,17,84,8,28,10,1,1,0,0
N00000256,607,188,37,151,168,57,106,21,35,32,0,0,0,0
N00000257,347,27,0,27,119,48,28,25,49,39,4,0,4,8
N00000258,293,74,14,60,103,21,52,25,12,6,0,0,0,0
N00000259,399,33,14,19,77,41,150,26,30,31,11,3,8,0
N00000260,461,40,3,37,131,53,114,40,47,15,18,8,10,3
N00000261,475,63,4,59,60,26,219,20,29,38,20,10,10,0
N00000262,326,39,6,33,50,60,92,23,20,36,6,2,4,0
N00000263,188,1,0,1,29,15,57,17,19,37,13,3,10,0
N00000264,512,25,0,25,76,65,99,37,75,107,20,15,5,8
N00000265,261,6,4,2,14,37,43,7,56,75,23,6,17,0
N00000266,277,22,10,12,77,36,48,30,20,33,11,8,3,0
N00000267,347,88,12,76,131,38,49,5,24,7,1,0,1,4
N00000268,305,42,9,33,100,69,47,21,9,17,0,0,0,0
N00000269,272,34,9,25,60,50,85,5,21,16,1,0,1,0
N00000270,278,39,10,29,49,32,91,15,23,29,0,0,0,0
N00000271,307,64,2,62,69,43,63,30,19,19,0,0,0,0
N00000272,220,34,7,27,50,30,47,8,27,22,2,0,2,0
N00000273,375,123,18,105,105,48,47,17,16,17,0,0,0,2
N00000274,368,44,8,36,116,22,96,29,24,33,4,4,0,0
N00000275,236,3,2,1,67,28,42,27,34,34,1,1,0,0
N00000276,272,8,4,4,80,38,40,21,40,44,0,0,0,1
N00000277,292,36,9,27,54,31,57,58,30,26,0,0,0,0
N00000278,268,4,0,4,47,53,50,38,42,25,5,0,5,4
N00000279,170,17,7,10,41,19,10,28,33,16,2,0,2,4
N00000280,375,9,3,6,43,41,43,33,113,52,31,17,14,10
N00000281,255,29,16,13,79,19,81,16,11,20,0,0,0,0
N00000282,280,26,14,12,65,30,87,25,24,18,2,0,2,3
N00000283,279,17,7,10,101,33,51,20,39,17,1,0,1,0
N00000284,336,29,0,29,52,66,36,30,62,36,22,14,8,3
N00000285,303,0,0,0,33,44,22,12,82,67,39,23,16,4
N00000286,215,17,1,16,47,21,32,26,29,27,16,10,6,0
N00000287,234,6,2,4,26,18,42,18,68,32,21,1,20,3
N00000288,301,37,12,25,60,35,41,36,45,35,7,5,2,5
N00000289,421,25,0,25,103,75,55,48,60,43,7,7,0,5
N00000290,208,6,2,4,34,17,15,29,54,39,11,9,2,3
N00000291,429,39,11,28,90,54,80,52,55,49,7,6,1,3
N00000292,618,84,30,54,167,83,148,46,43,33,12,5,7,2
N00000293,497,72,14,58,194,101,57,20,33,17,3,0,3,0
N00000294,292,29,8,21,84,35,119,11,0,8,1,0,1,5
N00000295,281,49,8,41,85,47,44,12,16,21,2,0,2,5
N00000296,251,26,6,20,57,54,26,39,24,18,4,3,1,3
N00000297,271,22,4,18,57,47,35,37,42,30,1,1,0,0
N00000298,318,13,4,9,70,63,25,35,73,35,2,0,2,2
N00000299,244,24,2,22,38,58,18,36,35,26,9,6,3,0
N00000300,215,8,0,8,37,30,12,28,56,28,13,8,5,3
N00000301,345,45,17,28,121,39,36,43,34,27,0,0,0,0
N00000302,316,23,2,21,114,59,43,26,34,17,0,0,0,0
N00000303,287,33,8,25,74,52,45,32,30,18,3,0,3,0
N00000304,337,23,1,22,88,41,46,53,32,42,8,0,8,4
N00000305,368,55,16,39,141,75,50,19,11,17,0,0,0,0
N00000306,367,45,17,28,87,64,29,57,32,49,2,2,0,2
N00000307,314,46,5,41,53,59,34,57,48,17,0,0,0,0
N00000308,249,17,13,4,63,47,27,30,25,40,0,0,0,0
N00000309,341,49,6,43,93,46,35,61,24,29,4,0,4,0
N00000310,305,13,0,13,68,38,125,15,16,29,1,1,0,0
N00000311,252,18,0,18,62,25,54,16,24,47,5,2,3,1
N00000312,420,27,3,24,97,29,137,22,52,44,9,0,9,3
N00000313,538,27,5,22,123,58,154,28,66,53,20,4,16,9
N00000314,292,17,2,15,48,49,34,14,47,75,2,1,1,6
N00000315,290,16,1,15,58,19,52,22,39,38,38,23,15,8
N00000316,299,20,0,20,53,31,52,30,41,55,8,4,4,9
N00000317,339,20,9,11,71,48,59,12,29,77,21,13,8,2
N00000318,272,28,12,16,54,43,57,26,20,36,8,1,7,0
N00000319,700,40,9,31,93,90,179,76,124,81,12,8,4,5
N00000320,238,7,0,7,43,27,72,13,42,17,13,12,1,4
N00000321,452,18,5,13,82,54,95,38,82,70,13,8,5,0
N00000322,309,7,0,7,62,26,46,17,75,54,22,12,10,0
N00000323,396,44,4,40,84,35,128,18,42,44,1,0,1,0
N00000324,288,21,0,21,51,28,94,25,42,20,7,1,6,0
N00000325,440,31,5,26,124,42,90,33,67,44,9,3,6,0
N00000326,798,65,6,59,192,64,154,111,90,106,10,3,7,6
N00000327,307,10,0,10,21,41,23,43,67,90,12,7,5,0
N00000328,256,5,0,5,18,27,14,33,74,47,38,22,16,0
N00000329,326,16,10,6,39,37,24,47,62,86,12,11,1,3
N00000330,490,89,34,55,111,99,71,32,40,36,10,5,5,2
N00000331,546,39,7,32,130,68,77,54,72,80,26,6,20,0
N00000332,240,2,2,0,19,28,5,9,102,50,25,13,12,0
N00000333,256,0,0,0,22,31,11,24,68,50,43,16,27,7
N00000334,254,16,14,2,29,25,10,30,86,32,23,8,15,3
N00000335,252,18,5,13,69,45,14,23,71,9,0,0,0,3
N00000336,252,23,8,15,76,39,36,15,26,31,3,0,3,3
N00000337,206,39,10,29,67,38,21,20,10,9,2,0,2,0
N00000338,229,46,4,42,56,34,35,14,23,11,0,0,0,10
N00000339,220,24,7,17,64,29,30,20,31,18,4,4,0,0
N00000340,308,34,13,21,84,37,75,31,20,20,7,5,2,0
N00000341,284,27,7,20,73,66,31,40,25,21,1,0,1,0
N00000342,332,37,6,31,110,69,22,29,45,16,4,0,4,0
N00000343,311,24,8,16,88,52,41,26,49,20,11,6,5,0
N00000344,265,8,0,8,29,30,30,32,55,42,35,24,11,4
N00000345,320,0,0,0,27,26,44,14,88,60,57,26,31,4
N00000346,618,33,17,16,143,61,101,42,88,102,45,20,25,3
N00000347,205,9,0,9,25,18,15,25,47,54,12,5,7,0
N00000348,313,13,5,8,80,39,54,19,25,56,27,17,10,0
N00000349,312,24,6,18,77,37,77,15,21,46,13,9,4,2
N00000350,473,37,3,34,92,40,125,23,27,86,38,10,28,5
N00000351,348,11,2,9,48,23,112,31,49,56,16,1,15,2
N00000352,395,44,9,35,72,26,165,9,16,42,18,10,8,3
N00000353,318,25,7,18,67,9,145,19,25,20,8,5,3,0
N00000354,332,26,9,17,88,16,100,25,46,27,4,2,2,0
N00000355,355,30,0,30,46,41,109,15,34,60,14,4,10,6
N00000356,373,5,0,5,50,42,14,38,69,67,85,59,26,3
N00000357,1052,10,0,10,129,113,138,95,181,228,132,81,51,26
N00000358,324,10,0,10,29,34,23,17,72,74,58,45,13,7
N00000359,614,22,2,20,85,75,45,54,129,147,55,34,21,2
N00000360,352,4,0,4,67,22,118,24,34,58,22,3,19,3
N00000361,289,22,10,12,41,9,68,30,52,53,14,5,9,0
N00000362,333,29,0,29,32,27,125,21,13,75,11,6,5,0
N00000363,409,19,4,15,82,44,123,30,14,92,5,0,5,0
N00000364,386,14,3,11,68,32,162,25,33,38,9,0,9,5
N00000365,218,7,0,7,35,17,59,22,23,37,18,14,4,0
N00000366,461,36,9,27,71,46,97,56,43,87,23,9,14,2
N00000367,275,7,0,7,40,23,31,21,72,57,20,8,12,4
N00000368,423,32,20,12,75,58,133,16,22,75,12,2,10,0
N00000369,337,29,8,21,81,35,67,39,35,51,0,0,0,0
N00000370,387,47,2,45,63,23,75,31,60,72,16,6,10,0
N00000371,369,51,23,28,90,18,99,12,31,66,2,2,0,0
N00000372,358,23,7,16,99,37,75,29,57,24,12,5,7,2
N00000373,363,68,35,33,96,50,37,29,24,46,13,8,5,0
N00000374,305,58,17,41,113,27,35,27,19,18,8,4,4,0
N00000375,197,49,11,38,45,12,33,11,20,26,1,0,1,0
N00000376,191,15,7,8,42,48,19,5,19,34,9,0,9,0
N00000377,182,19,9,10,44,32,13,11,16,42,5,2,3,0
N00000378,238,0,0,0,20,31,27,13,69,42,33,22,11,3
N00000379,449,39,19,20,150,47,61,49,40,52,7,2,5,4
N00000380,449,19,4,15,111,34,91,39,44,76,32,21,11,3
N00000381,898,38,2,36,134,83,161,70,133,169,86,52,34,24
N00000382,479,31,0,31,106,52,160,8,56,42,18,10,8,6
N00000383,406,22,6,16,51,24,130,32,45,77,19,12,7,6
N00000384,426,30,8,22,88,37,118,34,19,73,23,7,16,4
N00000385,371,28,15,13,61,28,150,40,18,38,8,8,0,0
N00000386,240,11,0,11,32,14,25,29,46,49,26,10,16,8
N00000387,184,11,0,11,27,14,28,10,45,22,21,17,4,6
N00000388,1340,54,10,44,258,125,166,98,188,254,184,110,74,13
N00000389,362,57,14,43,118,15,77,13,38,33,11,5,6,0
N00000390,801,87,15,72,147,76,272,60,82,66,8,3,5,3
N00000391,427,68,20,48,87,17,142,56,22,31,1,0,1,3
N00000392,1218,141,32,109,234,155,211,83,175,196,17,9,8,6
N00000393,369,35,19,16,73,44,96,32,36,51,2,0,2,0
N00000394,311,59,8,51,83,26,70,31,5,31,6,0,6,0
N00000395,349,45,9,36,52,14,147,23,40,15,7,0,7,6
N00000396,293,32,10,22,89,17,60,19,38,34,3,3,0,1
N00000397,432,56,23,33,111,34,102,25,30,60,14,4,10,0
N00000398,353,48,13,35,76,43,91,29,29,29,3,0,3,5
N00000399,250,19,0,19,43,29,27,28,52,48,1,0,1,3
N00000400,186,16,8,8,21,10,37,18,22,29,30,18,12,3
N00000401,226,10,0,10,32,16,50,13,41,21,41,24,17,2
N00000402,177,10,3,7,15,13,30,9,26,62,8,5,3,4
N00000403,435,23,9,14,96,46,89,27,44,86,24,11,13,0
N00000404,196,7,0,7,28,10,36,22,15,60,16,11,5,2
N00000405,169,0,0,0,28,7,14,22,28,34,32,23,9,4
N00000406,330,22,16,6,57,22,124,31,29,45,0,0,0,0
N00000407,968,41,10,31,175,80,280,84,106,136,60,28,32,6
N00000408,384,33,5,28,76,32,142,31,21,49,0,0,0,0
N00000409,298,29,5,24,39,36,43,31,45,64,7,2,5,4
N00000410,293,23,1,22,28,22,133,31,31,20,5,0,5,0
N00000411,316,30,12,18,50,21,57,29,47,67,15,12,3,0
N00000412,378,34,11,23,58,35,130,34,50,33,1,0,1,3
N00000413,368,7,0,7,67,21,121,44,46,54,8,2,6,0
N00000414,315,13,0,13,84,17,116,8,28,42,7,3,4,0
N00000415,370,24,8,16,72,25,52,25,54,95,15,7,8,8
N00000416,332,41,19,22,58,29,128,21,14,40,1,0,1,0
