DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"QS407NI","OCCUPANCY RATING - ROOMS","All households","1. Occupancy rating - The occupancy rating provides a measure of under-occupancy and overcrowding. For example, a value of -1 implies that there is one room too few and that there is overcrowding in the household. The occupancy rating assumes that every household, including one person households, requires a minimum of two common rooms (excluding bathrooms)."
