DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"QS409NI","PERSONS PER ROOM - USUAL RESIDENTS","All usual residents in households","1. The number of rooms available to the household excludes bathrooms, toilets, halls or landings and rooms that can only be used for storage. It also does not include any rooms shared with another household such as a shared kitchen."
