DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"QS219NI","RELIGION OF HOUSEHOLD REFERENCE PERSON (HRP)","All HRPs","1. The term Catholic includes those respondents who gave their religion as Catholic or Roman Catholic."
