GeographyCode,QS212NI0001,QS212NI0002,QS212NI0003,QS212NI0004,QS212NI0005,QS212NI0006
N00000266,317,22,12,13,9,25
N00000267,428,6,2,3,2,6
N00000268,371,7,4,3,2,8
N00000269,339,3,4,4,4,4
N00000270,359,3,1,2,2,4
N00000271,368,4,2,3,2,4
N00000272,291,5,3,1,1,8
N00000273,450,9,6,6,2,11
N00000274,446,12,3,3,1,12
N00000275,286,8,4,4,5,10
N00000276,303,3,1,1,1,3
N00000277,300,3,1,0,0,4
N00000278,288,1,0,0,0,1
N00000279,171,1,1,1,1,1
N00000280,359,17,12,12,11,17
N00000281,343,7,3,2,2,7
N00000282,359,9,4,3,3,10
N00000283,334,6,5,3,2,7
N00000284,359,5,3,3,3,5
N00000285,304,14,5,5,5,14
N00000286,261,3,1,1,1,3
N00000287,285,4,3,2,2,4
N00000288,335,1,0,0,0,1
N00000289,475,9,3,2,2,10
N00000290,263,3,5,3,3,5
N00000291,487,7,1,2,1,7
N00000292,690,14,14,9,9,18
N00000293,496,6,3,4,3,7
N00000294,393,7,3,4,3,8
N00000295,409,6,3,6,3,7
N00000296,274,9,4,2,2,9
N00000297,361,2,0,1,1,3
N00000298,323,2,1,1,1,2
N00000299,310,7,5,5,5,7
N00000300,280,2,2,0,0,2
N00000301,345,3,1,2,1,4
N00000302,351,0,0,0,0,0
N00000303,303,5,2,2,2,6
N00000304,326,2,0,1,0,2
N00000305,386,1,2,0,0,2
N00000306,366,6,0,1,0,6
N00000307,341,7,3,2,2,8
N00000308,271,4,2,3,1,6
N00000309,366,10,4,1,1,11
N00000310,396,71,34,29,26,81
N00000311,324,31,20,21,17,34
N00000312,498,50,34,28,23,58
N00000313,602,72,41,36,31,88
N00000314,347,27,22,14,16,39
N00000315,337,43,28,24,22,48
N00000316,362,35,20,19,15,44
N00000317,431,29,18,17,19,35
N00000318,332,7,6,6,6,7
N00000319,777,11,4,5,3,12
N00000320,308,5,3,2,2,5
N00000321,489,3,2,2,2,7
N00000322,374,11,9,6,5,11
N00000323,457,25,14,12,12,30
N00000324,370,26,16,16,14,31
N00000325,514,23,13,13,14,28
N00000326,893,29,18,17,16,33
N00000327,313,5,5,6,6,7
N00000328,283,6,4,4,4,6
N00000329,388,6,3,2,2,7
N00000330,514,9,4,7,4,10
N00000331,591,13,9,9,9,13
N00000332,265,13,12,10,10,14
N00000333,278,4,2,3,4,6
N00000334,279,6,3,4,3,6
N00000335,316,6,3,3,3,6
N00000336,323,8,2,4,2,9
N00000337,278,3,0,0,0,3
N00000338,299,15,10,7,6,16
N00000339,283,6,3,3,3,6
N00000340,419,8,6,4,5,9
N00000341,342,3,3,3,3,4
N00000342,342,2,2,1,1,4
N00000343,339,6,6,3,3,9
N00000344,395,46,33,25,20,56
N00000345,400,72,45,38,34,75
N00000346,641,139,83,75,72,158
N00000347,252,41,30,28,26,48
N00000348,418,116,87,83,71,134
N00000349,356,64,45,35,31,78
N00000350,547,106,80,73,62,126
N00000351,398,75,60,47,40,91
N00000352,451,117,77,61,55,130
N00000353,402,72,47,44,39,79
N00000354,392,43,32,25,23,52
N00000355,423,88,58,52,47,103
N00000356,392,96,70,67,57,104
N00000357,1128,220,157,140,124,261
N00000358,349,64,48,37,29,76
N00000359,780,120,52,49,44,136
N00000360,405,94,59,52,45,111
N00000361,390,69,38,34,29,75
N00000362,375,63,37,31,29,65
N00000363,473,123,79,75,58,140
N00000364,463,54,29,30,23,60
N00000365,242,41,27,19,17,49
N00000366,504,98,65,51,44,107
N00000367,332,53,40,28,26,64
N00000368,528,85,53,53,42,95
N00000369,396,53,37,29,27,62
N00000370,461,48,26,21,17,57
N00000371,434,83,54,48,46,91
N00000372,354,50,32,29,23,58
N00000373,411,75,46,48,41,85
N00000374,334,70,47,41,34,79
N00000375,298,49,23,22,16,54
N00000376,251,38,25,17,17,43
N00000377,257,23,13,14,10,26
N00000378,276,35,21,21,18,36
N00000379,467,63,32,34,28,68
N00000380,510,105,64,55,46,122
N00000381,925,160,106,85,79,189
N00000382,532,111,52,37,35,122
N00000383,446,65,49,41,35,76
N00000384,471,99,71,58,46,114
N00000385,425,66,46,47,43,75
N00000386,280,45,37,32,27,58
N00000387,221,31,24,14,13,41
N00000388,1514,349,234,200,177,407
N00000389,431,97,68,55,49,117
N00000390,937,40,22,19,17,44
N00000391,502,17,9,9,5,18
N00000392,1338,22,12,11,11,22
N00000393,443,5,2,2,1,5
N00000394,396,21,18,17,15,24
N00000395,495,39,17,16,13,44
N00000396,366,24,17,12,13,29
N00000397,503,43,31,24,21,49
N00000398,450,14,11,11,10,14
N00000399,295,7,6,4,3,10
N00000400,233,31,24,20,16,41
N00000401,275,47,31,25,20,57
N00000402,242,33,16,15,15,41
N00000403,499,107,57,40,37,114
N00000404,264,49,23,16,15,58
N00000405,219,29,12,10,8,33
N00000406,375,22,13,11,11,23
N00000407,1065,177,110,92,84,195
N00000408,451,95,66,57,49,110
N00000409,383,17,11,13,10,24
N00000410,376,14,7,8,7,16
N00000411,335,87,45,40,32,96
N00000412,415,79,35,34,31,84
N00000413,423,90,56,47,40,102
N00000414,368,29,21,19,16,35
N00000415,423,21,14,13,11,25
N00000416,401,35,23,22,20,37
N00000417,498,14,9,7,3,17
N00000418,812,33,21,20,18,35
N00000419,345,27,24,18,17,37
N00000420,334,17,6,5,5,20
N00000421,503,2,4,5,5,6
N00000422,400,7,5,3,1,10
N00000423,442,28,25,22,20,32
N00000424,530,105,60,45,31,117
N00000425,353,43,36,27,24,50
N00000426,296,8,5,5,4,8
N00000427,320,38,26,20,16,45
N00000428,377,24,16,13,11,26
N00000429,463,20,18,18,14,27
N00000430,487,16,2,3,3,16
N00000431,351,9,6,5,5,13
N00000432,277,6,1,1,2,6
N00000433,267,10,7,6,6,12
N00000434,428,10,6,5,5,11
N00000435,406,18,11,10,8,20
N00000436,499,24,6,5,4,24
N00000437,636,156,102,93,87,169
N00000438,462,67,46,43,37,76
N00000439,406,44,32,27,20,53
N00000440,400,71,38,33,28,82
N00000441,303,57,28,31,27,64
N00000442,402,69,48,34,29,83
N00000443,470,62,36,38,31,67
N00000444,544,67,34,29,26,81
N00000445,389,58,41,43,36,66
N00000446,322,41,27,26,18,48
N00000447,304,33,14,10,8,37
N00000448,241,25,24,18,17,31
N00000449,415,13,9,9,8,17
N00000450,471,60,39,35,31,70
N00000451,463,63,40,38,36,68
N00000452,428,40,28,25,21,42
N00000453,326,19,15,12,8,22
N00000454,496,17,13,12,7,21
N00000455,248,4,3,3,2,5
N00000456,307,4,2,3,3,5
N00000457,329,2,2,2,2,3
N00000458,355,10,5,6,5,11
N00000459,657,10,5,4,4,12
N00000460,342,13,8,7,6,13
N00000461,401,3,4,4,4,4
N00000462,218,8,8,8,9,10
N00000463,731,42,30,27,23,51
N00000464,418,15,8,8,8,15
N00000465,289,12,5,6,3,14
N00000466,361,4,4,5,2,5
N00000467,288,4,5,5,6,8
N00000468,287,3,2,2,2,3
N00000469,417,11,4,2,4,15
N00000470,268,27,21,20,15,33
N00000471,271,8,9,9,9,9
N00000472,215,14,9,10,8,15
N00000473,198,8,4,2,1,9
N00000474,248,23,12,13,14,26
N00000475,231,11,7,5,6,13
N00000476,245,4,4,4,4,5
N00000477,702,20,9,7,8,22
N00000478,288,13,5,3,3,14
N00000479,279,6,3,3,3,6
N00000480,326,2,0,0,0,2
N00000481,458,16,10,6,6,20
N00000482,219,1,0,0,0,1
N00000483,276,5,1,1,1,5
N00000484,312,4,2,2,2,4
N00000485,231,2,0,0,0,2
N00000486,360,3,1,1,1,3
N00000487,284,4,2,2,0,6
N00000488,401,8,3,3,2,10
N00000489,275,8,7,6,5,10
N00000490,484,7,1,1,1,7
N00000491,487,5,1,2,1,5
N00000492,391,19,13,9,9,20
N00000493,325,15,11,10,7,18
N00000494,796,37,29,24,19,45
N00000495,323,13,5,6,5,13
N00000496,787,22,7,7,5,24
N00000497,790,22,7,6,5,31
N00000498,333,11,4,4,3,11
N00000499,283,4,3,3,3,4
N00000500,488,5,2,1,1,5
N00000501,289,8,2,3,3,8
N00000502,183,4,3,3,3,4
N00000503,369,13,4,3,1,15
N00000504,224,0,0,0,0,0
N00000505,215,10,2,0,0,11
N00000506,272,1,0,0,0,1
N00000507,258,10,0,2,2,13
N00000508,307,6,1,2,1,7
N00000509,340,8,0,0,2,10
N00000510,273,16,12,13,13,19
N00000511,510,25,10,12,9,29
N00000512,423,7,6,5,4,8
N00000513,321,12,10,6,3,13
N00000514,347,18,8,5,3,19
N00000515,333,12,6,5,4,12
N00000516,213,7,4,4,4,10
N00000517,390,10,3,4,2,10
N00000518,306,11,4,4,3,11
N00000519,249,8,3,1,1,9
N00000520,580,12,4,4,2,13
N00000521,384,8,1,4,0,12
N00000522,432,4,4,3,2,5
N00000523,381,3,2,2,0,4
N00000524,469,5,1,1,1,5
N00000525,413,11,6,5,3,12
N00000526,252,30,17,12,9,34
N00000527,327,24,8,9,3,26
N00000528,242,12,6,5,3,14
N00000529,234,9,6,6,6,10
N00000530,280,14,5,4,4,15
N00000531,302,32,18,13,13,35
N00000532,202,32,24,15,11,34
N00000533,212,10,6,6,5,10
N00000534,464,7,3,0,0,9
N00000535,513,4,1,1,1,4
N00000536,376,9,4,3,3,10
N00000537,399,6,3,2,2,6
N00000538,382,3,2,2,2,3
N00000539,372,13,14,13,8,18
N00000540,288,3,1,0,0,3
N00000541,391,4,3,2,2,4
N00000542,259,1,0,0,0,1
N00000543,373,7,4,4,4,7
N00000544,261,6,4,3,3,8
N00000545,279,4,4,3,2,4
N00000546,268,6,4,3,3,6
N00000547,314,5,2,2,2,5
N00000548,277,9,4,6,4,11
N00000549,212,10,8,7,7,17
N00000550,401,22,13,10,10,26
N00000551,250,16,10,6,6,18
N00000552,237,29,13,12,11,30
N00000553,330,17,11,10,8,18
N00000554,225,12,4,2,1,14
N00000555,238,15,6,6,4,16
N00000556,322,39,17,12,9,44
N00000557,528,50,32,20,18,56
N00000558,443,9,7,7,7,10
N00000559,314,3,2,2,2,3
N00000560,400,5,0,1,0,5
N00000561,470,33,20,18,15,34
N00000562,351,3,2,1,1,3
N00000563,872,57,39,33,24,71
N00000564,310,40,27,19,14,45
N00000565,211,4,3,2,2,6
N00000566,316,32,22,23,15,35
N00000567,494,14,9,9,8,15
N00000568,361,3,2,2,2,3
N00000569,363,6,3,2,2,6
N00000570,323,9,5,5,5,10
N00000571,300,2,0,0,0,2
N00000572,560,8,4,3,3,9
N00000573,353,8,7,4,3,10
N00000574,423,13,5,5,3,15
N00000575,441,7,2,2,0,9
N00000576,338,52,20,12,11,59
N00000577,418,57,43,36,32,73
N00000578,679,132,76,59,49,143
N00000579,453,80,48,39,30,92
N00000580,453,3,4,4,2,7
N00000581,513,59,45,40,35,63
N00000582,392,2,1,0,0,3
N00000583,293,11,5,5,4,11
N00000584,483,20,4,5,4,20
N00000585,463,15,8,6,7,16
N00000586,429,19,8,5,4,21
N00000587,452,18,9,6,5,20
N00000588,380,8,3,2,2,8
N00000589,609,103,68,46,43,123
N00000590,403,4,2,2,2,4
N00000591,441,46,23,23,16,54
N00000592,450,12,7,7,6,13
N00000593,547,82,47,34,31,93
N00000594,359,7,2,1,0,7
N00000595,508,27,13,11,9,36
N00000596,286,2,1,1,1,3
N00000597,230,5,3,3,3,5
N00000598,271,11,4,3,2,13
N00000599,215,5,2,2,2,5
N00000600,336,3,1,1,0,3
N00000601,274,10,6,5,3,12
N00000602,210,2,1,0,0,2
N00000603,400,5,2,1,1,5
N00000604,320,9,4,4,3,10
N00000605,450,3,1,1,1,3
N00000606,330,4,3,2,2,4
N00000607,291,5,2,1,2,6
N00000608,356,12,6,5,4,14
N00000609,367,7,7,7,4,10
N00000610,406,13,7,5,4,14
N00000611,293,2,1,1,1,2
N00000612,525,18,8,7,7,19
N00000613,225,2,2,1,1,2
N00000614,216,8,3,2,2,9
N00000615,135,1,2,1,1,2
N00000616,288,11,4,4,4,11
N00000617,299,7,4,0,0,8
N00000618,584,23,15,8,4,32
N00000619,358,23,19,13,11,28
N00000620,365,25,16,13,11,28
N00000621,372,27,18,15,11,34
N00000622,376,25,14,10,11,26
N00000623,318,38,24,21,17,40
N00000624,459,4,1,2,3,5
N00000625,250,27,15,9,9,34
N00000626,480,44,31,21,17,56
N00000627,432,37,18,19,14,42
N00000628,396,22,12,11,11,23
N00000629,415,42,19,14,13,44
N00000630,262,28,14,12,6,30
N00000631,395,5,1,1,1,5
N00000632,456,18,10,13,7,20
N00000633,310,6,1,0,0,7
N00000634,482,5,2,4,3,6
N00000635,406,21,10,13,12,25
N00000636,389,6,3,2,2,7
N00000637,798,93,46,40,38,104
N00000638,388,39,25,14,10,45
N00000639,398,65,38,38,31,70
N00000640,332,53,23,17,15,61
N00000641,330,52,34,25,24,57
N00000642,370,40,30,27,24,49
N00000643,465,70,47,31,30,82
N00000644,517,84,59,35,35,108
N00000645,440,68,42,33,27,76
N00000646,399,61,40,33,30,71
N00000647,685,20,13,12,12,21
N00000648,373,14,9,8,5,14
N00000649,377,11,7,3,3,12
N00000650,569,13,8,4,3,13
N00000651,264,13,4,6,1,16
N00000652,514,13,3,1,2,13
N00000653,301,8,5,5,4,9
N00000654,257,8,3,2,2,8
N00000655,349,3,2,2,2,3
N00000656,239,10,4,1,1,12
N00000657,819,45,32,30,23,53
N00000658,355,39,25,22,21,46
N00000659,383,26,20,12,11,36
N00000660,366,17,12,7,8,23
N00000661,370,14,10,9,6,18
N00000662,341,4,1,1,1,4
N00000663,381,5,2,1,1,5
N00000664,362,13,7,11,5,13
N00000665,468,72,44,34,32,87
N00000666,419,31,19,15,14,37
N00000667,512,87,68,57,52,108
N00000668,314,75,52,32,33,91
N00000669,465,94,58,48,47,104
N00000670,283,18,17,14,13,22
N00000671,234,8,4,5,5,8
N00000672,312,12,11,10,10,13
N00000673,894,21,7,5,3,25
N00000674,312,9,4,3,3,10
N00000675,380,12,8,8,8,12
N00000676,703,15,11,7,7,19
N00000677,283,8,5,4,4,10
N00000678,500,58,44,46,40,66
N00000679,547,30,12,9,10,31
N00000680,401,76,59,43,34,90
N00000681,370,13,10,5,3,18
N00000682,472,81,66,48,42,91
N00000683,368,27,18,10,9,31
N00000684,559,92,71,52,51,110
N00000685,307,43,36,24,21,55
N00000686,476,55,30,26,22,61
N00000687,366,8,6,6,6,10
N00000688,394,50,37,24,23,65
N00000689,379,18,12,11,11,21
N00000690,270,4,3,0,0,7
N00000691,284,12,3,3,2,13
N00000692,229,4,4,1,1,7
N00000693,276,8,2,1,1,8
N00000694,823,44,22,14,10,52
N00000695,494,17,5,4,1,17
N00000696,173,12,7,4,4,15
N00000697,368,8,3,4,3,9
N00000698,433,14,8,5,4,17
N00000699,244,11,5,4,3,11
N00000700,254,23,20,18,16,26
N00000701,221,5,3,3,3,5
N00000702,733,24,10,6,6,25
N00000703,330,4,4,3,2,8
N00000704,638,14,9,8,6,15
N00000705,643,42,9,8,8,43
N00000706,419,13,6,4,5,14
N00000707,345,5,2,3,3,6
N00000708,437,16,6,5,4,18
N00000709,450,8,4,4,3,12
N00000710,335,12,6,7,5,13
N00000711,480,9,8,9,8,15
N00000712,371,14,8,8,6,16
N00000713,406,39,24,20,21,43
N00000714,437,57,45,31,29,60
N00000715,607,25,16,14,10,26
N00000716,874,56,35,30,28,58
N00000717,545,31,21,15,14,34
N00000718,1830,138,83,72,59,153
N00000719,250,20,16,14,10,23
N00000720,460,36,23,22,19,43
N00000721,436,39,23,14,13,48
N00000722,463,19,10,7,7,21
N00000723,424,77,56,36,32,88
N00000724,470,37,17,14,12,40
N00000725,447,48,21,23,21,55
N00000726,419,49,30,21,19,55
N00000727,259,17,10,8,6,19
N00000728,464,18,5,6,5,22
N00000729,343,16,10,10,9,18
N00000730,296,11,6,4,4,12
N00000731,261,15,13,11,11,21
N00000732,521,55,31,27,21,57
N00000733,318,10,8,7,6,11
N00000734,388,16,7,5,7,18
N00000735,409,37,21,23,16,40
N00000736,365,38,23,23,18,50
N00000737,369,9,7,3,3,12
N00000738,405,58,38,31,23,70
N00000739,427,37,22,21,18,40
N00000740,537,26,11,11,9,27
N00000741,337,11,8,7,3,12
N00000742,276,12,6,6,6,12
N00000743,255,10,4,4,4,10
N00000744,266,8,4,2,2,8
N00000745,446,11,3,3,2,12
N00000746,486,19,9,9,5,25
N00000747,376,12,11,11,8,14
N00000748,437,13,7,4,4,16
N00000749,369,10,6,4,4,12
N00000750,308,14,8,7,4,14
N00000751,431,15,5,5,3,16
N00000752,394,4,2,1,1,4
N00000753,425,13,3,5,3,14
N00000754,413,9,5,5,3,10
N00000755,372,6,4,3,3,6
N00000756,346,11,4,4,4,12
N00000757,423,4,3,2,2,5
N00000758,431,29,17,15,13,37
N00000759,294,39,28,31,26,44
N00000760,239,17,8,7,6,17
N00000761,403,32,15,12,11,34
N00000762,214,21,10,9,8,23
N00000763,388,29,25,22,19,35
N00000764,262,23,14,10,9,25
N00000765,385,23,16,14,15,31
N00000766,753,38,28,23,20,43
N00000767,299,12,7,7,5,14
N00000768,269,5,4,4,4,5
N00000769,378,27,23,24,22,33
N00000770,355,20,9,10,6,22
N00000771,223,1,2,1,0,3
N00000772,442,22,13,14,11,24
N00000773,398,22,10,5,5,26
N00000774,979,55,41,37,33,70
N00000775,287,6,2,2,2,6
N00000776,315,25,15,14,14,29
N00000777,867,22,18,14,14,26
N00000778,412,18,13,11,10,19
N00000779,527,20,17,16,17,21
N00000780,501,6,6,6,4,7
N00000781,484,14,8,7,7,15
N00000782,506,9,5,4,4,9
N00000783,543,41,30,32,27,47
N00000784,412,22,13,11,9,28
N00000785,325,5,4,2,2,6
N00000786,365,3,2,2,2,3
N00000787,410,17,13,12,7,19
N00000788,411,32,20,17,18,36
N00000789,945,117,71,54,54,136
N00000790,508,52,28,27,26,58
N00000791,337,33,13,11,12,39
N00000792,383,12,10,7,5,16
N00000793,441,44,23,26,21,52
N00000794,453,33,18,18,17,35
N00000795,508,24,17,13,13,30
N00000796,337,40,31,30,29,49
N00000797,334,21,9,10,6,22
N00000798,501,41,23,19,12,44
N00000799,450,7,8,4,3,11
N00000800,417,14,6,6,6,14
N00000801,515,11,7,3,3,11
N00000802,267,7,5,5,4,7
N00000803,384,15,4,6,2,16
N00000804,407,4,0,0,0,4
N00000805,372,13,10,8,6,14
N00000806,332,24,13,13,13,26
N00000807,483,45,33,23,22,47
N00000808,238,12,7,7,5,12
N00000809,528,52,34,25,19,58
N00000810,407,34,15,10,6,34
N00000811,328,25,14,12,12,29
N00000812,277,23,17,15,15,23
N00000813,458,25,18,14,12,34
N00000814,253,8,2,2,2,8
N00000815,470,17,9,9,6,18
N00000816,544,28,14,14,13,30
