DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"QS604NI","INDUSTRY - MANUFACTURING DETAIL","All usual residents aged 16 to 74 in employment","1.'In employment' includes economically active full-time students in employment.; 2.The industry categorisation is based on the UK Standard Industrial Classification of Economic Activities 2007 (SIC2007)."
