GeographyCode,QS115NI0001,QS115NI0002,QS115NI0003,QS115NI0004,QS115NI0005,QS115NI0006,QS115NI0007,QS115NI0008,QS115NI0009,QS115NI0010,QS115NI0011,QS115NI0012
N00000102,93,48,6,5,10,8,4,5,6,0,1,84
N00000103,153,65,12,11,8,16,10,5,18,8,0,177
N00000104,88,36,13,4,6,9,7,2,8,3,0,95
N00000105,86,52,7,2,8,5,4,4,2,2,0,60
N00000106,46,22,1,4,0,2,7,2,4,3,1,52
N00000107,76,31,10,4,9,8,7,1,6,0,0,75
N00000108,71,49,2,0,4,3,5,3,3,2,0,45
N00000109,144,70,27,9,7,14,7,4,3,3,0,111
N00000110,70,39,2,6,8,5,3,2,2,2,1,51
N00000111,104,60,6,4,7,8,6,5,5,3,0,85
N00000112,111,45,8,6,14,7,10,9,6,6,0,123
N00000113,90,49,8,5,8,7,4,2,5,1,1,68
N00000114,98,63,4,1,6,9,6,4,2,2,1,67
N00000115,88,43,8,4,13,8,5,1,5,0,1,72
N00000116,82,38,6,8,10,4,7,1,4,3,1,74
N00000117,39,13,6,5,4,4,1,0,3,2,1,48
N00000118,90,62,1,2,9,1,4,5,3,3,0,53
N00000119,97,72,3,0,4,6,1,6,4,1,0,49
N00000120,97,66,3,1,6,3,5,4,1,4,4,66
N00000121,93,60,5,4,6,7,5,2,3,0,1,58
N00000122,144,89,4,7,4,13,7,6,6,8,0,111
N00000123,110,68,0,6,6,8,9,7,1,2,3,78
N00000124,105,76,7,3,3,6,4,2,2,2,0,49
N00000125,115,47,9,5,11,7,8,7,10,8,3,141
N00000126,115,45,6,4,13,11,7,6,12,9,2,156
N00000127,99,39,10,2,8,8,8,3,16,5,0,132
N00000128,243,113,19,6,27,15,16,15,21,10,1,261
N00000129,97,42,5,8,13,4,9,1,11,4,0,107
N00000130,143,47,7,11,26,14,15,6,8,8,1,166
N00000131,115,73,4,3,6,4,12,5,2,5,1,83
N00000132,100,57,6,3,6,5,7,6,5,5,0,84
N00000133,93,65,5,2,4,7,4,0,4,2,0,53
N00000134,125,65,11,2,15,9,7,6,4,5,1,102
N00000135,87,50,4,3,8,5,4,3,3,7,0,77
N00000136,160,88,13,6,14,5,13,7,4,6,4,126
N00000137,90,46,8,3,9,5,8,4,1,5,1,75
N00000138,135,58,11,6,16,8,11,12,5,7,1,139
N00000139,92,70,3,4,3,4,5,2,0,1,0,35
N00000140,103,76,3,5,9,2,2,2,1,3,0,41
N00000141,117,67,7,5,17,2,8,4,6,1,0,80
N00000142,67,41,4,3,6,3,2,2,5,1,0,47
N00000143,51,27,4,3,6,2,6,1,2,0,0,37
N00000144,66,38,8,5,5,5,2,0,2,1,0,41
N00000145,27,16,0,1,7,1,1,0,1,0,0,16
N00000146,83,57,1,1,9,1,6,3,2,3,0,47
N00000147,64,33,8,4,7,5,2,1,3,1,0,49
N00000148,197,91,22,14,11,18,16,7,11,5,2,188
N00000149,126,66,9,10,10,15,6,4,4,2,0,98
N00000150,112,68,3,3,8,9,7,6,4,2,2,82
N00000151,83,54,6,5,6,3,6,1,0,1,1,43
N00000152,83,53,5,5,6,1,4,4,3,2,0,49
N00000153,72,42,6,1,3,5,6,4,5,0,0,55
N00000154,72,40,5,4,8,3,3,4,1,4,0,54
N00000155,102,62,4,3,13,6,6,4,0,4,0,64
N00000156,99,65,1,5,6,6,8,3,2,2,1,62
N00000157,112,73,5,3,7,9,4,4,2,5,0,71
N00000158,220,137,16,8,13,10,11,8,12,3,2,154
N00000159,66,49,3,5,4,2,1,2,0,0,0,22
N00000160,85,53,8,1,8,9,2,1,3,0,0,51
N00000161,116,77,5,2,14,0,3,8,3,4,0,65
N00000162,77,59,3,2,4,2,4,1,1,1,0,29
N00000163,88,50,7,6,12,4,4,2,0,3,0,54
N00000164,96,70,4,1,5,2,7,1,1,5,0,48
N00000165,96,60,5,2,5,8,3,6,2,4,1,69
N00000166,92,68,4,1,8,6,3,1,0,1,0,36
N00000167,114,73,3,1,11,4,6,7,5,3,1,80
N00000168,110,75,4,1,6,8,7,6,1,2,0,62
N00000169,216,142,11,5,13,8,14,13,2,8,0,131
N00000170,116,63,6,8,7,9,13,4,1,5,0,93
N00000171,123,73,2,3,10,7,8,7,3,8,2,100
N00000172,239,154,7,8,19,14,18,8,5,6,0,151
N00000173,108,75,0,3,10,4,3,3,7,3,0,68
N00000174,114,57,7,8,13,9,5,1,9,4,1,101
N00000175,112,63,6,6,6,9,10,5,5,1,1,89
N00000176,143,88,10,5,14,5,7,7,5,2,0,91
N00000177,91,58,12,2,6,3,4,2,4,0,0,51
N00000178,179,98,19,13,25,7,4,7,3,3,0,114
N00000179,218,139,22,5,18,15,4,6,4,3,2,122
N00000180,82,49,4,7,5,4,3,2,4,4,0,59
N00000181,73,60,3,2,5,0,2,0,0,1,0,17
N00000182,77,45,15,2,6,6,3,0,0,0,0,41
N00000183,77,38,9,2,10,5,6,1,2,4,0,63
N00000184,78,44,8,6,12,3,1,0,2,2,0,48
N00000185,58,49,2,1,3,0,1,0,1,0,1,14
N00000186,95,45,11,5,8,5,10,4,3,2,2,83
N00000187,80,45,7,4,10,5,3,3,3,0,0,53
N00000188,100,50,5,7,14,9,3,3,6,3,0,92
N00000189,104,54,3,6,8,6,16,6,3,2,0,91
N00000190,102,72,3,0,10,2,7,1,1,6,0,56
N00000191,98,70,5,1,8,3,7,2,1,1,0,46
N00000192,95,58,7,2,10,7,2,5,3,1,0,59
N00000193,78,32,8,4,9,4,8,1,7,4,1,87
N00000194,77,48,5,4,5,6,4,1,4,0,0,49
N00000195,63,44,3,2,2,5,2,1,1,3,0,36
N00000196,71,44,6,3,6,2,2,2,1,4,1,47
N00000197,99,52,10,3,9,9,8,3,2,3,0,80
N00000198,84,50,6,4,4,7,3,5,3,2,0,60
N00000199,106,61,5,4,5,5,10,10,3,3,0,83
N00000200,102,51,13,2,7,10,8,5,2,4,0,87
N00000201,91,64,0,5,7,12,1,1,0,1,0,43
N00000202,104,78,2,1,8,2,5,3,3,2,0,46
N00000203,103,68,5,3,9,4,5,3,1,5,0,63
N00000204,116,67,7,8,12,9,6,3,3,0,1,76
N00000205,91,50,5,3,10,5,10,3,3,2,0,70
N00000206,111,80,9,6,3,7,3,2,0,1,0,46
N00000207,78,53,6,5,5,3,1,4,0,1,0,35
N00000208,104,66,8,2,10,7,3,6,1,0,1,58
N00000209,106,58,4,3,13,8,6,10,1,3,0,82
N00000210,97,60,13,7,9,1,3,0,2,2,0,51
N00000211,148,105,8,4,5,10,6,4,4,2,0,75
N00000212,35,19,1,3,4,1,3,1,1,2,0,30
N00000213,76,54,2,4,5,5,2,2,1,1,0,35
N00000214,102,63,7,8,5,7,2,4,4,2,0,64
N00000215,125,79,6,1,15,5,8,2,5,3,1,82
N00000216,129,80,8,4,15,7,5,7,0,3,0,75
N00000217,147,98,4,2,13,4,4,7,5,5,5,99
N00000218,118,73,0,8,9,5,9,8,4,1,1,83
N00000219,70,38,8,7,5,0,4,2,5,1,0,52
N00000220,74,30,9,3,7,6,4,4,5,5,1,82
N00000221,78,37,5,9,10,5,4,4,3,1,0,63
N00000222,91,57,5,6,6,3,5,1,6,1,1,63
N00000223,95,51,2,4,14,6,5,9,1,1,2,72
N00000224,71,45,6,2,4,5,1,3,4,1,0,46
N00000225,39,31,0,0,4,0,3,1,0,0,0,12
N00000226,79,60,1,2,3,3,4,3,1,1,1,36
N00000227,49,32,4,2,5,2,2,1,1,0,0,25
N00000228,101,71,4,2,8,5,7,2,2,0,0,48
N00000229,102,57,7,7,11,6,2,7,3,1,1,70
N00000230,92,49,7,4,9,4,4,2,6,7,0,83
N00000231,91,26,14,6,12,7,6,4,12,3,1,119
N00000232,89,49,11,3,7,4,5,2,3,4,1,72
N00000233,73,47,11,4,4,1,1,1,2,2,0,39
N00000234,74,51,5,2,4,2,1,1,4,4,0,51
N00000235,101,59,8,4,7,2,8,5,6,1,1,75
N00000236,79,27,10,6,10,7,5,6,5,3,0,89
N00000237,126,64,7,10,9,5,10,10,5,5,1,111
N00000238,101,74,5,2,8,1,3,3,4,0,1,48
N00000239,81,42,8,3,8,8,8,2,0,2,0,61
N00000240,99,25,12,13,14,7,7,6,8,7,0,130
N00000241,122,55,4,2,13,7,19,14,4,3,1,124
N00000242,110,54,4,1,16,8,9,5,2,8,3,104
N00000243,82,51,3,5,6,4,5,4,1,3,0,53
N00000244,83,43,10,4,10,4,2,1,5,2,2,68
N00000245,100,65,5,2,11,6,4,1,5,1,0,59
N00000246,85,48,4,5,3,5,4,6,7,0,3,76
N00000247,103,68,4,4,9,3,4,5,3,2,1,61
N00000248,106,71,3,2,13,3,4,0,4,4,2,67
N00000249,113,53,8,3,9,14,8,9,6,3,0,112
N00000250,130,73,11,4,17,9,6,1,6,2,1,92
N00000251,128,41,9,7,10,15,16,14,4,11,1,168
N00000252,100,51,3,5,11,3,8,9,5,3,2,90
N00000253,147,94,6,3,8,10,11,4,5,4,2,102
N00000254,96,61,3,3,7,1,5,7,4,3,2,67
N00000255,114,79,2,2,8,6,6,3,3,4,1,67
N00000256,232,147,8,7,14,19,7,14,6,9,1,160
N00000257,111,51,9,6,11,11,5,9,5,4,0,104
N00000258,112,64,3,3,8,4,12,10,2,6,0,97
N00000259,135,77,10,6,12,7,5,4,7,7,0,107
N00000260,156,75,16,9,11,13,10,4,13,5,0,153
N00000261,157,84,3,7,10,15,12,1,9,15,1,157
N00000262,118,65,7,2,12,6,3,5,9,8,1,109
N00000263,69,37,6,7,10,2,2,1,0,4,0,48
N00000264,153,68,7,5,15,15,9,9,11,12,2,178
N00000265,92,55,4,2,9,6,5,4,2,2,3,69
N00000266,91,40,4,4,19,2,10,3,5,4,0,86
N00000267,133,77,1,6,13,1,12,12,2,8,1,103
N00000268,112,70,5,1,8,8,5,6,4,4,1,79
N00000269,102,65,1,5,9,6,6,7,2,1,0,63
N00000270,114,76,5,2,7,9,5,4,3,2,1,69
N00000271,114,65,4,4,6,11,9,7,1,5,2,92
N00000272,89,62,4,1,4,3,6,3,2,4,0,53
N00000273,138,73,3,5,14,4,13,12,8,6,0,125
N00000274,143,83,10,6,15,13,9,1,2,4,0,96
N00000275,86,54,3,0,7,4,7,5,1,5,0,60
N00000276,96,47,11,3,7,9,9,5,2,3,0,82
N00000277,98,47,4,8,12,6,12,3,3,1,2,85
N00000278,89,46,9,5,6,10,3,4,3,3,0,74
N00000279,56,27,10,5,4,2,4,0,3,1,0,44
N00000280,110,30,17,11,13,13,9,4,10,3,0,141
N00000281,101,69,1,5,5,5,9,6,1,0,0,54
N00000282,112,71,1,7,7,3,9,7,5,2,0,76
N00000283,108,65,5,0,7,6,14,6,4,1,0,80
N00000284,108,42,8,9,8,11,14,3,9,3,1,123
N00000285,97,34,13,9,6,8,9,5,5,7,1,114
N00000286,79,53,5,2,3,3,4,3,4,2,0,51
N00000287,83,46,9,4,5,8,4,1,3,3,0,63
N00000288,108,61,8,4,10,10,4,1,9,1,0,87
N00000289,153,79,15,7,10,14,10,5,9,4,0,136
N00000290,79,42,6,8,5,5,4,3,5,1,0,62
N00000291,154,95,13,6,5,10,8,2,10,4,1,111
N00000292,218,100,12,12,10,35,21,10,8,10,0,226
N00000293,143,49,8,5,15,26,22,2,7,8,1,178
N00000294,117,76,4,3,11,5,6,4,5,3,0,74
N00000295,114,65,9,2,8,2,17,4,3,4,0,88
N00000296,89,49,5,3,8,9,6,6,2,1,0,68
N00000297,104,72,4,6,6,7,4,2,3,0,0,51
N00000298,102,52,8,4,9,7,10,4,4,4,0,89
N00000299,98,57,8,5,7,8,9,1,1,2,0,66
N00000300,86,50,8,6,7,5,4,0,3,3,0,61
N00000301,103,40,8,5,8,13,17,3,5,4,0,117
N00000302,114,56,6,4,14,11,6,11,2,3,1,98
N00000303,99,49,6,4,10,11,8,4,4,3,0,88
N00000304,99,38,12,5,7,9,12,7,6,3,0,110
N00000305,116,61,5,2,16,5,12,4,4,6,1,99
N00000306,108,45,6,3,6,9,19,8,8,4,0,125
N00000307,108,54,7,2,16,7,5,6,7,3,1,99
N00000308,87,50,4,6,11,5,7,2,1,0,1,56
N00000309,112,51,6,5,11,7,9,16,3,4,0,109
N00000310,114,73,3,4,13,5,4,5,2,4,1,71
N00000311,86,54,3,1,8,6,2,4,4,4,0,61
N00000312,139,76,3,6,12,8,13,6,6,7,2,127
N00000313,162,61,15,8,14,15,9,14,13,10,3,196
N00000314,100,56,6,5,6,9,8,5,2,2,1,76
N00000315,90,47,7,3,11,2,6,1,5,6,2,83
N00000316,105,56,6,2,4,10,3,7,5,8,4,107
N00000317,112,60,8,7,14,7,6,2,4,3,1,88
N00000318,100,56,4,2,14,7,4,1,3,6,3,81
N00000319,240,125,13,12,19,21,20,9,13,7,1,218
N00000320,92,59,5,1,6,4,4,3,7,3,0,65
N00000321,147,71,12,4,20,17,9,6,5,2,1,128
N00000322,114,59,7,7,14,9,4,3,6,4,1,98
N00000323,133,70,4,8,12,9,12,6,5,7,0,116
N00000324,117,73,7,6,11,1,6,5,2,5,1,74
N00000325,150,68,4,8,17,15,14,5,12,6,1,159
N00000326,275,141,23,11,24,21,16,10,16,11,2,251
N00000327,95,41,12,4,8,4,12,4,7,3,0,99
N00000328,77,30,7,6,8,8,6,1,3,6,2,91
N00000329,109,49,7,9,9,10,10,2,7,6,0,110
N00000330,165,81,15,8,10,17,14,5,12,2,1,152
N00000331,173,74,8,16,12,17,27,7,8,4,0,179
N00000332,74,32,8,6,7,7,2,1,8,3,0,75
N00000333,84,31,10,8,9,8,9,1,6,2,0,93
N00000334,84,40,9,6,6,6,3,2,5,6,1,85
N00000335,102,68,2,3,10,8,4,3,4,0,0,62
N00000336,108,77,2,2,7,7,4,4,1,4,0,59
N00000337,91,64,4,4,6,2,6,3,0,2,0,42
N00000338,94,63,4,2,5,8,4,4,2,1,1,57
N00000339,92,62,5,3,4,5,6,2,1,3,1,54
N00000340,118,78,3,3,11,5,4,5,5,3,1,72
N00000341,106,70,2,2,9,2,6,8,3,4,0,67
N00000342,108,56,8,1,15,12,7,5,2,2,0,84
N00000343,105,51,4,5,16,8,7,7,5,2,0,92
N00000344,88,49,7,3,9,5,6,3,4,1,1,66
N00000345,118,65,10,4,11,9,3,7,4,5,0,94
N00000346,180,55,16,18,23,25,9,7,15,11,1,232
N00000347,68,45,3,5,6,5,2,0,2,0,0,34
N00000348,99,46,3,10,22,4,8,2,2,2,0,77
N00000349,96,45,7,7,13,5,4,6,6,2,1,90
N00000350,143,68,14,1,9,13,6,7,13,11,1,158
N00000351,108,58,6,2,10,8,1,5,5,11,2,115
N00000352,120,61,5,3,11,6,3,11,7,10,3,131
N00000353,103,54,6,2,12,8,7,4,8,2,0,98
N00000354,110,56,6,2,9,7,5,11,8,6,0,106
N00000355,115,61,6,2,16,3,7,6,8,3,3,107
N00000356,114,36,9,13,11,12,11,7,8,7,0,145
N00000357,330,125,34,26,29,38,21,15,32,9,1,378
N00000358,104,48,8,8,10,7,6,6,6,3,2,99
N00000359,193,102,30,10,14,13,8,5,7,2,2,141
N00000360,105,45,9,1,15,6,5,9,7,7,1,115
N00000361,97,46,16,4,4,10,2,3,5,6,1,92
N00000362,93,40,5,2,10,6,7,6,6,6,5,114
N00000363,122,65,5,1,9,7,5,8,12,9,1,132
N00000364,124,72,2,2,9,3,9,2,10,11,4,129
N00000365,63,29,3,2,4,4,3,4,7,5,2,81
N00000366,142,62,16,7,10,14,4,3,11,13,2,164
N00000367,92,48,8,3,8,9,1,2,7,4,2,87
N00000368,131,63,7,4,14,9,6,5,9,11,3,136
N00000369,109,60,5,1,6,4,5,8,10,9,1,118
N00000370,130,67,7,4,8,16,3,11,9,3,2,135
N00000371,111,52,5,2,8,4,9,5,12,11,3,142
N00000372,105,49,8,4,4,9,12,4,12,2,1,117
N00000373,130,68,19,3,12,5,5,7,6,3,2,102
N00000374,101,56,8,5,4,7,5,7,3,5,1,82
N00000375,92,66,1,3,7,3,6,3,1,1,1,46
N00000376,74,46,7,1,4,6,5,1,0,3,1,48
N00000377,80,51,6,4,6,3,6,0,1,3,0,47
N00000378,75,30,12,3,11,1,5,2,4,7,0,79
N00000379,134,56,7,4,12,13,11,11,10,9,1,160
N00000380,136,65,5,3,21,8,15,2,10,5,2,136
N00000381,251,85,25,11,22,27,24,15,19,21,2,331
N00000382,137,66,10,3,11,8,9,6,13,11,0,157
N00000383,115,46,3,5,12,5,7,10,21,4,2,153
N00000384,115,45,10,7,7,9,8,6,10,11,2,150
N00000385,114,57,2,2,9,5,3,7,14,12,3,141
N00000386,85,42,11,9,6,6,2,2,4,1,2,68
N00000387,57,25,6,6,7,3,4,2,3,1,0,49
N00000388,428,179,57,29,49,26,22,9,29,25,3,435
N00000389,118,61,4,8,11,8,7,3,9,7,0,115
N00000390,264,136,9,4,26,17,20,18,18,13,3,260
N00000391,148,81,5,3,9,14,11,11,7,5,2,132
N00000392,387,206,35,16,22,29,20,23,17,17,2,337
N00000393,138,85,8,3,5,7,12,4,9,5,0,107
N00000394,117,66,8,5,10,3,8,7,6,4,0,92
N00000395,110,64,5,2,12,8,4,1,6,5,3,92
N00000396,110,68,4,2,7,4,11,2,6,5,1,88
N00000397,147,84,6,9,10,5,6,11,8,6,2,118
N00000398,131,79,3,3,7,6,9,5,11,5,3,118
N00000399,88,54,8,1,8,3,4,4,4,1,1,58
N00000400,68,41,5,3,8,4,2,2,0,2,1,42
N00000401,81,52,4,2,7,6,3,2,4,1,0,56
N00000402,64,43,8,3,5,1,1,0,1,1,1,30
N00000403,134,60,12,8,14,11,6,3,11,8,1,142
N00000404,76,49,6,2,5,3,0,2,5,4,0,55
N00000405,57,33,2,4,7,3,2,4,0,2,0,40
N00000406,110,55,8,3,5,6,13,3,9,6,2,119
N00000407,276,113,19,2,31,25,15,20,23,22,6,342
N00000408,116,53,3,2,9,8,8,8,10,11,4,141
N00000409,102,55,5,4,9,9,2,9,8,1,0,87
N00000410,109,65,5,3,8,6,4,2,8,8,0,99
N00000411,90,43,2,2,10,8,7,4,9,4,1,99
N00000412,113,67,1,2,6,8,6,6,9,7,1,108
N00000413,110,55,2,4,9,8,9,5,12,5,1,119
N00000414,99,55,3,0,7,3,7,7,6,7,4,105
N00000415,122,64,8,8,12,9,8,2,7,4,0,106
N00000416,113,61,7,0,11,6,7,5,9,5,2,112
N00000417,155,68,13,8,11,21,9,9,11,5,0,162
N00000418,251,127,16,7,23,27,15,7,20,8,1,236
N00000419,106,70,5,3,6,6,4,2,4,5,1,74
N00000420,95,69,1,1,7,4,4,4,3,2,0,50
N00000421,152,70,8,3,15,22,5,10,8,10,1,157
N00000422,119,66,4,6,9,10,6,6,7,5,0,101
N00000423,130,67,5,4,7,7,10,9,11,9,1,138
N00000424,147,76,5,6,10,12,9,4,13,10,2,162
N00000425,98,50,7,0,14,7,4,3,4,8,1,94
N00000426,84,47,4,2,10,4,5,4,4,3,1,68
N00000427,95,45,9,4,12,5,4,6,4,6,0,91
N00000428,111,50,10,5,14,13,5,6,5,1,2,101
N00000429,123,50,6,4,13,9,10,13,5,11,2,147
N00000430,134,63,5,2,21,8,8,5,5,16,1,142
N00000431,96,40,8,4,13,6,6,5,4,7,3,107
N00000432,75,44,3,2,5,1,6,4,6,3,1,69
N00000433,67,33,9,5,9,2,4,0,3,2,0,53
N00000434,123,59,8,9,10,10,7,2,9,9,0,126
N00000435,115,49,11,8,12,11,8,2,10,4,0,117
N00000436,142,70,6,3,15,10,7,6,12,10,3,151
N00000437,166,69,9,5,12,14,13,13,14,16,1,206
N00000438,125,74,7,2,14,5,1,6,8,6,2,103
N00000439,111,56,5,3,17,3,5,6,7,7,2,105
N00000440,107,53,5,4,6,4,7,6,12,8,2,121
N00000441,81,46,5,4,6,4,2,6,5,3,0,68
N00000442,122,46,24,7,8,17,4,3,8,3,2,129
N00000443,133,65,8,7,10,10,10,5,9,8,1,136
N00000444,151,75,20,15,14,9,4,4,5,4,1,119
N00000445,119,69,3,4,12,4,6,3,5,11,2,100
N00000446,99,54,6,4,14,6,1,6,5,2,1,77
N00000447,81,55,2,1,3,4,4,4,4,2,2,55
N00000448,56,34,4,5,3,2,2,3,2,0,1,35
N00000449,113,59,8,0,7,8,9,6,7,7,2,121
N00000450,132,69,9,7,8,13,8,2,7,9,0,130
N00000451,133,59,8,7,9,21,8,4,9,7,1,143
N00000452,120,57,12,5,5,7,7,6,6,11,4,134
N00000453,89,46,4,4,10,3,8,7,3,4,0,82
N00000454,139,70,5,8,12,7,8,9,8,8,4,145
N00000455,74,34,16,5,4,2,4,0,7,2,0,72
N00000456,91,43,5,0,8,9,10,7,4,5,0,94
N00000457,100,43,13,3,9,6,12,7,6,1,0,96
N00000458,107,66,3,3,8,3,7,3,3,8,3,91
N00000459,186,97,13,5,19,14,13,10,7,6,2,159
N00000460,100,55,8,3,8,7,7,4,5,3,0,82
N00000461,118,58,11,0,12,10,7,6,4,10,0,117
N00000462,69,38,7,2,5,3,6,2,4,1,1,56
N00000463,221,127,21,13,17,13,10,2,13,3,2,162
N00000464,118,58,4,2,9,14,11,2,7,10,1,128
N00000465,86,41,8,3,7,10,7,3,4,2,1,80
N00000466,115,76,3,4,6,8,4,4,6,3,1,82
N00000467,82,51,1,3,11,2,5,2,1,5,1,54
N00000468,90,52,5,1,10,5,6,2,5,4,0,71
N00000469,133,68,11,3,9,10,14,4,6,8,0,126
N00000470,71,31,9,3,9,3,6,2,4,4,0,72
N00000471,90,57,10,2,8,4,2,2,2,3,0,52
N00000472,49,30,6,6,1,1,1,0,3,1,0,31
N00000473,52,37,2,2,3,2,0,2,1,2,1,27
N00000474,62,49,1,0,6,2,1,1,1,1,0,23
N00000475,59,25,4,9,7,3,3,0,4,4,0,61
