GeographyCode,QS608NI0001,QS608NI0002,QS608NI0003,QS608NI0004,QS608NI0005,QS608NI0006,QS608NI0007,QS608NI0008,QS608NI0009,QS608NI0010,QS608NI0011,QS608NI0012,QS608NI0013,QS608NI0014
N00000262,419,40,6,34,56,74,122,30,26,51,20,16,4,0
N00000263,239,3,0,3,37,20,61,32,24,44,18,6,12,0
N00000264,566,27,0,27,82,69,114,39,82,122,23,18,5,8
N00000265,351,6,4,2,20,46,54,11,73,111,30,13,17,0
N00000266,328,22,10,12,87,40,60,34,21,50,14,11,3,0
N00000267,431,109,20,89,152,47,64,13,31,8,3,2,1,4
N00000268,384,43,9,34,116,76,71,25,16,32,5,5,0,0
N00000269,347,40,12,28,75,52,108,5,30,35,2,1,1,0
N00000270,371,50,12,38,61,37,122,20,28,47,6,6,0,0
N00000271,380,68,2,66,80,55,89,33,21,33,1,1,0,0
N00000272,295,40,7,33,63,35,64,15,37,38,3,1,2,0
N00000273,460,147,28,119,121,59,64,22,25,20,0,0,0,2
N00000274,465,61,12,49,141,32,110,33,28,51,9,9,0,0
N00000275,291,7,2,5,74,46,45,33,40,43,3,3,0,0
N00000276,315,12,4,8,84,50,43,23,48,54,0,0,0,1
N00000277,310,36,9,27,57,35,59,62,34,27,0,0,0,0
N00000278,304,4,0,4,50,61,51,49,45,35,5,0,5,4
N00000279,181,17,7,10,43,21,12,28,34,18,4,2,2,4
N00000280,392,9,3,6,43,42,44,36,119,56,33,19,14,10
N00000281,328,40,16,24,94,23,109,18,17,25,0,0,0,2
N00000282,364,38,17,21,81,36,106,34,35,24,7,5,2,3
N00000283,346,20,7,13,115,54,57,23,46,28,3,2,1,0
N00000284,382,32,1,31,60,71,42,38,66,46,24,16,8,3
N00000285,322,0,0,0,33,44,24,18,84,76,39,23,16,4
N00000286,271,23,1,22,55,24,44,36,36,33,20,14,6,0
N00000287,297,6,2,4,31,24,46,27,83,53,24,4,20,3
N00000288,353,40,14,26,66,50,50,40,53,42,7,5,2,5
N00000289,496,31,0,31,108,85,65,60,71,62,9,9,0,5
N00000290,271,8,2,6,40,24,19,38,60,64,15,13,2,3
N00000291,512,45,13,32,103,64,88,78,57,65,9,8,1,3
N00000292,731,92,32,60,187,100,168,66,56,45,15,8,7,2
N00000293,522,78,14,64,202,106,57,20,36,19,4,1,3,0
N00000294,392,31,8,23,100,43,164,16,6,21,6,5,1,5
N00000295,367,71,11,60,102,63,55,16,24,29,2,0,2,5
N00000296,287,26,6,20,65,59,28,49,33,20,4,3,1,3
N00000297,324,29,4,25,61,52,39,50,53,39,1,1,0,0
N00000298,335,13,4,9,74,66,25,37,75,41,2,0,2,2
N00000299,324,25,3,22,51,73,25,47,54,35,14,11,3,0
N00000300,287,8,0,8,49,39,13,36,74,45,20,15,5,3
N00000301,366,47,17,30,125,46,36,43,38,31,0,0,0,0
N00000302,363,26,5,21,124,69,47,31,40,26,0,0,0,0
N00000303,318,35,8,27,84,54,47,35,34,23,6,3,3,0
N00000304,342,23,1,22,88,41,46,53,32,46,9,1,8,4
N00000305,388,55,16,39,141,75,62,19,17,19,0,0,0,0
N00000306,381,45,17,28,87,65,33,57,34,49,9,9,0,2
N00000307,355,48,5,43,57,70,40,59,55,26,0,0,0,0
N00000308,277,17,13,4,69,56,27,31,32,45,0,0,0,0
N00000309,378,55,6,49,101,49,35,63,31,38,6,2,4,0
N00000310,391,14,0,14,86,47,151,18,21,47,7,7,0,0
N00000311,333,20,0,20,68,26,68,24,32,76,18,11,7,1
N00000312,512,32,4,28,116,29,167,29,60,56,20,11,9,3
N00000313,608,27,5,22,134,61,167,37,74,73,26,10,16,9
N00000314,358,19,2,17,53,52,40,27,59,95,7,6,1,6
N00000315,345,22,4,18,59,19,57,34,49,55,41,26,15,9
N00000316,374,21,1,20,60,34,65,33,61,81,10,6,4,9
N00000317,447,29,10,19,78,53,72,20,49,113,31,23,8,2
N00000318,344,30,12,18,66,53,74,35,24,47,15,8,7,0
N00000319,819,42,11,31,114,97,200,86,135,110,30,26,4,5
N00000320,310,8,0,8,48,35,86,21,56,34,18,17,1,4
N00000321,517,20,7,13,92,59,111,41,98,77,19,14,5,0
N00000322,389,12,3,9,73,37,62,22,89,71,23,13,10,0
N00000323,472,51,4,47,94,40,153,27,50,53,4,2,2,0
N00000324,376,36,0,36,64,42,104,29,47,40,13,7,6,1
N00000325,538,39,8,31,136,52,111,47,81,56,16,10,6,0
N00000326,934,67,6,61,204,82,168,131,118,138,20,13,7,6
N00000327,325,10,0,10,23,41,25,47,76,91,12,7,5,0
N00000328,291,7,0,7,23,31,14,35,84,59,38,22,16,0
N00000329,370,19,10,9,44,42,31,57,71,91,12,11,1,3
N00000330,539,97,36,61,119,102,84,32,48,44,11,6,5,2
N00000331,612,42,7,35,134,73,86,66,84,95,32,12,20,0
N00000332,269,5,5,0,20,28,8,9,109,65,25,13,12,0
N00000333,293,0,0,0,23,33,11,29,76,70,44,17,27,7
N00000334,294,16,14,2,32,33,14,35,89,46,26,11,15,3
N00000335,326,22,6,16,90,54,23,28,82,24,0,0,0,3
N00000336,330,32,11,21,105,47,39,23,45,33,3,0,3,3
N00000337,282,50,12,38,80,56,35,27,13,19,2,0,2,0
N00000338,308,51,5,46,69,54,46,22,32,23,1,1,0,10
N00000339,294,35,9,26,85,44,42,24,38,21,5,5,0,0
N00000340,378,40,13,27,99,47,90,37,28,25,12,10,2,0
N00000341,348,34,10,24,93,83,32,45,32,28,1,0,1,0
N00000342,359,42,9,33,117,76,24,33,45,18,4,0,4,0
N00000343,351,29,13,16,96,58,50,28,54,23,13,8,5,0
N00000344,314,9,0,9,32,34,36,39,58,60,42,31,11,4
N00000345,416,3,2,1,36,35,52,18,101,90,77,46,31,4
N00000346,659,33,17,16,148,63,118,45,92,112,45,20,25,3
N00000347,257,11,0,11,31,23,21,27,57,73,14,7,7,0
N00000348,362,18,7,11,87,44,66,19,35,62,31,21,10,0
N00000349,368,26,6,20,93,45,81,19,27,58,17,13,4,2
N00000350,545,37,3,34,94,50,134,28,34,119,44,16,28,5
N00000351,414,14,2,12,55,26,133,36,59,66,23,8,15,2
N00000352,466,49,10,39,77,26,177,12,25,74,23,15,8,3
N00000353,422,31,9,22,83,16,173,25,43,36,15,12,3,0
N00000354,405,30,9,21,96,19,135,25,55,34,11,9,2,0
N00000355,441,35,0,35,56,51,124,24,39,79,27,17,10,6
N00000356,414,6,1,5,55,46,17,43,72,81,91,65,26,3
N00000357,1212,15,0,15,153,122,151,111,206,272,156,105,51,26
N00000358,371,11,1,10,32,39,23,18,77,96,68,55,13,7
N00000359,794,24,3,21,122,101,70,69,146,190,70,49,21,2
N00000360,418,7,0,7,78,23,128,26,41,81,31,12,19,3
N00000361,365,25,10,15,48,15,91,35,56,68,27,16,11,0
N00000362,390,30,1,29,42,29,140,26,15,90,18,13,5,0
N00000363,484,19,4,15,85,50,144,38,23,111,14,9,5,0
N00000364,472,14,3,11,76,33,204,29,37,60,14,5,9,5
N00000365,255,7,0,7,37,18,61,27,28,52,25,21,4,0
N00000366,536,38,9,29,78,48,109,56,59,113,33,19,14,2
N00000367,351,7,0,7,45,29,39,24,86,85,32,20,12,4
N00000368,519,36,20,16,84,69,167,18,25,95,25,15,10,0
N00000369,411,29,8,21,83,40,87,47,46,74,5,5,0,0
N00000370,485,47,2,45,79,28,110,35,73,90,23,10,13,0
N00000371,447,57,25,32,98,26,122,18,37,83,6,6,0,0
N00000372,380,23,7,16,107,39,76,31,58,32,12,5,7,2
N00000373,437,72,39,33,113,66,46,37,36,53,14,9,5,0
N00000374,348,61,18,43,126,31,40,34,24,24,8,4,4,0
N00000375,293,64,16,48,64,22,59,13,31,32,8,7,1,0
N00000376,261,20,12,8,60,55,33,11,29,39,14,5,9,0
N00000377,268,34,16,18,66,45,19,13,28,52,11,8,3,0
N00000378,273,0,0,0,31,34,31,16,73,45,40,29,11,3
N00000379,490,45,23,22,155,53,64,54,46,61,8,3,5,4
N00000380,532,21,4,17,114,38,107,48,53,93,55,44,11,3
N00000381,979,38,2,36,145,88,171,74,141,194,104,70,34,24
N00000382,557,31,0,31,112,58,187,12,71,58,22,14,8,6
N00000383,472,22,6,16,55,29,159,34,50,84,33,26,7,6
N00000384,490,30,8,22,104,39,151,34,23,77,28,12,16,4
N00000385,445,30,15,15,71,28,185,40,26,46,19,19,0,0
N00000386,291,12,0,12,34,25,25,32,51,72,32,16,16,8
N00000387,227,11,0,11,37,21,28,16,50,33,25,21,4,6
N00000388,1548,69,12,57,306,140,182,107,219,302,210,135,75,13
N00000389,445,57,14,43,127,20,83,25,56,57,20,14,6,0
N00000390,961,97,19,78,169,87,327,82,95,86,15,10,5,3
N00000391,524,74,23,51,94,25,179,58,34,52,5,4,1,3
N00000392,1379,151,36,115,263,173,233,97,189,237,30,22,8,6
N00000393,459,46,23,23,92,47,122,35,46,63,8,6,2,0
N00000394,406,70,10,60,99,30,100,40,18,40,9,3,6,0
N00000395,426,60,16,44,67,31,159,27,43,20,13,6,7,6
N00000396,376,40,14,26,106,25,81,21,40,57,5,5,0,1
N00000397,520,59,23,36,149,40,128,27,36,65,16,6,10,0
N00000398,463,54,16,38,101,53,114,38,40,40,18,15,3,5
N00000399,304,21,0,21,49,34,33,30,68,63,3,2,1,3
N00000400,240,16,8,8,28,14,39,21,28,57,34,22,12,3
N00000401,286,10,0,10,44,18,57,15,46,34,60,43,17,2
N00000402,248,10,3,7,27,20,41,13,36,82,15,12,3,4
N00000403,514,24,9,15,114,57,92,31,49,111,35,22,13,1
N00000404,276,7,0,7,38,10,44,25,27,98,25,20,5,2
N00000405,223,0,0,0,34,12,17,28,38,52,38,29,9,4
N00000406,397,22,16,6,63,34,151,36,40,47,4,4,0,0
N00000407,1125,43,10,33,209,83,331,95,117,162,79,45,34,6
N00000408,468,36,5,31,85,35,164,31,36,71,10,10,0,0
N00000409,369,39,5,34,46,45,65,38,51,74,7,2,5,4
N00000410,392,29,5,24,40,33,170,42,43,26,9,4,5,0
N00000411,355,32,14,18,50,26,63,31,53,78,22,19,3,0
N00000412,438,36,11,25,66,39,154,39,55,43,3,2,1,3
N00000413,442,7,0,7,78,27,145,49,47,66,23,17,6,0
N00000414,380,14,0,14,86,19,153,14,37,43,14,8,6,0
N00000415,439,26,8,18,78,27,73,30,66,107,24,16,8,8
N00000416,420,45,19,26,63,37,176,27,21,47,4,3,1,0
