GeographyCode,QS117NI0001,QS117NI0002,QS117NI0003,QS117NI0004,QS117NI0005,QS117NI0006
N00000108,71,49,6,11,3,2
N00000109,144,70,43,25,6,0
N00000110,70,39,16,10,5,0
N00000111,104,60,17,19,2,6
N00000112,111,45,28,26,7,5
N00000113,90,49,21,13,7,0
N00000114,98,63,11,19,2,3
N00000115,88,43,25,14,5,1
N00000116,82,38,24,12,7,1
N00000117,39,13,15,5,2,4
N00000118,90,62,12,10,3,3
N00000119,97,72,7,13,4,1
N00000120,97,66,10,12,5,4
N00000121,93,60,15,14,2,2
N00000122,144,89,15,26,12,2
N00000123,110,68,12,24,6,0
N00000124,105,76,13,12,4,0
N00000125,115,47,25,22,13,8
N00000126,115,45,23,24,15,8
N00000127,99,39,20,19,12,9
N00000128,243,113,52,46,19,13
N00000129,97,42,26,14,10,5
N00000130,143,47,44,35,16,1
N00000131,115,73,13,21,5,3
N00000132,100,57,15,18,7,3
N00000133,93,65,11,11,4,2
N00000134,125,65,28,22,10,0
N00000135,87,50,15,12,6,4
N00000136,160,88,33,25,13,1
N00000137,90,46,20,17,7,0
N00000138,135,58,33,31,11,2
N00000139,92,70,10,11,1,0
N00000140,103,76,17,6,4,0
N00000141,117,67,29,14,5,2
N00000142,67,41,13,7,4,2
N00000143,51,27,13,9,2,0
N00000144,66,38,18,7,3,0
N00000145,27,16,8,2,0,1
N00000146,83,57,11,10,4,1
N00000147,64,33,19,8,2,2
N00000148,197,91,47,41,13,5
N00000149,126,66,29,25,5,1
N00000150,112,68,14,22,8,0
N00000151,83,54,17,10,2,0
N00000152,83,53,16,9,5,0
N00000153,72,42,10,15,5,0
N00000154,72,40,17,10,3,2
N00000155,102,62,20,16,4,0
N00000156,99,65,12,17,4,1
N00000157,112,73,15,17,6,1
N00000158,220,137,37,29,9,8
N00000159,66,49,12,5,0,0
N00000160,85,53,17,12,2,1
N00000161,116,77,21,11,6,1
N00000162,77,59,9,7,2,0
N00000163,88,50,25,10,3,0
N00000164,96,70,10,10,6,0
N00000165,96,60,12,17,5,2
N00000166,92,68,13,10,1,0
N00000167,114,73,15,17,6,3
N00000168,110,75,11,21,3,0
N00000169,216,142,29,35,8,2
N00000170,116,63,21,26,4,2
N00000171,123,73,15,22,11,2
N00000172,239,154,34,40,7,4
N00000173,108,75,13,10,7,3
N00000174,114,57,28,15,13,1
N00000175,112,63,18,24,5,2
N00000176,143,88,29,19,4,3
N00000177,91,58,20,9,3,1
N00000178,179,98,57,18,4,2
N00000179,218,139,45,25,9,0
N00000180,82,49,16,9,7,1
N00000181,73,60,10,2,1,0
N00000182,77,45,23,9,0,0
N00000183,77,38,21,12,6,0
N00000184,78,44,26,4,3,1
N00000185,58,49,6,1,2,0
N00000186,95,45,24,19,7,0
N00000187,80,45,21,11,2,1
N00000188,100,50,26,15,4,5
N00000189,104,54,17,28,2,3
N00000190,102,72,13,10,5,2
N00000191,98,70,14,12,0,2
N00000192,95,58,19,14,4,0
N00000193,78,32,21,13,8,4
N00000194,77,48,14,11,3,1
N00000195,63,44,7,8,3,1
N00000196,71,44,15,6,4,2
N00000197,99,52,22,20,4,1
N00000198,84,50,14,15,4,1
N00000199,106,61,14,25,5,1
N00000200,102,51,22,23,5,1
N00000201,91,64,12,14,1,0
N00000202,104,78,11,10,5,0
N00000203,103,68,17,12,3,3
N00000204,116,67,27,18,3,1
N00000205,91,50,18,18,4,1
N00000206,111,80,18,12,0,1
N00000207,78,53,16,8,1,0
N00000208,104,66,20,16,2,0
N00000209,106,58,20,24,2,2
N00000210,97,60,29,4,2,2
N00000211,148,105,17,20,6,0
N00000212,35,19,8,5,2,1
N00000213,76,54,11,9,2,0
N00000214,102,63,20,13,6,0
N00000215,125,79,22,15,6,3
N00000216,129,80,27,19,2,1
N00000217,147,98,19,15,11,4
N00000218,118,73,17,22,4,2
N00000219,70,38,20,6,5,1
N00000220,74,30,19,14,9,2
N00000221,78,37,24,13,3,1
N00000222,91,57,17,9,5,3
N00000223,95,51,20,20,4,0
N00000224,71,45,12,9,4,1
N00000225,39,31,4,4,0,0
N00000226,79,60,6,10,2,1
N00000227,49,32,11,5,0,1
N00000228,101,71,14,14,2,0
N00000229,102,57,25,15,5,0
N00000230,92,49,20,10,9,4
N00000231,91,26,32,17,12,4
N00000232,89,49,21,11,5,3
N00000233,73,47,19,3,3,1
N00000234,74,51,11,4,2,6
N00000235,101,59,19,15,6,2
N00000236,79,27,26,18,5,3
N00000237,126,64,26,25,9,2
N00000238,101,74,15,7,2,3
N00000239,81,42,19,18,2,0
N00000240,99,25,39,20,9,6
N00000241,122,55,19,40,7,1
N00000242,110,54,21,22,13,0
N00000243,82,51,14,13,3,1
N00000244,83,43,24,7,7,2
N00000245,100,65,18,11,5,1
N00000246,85,48,12,15,8,2
N00000247,103,68,17,12,4,2
N00000248,106,71,18,7,8,2
N00000249,113,53,20,31,6,3
N00000250,130,73,32,16,8,1
N00000251,128,41,26,45,12,4
N00000252,100,51,19,20,9,1
N00000253,147,94,17,25,9,2
N00000254,96,61,13,13,8,1
N00000255,114,79,12,15,7,1
N00000256,232,147,29,40,13,3
N00000257,111,51,26,25,8,1
N00000258,112,64,14,26,5,3
N00000259,135,77,28,16,11,3
N00000260,156,75,36,27,12,6
N00000261,157,84,20,28,19,6
N00000262,118,65,21,14,13,5
N00000263,69,37,23,5,2,2
N00000264,153,68,27,33,16,9
N00000265,92,55,15,15,4,3
N00000266,91,40,27,15,7,2
N00000267,133,77,20,25,11,0
N00000268,112,70,14,19,9,0
N00000269,102,65,15,19,2,1
N00000270,114,76,14,18,5,1
N00000271,114,65,14,27,8,0
N00000272,89,62,9,12,4,2
N00000273,138,73,22,29,11,3
N00000274,143,83,31,23,5,1
N00000275,86,54,10,16,6,0
N00000276,96,47,21,23,5,0
N00000277,98,47,24,21,5,1
N00000278,89,46,20,17,5,1
N00000279,56,27,19,6,3,1
N00000280,110,30,41,26,7,6
N00000281,101,69,11,20,1,0
N00000282,112,71,15,19,5,2
N00000283,108,65,12,26,4,1
N00000284,108,42,25,28,11,2
N00000285,97,34,28,22,11,2
N00000286,79,53,10,10,3,3
N00000287,83,46,18,13,5,1
N00000288,108,61,22,15,6,4
N00000289,153,79,32,29,9,4
N00000290,79,42,19,12,5,1
N00000291,154,95,24,20,13,2
N00000292,218,100,34,66,12,6
N00000293,143,49,28,50,14,2
N00000294,117,76,18,15,6,2
N00000295,114,65,19,23,5,2
N00000296,89,49,16,21,2,1
N00000297,104,72,16,13,3,0
N00000298,102,52,21,21,6,2
N00000299,98,57,20,18,2,1
N00000300,86,50,21,9,2,4
N00000301,103,40,21,33,6,3
N00000302,114,56,24,28,6,0
N00000303,99,49,20,23,6,1
N00000304,99,38,24,28,7,2
N00000305,116,61,23,21,10,1
N00000306,108,45,15,36,10,2
N00000307,108,54,25,18,6,5
N00000308,87,50,21,14,1,1
N00000309,112,51,22,32,5,2
N00000310,114,73,20,14,5,2
N00000311,86,54,12,12,7,1
N00000312,139,76,21,27,11,4
N00000313,162,61,37,38,21,5
N00000314,100,56,17,22,5,0
N00000315,90,47,21,9,9,4
N00000316,105,56,12,20,14,3
N00000317,112,60,29,15,4,4
N00000318,100,56,20,12,11,1
N00000319,240,125,44,50,12,9
N00000320,92,59,12,11,9,1
N00000321,147,71,36,32,6,2
N00000322,114,59,28,16,6,5
N00000323,133,70,24,27,10,2
N00000324,117,73,24,12,6,2
N00000325,150,68,29,34,16,3
N00000326,275,141,58,47,17,12
N00000327,95,41,24,20,7,3
N00000328,77,30,21,15,6,5
N00000329,109,49,25,22,11,2
N00000330,165,81,33,36,13,2
N00000331,173,74,36,51,8,4
N00000332,74,32,21,10,10,1
N00000333,84,31,27,18,4,4
N00000334,84,40,21,11,9,3
N00000335,102,68,15,15,2,2
N00000336,108,77,11,15,3,2
N00000337,91,64,14,11,2,0
N00000338,94,63,11,16,2,2
N00000339,92,62,12,13,4,1
N00000340,118,78,17,14,9,0
N00000341,106,70,13,16,6,1
N00000342,108,56,24,24,4,0
N00000343,105,51,25,22,5,2
N00000344,88,49,19,14,5,1
N00000345,118,65,25,19,6,3
N00000346,180,55,57,41,18,9
N00000347,68,45,14,7,2,0
N00000348,99,46,35,14,3,1
N00000349,96,45,27,15,6,3
N00000350,143,68,24,26,19,6
N00000351,108,58,18,14,8,10
N00000352,120,61,19,20,12,8
N00000353,103,54,20,19,3,7
N00000354,110,56,17,23,13,1
N00000355,115,61,24,16,6,8
N00000356,114,36,33,30,8,7
N00000357,330,125,89,74,28,14
N00000358,104,48,26,19,9,2
N00000359,193,102,54,26,9,2
N00000360,105,45,25,20,11,4
N00000361,97,46,24,15,10,2
N00000362,93,40,17,19,10,7
N00000363,122,65,15,20,12,10
N00000364,124,72,13,14,14,11
N00000365,63,29,9,11,8,6
N00000366,142,62,33,21,16,10
N00000367,92,48,19,12,10,3
N00000368,131,63,25,20,21,2
N00000369,109,60,12,17,11,9
N00000370,130,67,19,30,6,8
N00000371,111,52,15,18,16,10
N00000372,105,49,16,25,9,6
N00000373,130,68,34,17,10,1
N00000374,101,56,17,19,9,0
N00000375,92,66,11,12,2,1
N00000376,74,46,12,12,4,0
N00000377,80,51,16,9,3,1
N00000378,75,30,26,8,8,3
N00000379,134,56,23,35,15,5
N00000380,136,65,29,25,11,6
N00000381,251,85,58,66,31,11
N00000382,137,66,24,23,12,12
N00000383,115,46,20,22,20,7
N00000384,115,45,24,23,14,9
N00000385,114,57,13,15,21,8
N00000386,85,42,26,10,6,1
N00000387,57,25,19,9,4,0
N00000388,428,179,135,57,43,14
N00000389,118,61,23,18,8,8
N00000390,264,136,39,55,29,5
N00000391,148,81,17,36,13,1
N00000392,387,206,73,72,28,8
N00000393,138,85,16,23,11,3
N00000394,117,66,23,18,8,2
N00000395,110,64,19,13,10,4
N00000396,110,68,13,17,8,4
N00000397,147,84,25,22,15,1
N00000398,131,79,13,20,14,5
N00000399,88,54,17,11,5,1
N00000400,68,41,16,8,2,1
N00000401,81,52,13,11,1,4
N00000402,64,43,16,2,2,1
N00000403,134,60,34,20,13,7
N00000404,76,49,13,5,6,3
N00000405,57,33,13,9,0,2
N00000406,110,55,16,22,11,6
N00000407,276,113,52,60,35,16
N00000408,116,53,14,24,21,4
N00000409,102,55,18,20,7,2
N00000410,109,65,16,12,7,9
N00000411,90,43,14,19,9,5
N00000412,113,67,9,20,12,5
N00000413,110,55,15,22,13,5
N00000414,99,55,10,17,9,8
N00000415,122,64,28,19,5,6
N00000416,113,61,18,18,9,7
N00000417,155,68,32,39,12,4
N00000418,251,127,46,49,24,5
N00000419,106,70,14,12,4,6
N00000420,95,69,9,12,3,2
N00000421,152,70,26,37,19,0
N00000422,119,66,19,22,10,2
N00000423,130,67,16,26,15,6
N00000424,147,76,21,25,15,10
N00000425,98,50,21,14,9,4
N00000426,84,47,16,13,6,2
N00000427,95,45,25,15,5,5
N00000428,111,50,29,24,8,0
N00000429,123,50,23,32,14,4
N00000430,134,63,28,21,17,5
N00000431,96,40,25,17,9,5
N00000432,75,44,10,11,6,4
N00000433,67,33,23,6,3,2
N00000434,123,59,27,19,11,7
N00000435,115,49,31,21,12,2
N00000436,142,70,24,23,19,6
N00000437,166,69,26,40,26,5
N00000438,125,74,23,12,10,6
N00000439,111,56,25,14,12,4
N00000440,107,53,15,17,17,5
N00000441,81,46,15,12,3,5
N00000442,122,46,39,24,10,3
N00000443,133,65,25,25,14,4
N00000444,151,75,49,17,6,4
N00000445,119,69,19,13,17,1
N00000446,99,54,24,13,6,2
N00000447,81,55,6,12,7,1
N00000448,56,34,12,7,3,0
N00000449,113,59,15,23,7,9
N00000450,132,69,24,23,7,9
N00000451,133,59,24,33,15,2
N00000452,120,57,22,20,14,7
N00000453,89,46,18,18,4,3
N00000454,139,70,25,24,12,8
N00000455,74,34,25,6,6,3
N00000456,91,43,13,26,7,2
N00000457,100,43,25,25,7,0
N00000458,107,66,14,13,5,9
N00000459,186,97,37,37,12,3
N00000460,100,55,19,18,5,3
N00000461,118,58,23,23,9,5
N00000462,69,38,14,11,4,2
N00000463,221,127,51,25,13,5
N00000464,118,58,15,27,13,5
N00000465,86,41,18,20,6,1
N00000466,115,76,13,16,5,5
N00000467,82,51,15,9,7,0
N00000468,90,52,16,13,7,2
N00000469,133,68,23,28,11,3
N00000470,71,31,21,11,3,5
N00000471,90,57,20,8,4,1
N00000472,49,30,13,2,3,1
N00000473,52,37,7,4,4,0
N00000474,62,49,7,4,1,1
N00000475,59,25,20,6,4,4
N00000476,69,41,14,7,4,3
N00000477,223,135,31,37,16,4
N00000478,76,44,16,11,3,2
N00000479,96,75,4,10,7,0
N00000480,110,80,12,8,8,2
N00000481,124,86,18,11,7,2
N00000482,55,32,12,8,2,1
N00000483,93,66,15,10,2,0
N00000484,105,60,28,10,5,2
N00000485,69,42,11,11,5,0
N00000486,103,38,23,28,11,3
N00000487,84,49,15,15,4,1
N00000488,116,52,27,26,8,3
N00000489,85,43,16,20,5,1
N00000490,155,72,39,27,14,3
N00000491,144,51,33,49,9,2
N00000492,122,76,21,20,3,2
N00000493,102,69,12,13,7,1
N00000494,249,146,51,36,12,4
N00000495,107,81,10,8,6,2
N00000496,243,99,66,49,23,6
N00000497,261,129,73,44,13,2
N00000498,92,62,13,12,2,3
N00000499,95,69,7,12,7,0
N00000500,138,78,37,17,5,1
N00000501,86,48,22,11,3,2
N00000502,55,19,21,10,4,1
N00000503,107,35,33,19,14,6
N00000504,64,28,14,13,7,2
N00000505,60,32,13,7,6,2
N00000506,90,54,22,9,5,0
N00000507,75,32,16,19,4,4
N00000508,98,58,19,15,5,1
N00000509,98,45,17,25,7,4
N00000510,84,25,35,12,11,1
N00000511,128,82,18,18,9,1
N00000512,136,97,16,18,2,3
N00000513,96,55,15,20,4,2
N00000514,118,80,13,21,4,0
N00000515,103,61,22,12,7,1
N00000516,68,49,7,9,3,0
N00000517,107,75,19,10,2,1
N00000518,94,62,16,7,6,3
N00000519,85,59,15,9,1,1
N00000520,190,115,41,25,7,2
N00000521,122,69,29,16,8,0
N00000522,132,70,25,26,9,2
N00000523,112,60,19,25,7,1
N00000524,149,77,22,37,13,0
N00000525,113,65,17,25,2,4
N00000526,70,44,16,9,1,0
N00000527,98,53,24,14,3,4
N00000528,58,39,10,6,2,1
N00000529,54,37,9,6,2,0
N00000530,79,49,15,11,2,2
N00000531,76,43,16,13,3,1
N00000532,51,29,13,6,3,0
N00000533,39,33,4,2,0,0
N00000534,134,68,20,28,15,3
N00000535,152,91,25,22,12,2
N00000536,117,77,12,17,8,3
N00000537,118,66,21,19,9,3
N00000538,115,67,16,21,9,2
N00000539,112,69,10,23,5,5
N00000540,92,71,13,5,3,0
N00000541,120,67,24,20,8,1
N00000542,75,50,12,10,2,1
N00000543,108,52,22,22,9,3
N00000544,72,39,23,5,4,1
N00000545,89,54,18,12,3,2
N00000546,83,49,19,8,6,1
N00000547,88,38,28,15,6,1
N00000548,76,43,19,9,4,1
N00000549,47,25,6,9,6,1
N00000550,117,55,29,22,8,3
N00000551,69,21,20,18,4,6
N00000552,73,34,17,14,7,1
N00000553,102,43,30,17,9,3
N00000554,69,26,15,17,9,2
N00000555,73,33,19,12,8,1
N00000556,90,31,24,18,10,7
N00000557,149,72,30,22,11,14
N00000558,119,65,20,22,6,6
N00000559,103,74,13,12,3,1
N00000560,123,69,25,19,9,1
N00000561,138,74,19,25,14,6
N00000562,102,52,25,13,10,2
N00000563,248,114,61,43,23,7
N00000564,82,53,12,9,5,3
N00000565,46,29,9,8,0,0
N00000566,81,45,20,11,5,0
N00000567,153,85,21,30,15,2
N00000568,109,50,25,25,6,3
N00000569,106,52,33,14,5,2
N00000570,100,51,27,13,6,3
N00000571,92,59,15,13,3,2
N00000572,167,94,25,37,10,1
N00000573,114,72,16,18,5,3
N00000574,127,67,19,22,17,2
N00000575,133,80,19,25,6,3
N00000576,87,39,22,12,10,4
N00000577,114,61,17,19,11,6
N00000578,197,91,39,36,24,7
N00000579,117,45,20,21,17,14
N00000580,140,84,23,18,11,4
N00000581,140,58,27,30,20,5
N00000582,119,72,17,22,8,0
N00000583,87,57,13,11,3,3
N00000584,128,74,13,25,10,6
N00000585,125,64,24,24,9,4
N00000586,123,68,23,20,12,0
N00000587,122,68,17,20,9,8
N00000588,114,59,25,16,9,5
N00000589,161,79,20,26,22,14
N00000590,109,61,19,17,10,2
N00000591,127,73,16,22,15,1
N00000592,145,68,34,34,7,2
N00000593,145,64,30,28,11,12
N00000594,109,59,20,17,11,2
N00000595,153,85,21,25,19,3
N00000596,91,72,9,7,2,1
N00000597,62,33,15,8,4,2
N00000598,71,40,22,7,2,0
N00000599,64,41,15,4,3,1
N00000600,88,56,13,12,6,1
N00000601,93,63,16,13,1,0
N00000602,74,65,5,3,1,0
N00000603,114,69,17,22,5,1
N00000604,99,50,17,25,6,1
N00000605,136,62,37,28,7,2
N00000606,105,41,26,25,11,2
N00000607,82,33,27,11,9,2
N00000608,109,74,11,14,8,2
N00000609,114,68,21,14,7,4
N00000610,124,63,20,30,10,1
N00000611,94,65,16,8,4,1
N00000612,152,90,36,18,4,4
N00000613,67,33,20,10,2,2
N00000614,56,43,6,2,3,2
N00000615,34,22,6,5,1,0
N00000616,92,53,22,11,5,1
N00000617,85,48,17,11,5,4
N00000618,169,77,44,33,12,3
N00000619,122,81,15,19,5,2
N00000620,120,70,28,15,5,2
N00000621,113,63,32,11,6,1
N00000622,108,66,24,12,4,2
N00000623,83,46,17,14,2,4
N00000624,139,81,22,26,9,1
N00000625,68,33,18,11,5,1
N00000626,129,78,15,18,12,6
N00000627,128,69,22,24,8,5
N00000628,112,64,21,16,7,4
N00000629,121,55,31,25,5,5
N00000630,73,35,20,11,6,1
N00000631,115,58,15,29,8,5
N00000632,134,77,20,26,11,0
N00000633,102,64,20,12,5,1
N00000634,140,72,23,33,10,2
N00000635,116,72,16,21,6,1
N00000636,109,60,19,26,4,0
N00000637,235,124,49,43,17,2
N00000638,112,50,25,25,8,4
N00000639,124,81,16,17,7,3
N00000640,93,52,17,15,4,5
N00000641,104,67,17,11,6,3
N00000642,111,42,33,26,8,2
N00000643,124,62,11,26,21,4
N00000644,144,65,34,22,12,11
N00000645,120,64,20,22,10,4
N00000646,109,46,19,23,13,8
N00000647,216,127,33,40,10,6
N00000648,103,51,16,23,11,2
N00000649,108,68,17,9,8,6
N00000650,169,83,31,44,9,2
N00000651,74,32,17,17,7,1
N00000652,163,83,31,35,13,1
N00000653,87,42,22,15,6,2
N00000654,76,46,15,11,4,0
N00000655,97,56,20,9,11,1
N00000656,70,44,16,7,3,0
N00000657,243,130,44,42,17,10
N00000658,102,66,11,14,8,3
N00000659,108,61,21,16,7,3
N00000660,107,63,17,19,6,2
N00000661,106,64,18,13,8,3
N00000662,105,67,17,14,3,4
N00000663,117,76,14,21,2,4
N00000664,110,64,18,17,6,5
N00000665,120,52,25,21,14,8
N00000666,111,46,20,32,9,4
N00000667,128,36,33,36,10,13
N00000668,81,43,17,10,10,1
N00000669,126,50,32,25,12,7
N00000670,84,50,13,14,6,1
N00000671,63,45,11,4,3,0
N00000672,105,66,15,19,3,2
N00000673,269,111,67,66,20,5
N00000674,96,67,7,14,7,1
N00000675,120,75,15,22,4,4
N00000676,190,118,38,22,10,2
N00000677,73,48,16,8,0,1
N00000678,141,68,24,33,10,6
N00000679,150,75,27,30,14,4
N00000680,105,56,19,12,17,1
N00000681,110,66,17,18,8,1
N00000682,122,64,23,16,14,5
N00000683,110,69,14,12,10,5
N00000684,158,76,29,35,15,3
N00000685,85,37,19,19,6,4
N00000686,136,71,25,16,13,11
N00000687,116,74,16,17,3,6
N00000688,112,75,12,11,8,6
N00000689,107,59,16,23,6,3
N00000690,81,47,16,11,5,2
N00000691,87,38,26,19,4,0
N00000692,71,34,27,8,2,0
N00000693,72,42,15,11,4,0
N00000694,247,100,67,60,14,6
N00000695,158,83,30,35,8,2
N00000696,30,17,8,3,1,1
N00000697,112,66,12,23,7,4
N00000698,137,91,18,15,8,5
N00000699,57,37,9,8,3,0
N00000700,62,36,11,11,3,1
N00000701,67,35,12,12,7,1
N00000702,227,116,44,48,12,7
N00000703,101,60,17,17,6,1
N00000704,197,112,40,34,6,5
N00000705,199,86,48,44,17,4
N00000706,110,52,19,21,10,8
N00000707,100,49,19,25,7,0
N00000708,131,76,23,19,9,4
N00000709,130,77,20,19,11,3
N00000710,95,49,14,21,9,2
N00000711,149,74,27,34,12,2
N00000712,103,49,19,20,8,7
N00000713,115,64,17,21,11,2
N00000714,109,51,18,21,10,9
N00000715,185,84,39,47,12,3
N00000716,272,159,48,47,15,3
N00000717,154,72,23,46,12,1
N00000718,559,249,137,122,38,13
N00000719,75,39,14,15,3,4
N00000720,138,52,33,42,9,2
N00000721,118,59,13,27,15,4
N00000722,134,65,21,27,11,10
N00000723,106,51,21,19,9,6
N00000724,126,57,25,22,16,6
N00000725,130,68,17,25,13,7
N00000726,109,50,16,20,17,6
N00000727,73,39,20,6,5,3
N00000728,142,61,32,35,11,3
N00000729,96,40,26,19,9,2
N00000730,94,51,21,19,3,0
N00000731,73,45,14,6,6,2
N00000732,180,77,63,31,9,0
N00000733,94,50,18,13,8,5
N00000734,128,50,37,24,14,3
N00000735,119,65,21,17,12,4
N00000736,99,49,16,16,15,3
N00000737,113,71,20,15,5,2
N00000738,110,58,14,16,11,11
N00000739,132,77,22,21,12,0
N00000740,154,72,23,31,22,6
N00000741,113,82,12,14,4,1
N00000742,85,52,12,12,6,3
N00000743,83,41,23,16,2,1
N00000744,73,36,14,14,4,5
N00000745,132,60,33,27,8,4
N00000746,127,61,35,23,7,1
N00000747,117,61,30,20,4,2
N00000748,138,72,31,25,7,3
N00000749,110,59,22,22,6,1
N00000750,91,54,24,12,1,0
N00000751,129,65,24,27,12,1
N00000752,111,47,21,35,6,2
N00000753,123,62,19,26,14,2
N00000754,115,46,24,32,10,3
N00000755,106,38,24,27,12,5
N00000756,106,55,25,16,7,3
N00000757,125,40,27,39,15,4
N00000758,145,53,46,32,11,3
N00000759,85,34,18,23,6,4
N00000760,68,45,15,4,4,0
N00000761,115,59,26,22,7,1
N00000762,53,31,12,7,2,1
N00000763,123,62,29,22,7,3
N00000764,84,34,20,24,5,1
N00000765,108,38,25,25,15,5
N00000766,194,119,41,28,6,0
N00000767,86,39,21,21,3,2
N00000768,74,41,15,13,3,2
N00000769,119,63,25,19,10,2
N00000770,98,38,13,30,14,3
N00000771,56,33,16,4,1,2
N00000772,126,67,13,30,11,5
N00000773,115,47,29,22,11,6
N00000774,267,131,61,51,14,10
N00000775,82,43,18,15,6,0
N00000776,89,46,16,12,9,6
N00000777,258,128,56,51,11,12
N00000778,123,67,20,19,10,7
N00000779,160,82,37,25,9,7
N00000780,153,72,35,29,14,3
N00000781,150,77,28,31,9,5
N00000782,141,66,24,22,19,10
N00000783,143,72,26,26,13,6
N00000784,126,67,25,15,15,4
N00000785,101,65,17,12,7,0
N00000786,110,61,13,18,16,2
N00000787,120,62,19,25,7,7
N00000788,116,63,17,21,11,4
N00000789,287,148,66,48,21,4
N00000790,150,89,24,24,7,6
N00000791,105,71,14,16,3,1
N00000792,106,48,17,22,13,6
N00000793,120,68,18,17,12,5
N00000794,130,72,18,18,18,4
N00000795,144,73,14,24,25,8
N00000796,93,49,19,11,11,3
N00000797,103,69,13,16,5,0
N00000798,148,82,21,22,17,6
N00000799,135,68,30,25,10,2
N00000800,120,67,12,22,14,5
N00000801,143,66,25,30,19,3
N00000802,84,59,9,8,4,4
N00000803,120,73,14,19,11,3
N00000804,127,77,13,31,5,1
N00000805,103,64,9,21,7,2
N00000806,90,48,17,13,9,3
N00000807,142,62,29,29,15,7
N00000808,60,42,7,6,4,1
N00000809,138,71,31,27,6,3
N00000810,119,57,23,20,17,2
N00000811,87,43,17,17,6,4
N00000812,88,47,22,11,5,3
N00000813,138,62,36,27,10,3
N00000814,82,55,13,9,4,1
N00000815,135,63,24,36,6,6
N00000816,128,65,26,27,9,1
N00000817,80,59,8,6,6,1
