GeographyCode,QS221NI0001,QS221NI0002,QS221NI0003,QS221NI0004,QS221NI0005,QS221NI0006,QS221NI0007,QS221NI0008,QS221NI0009,QS221NI0010,QS221NI0011,QS221NI0012,QS221NI0013,QS221NI0014,QS221NI0015,QS221NI0016,QS221NI0017
N00001128,129,69,5,55,2,7,52,2,49,0,1,8,0,5,2,1,0
N00001129,205,83,15,66,0,2,111,32,73,1,5,11,0,5,5,1,0
N00001130,88,48,2,43,1,2,31,8,18,0,5,9,2,4,3,0,0
N00001131,510,216,84,94,8,30,182,115,44,9,14,112,25,11,51,24,1
N00001132,125,60,5,50,0,5,55,2,51,0,2,10,0,3,6,1,0
N00001133,316,133,8,113,2,10,151,14,125,0,12,32,2,17,11,2,0
N00001134,109,43,2,36,2,3,48,7,40,0,1,18,2,8,6,2,0
N00001135,94,39,2,37,0,0,50,5,44,0,1,5,0,4,0,1,0
N00001136,151,77,5,65,0,7,56,5,48,1,2,18,2,13,3,0,0
N00001137,135,55,6,47,0,2,62,5,55,0,2,18,2,5,3,7,1
N00001138,114,61,1,57,1,2,49,3,44,0,2,4,0,2,2,0,0
N00001139,210,55,15,38,0,2,107,54,45,2,6,48,13,10,17,8,0
N00001140,137,53,1,47,1,4,69,7,53,1,8,15,2,8,2,3,0
N00001141,92,36,3,31,0,2,49,5,41,2,1,7,0,4,3,0,0
N00001142,109,62,2,55,2,3,42,7,35,0,0,5,1,2,0,1,1
N00001143,60,20,1,19,0,0,34,1,32,0,1,6,0,3,2,1,0
N00001144,109,50,1,46,0,3,42,3,38,1,0,17,1,5,8,2,1
N00001145,137,53,48,5,0,0,78,72,5,0,1,6,0,0,5,1,0
N00001146,133,54,50,4,0,0,76,74,2,0,0,3,0,0,3,0,0
N00001147,127,59,53,4,1,1,63,58,3,0,2,5,3,0,2,0,0
N00001148,112,46,42,4,0,0,63,62,1,0,0,3,0,0,3,0,0
N00001149,130,23,22,1,0,0,97,93,4,0,0,10,2,1,6,1,0
N00001150,123,27,27,0,0,0,90,83,6,0,1,6,1,1,4,0,0
N00001151,154,36,30,5,0,1,111,108,3,0,0,7,0,1,6,0,0
N00001152,148,38,35,3,0,0,103,95,8,0,0,7,2,1,4,0,0
N00001153,136,48,41,5,1,1,79,76,3,0,0,9,3,0,4,2,0
N00001154,114,38,33,4,0,1,73,71,2,0,0,3,0,2,1,0,0
N00001155,324,148,105,15,13,15,145,97,8,29,11,31,11,8,11,0,1
N00001156,624,284,266,10,2,6,314,300,12,0,2,26,6,3,15,2,0
N00001157,113,32,31,1,0,0,75,74,1,0,0,6,4,0,2,0,0
N00001158,112,42,41,1,0,0,63,62,0,0,1,7,2,0,5,0,0
N00001159,136,41,39,2,0,0,89,85,3,1,0,6,4,0,2,0,0
N00001160,171,77,76,1,0,0,90,86,3,0,1,4,2,0,2,0,0
N00001161,117,46,42,2,1,1,63,59,3,1,0,8,3,2,2,1,0
N00001162,84,37,35,1,1,0,37,36,0,0,1,10,6,2,2,0,0
N00001163,185,120,113,5,1,1,61,60,1,0,0,4,2,0,2,0,0
N00001164,120,34,32,1,0,1,77,75,1,0,1,9,2,0,6,1,0
N00001165,129,37,37,0,0,0,88,88,0,0,0,4,1,0,2,1,0
N00001166,255,94,89,2,2,1,158,150,6,1,1,3,0,0,3,0,0
N00001167,125,32,31,1,0,0,90,87,2,1,0,3,2,0,1,0,0
N00001168,126,32,32,0,0,0,90,87,3,0,0,4,2,0,2,0,0
N00001169,119,33,32,0,0,1,80,79,1,0,0,6,2,1,2,1,0
N00001170,128,31,29,2,0,0,93,91,2,0,0,4,3,0,1,0,0
N00001171,179,62,60,2,0,0,112,108,3,1,0,5,3,0,1,1,0
N00001172,109,33,33,0,0,0,72,70,2,0,0,4,2,0,2,0,0
N00001173,109,19,2,15,1,1,75,7,63,1,4,15,4,6,4,1,0
N00001174,117,14,5,9,0,0,80,48,27,2,3,23,2,1,16,4,0
N00001175,113,19,7,7,0,5,83,49,29,3,2,11,4,1,5,1,0
N00001176,111,26,3,23,0,0,72,2,67,2,1,13,3,2,7,0,1
N00001177,116,37,4,32,0,1,65,6,53,3,3,14,1,3,9,0,1
N00001178,146,36,20,15,0,1,99,84,12,1,2,11,3,1,7,0,0
N00001179,112,18,11,7,0,0,84,80,4,0,0,10,3,0,6,1,0
N00001180,97,62,31,26,1,4,28,18,8,0,2,7,3,1,3,0,0
N00001181,112,47,10,35,0,2,51,25,25,1,0,14,4,4,6,0,0
N00001182,112,15,13,1,0,1,87,85,2,0,0,10,3,1,6,0,0
N00001183,202,66,28,33,4,1,101,39,53,1,8,35,10,5,17,3,0
N00001184,112,30,8,20,0,2,70,24,45,0,1,12,0,6,5,1,0
N00001185,130,40,8,29,2,1,76,9,65,0,2,14,1,5,5,3,0
N00001186,110,26,9,16,0,1,73,11,53,5,4,11,2,3,5,1,0
N00001187,122,35,21,14,0,0,72,45,21,3,3,15,1,4,7,2,1
N00001188,356,173,122,45,3,3,157,138,16,2,1,26,10,4,11,1,0
N00001189,116,32,19,12,0,1,73,32,38,0,3,11,2,1,8,0,0
N00001190,140,55,13,37,2,3,68,8,58,1,1,17,2,6,7,2,0
N00001191,120,49,1,46,0,2,59,2,54,0,3,12,2,5,2,3,0
N00001192,118,37,5,30,1,1,69,7,58,1,3,12,1,3,6,2,0
N00001193,117,52,10,36,0,6,55,8,41,1,5,10,2,4,3,1,0
N00001194,116,35,3,32,0,0,71,3,68,0,0,10,0,6,2,2,0
N00001195,95,47,15,28,0,4,36,13,14,0,9,12,2,4,4,2,0
N00001196,146,39,3,34,1,1,89,6,79,0,4,18,2,11,3,2,0
N00001197,129,50,7,37,1,5,57,15,39,0,3,22,4,11,3,2,2
N00001198,140,31,18,11,1,1,88,43,45,0,0,21,7,4,10,0,0
N00001199,101,42,5,33,0,4,37,4,31,0,2,22,1,11,10,0,0
N00001200,139,47,33,12,0,2,74,59,12,1,2,18,4,2,5,7,0
N00001201,112,25,22,2,1,0,72,68,2,0,2,15,2,2,10,1,0
N00001202,116,32,30,2,0,0,79,72,5,1,1,5,1,1,3,0,0
N00001203,120,40,38,2,0,0,79,77,2,0,0,1,0,0,1,0,0
N00001204,393,118,112,3,2,1,271,265,4,1,1,4,2,0,2,0,0
N00001205,239,90,85,2,1,2,144,140,4,0,0,5,3,0,1,0,1
N00001206,102,45,41,2,1,1,53,51,2,0,0,4,2,0,1,1,0
N00001207,125,17,17,0,0,0,107,106,1,0,0,1,1,0,0,0,0
N00001208,121,29,28,1,0,0,87,86,1,0,0,5,1,0,3,1,0
N00001209,114,41,38,2,0,1,72,71,1,0,0,1,1,0,0,0,0
N00001210,126,35,34,0,0,1,87,86,1,0,0,4,2,0,1,1,0
N00001211,128,57,55,2,0,0,67,64,2,0,1,4,2,1,1,0,0
N00001212,127,39,38,1,0,0,87,85,1,0,1,1,0,0,1,0,0
N00001213,130,40,37,2,1,0,87,87,0,0,0,3,2,0,1,0,0
N00001214,116,35,34,1,0,0,78,74,3,1,0,3,3,0,0,0,0
N00001215,104,28,28,0,0,0,72,69,2,0,1,4,0,0,2,2,0
N00001216,133,22,20,1,1,0,104,102,1,0,1,7,2,1,3,1,0
N00001217,160,61,5,53,0,3,82,7,73,0,2,17,2,12,2,1,0
N00001218,104,18,0,18,0,0,71,4,62,1,4,15,2,7,5,1,0
N00001219,136,44,2,42,0,0,77,6,69,1,1,15,2,11,2,0,0
N00001220,110,40,1,35,1,3,62,2,57,0,3,8,1,6,0,1,0
N00001221,124,47,5,42,0,0,65,3,61,0,1,12,0,7,4,1,0
N00001222,88,25,2,22,0,1,57,3,51,0,3,6,0,5,0,0,1
N00001223,126,38,3,34,0,1,79,5,72,0,2,9,1,6,2,0,0
N00001224,124,42,3,36,1,2,70,3,64,0,3,12,3,6,2,1,0
N00001225,127,54,3,50,0,1,68,1,61,1,5,5,0,4,1,0,0
N00001226,116,40,1,34,1,4,69,3,63,0,3,7,0,5,2,0,0
N00001227,110,32,2,30,0,0,73,1,70,0,2,5,0,3,2,0,0
N00001228,89,38,4,34,0,0,44,5,38,0,1,7,1,1,4,1,0
N00001229,119,52,19,30,1,2,62,51,11,0,0,5,0,3,1,1,0
N00001230,121,32,24,7,1,0,83,72,10,0,1,6,1,2,3,0,0
N00001231,130,31,29,1,1,0,94,92,1,0,1,5,1,0,4,0,0
N00001232,99,7,7,0,0,0,81,79,2,0,0,11,1,2,8,0,0
N00001233,122,6,6,0,0,0,108,105,3,0,0,8,5,1,2,0,0
N00001234,136,41,39,1,0,1,92,92,0,0,0,3,0,1,2,0,0
N00001235,353,99,94,5,0,0,244,235,8,0,1,10,2,2,6,0,0
N00001236,131,26,24,2,0,0,103,97,6,0,0,2,1,0,0,1,0
N00001237,123,44,44,0,0,0,77,76,1,0,0,2,0,0,1,1,0
N00001238,110,28,25,2,0,1,81,80,1,0,0,1,0,0,1,0,0
N00001239,117,27,26,1,0,0,84,84,0,0,0,6,2,0,4,0,0
N00001240,500,186,167,15,1,3,293,285,7,0,1,21,8,1,8,4,0
N00001241,133,33,30,3,0,0,96,93,3,0,0,4,2,1,1,0,0
N00001242,122,28,24,3,1,0,90,88,2,0,0,4,3,0,1,0,0
N00001243,123,43,42,1,0,0,74,70,4,0,0,6,3,1,2,0,0
N00001244,133,53,45,6,0,2,71,69,2,0,0,9,2,1,5,1,0
N00001245,135,34,33,0,1,0,93,90,3,0,0,8,2,1,4,1,0
N00001246,261,81,3,68,1,9,139,7,112,0,20,41,2,27,12,0,0
N00001247,115,44,2,41,0,1,66,4,60,0,2,5,1,3,1,0,0
N00001248,146,20,1,18,0,1,113,2,108,0,3,13,1,10,1,1,0
N00001249,152,31,1,29,0,1,113,5,106,0,2,8,0,6,1,1,0
N00001250,165,27,0,25,0,2,121,2,115,0,4,17,0,12,4,1,0
N00001251,122,29,0,28,0,1,83,5,74,1,3,10,0,7,3,0,0
N00001252,131,37,18,18,0,1,81,57,24,0,0,13,5,3,1,4,0
N00001253,115,46,3,41,0,2,62,5,55,0,2,7,1,3,2,1,0
N00001254,113,23,1,21,0,1,82,1,77,1,3,8,0,6,0,1,1
N00001255,123,34,1,33,0,0,78,3,73,1,1,11,0,6,4,0,1
N00001256,108,26,1,25,0,0,76,2,72,0,2,6,0,6,0,0,0
N00001257,110,36,0,35,0,1,69,3,60,0,6,5,0,3,2,0,0
N00001258,118,45,3,39,0,3,66,1,63,0,2,7,2,3,1,1,0
N00001259,129,45,0,44,0,1,81,5,75,0,1,3,0,2,0,1,0
N00001260,136,29,2,26,0,1,89,5,82,0,2,18,3,11,2,1,1
N00001261,116,43,0,42,0,1,67,1,63,0,3,6,0,4,2,0,0
N00001262,165,40,7,28,1,4,108,16,90,1,1,17,0,6,11,0,0
N00001263,138,50,5,41,0,4,68,4,57,0,7,20,3,13,4,0,0
N00001264,88,35,2,29,1,3,40,9,28,0,3,13,2,6,4,1,0
N00001265,461,191,34,126,10,21,209,32,123,36,18,61,13,18,25,4,1
N00001266,90,38,0,37,0,1,47,2,40,0,5,5,0,3,2,0,0
N00001267,152,57,3,51,1,2,83,2,80,0,1,12,1,8,1,2,0
N00001268,154,67,2,65,0,0,79,4,67,0,8,8,1,6,1,0,0
N00001269,271,128,11,105,1,11,98,21,70,1,6,45,6,22,13,2,2
N00001270,154,71,5,57,0,9,68,5,54,2,7,15,1,13,1,0,0
N00001271,696,259,27,206,5,21,324,49,238,9,28,113,11,54,34,10,4
N00001272,118,60,7,49,0,4,46,7,36,0,3,12,1,4,6,0,1
N00001273,108,45,5,33,2,5,47,5,41,0,1,16,2,3,5,6,0
N00001274,122,53,1,50,0,2,58,0,56,0,2,11,0,6,4,1,0
N00001275,107,44,2,37,0,5,52,4,45,1,2,11,0,9,2,0,0
N00001276,91,26,0,23,2,1,54,2,50,0,2,11,1,7,1,2,0
N00001277,108,24,2,20,1,1,67,2,62,2,1,17,1,11,3,2,0
N00001278,120,32,4,25,1,2,67,10,51,0,6,21,2,8,8,3,0
N00001279,98,54,1,45,1,7,34,1,32,0,1,10,1,2,4,3,0
N00001280,117,58,1,56,0,1,49,2,44,0,3,10,1,6,2,1,0
N00001281,132,39,4,33,0,2,64,11,51,0,2,29,5,10,11,3,0
N00001282,148,60,9,45,2,4,66,7,54,0,5,22,1,10,7,3,1
N00001283,129,33,3,30,0,0,67,8,57,0,2,29,4,9,12,4,0
N00001284,147,42,4,35,0,3,85,6,72,0,7,20,4,10,4,2,0
N00001285,139,27,0,26,1,0,92,4,81,0,7,20,2,10,7,1,0
N00001286,141,41,2,38,0,1,87,5,76,2,4,13,0,7,2,3,1
N00001287,124,29,1,26,0,2,78,1,76,0,1,17,1,11,5,0,0
N00001288,117,25,0,25,0,0,80,0,76,0,4,12,0,8,2,2,0
N00001289,120,28,1,25,1,1,78,2,73,2,1,14,0,7,6,1,0
N00001290,123,17,1,15,0,1,93,1,92,0,0,13,0,11,1,1,0
N00001291,118,20,19,0,0,1,94,89,5,0,0,4,1,0,2,1,0
N00001292,300,57,52,4,0,1,214,208,6,0,0,29,10,3,15,1,0
N00001293,128,23,22,1,0,0,99,99,0,0,0,6,3,0,3,0,0
N00001294,128,26,26,0,0,0,100,97,0,1,2,2,1,1,0,0,0
N00001295,119,26,23,1,1,1,87,87,0,0,0,6,1,0,5,0,0
N00001296,122,37,17,20,0,0,75,44,30,0,1,10,2,4,3,1,0
N00001297,130,22,18,3,1,0,100,99,0,1,0,8,2,1,5,0,0
N00001298,162,40,3,31,2,4,96,18,66,2,10,26,1,15,5,4,1
N00001299,135,43,18,25,0,0,76,49,25,0,2,16,4,5,5,2,0
N00001300,119,37,35,0,1,1,81,78,3,0,0,1,0,0,1,0,0
N00001301,132,17,17,0,0,0,112,110,0,0,2,3,3,0,0,0,0
N00001302,257,43,39,1,0,3,197,190,4,0,3,17,6,2,9,0,0
N00001303,133,36,29,6,0,1,86,85,1,0,0,11,4,2,5,0,0
N00001304,125,24,21,3,0,0,96,95,1,0,0,5,0,0,5,0,0
N00001305,119,24,21,2,1,0,91,90,1,0,0,4,2,0,2,0,0
N00001306,106,51,34,17,0,0,45,25,17,1,2,10,1,3,5,1,0
N00001307,130,41,39,2,0,0,81,80,1,0,0,8,8,0,0,0,0
N00001308,210,66,12,52,0,2,120,26,92,0,2,24,2,11,9,1,1
N00001309,153,52,43,8,1,0,91,76,15,0,0,10,3,2,4,1,0
N00001310,335,55,48,7,0,0,242,218,19,1,4,38,8,3,25,2,0
N00001311,120,31,27,3,0,1,81,76,3,1,1,8,1,0,7,0,0
N00001312,244,66,53,9,1,3,152,134,12,1,5,26,6,7,11,2,0
N00001313,195,76,22,49,0,5,87,56,27,3,1,32,9,2,15,6,0
N00001314,142,32,20,10,2,0,98,51,44,0,3,12,1,6,5,0,0
N00001315,114,38,6,32,0,0,68,1,62,0,5,8,1,4,3,0,0
N00001316,194,106,9,88,1,8,74,6,65,0,3,14,2,8,4,0,0
N00001317,115,36,3,32,0,1,70,1,68,0,1,9,2,5,2,0,0
N00001318,133,50,3,46,0,1,64,2,57,1,4,19,4,11,4,0,0
N00001319,118,43,11,26,1,5,66,30,34,0,2,9,1,2,3,3,0
N00001320,101,25,4,21,0,0,59,8,51,0,0,17,1,3,10,2,1
N00001321,108,29,11,17,0,1,73,59,14,0,0,6,2,3,1,0,0
N00001322,133,46,4,40,0,2,69,7,58,0,4,18,2,8,6,2,0
N00001323,121,44,6,34,1,3,63,12,50,0,1,14,0,10,4,0,0
N00001324,113,43,6,35,1,1,58,11,47,0,0,12,3,6,3,0,0
N00001325,491,124,74,42,2,6,304,233,63,2,6,63,14,5,35,9,0
N00001326,125,16,8,7,0,1,92,46,44,1,1,17,2,4,10,1,0
N00001327,121,27,6,20,0,1,82,57,25,0,0,12,3,3,4,2,0
N00001328,378,106,46,50,7,3,214,137,67,5,5,58,13,12,28,5,0
N00001329,116,36,20,15,0,1,67,48,17,1,1,13,6,3,4,0,0
N00001330,124,30,17,10,1,2,77,52,24,0,1,17,1,2,10,3,1
N00001331,116,41,17,20,3,1,60,30,28,1,1,15,1,8,6,0,0
N00001332,103,44,21,21,0,2,41,27,10,1,3,18,9,0,8,0,1
N00001333,131,36,20,12,1,3,63,41,21,0,1,32,3,8,12,8,1
N00001334,140,58,24,26,2,6,57,35,17,3,2,25,5,6,11,3,0
N00001335,121,66,33,22,5,6,32,23,6,0,3,23,10,4,7,1,1
N00001336,108,20,9,11,0,0,63,40,20,2,1,25,4,5,15,0,1
N00001337,121,37,18,16,2,1,53,32,16,2,3,31,4,4,20,3,0
N00001338,125,35,5,28,0,2,74,13,56,2,3,16,1,6,5,3,1
N00001339,147,48,5,42,0,1,88,10,73,1,4,11,0,6,3,1,1
N00001340,378,169,24,138,0,7,165,30,125,7,3,44,4,22,15,3,0
N00001341,110,13,12,1,0,0,92,91,1,0,0,5,1,0,4,0,0
N00001342,126,16,13,3,0,0,99,95,4,0,0,11,3,0,8,0,0
N00001343,104,21,18,2,1,0,72,71,1,0,0,11,5,0,6,0,0
N00001344,117,25,19,6,0,0,83,82,1,0,0,9,5,0,4,0,0
N00001345,96,15,14,1,0,0,76,74,1,0,1,5,2,0,3,0,0
N00001346,341,104,51,47,1,5,171,86,80,1,4,66,10,15,33,7,1
N00001347,208,58,39,16,1,2,111,100,9,1,1,39,14,1,20,4,0
N00001348,128,40,28,11,0,1,65,54,10,1,0,23,5,3,13,2,0
N00001349,119,51,40,9,1,1,55,47,7,0,1,13,7,0,4,1,1
N00001350,413,170,162,6,0,2,224,211,13,0,0,19,5,4,8,2,0
N00001351,173,64,57,6,1,0,100,94,6,0,0,9,6,0,3,0,0
N00001352,137,41,30,9,0,2,77,70,4,2,1,19,7,2,7,3,0
N00001353,144,56,51,3,0,2,76,68,8,0,0,12,2,2,8,0,0
N00001354,397,204,192,8,1,3,183,177,5,1,0,10,1,2,7,0,0
N00001355,124,42,36,6,0,0,67,66,1,0,0,15,4,1,10,0,0
N00001356,112,30,29,0,0,1,72,71,1,0,0,10,1,1,8,0,0
N00001357,98,61,59,2,0,0,33,32,0,0,1,4,1,0,3,0,0
N00001358,163,72,65,5,1,1,82,78,0,0,4,9,5,0,2,2,0
N00001359,120,34,29,5,0,0,83,77,5,0,1,3,1,0,2,0,0
N00001360,116,35,30,3,0,2,72,66,4,2,0,9,3,4,1,0,1
N00001361,113,32,29,3,0,0,76,71,4,1,0,5,2,0,3,0,0
N00001362,134,56,48,7,0,1,73,70,3,0,0,5,1,0,4,0,0
N00001363,119,43,2,36,3,2,61,3,54,0,4,15,1,9,1,4,0
N00001364,251,88,10,72,0,6,117,21,86,2,8,46,8,19,16,3,0
N00001365,174,62,8,50,1,3,89,18,65,1,5,23,1,14,7,1,0
N00001366,119,50,4,45,0,1,48,9,36,1,2,21,1,13,5,1,1
N00001367,164,64,7,53,0,4,78,7,63,0,8,22,4,7,5,5,1
N00001368,126,33,3,28,0,2,76,4,70,0,2,17,0,13,4,0,0
N00001369,165,48,4,38,0,6,92,7,82,0,3,25,3,9,11,2,0
N00001370,187,86,4,79,1,2,77,6,68,2,1,24,1,12,6,5,0
N00001371,111,20,4,14,0,2,59,5,53,0,1,32,2,13,11,6,0
N00001372,247,80,4,66,2,8,136,7,123,1,5,31,3,17,8,3,0
N00001373,114,29,2,27,0,0,65,4,58,1,2,20,1,14,3,2,0
N00001374,112,24,0,24,0,0,64,1,60,0,3,24,1,14,8,1,0
N00001375,165,74,1,72,0,1,70,4,64,0,2,21,0,11,7,3,0
N00001376,96,42,6,29,2,5,41,2,37,0,2,13,1,9,3,0,0
N00001377,115,33,1,32,0,0,65,2,61,0,2,17,2,8,3,4,0
N00001378,106,25,1,23,0,1,58,5,51,0,2,23,2,8,9,3,1
N00001379,110,39,3,34,0,2,58,6,50,0,2,13,1,7,4,1,0
N00001380,133,35,21,8,0,6,66,46,18,1,1,32,10,3,14,4,1
N00001381,182,64,30,29,0,5,72,42,24,1,5,46,13,9,19,4,1
N00001382,115,21,7,13,0,1,70,36,31,0,3,24,6,2,11,5,0
N00001383,100,21,8,13,0,0,50,23,27,0,0,29,1,11,14,3,0
N00001384,117,28,9,19,0,0,64,14,46,0,4,25,5,11,4,5,0
N00001385,132,23,14,5,0,4,78,52,25,0,1,31,6,8,14,3,0
N00001386,262,112,22,74,6,10,87,28,51,0,8,63,16,15,28,3,1
N00001387,130,49,11,34,0,4,60,21,26,2,11,21,7,5,8,1,0
N00001388,115,48,1,45,0,2,50,5,42,1,2,17,1,9,7,0,0
N00001389,98,40,11,24,1,4,42,16,22,1,3,16,4,6,6,0,0
N00001390,107,22,2,20,0,0,63,18,41,0,4,22,4,5,9,4,0
N00001391,107,24,3,19,1,1,56,12,41,2,1,27,3,5,12,5,2
N00001392,132,49,14,31,0,4,60,25,32,1,2,23,6,5,10,2,0
N00001393,142,60,31,26,1,2,54,35,15,3,1,28,9,6,11,1,1
N00001394,122,36,10,22,0,4,56,18,34,0,4,30,9,5,10,5,1
N00001395,123,42,9,29,1,3,58,11,41,1,5,23,4,8,7,4,0
N00001396,320,131,52,67,3,9,103,67,30,0,6,86,16,22,45,2,1
N00001397,119,72,11,55,3,3,32,8,23,0,1,15,3,3,7,2,0
N00001398,131,54,22,28,0,4,52,15,32,1,4,25,3,11,9,2,0
N00001399,363,112,48,59,2,3,184,126,48,4,6,67,11,9,38,9,0
N00001400,137,42,17,24,0,1,69,37,29,1,2,26,8,4,14,0,0
N00001401,442,195,77,103,7,8,152,60,68,3,21,95,15,22,42,15,1
N00001402,292,105,60,37,4,4,128,95,27,2,4,59,11,6,33,9,0
N00001403,135,28,20,8,0,0,74,58,10,2,4,33,12,3,10,7,1
N00001404,295,145,88,50,1,6,108,87,17,0,4,42,6,7,16,13,0
N00001405,114,47,11,33,1,2,49,10,37,0,2,18,1,7,8,2,0
N00001406,112,49,14,35,0,0,45,13,29,2,1,18,3,7,7,0,1
N00001407,121,45,35,6,0,4,51,41,6,0,4,25,11,3,8,3,0
N00001408,211,80,45,25,1,9,92,62,30,0,0,39,8,1,25,4,1
N00001409,111,27,20,5,0,2,61,50,10,0,1,23,6,7,6,4,0
N00001410,125,44,26,18,0,0,64,52,12,0,0,17,4,5,7,1,0
N00001411,123,37,21,14,1,1,68,56,10,0,2,18,6,1,10,1,0
N00001412,102,72,32,37,1,2,19,14,4,0,1,11,3,0,7,1,0
N00001413,120,42,23,18,0,1,58,40,15,1,2,20,5,3,11,1,0
N00001414,112,29,23,6,0,0,61,44,16,0,1,22,5,4,11,2,0
N00001415,115,40,36,3,0,1,72,70,2,0,0,3,3,0,0,0,0
N00001416,472,192,115,39,17,21,215,110,23,72,10,65,19,16,21,4,5
N00001417,148,84,9,71,2,2,51,6,43,0,2,13,1,6,4,2,0
N00001418,321,142,95,22,10,15,142,101,26,13,2,37,17,1,13,5,1
N00001419,116,50,32,11,2,5,43,33,6,4,0,23,4,4,12,3,0
N00001420,132,65,5,57,1,2,53,7,37,1,8,14,4,7,1,1,1
N00001421,708,325,95,187,15,28,248,87,121,12,28,135,29,38,52,15,1
N00001422,115,69,11,51,3,4,37,5,25,0,7,9,0,4,3,0,2
N00001423,209,108,73,13,1,21,88,75,5,0,8,13,4,1,8,0,0
N00001424,114,49,5,38,3,3,53,6,38,1,8,12,1,4,6,1,0
N00001425,124,47,1,42,0,4,68,2,59,0,7,9,2,5,2,0,0
N00001426,118,58,0,55,0,3,50,3,44,1,2,10,0,9,0,1,0
N00001427,123,56,0,52,0,4,55,1,53,0,1,12,1,7,3,1,0
N00001428,128,53,0,51,0,2,62,3,58,0,1,13,0,6,7,0,0
N00001429,544,260,64,163,11,22,206,37,127,18,24,78,14,29,23,10,2
N00001430,129,69,4,61,2,2,52,3,48,0,1,8,3,2,3,0,0
N00001431,136,46,1,44,0,1,83,1,77,1,4,7,1,5,1,0,0
N00001432,138,51,0,50,0,1,76,2,71,0,3,11,1,8,2,0,0
N00001433,136,64,1,60,0,3,65,2,56,1,6,7,0,7,0,0,0
N00001434,134,53,1,50,0,2,74,3,71,0,0,7,1,5,1,0,0
N00001435,128,62,0,61,0,1,63,3,56,0,4,3,0,2,1,0,0
N00001436,130,41,3,36,0,2,79,20,57,1,1,10,1,7,2,0,0
N00001437,96,46,1,44,0,1,39,5,29,0,5,11,0,6,3,2,0
N00001438,139,68,2,62,0,4,62,3,57,0,2,9,0,5,3,1,0
N00001439,163,94,10,76,2,6,58,7,49,0,2,11,2,4,3,0,2
N00001440,141,70,1,68,0,1,67,1,64,0,2,4,0,3,0,1,0
N00001441,135,63,1,61,0,1,53,3,49,0,1,19,1,7,10,1,0
N00001442,115,36,1,31,0,4,66,0,64,0,2,13,0,9,3,1,0
N00001443,115,75,8,60,2,5,36,1,35,0,0,4,0,3,0,1,0
N00001444,155,87,0,84,0,3,59,2,55,0,2,9,1,7,1,0,0
N00001445,152,41,2,35,0,4,89,1,87,0,1,22,5,10,5,2,0
N00001446,132,35,1,32,0,2,79,2,75,0,2,18,1,8,4,5,0
N00001447,124,28,0,26,0,2,86,4,80,0,2,10,2,3,3,2,0
N00001448,133,23,0,22,0,1,89,7,81,0,1,21,0,9,12,0,0
N00001449,130,33,4,27,1,1,76,6,67,0,3,21,1,7,7,6,0
N00001450,118,33,1,30,1,1,63,3,60,0,0,22,1,12,8,1,0
N00001451,114,52,2,48,0,2,55,10,42,1,2,7,0,4,2,1,0
N00001452,124,31,9,22,0,0,73,5,66,0,2,20,2,8,5,5,0
N00001453,134,23,1,21,0,1,93,3,90,0,0,18,3,5,8,2,0
N00001454,117,15,0,15,0,0,77,3,71,1,2,25,3,13,6,3,0
N00001455,107,34,3,29,1,1,50,5,42,0,3,23,3,9,6,5,0
N00001456,141,48,6,36,1,5,71,5,63,0,3,22,1,8,11,2,0
N00001457,125,38,2,34,1,1,71,8,58,1,4,16,0,7,6,3,0
N00001458,130,49,5,39,1,4,54,11,40,0,3,27,2,8,11,5,1
N00001459,129,36,1,33,0,2,67,8,58,1,0,26,4,7,13,2,0
N00001460,263,86,7,69,0,10,119,23,89,1,6,58,7,24,17,10,0
N00001461,127,40,15,22,1,2,64,29,31,1,3,23,8,4,8,3,0
N00001462,137,33,12,20,0,1,76,34,38,1,3,28,6,5,7,10,0
N00001463,138,31,12,16,1,2,82,41,39,1,1,25,4,4,14,3,0
N00001464,128,24,6,15,1,2,78,38,34,2,4,26,5,4,10,4,3
N00001465,159,35,16,18,1,0,106,52,48,3,3,18,5,2,7,4,0
N00001466,105,40,21,15,1,3,39,20,17,1,1,26,6,2,13,5,0
N00001467,104,32,16,15,1,0,64,33,23,3,5,8,3,2,2,1,0
N00001468,111,32,12,17,0,3,46,26,16,0,4,33,6,5,7,15,0
N00001469,114,46,21,21,2,2,49,24,19,2,4,19,4,3,8,4,0
N00001470,134,43,20,13,0,10,46,25,14,0,7,45,5,7,28,5,0
N00001471,143,26,12,10,2,2,45,27,12,0,6,72,7,14,30,21,0
N00001472,238,50,23,22,3,2,124,74,44,4,2,64,12,10,31,10,1
N00001473,209,75,25,32,4,14,69,38,23,2,6,65,20,10,28,5,2
N00001474,113,20,8,11,0,1,67,36,27,2,2,26,6,3,13,3,1
N00001475,141,48,19,24,2,3,63,30,28,3,2,30,4,2,9,15,0
N00001476,128,49,25,24,0,0,52,29,18,2,3,27,3,7,16,1,0
N00001477,113,31,15,15,0,1,57,21,34,1,1,25,5,6,11,3,0
N00001478,132,49,19,27,1,2,56,29,19,1,7,27,5,2,12,7,1
N00001479,132,37,11,22,1,3,63,34,26,1,2,32,9,6,14,3,0
N00001480,240,135,12,112,2,9,88,2,81,1,4,17,2,8,5,2,0
N00001481,105,33,0,31,1,1,60,2,54,1,3,12,1,7,3,1,0
N00001482,139,44,3,37,1,3,78,6,64,1,7,17,2,10,5,0,0
