GeographyCode,QS408NI0001,QS408NI0002,QS408NI0003,QS408NI0004,QS408NI0005
N00000172,307,244,59,4,0
N00000173,144,120,23,0,1
N00000174,163,111,51,1,0
N00000175,140,97,40,2,1
N00000176,205,136,68,1,0
N00000177,167,128,36,3,0
N00000178,355,291,62,0,2
N00000179,492,387,101,2,2
N00000180,131,91,38,2,0
N00000181,168,123,43,2,0
N00000182,105,72,33,0,0
N00000183,146,112,31,3,0
N00000184,184,153,30,1,0
N00000185,121,108,13,0,0
N00000186,137,99,37,0,1
N00000187,126,95,29,1,1
N00000188,128,79,45,4,0
N00000189,125,100,25,0,0
N00000190,119,87,32,0,0
N00000191,124,93,29,2,0
N00000192,120,81,38,1,0
N00000193,111,59,47,3,2
N00000194,119,84,33,2,0
N00000195,123,88,33,2,0
N00000196,116,82,32,2,0
N00000197,115,69,46,0,0
N00000198,110,71,38,1,0
N00000199,130,81,48,1,0
N00000200,124,73,51,0,0
N00000201,143,118,24,0,1
N00000202,132,113,19,0,0
N00000203,134,102,29,3,0
N00000204,152,109,43,0,0
N00000205,118,87,30,1,0
N00000206,212,157,50,4,1
N00000207,119,89,30,0,0
N00000208,121,89,30,0,2
N00000209,122,98,24,0,0
N00000210,219,187,29,2,1
N00000211,269,215,50,1,3
N00000212,85,65,18,2,0
N00000213,150,131,19,0,0
N00000214,151,119,29,3,0
N00000215,151,131,19,1,0
N00000216,161,128,31,0,2
N00000217,175,156,18,1,0
N00000218,148,133,12,3,0
N00000219,123,93,29,0,1
N00000220,125,82,41,1,1
N00000221,115,78,37,0,0
N00000222,130,94,35,1,0
N00000223,128,96,31,1,0
N00000224,118,97,19,1,1
N00000225,90,81,9,0,0
N00000226,111,92,18,1,0
N00000227,121,103,18,0,0
N00000228,127,92,34,1,0
N00000229,150,124,26,0,0
N00000230,116,78,35,2,1
N00000231,122,78,39,4,1
N00000232,136,97,37,2,0
N00000233,128,93,34,0,1
N00000234,124,89,31,3,1
N00000235,128,107,20,0,1
N00000236,108,69,36,3,0
N00000237,147,110,37,0,0
N00000238,121,112,8,1,0
N00000239,118,82,36,0,0
N00000240,132,72,55,5,0
N00000241,138,115,23,0,0
N00000242,120,85,35,0,0
N00000243,110,74,34,1,1
N00000244,118,81,34,1,2
N00000245,126,83,43,0,0
N00000246,127,82,38,7,0
N00000247,122,96,25,0,1
N00000248,124,88,33,1,2
N00000249,131,69,58,3,1
N00000250,166,112,53,1,0
N00000251,155,92,60,3,0
N00000252,132,103,29,0,0
N00000253,175,130,44,1,0
N00000254,117,96,21,0,0
N00000255,127,107,20,0,0
N00000256,308,244,62,2,0
N00000257,173,123,48,2,0
N00000258,140,117,22,1,0
N00000259,161,117,42,2,0
N00000260,210,138,68,3,1
N00000261,179,128,46,3,2
N00000262,156,113,42,1,0
N00000263,110,81,28,0,1
N00000264,196,123,73,0,0
N00000265,149,106,41,2,0
N00000266,126,86,40,0,0
N00000267,152,123,29,0,0
N00000268,142,105,35,2,0
N00000269,135,111,24,0,0
N00000270,133,100,32,1,0
N00000271,142,114,28,0,0
N00000272,133,107,25,1,0
N00000273,163,141,21,1,0
N00000274,176,142,32,1,1
N00000275,126,88,36,1,1
N00000276,126,77,48,1,0
N00000277,117,76,40,1,0
N00000278,121,76,44,0,1
N00000279,83,49,32,0,2
N00000280,154,86,62,6,0
N00000281,117,93,23,1,0
N00000282,132,98,33,1,0
N00000283,142,108,33,0,1
N00000284,157,105,49,3,0
N00000285,124,68,55,1,0
N00000286,126,95,31,0,0
N00000287,137,98,35,3,1
N00000288,138,97,37,4,0
N00000289,197,133,60,3,1
N00000290,128,96,32,0,0
N00000291,204,151,53,0,0
N00000292,262,193,69,0,0
N00000293,162,116,46,0,0
N00000294,140,113,26,1,0
N00000295,144,112,32,0,0
N00000296,114,80,34,0,0
N00000297,128,95,33,0,0
N00000298,119,74,45,0,0
N00000299,147,116,27,4,0
N00000300,133,100,32,0,1
N00000301,124,71,52,1,0
N00000302,127,87,40,0,0
N00000303,110,75,34,1,0
N00000304,117,68,46,2,1
N00000305,121,85,35,1,0
N00000306,128,74,54,0,0
N00000307,122,79,40,1,2
N00000308,110,78,32,0,0
N00000309,124,67,55,2,0
N00000310,149,111,38,0,0
N00000311,160,119,39,2,0
N00000312,175,123,49,3,0
N00000313,193,102,84,7,0
N00000314,137,80,55,2,0
N00000315,133,81,48,2,2
N00000316,130,73,54,3,0
N00000317,213,145,63,5,0
N00000318,129,93,36,0,0
N00000319,310,203,104,3,0
N00000320,128,99,29,0,0
N00000321,211,147,62,2,0
N00000322,154,104,47,3,0
N00000323,163,120,42,1,0
N00000324,151,119,32,0,0
N00000325,198,127,70,1,0
N00000326,377,274,94,8,1
N00000327,130,87,39,4,0
N00000328,126,80,44,2,0
N00000329,137,78,55,3,1
N00000330,203,141,61,0,1
N00000331,233,136,95,2,0
N00000332,124,85,38,1,0
N00000333,125,81,38,4,2
N00000334,116,70,43,2,1
N00000335,136,97,37,2,0
N00000336,131,102,29,0,0
N00000337,120,105,15,0,0
N00000338,129,96,33,0,0
N00000339,122,94,26,1,1
N00000340,138,105,32,1,0
N00000341,130,99,30,0,1
N00000342,133,91,41,1,0
N00000343,122,79,41,2,0
N00000344,128,80,47,1,0
N00000345,163,99,57,7,0
N00000346,209,122,79,8,0
N00000347,130,97,30,2,1
N00000348,125,77,46,2,0
N00000349,149,108,34,4,3
N00000350,169,91,73,3,2
N00000351,137,90,44,3,0
N00000352,142,85,53,3,1
N00000353,140,102,34,4,0
N00000354,133,93,37,2,1
N00000355,154,102,47,5,0
N00000356,146,84,54,7,1
N00000357,452,261,171,13,7
N00000358,140,82,53,5,0
N00000359,389,273,102,7,7
N00000360,130,78,49,2,1
N00000361,148,105,40,3,0
N00000362,126,76,46,4,0
N00000363,150,96,51,3,0
N00000364,150,88,57,4,1
N00000365,86,50,33,3,0
N00000366,187,126,55,4,2
N00000367,143,96,43,2,2
N00000368,170,121,46,3,0
N00000369,141,99,38,3,1
N00000370,172,115,52,5,0
N00000371,141,93,46,2,0
N00000372,135,86,46,2,1
N00000373,178,140,38,0,0
N00000374,132,91,41,0,0
N00000375,134,116,18,0,0
N00000376,116,90,25,1,0
N00000377,119,95,22,2,0
N00000378,118,86,27,4,1
N00000379,164,110,52,2,0
N00000380,168,104,61,3,0
N00000381,333,201,123,7,2
N00000382,183,126,55,1,1
N00000383,144,86,57,1,0
N00000384,145,84,57,3,1
N00000385,135,90,44,1,0
N00000386,125,85,38,2,0
N00000387,106,78,26,2,0
N00000388,603,385,203,12,3
N00000389,156,112,43,1,0
N00000390,321,228,90,3,0
N00000391,173,133,39,1,0
N00000392,518,372,141,5,0
N00000393,178,138,38,2,0
N00000394,141,107,33,0,1
N00000395,142,105,36,1,0
N00000396,134,105,27,2,0
N00000397,189,148,41,0,0
N00000398,165,122,41,2,0
N00000399,130,100,30,0,0
N00000400,112,86,23,2,1
N00000401,117,75,39,3,0
N00000402,123,100,20,3,0
N00000403,208,145,61,2,0
N00000404,121,85,32,3,1
N00000405,105,76,26,3,0
N00000406,121,80,37,3,1
N00000407,344,210,127,6,1
N00000408,146,92,51,3,0
N00000409,143,105,36,1,1
N00000410,136,101,34,1,0
N00000411,128,87,36,5,0
N00000412,138,93,40,3,2
N00000413,131,82,45,3,1
N00000414,125,89,32,4,0
N00000415,162,114,44,4,0
N00000416,133,94,36,3,0
N00000417,187,129,57,0,1
N00000418,313,217,93,3,0
N00000419,139,117,21,1,0
N00000420,138,108,30,0,0
N00000421,185,112,72,1,0
N00000422,170,115,52,2,1
N00000423,152,110,41,0,1
N00000424,180,99,74,5,2
N00000425,121,88,29,2,2
N00000426,123,91,32,0,0
N00000427,133,101,30,2,0
N00000428,146,90,54,2,0
N00000429,152,111,38,3,0
N00000430,154,107,45,2,0
N00000431,137,92,44,1,0
N00000432,118,85,32,1,0
N00000433,141,116,24,0,1
N00000434,179,132,46,1,0
N00000435,173,108,62,2,1
N00000436,174,122,51,0,1
N00000437,195,124,70,1,0
N00000438,153,106,46,0,1
N00000439,134,87,46,1,0
N00000440,127,76,47,1,3
N00000441,121,87,32,1,1
N00000442,167,112,55,0,0
N00000443,164,134,27,2,1
N00000444,257,196,50,7,4
N00000445,141,117,24,0,0
N00000446,130,105,23,0,2
N00000447,117,102,15,0,0
N00000448,128,95,30,2,1
N00000449,146,102,41,3,0
N00000450,178,129,46,2,1
N00000451,189,137,51,1,0
N00000452,157,114,42,1,0
N00000453,149,105,43,1,0
N00000454,162,107,52,2,1
N00000455,111,76,33,1,1
N00000456,118,97,21,0,0
N00000457,126,76,49,1,0
N00000458,129,97,32,0,0
N00000459,247,177,67,3,0
N00000460,138,88,44,6,0
N00000461,157,101,55,1,0
N00000462,101,66,33,2,0
N00000463,343,251,88,3,1
N00000464,156,109,46,1,0
N00000465,129,88,40,1,0
N00000466,138,106,31,0,1
N00000467,131,97,33,1,0
N00000468,116,89,26,1,0
N00000469,154,113,40,1,0
N00000470,122,82,40,0,0
N00000471,126,89,35,1,1
N00000472,133,117,14,1,1
N00000473,108,90,18,0,0
N00000474,118,103,11,2,2
N00000475,116,84,29,3,0
N00000476,119,90,27,2,0
N00000477,283,231,51,0,1
N00000478,129,91,37,0,1
N00000479,117,104,13,0,0
N00000480,132,109,23,0,0
N00000481,175,148,27,0,0
N00000482,121,101,20,0,0
N00000483,115,79,35,1,0
N00000484,139,101,35,3,0
N00000485,108,82,26,0,0
N00000486,116,82,34,0,0
N00000487,113,89,23,1,0
N00000488,134,87,47,0,0
N00000489,107,80,27,0,0
N00000490,194,135,58,0,1
N00000491,166,116,49,1,0
N00000492,177,135,42,0,0
N00000493,140,125,15,0,0
N00000494,347,281,65,1,0
N00000495,136,111,23,1,1
N00000496,310,244,65,0,1
N00000497,328,246,79,2,1
N00000498,128,112,16,0,0
N00000499,129,104,23,1,1
N00000500,249,179,66,3,1
N00000501,151,109,40,1,1
N00000502,89,64,25,0,0
N00000503,133,71,56,5,1
N00000504,108,76,30,2,0
N00000505,94,67,24,3,0
N00000506,113,74,37,2,0
N00000507,114,73,35,5,1
N00000508,129,91,36,2,0
N00000509,127,60,58,8,1
N00000510,108,53,51,3,1
N00000511,157,120,36,1,0
N00000512,174,146,26,2,0
N00000513,131,100,29,1,1
N00000514,141,106,33,1,1
N00000515,124,84,38,2,0
N00000516,92,78,12,2,0
N00000517,125,92,33,0,0
N00000518,119,94,24,1,0
N00000519,118,98,20,0,0
N00000520,269,204,64,1,0
N00000521,183,132,49,2,0
N00000522,181,137,42,1,1
N00000523,154,121,32,1,0
N00000524,177,135,42,0,0
N00000525,211,176,33,0,2
N00000526,117,83,31,3,0
N00000527,133,81,44,7,1
N00000528,111,78,28,3,2
N00000529,135,113,21,1,0
N00000530,130,96,30,3,1
N00000531,151,109,38,3,1
N00000532,105,77,26,2,0
N00000533,159,138,21,0,0
N00000534,169,136,33,0,0
N00000535,183,141,42,0,0
N00000536,148,117,30,1,0
N00000537,142,115,25,2,0
N00000538,148,130,16,1,1
N00000539,139,105,33,1,0
N00000540,123,99,23,1,0
N00000541,158,121,36,1,0
N00000542,130,108,21,1,0
N00000543,138,86,47,5,0
N00000544,128,93,34,0,1
N00000545,126,94,32,0,0
N00000546,120,84,32,2,2
N00000547,143,98,43,2,0
N00000548,114,80,30,3,1
N00000549,115,96,17,1,1
N00000550,180,131,47,1,1
N00000551,100,54,44,2,0
N00000552,101,68,31,2,0
N00000553,131,77,48,6,0
N00000554,103,61,38,1,3
N00000555,110,70,37,3,0
N00000556,115,61,48,3,3
N00000557,167,115,49,3,0
N00000558,148,105,43,0,0
N00000559,124,102,20,2,0
N00000560,146,111,32,3,0
N00000561,162,121,40,1,0
N00000562,143,111,30,2,0
N00000563,356,233,114,7,2
N00000564,138,105,31,2,0
N00000565,124,97,24,2,1
N00000566,123,94,24,5,0
N00000567,200,155,40,4,1
N00000568,130,66,62,2,0
N00000569,167,115,47,4,1
N00000570,129,104,25,0,0
N00000571,120,103,15,2,0
N00000572,200,152,48,0,0
N00000573,138,117,21,0,0
N00000574,149,120,28,1,0
N00000575,160,123,35,2,0
N00000576,131,89,39,3,0
N00000577,154,105,46,0,3
N00000578,243,164,77,1,1
N00000579,149,90,56,3,0
N00000580,177,129,46,2,0
N00000581,160,107,51,2,0
N00000582,142,116,24,2,0
N00000583,118,91,27,0,0
N00000584,157,120,36,0,1
N00000585,155,103,51,0,1
N00000586,154,109,45,0,0
N00000587,154,122,30,2,0
N00000588,139,103,33,3,0
N00000589,182,117,60,3,2
N00000590,137,98,38,1,0
N00000591,155,113,42,0,0
N00000592,188,137,51,0,0
N00000593,171,113,57,1,0
N00000594,130,103,25,1,1
N00000595,185,141,43,1,0
N00000596,120,92,25,2,1
N00000597,121,93,26,2,0
N00000598,152,118,34,0,0
N00000599,114,83,29,2,0
N00000600,122,92,27,2,1
N00000601,133,110,22,1,0
N00000602,111,98,13,0,0
N00000603,151,112,39,0,0
N00000604,132,86,45,1,0
N00000605,196,143,51,0,2
N00000606,124,77,46,1,0
N00000607,129,83,44,2,0
N00000608,138,111,27,0,0
N00000609,136,95,39,1,1
N00000610,147,106,41,0,0
N00000611,122,103,18,1,0
N00000612,246,177,61,6,2
N00000613,112,81,30,1,0
N00000614,119,96,22,1,0
N00000615,87,74,13,0,0
N00000616,129,92,36,1,0
N00000617,133,87,43,3,0
N00000618,271,189,76,4,2
N00000619,141,111,28,2,0
N00000620,139,87,51,1,0
N00000621,176,133,39,1,3
N00000622,164,118,42,4,0
N00000623,125,94,30,1,0
N00000624,160,125,32,3,0
N00000625,118,92,25,0,1
N00000626,156,113,41,2,0
N00000627,159,117,39,3,0
N00000628,141,104,33,3,1
N00000629,171,117,48,4,2
N00000630,126,89,34,2,1
N00000631,137,105,30,1,1
N00000632,156,123,32,0,1
N00000633,126,98,28,0,0
N00000634,166,131,33,2,0
N00000635,153,119,33,0,1
N00000636,143,108,35,0,0
N00000637,305,187,114,2,2
N00000638,136,79,53,4,0
N00000639,143,102,38,3,0
N00000640,132,97,29,5,1
N00000641,129,107,21,1,0
N00000642,145,91,51,3,0
N00000643,148,89,54,4,1
N00000644,184,112,63,8,1
N00000645,136,76,60,0,0
N00000646,124,68,53,0,3
N00000647,300,211,84,5,0
N00000648,129,88,38,2,1
N00000649,132,101,28,3,0
N00000650,229,161,67,1,0
N00000651,122,82,35,4,1
N00000652,200,142,58,0,0
N00000653,116,79,36,1,0
N00000654,114,79,32,2,1
N00000655,141,102,38,1,0
N00000656,115,96,19,0,0
N00000657,318,200,112,5,1
N00000658,123,88,35,0,0
N00000659,142,99,42,0,1
N00000660,153,95,54,4,0
N00000661,141,105,33,3,0
N00000662,140,98,39,3,0
N00000663,148,112,36,0,0
N00000664,148,116,30,0,2
N00000665,145,79,62,4,0
N00000666,132,79,49,2,2
N00000667,137,58,72,6,1
N00000668,127,80,42,5,0
N00000669,151,85,58,6,2
N00000670,126,92,32,1,1
N00000671,130,106,22,2,0
N00000672,131,92,39,0,0
N00000673,353,244,105,4,0
N00000674,130,100,30,0,0
N00000675,144,117,27,0,0
N00000676,294,237,52,5,0
N00000677,143,110,31,2,0
N00000678,161,98,56,5,2
N00000679,167,113,54,0,0
N00000680,139,70,65,2,2
N00000681,138,96,39,3,0
N00000682,143,84,56,3,0
N00000683,132,88,43,1,0
N00000684,202,115,76,8,3
N00000685,121,71,45,4,1
N00000686,148,98,47,3,0
N00000687,135,87,47,0,1
N00000688,132,81,49,1,1
N00000689,136,101,32,2,1
N00000690,119,83,33,2,1
N00000691,129,81,44,3,1
N00000692,129,102,27,0,0
N00000693,125,91,32,1,1
N00000694,356,250,98,6,2
N00000695,201,135,64,2,0
N00000696,114,97,15,1,1
N00000697,149,123,25,0,1
N00000698,187,146,39,2,0
N00000699,148,118,29,1,0
N00000700,120,90,28,2,0
N00000701,94,63,30,0,1
N00000702,311,237,68,6,0
N00000703,131,88,41,2,0
N00000704,238,176,59,3,0
N00000705,242,172,68,2,0
N00000706,154,101,51,2,0
N00000707,132,86,44,1,1
N00000708,155,99,52,4,0
N00000709,165,127,34,4,0
N00000710,117,77,37,3,0
N00000711,195,136,54,4,1
N00000712,134,100,30,3,1
N00000713,135,78,53,3,1
N00000714,128,83,40,4,1
N00000715,254,174,78,2,0
N00000716,328,249,76,2,1
N00000717,199,143,56,0,0
N00000718,719,532,183,4,0
N00000719,86,66,20,0,0
N00000720,154,131,21,2,0
N00000721,154,106,47,1,0
N00000722,162,99,59,4,0
N00000723,145,91,50,4,0
N00000724,160,110,47,3,0
N00000725,165,112,51,2,0
N00000726,137,82,52,2,1
N00000727,124,92,30,2,0
N00000728,187,123,60,3,1
N00000729,121,66,51,3,1
N00000730,121,92,28,1,0
N00000731,123,92,28,3,0
N00000732,239,162,73,3,1
N00000733,112,70,41,0,1
N00000734,142,72,66,3,1
N00000735,143,110,30,3,0
N00000736,137,93,43,1,0
N00000737,124,92,31,1,0
N00000738,138,96,40,2,0
N00000739,143,100,43,0,0
N00000740,177,124,51,2,0
N00000741,140,128,12,0,0
N00000742,120,87,31,1,1
N00000743,116,74,41,1,0
N00000744,123,95,28,0,0
N00000745,184,129,52,3,0
N00000746,263,201,59,3,0
N00000747,173,121,49,3,0
N00000748,173,132,40,1,0
N00000749,140,92,48,0,0
N00000750,146,107,39,0,0
N00000751,198,148,48,1,1
N00000752,163,112,49,1,1
N00000753,138,103,34,1,0
N00000754,162,105,55,2,0
N00000755,125,94,29,1,1
N00000756,153,121,31,1,0
N00000757,142,77,64,1,0
N00000758,185,103,80,2,0
N00000759,102,61,40,1,0
N00000760,132,98,33,1,0
N00000761,178,113,64,0,1
N00000762,133,114,19,0,0
N00000763,166,108,53,5,0
N00000764,93,57,33,3,0
N00000765,165,101,61,3,0
N00000766,387,300,87,0,0
N00000767,108,77,29,2,0
N00000768,120,83,37,0,0
N00000769,137,102,35,0,0
N00000770,117,74,43,0,0
N00000771,124,99,24,1,0
N00000772,157,110,44,1,2
N00000773,154,104,49,1,0
N00000774,430,298,124,8,0
N00000775,123,91,31,1,0
N00000776,136,93,38,4,1
N00000777,323,225,93,4,1
N00000778,142,96,44,1,1
N00000779,204,148,51,4,1
N00000780,181,138,43,0,0
N00000781,204,149,52,2,1
N00000782,162,103,57,1,1
N00000783,195,127,63,5,0
N00000784,145,102,42,0,1
N00000785,118,88,30,0,0
N00000786,129,97,31,1,0
N00000787,144,102,42,0,0
N00000788,142,101,38,3,0
N00000789,403,277,119,6,1
N00000790,193,135,58,0,0
N00000791,146,117,29,0,0
N00000792,130,90,40,0,0
N00000793,146,98,47,1,0
N00000794,154,112,37,4,1
N00000795,170,118,51,1,0
N00000796,141,108,31,1,1
N00000797,144,101,43,0,0
N00000798,175,132,37,5,1
N00000799,193,135,57,1,0
N00000800,145,112,32,1,0
N00000801,176,137,39,0,0
N00000802,114,94,19,1,0
N00000803,140,110,27,2,1
N00000804,153,130,23,0,0
N00000805,134,107,27,0,0
N00000806,143,97,44,1,1
N00000807,187,116,70,1,0
N00000808,119,95,20,3,1
N00000809,204,142,60,2,0
N00000810,151,112,35,4,0
N00000811,148,104,42,2,0
N00000812,121,73,44,3,1
N00000813,191,137,51,3,0
N00000814,118,91,27,0,0
N00000815,159,128,30,0,1
N00000816,232,193,38,0,1
N00000817,104,88,15,1,0
N00000818,123,84,38,1,0
N00000819,132,96,34,2,0
N00000820,179,125,50,3,1
N00000821,129,93,34,2,0
N00000822,127,105,21,0,1
N00000823,146,108,37,1,0
N00000824,144,121,21,2,0
N00000825,136,89,45,1,1
N00000826,115,73,37,4,1
N00000827,121,90,30,1,0
N00000828,104,76,24,4,0
N00000829,131,92,37,1,1
N00000830,132,98,32,2,0
N00000831,134,93,38,3,0
N00000832,122,84,33,2,3
N00000833,120,89,30,1,0
N00000834,136,85,49,1,1
N00000835,112,69,39,4,0
N00000836,126,76,45,3,2
N00000837,122,73,45,3,1
N00000838,119,77,42,0,0
N00000839,156,110,44,1,1
N00000840,118,93,24,1,0
N00000841,123,82,36,4,1
N00000842,209,128,74,6,1
N00000843,107,71,35,1,0
N00000844,98,72,22,3,1
N00000845,98,71,24,2,1
N00000846,114,82,30,2,0
N00000847,367,200,151,15,1
N00000848,112,78,34,0,0
N00000849,144,95,47,2,0
N00000850,121,75,42,4,0
N00000851,115,75,38,2,0
N00000852,543,347,181,10,5
N00000853,108,63,36,6,3
N00000854,309,177,117,14,1
N00000855,104,90,12,2,0
N00000856,90,76,13,0,1
N00000857,157,121,35,1,0
N00000858,131,107,24,0,0
N00000859,138,106,30,2,0
N00000860,151,115,36,0,0
N00000861,124,103,20,0,1
N00000862,388,317,67,1,3
N00000863,128,97,29,1,1
N00000864,125,102,21,2,0
N00000865,126,90,33,1,2
N00000866,164,127,34,3,0
N00000867,159,135,22,1,1
N00000868,130,102,28,0,0
N00000869,106,90,13,1,2
N00000870,157,118,35,2,2
N00000871,155,117,37,1,0
N00000872,134,106,26,1,1
N00000873,132,77,50,5,0
N00000874,268,178,85,4,1
N00000875,124,79,41,3,1
N00000876,119,92,25,1,1
N00000877,158,103,53,2,0
N00000878,119,86,32,1,0
N00000879,398,241,143,13,1
N00000880,123,74,44,4,1
N00000881,148,106,36,6,0
N00000882,139,110,28,1,0
N00000883,133,100,28,3,2
N00000884,113,82,31,0,0
N00000885,323,240,78,2,3
N00000886,128,98,28,1,1
N00000887,133,102,30,1,0
N00000888,143,108,33,1,1
N00000889,110,88,19,2,1
N00000890,150,117,32,1,0
N00000891,181,132,47,1,1
N00000892,137,88,46,3,0
N00000893,135,100,32,3,0
N00000894,141,114,24,3,0
N00000895,121,85,32,3,1
N00000896,139,104,31,3,1
N00000897,137,105,31,0,1
N00000898,138,101,36,0,1
N00000899,158,126,31,1,0
N00000900,109,84,20,5,0
N00000901,140,104,36,0,0
N00000902,143,114,28,1,0
N00000903,94,61,25,5,3
N00000904,219,140,70,7,2
N00000905,144,98,45,1,0
N00000906,105,78,25,1,1
N00000907,129,79,45,5,0
N00000908,146,105,36,5,0
N00000909,81,56,24,1,0
N00000910,129,92,35,2,0
N00000911,109,76,32,0,1
N00000912,95,61,27,4,3
N00000913,127,76,47,4,0
N00000914,123,89,33,1,0
N00000915,116,88,26,2,0
N00000916,122,98,22,2,0
N00000917,116,90,25,1,0
N00000918,121,89,30,2,0
N00000919,108,84,22,1,1
N00000920,79,60,17,1,1
N00000921,209,109,97,2,1
N00000922,127,96,31,0,0
N00000923,114,91,21,1,1
N00000924,106,79,25,2,0
N00000925,119,73,44,2,0
N00000926,121,83,35,2,1
N00000927,202,103,75,10,14
