ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC4402NI0001,Count,HOUSEHOLDS,"All categories: Dwelling type, All categories: Tenure"
DC4402NI0002,Count,HOUSEHOLDS,"All categories: Dwelling type, Owner occupied: Owns outright"
DC4402NI0003,Count,HOUSEHOLDS,"All categories: Dwelling type, Owner occupied: Owns with a mortgage or loan"
DC4402NI0004,Count,HOUSEHOLDS,"All categories: Dwelling type, Shared ownership"
DC4402NI0005,Count,HOUSEHOLDS,"All categories: Dwelling type, Social rented: Rented from Northern Ireland Housing Executive"
DC4402NI0006,Count,HOUSEHOLDS,"All categories: Dwelling type, Social rented: Rented from housing association or charitable trust"
DC4402NI0007,Count,HOUSEHOLDS,"All categories: Dwelling type, Private rented: Private landlord or letting agency"
DC4402NI0008,Count,HOUSEHOLDS,"All categories: Dwelling type, Private rented: Employer of a household member"
DC4402NI0009,Count,HOUSEHOLDS,"All categories: Dwelling type, Private rented: Relative or friend of household member"
DC4402NI0010,Count,HOUSEHOLDS,"All categories: Dwelling type, Private rented: Other"
DC4402NI0011,Count,HOUSEHOLDS,"All categories: Dwelling type, Lives rent free"
DC4402NI0012,Count,HOUSEHOLDS,"Unshared dwelling: Total, All categories: Tenure"
DC4402NI0013,Count,HOUSEHOLDS,"Unshared dwelling: Total, Owner occupied: Owns outright"
DC4402NI0014,Count,HOUSEHOLDS,"Unshared dwelling: Total, Owner occupied: Owns with a mortgage or loan"
DC4402NI0015,Count,HOUSEHOLDS,"Unshared dwelling: Total, Shared ownership"
DC4402NI0016,Count,HOUSEHOLDS,"Unshared dwelling: Total, Social rented: Rented from Northern Ireland Housing Executive"
DC4402NI0017,Count,HOUSEHOLDS,"Unshared dwelling: Total, Social rented: Rented from housing association or charitable trust"
DC4402NI0018,Count,HOUSEHOLDS,"Unshared dwelling: Total, Private rented: Private landlord or letting agency"
DC4402NI0019,Count,HOUSEHOLDS,"Unshared dwelling: Total, Private rented: Employer of a household member"
DC4402NI0020,Count,HOUSEHOLDS,"Unshared dwelling: Total, Private rented: Relative or friend of household member"
DC4402NI0021,Count,HOUSEHOLDS,"Unshared dwelling: Total, Private rented: Other"
DC4402NI0022,Count,HOUSEHOLDS,"Unshared dwelling: Total, Lives rent free"
DC4402NI0023,Count,HOUSEHOLDS,"Unshared dwelling: Whole house or bungalow: Total, All categories: Tenure"
DC4402NI0024,Count,HOUSEHOLDS,"Unshared dwelling: Whole house or bungalow: Total, Owner occupied: Owns outright"
DC4402NI0025,Count,HOUSEHOLDS,"Unshared dwelling: Whole house or bungalow: Total, Owner occupied: Owns with a mortgage or loan"
DC4402NI0026,Count,HOUSEHOLDS,"Unshared dwelling: Whole house or bungalow: Total, Shared ownership"
