ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC6202NI0001,Count,PERSONS,"All categories: Religion Brought Up In, All usual residents aged 16 and over"
DC6202NI0002,Count,PERSONS,"All categories: Religion Brought Up In, Voluntary work without pay: Yes"
DC6202NI0003,Count,PERSONS,"All categories: Religion Brought Up In, Voluntary work without pay: No"
DC6202NI0004,Count,PERSONS,"Catholic, All usual residents aged 16 and over"
DC6202NI0005,Count,PERSONS,"Catholic, Voluntary work without pay: Yes"
DC6202NI0006,Count,PERSONS,"Catholic, Voluntary work without pay: No"
DC6202NI0007,Count,PERSONS,"Protestant and Other Christian (including Christian Related), All usual residents aged 16 and over"
DC6202NI0008,Count,PERSONS,"Protestant and Other Christian (including Christian Related), Voluntary work without pay: Yes"
DC6202NI0009,Count,PERSONS,"Protestant and Other Christian (including Christian Related), Voluntary work without pay: No"
DC6202NI0010,Count,PERSONS,"Other religions, All usual residents aged 16 and over"
DC6202NI0011,Count,PERSONS,"Other religions, Voluntary work without pay: Yes"
DC6202NI0012,Count,PERSONS,"Other religions, Voluntary work without pay: No"
DC6202NI0013,Count,PERSONS,"No religion, All usual residents aged 16 and over"
DC6202NI0014,Count,PERSONS,"No religion, Voluntary work without pay: Yes"
DC6202NI0015,Count,PERSONS,"No religion, Voluntary work without pay: No"
