ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC4407NI0001,Count,HOUSEHOLDS,"All categories: Tenure, All categories: Persons per room, All categories: Accommodation type"
DC4407NI0002,Count,HOUSEHOLDS,"All categories: Tenure, All categories: Persons per room, Whole house or bungalow: Detached"
DC4407NI0003,Count,HOUSEHOLDS,"All categories: Tenure, All categories: Persons per room, Whole house or bungalow: Semi-detached"
DC4407NI0004,Count,HOUSEHOLDS,"All categories: Tenure, All categories: Persons per room, Whole house or bungalow: Terraced (including end-terrace)"
DC4407NI0005,Count,HOUSEHOLDS,"All categories: Tenure, All categories: Persons per room, Flat, maisonette or apartment: Purpose-built block of flats or tenement"
DC4407NI0006,Count,HOUSEHOLDS,"All categories: Tenure, All categories: Persons per room, Flat, maisonette or apartment: Part of a converted or shared house (including bedsits)"
DC4407NI0007,Count,HOUSEHOLDS,"All categories: Tenure, All categories: Persons per room, Flat, maisonette or apartment: In a commercial building"
DC4407NI0008,Count,HOUSEHOLDS,"All categories: Tenure, All categories: Persons per room, Caravan or other mobile or temporary structure"
DC4407NI0009,Count,HOUSEHOLDS,"All categories: Tenure, up to 0.5 persons per room, All categories: Accommodation type"
DC4407NI0010,Count,HOUSEHOLDS,"All categories: Tenure, up to 0.5 persons per room, Whole house or bungalow: Detached"
DC4407NI0011,Count,HOUSEHOLDS,"All categories: Tenure, up to 0.5 persons per room, Whole house or bungalow: Semi-detached"
DC4407NI0012,Count,HOUSEHOLDS,"All categories: Tenure, up to 0.5 persons per room, Whole house or bungalow: Terraced (including end-terrace)"
DC4407NI0013,Count,HOUSEHOLDS,"All categories: Tenure, up to 0.5 persons per room, Flat, maisonette or apartment: Purpose-built block of flats or tenement"
DC4407NI0014,Count,HOUSEHOLDS,"All categories: Tenure, up to 0.5 persons per room, Flat, maisonette or apartment: Part of a converted or shared house (including bedsits)"
DC4407NI0015,Count,HOUSEHOLDS,"All categories: Tenure, up to 0.5 persons per room, Flat, maisonette or apartment: In a commercial building"
DC4407NI0016,Count,HOUSEHOLDS,"All categories: Tenure, up to 0.5 persons per room, Caravan or other mobile or temporary structure"
DC4407NI0017,Count,HOUSEHOLDS,"All categories: Tenure, over 0.5 and up to 1.0 persons per room, All categories: Accommodation type"
DC4407NI0018,Count,HOUSEHOLDS,"All categories: Tenure, over 0.5 and up to 1.0 persons per room, Whole house or bungalow: Detached"
DC4407NI0019,Count,HOUSEHOLDS,"All categories: Tenure, over 0.5 and up to 1.0 persons per room, Whole house or bungalow: Semi-detached"
DC4407NI0020,Count,HOUSEHOLDS,"All categories: Tenure, over 0.5 and up to 1.0 persons per room, Whole house or bungalow: Terraced (including end-terrace)"
DC4407NI0021,Count,HOUSEHOLDS,"All categories: Tenure, over 0.5 and up to 1.0 persons per room, Flat, maisonette or apartment: Purpose-built block of flats or tenement"
DC4407NI0022,Count,HOUSEHOLDS,"All categories: Tenure, over 0.5 and up to 1.0 persons per room, Flat, maisonette or apartment: Part of a converted or shared house (including bedsits)"
DC4407NI0023,Count,HOUSEHOLDS,"All categories: Tenure, over 0.5 and up to 1.0 persons per room, Flat, maisonette or apartment: In a commercial building"
DC4407NI0024,Count,HOUSEHOLDS,"All categories: Tenure, over 0.5 and up to 1.0 persons per room, Caravan or other mobile or temporary structure"
DC4407NI0025,Count,HOUSEHOLDS,"All categories: Tenure, over 1.0 and up to 1.5 persons per room, All categories: Accommodation type"
DC4407NI0026,Count,HOUSEHOLDS,"All categories: Tenure, over 1.0 and up to 1.5 persons per room, Whole house or bungalow: Detached"
DC4407NI0027,Count,HOUSEHOLDS,"All categories: Tenure, over 1.0 and up to 1.5 persons per room, Whole house or bungalow: Semi-detached"
DC4407NI0028,Count,HOUSEHOLDS,"All categories: Tenure, over 1.0 and up to 1.5 persons per room, Whole house or bungalow: Terraced (including end-terrace)"
DC4407NI0029,Count,HOUSEHOLDS,"All categories: Tenure, over 1.0 and up to 1.5 persons per room, Flat, maisonette or apartment: Purpose-built block of flats or tenement"
DC4407NI0030,Count,HOUSEHOLDS,"All categories: Tenure, over 1.0 and up to 1.5 persons per room, Flat, maisonette or apartment: Part of a converted or shared house (including bedsits)"
DC4407NI0031,Count,HOUSEHOLDS,"All categories: Tenure, over 1.0 and up to 1.5 persons per room, Flat, maisonette or apartment: In a commercial building"
DC4407NI0032,Count,HOUSEHOLDS,"All categories: Tenure, over 1.0 and up to 1.5 persons per room, Caravan or other mobile or temporary structure"
DC4407NI0033,Count,HOUSEHOLDS,"All categories: Tenure, over 1.5 persons per room, All categories: Accommodation type"
DC4407NI0034,Count,HOUSEHOLDS,"All categories: Tenure, over 1.5 persons per room, Whole house or bungalow: Detached"
DC4407NI0035,Count,HOUSEHOLDS,"All categories: Tenure, over 1.5 persons per room, Whole house or bungalow: Semi-detached"
DC4407NI0036,Count,HOUSEHOLDS,"All categories: Tenure, over 1.5 persons per room, Whole house or bungalow: Terraced (including end-terrace)"
DC4407NI0037,Count,HOUSEHOLDS,"All categories: Tenure, over 1.5 persons per room, Flat, maisonette or apartment: Purpose-built block of flats or tenement"
DC4407NI0038,Count,HOUSEHOLDS,"All categories: Tenure, over 1.5 persons per room, Flat, maisonette or apartment: Part of a converted or shared house (including bedsits)"
DC4407NI0039,Count,HOUSEHOLDS,"All categories: Tenure, over 1.5 persons per room, Flat, maisonette or apartment: In a commercial building"
DC4407NI0040,Count,HOUSEHOLDS,"All categories: Tenure, over 1.5 persons per room, Caravan or other mobile or temporary structure"
DC4407NI0041,Count,HOUSEHOLDS,"Owner occupied, All categories: Persons per room, All categories: Accommodation type"
DC4407NI0042,Count,HOUSEHOLDS,"Owner occupied, All categories: Persons per room, Whole house or bungalow: Detached"
DC4407NI0043,Count,HOUSEHOLDS,"Owner occupied, All categories: Persons per room, Whole house or bungalow: Semi-detached"
DC4407NI0044,Count,HOUSEHOLDS,"Owner occupied, All categories: Persons per room, Whole house or bungalow: Terraced (including end-terrace)"
DC4407NI0045,Count,HOUSEHOLDS,"Owner occupied, All categories: Persons per room, Flat, maisonette or apartment: Purpose-built block of flats or tenement"
DC4407NI0046,Count,HOUSEHOLDS,"Owner occupied, All categories: Persons per room, Flat, maisonette or apartment: Part of a converted or shared house (including bedsits)"
DC4407NI0047,Count,HOUSEHOLDS,"Owner occupied, All categories: Persons per room, Flat, maisonette or apartment: In a commercial building"
DC4407NI0048,Count,HOUSEHOLDS,"Owner occupied, All categories: Persons per room, Caravan or other mobile or temporary structure"
DC4407NI0049,Count,HOUSEHOLDS,"Owner occupied, up to 0.5 persons per room, All categories: Accommodation type"
DC4407NI0050,Count,HOUSEHOLDS,"Owner occupied, up to 0.5 persons per room, Whole house or bungalow: Detached"
DC4407NI0051,Count,HOUSEHOLDS,"Owner occupied, up to 0.5 persons per room, Whole house or bungalow: Semi-detached"
DC4407NI0052,Count,HOUSEHOLDS,"Owner occupied, up to 0.5 persons per room, Whole house or bungalow: Terraced (including end-terrace)"
DC4407NI0053,Count,HOUSEHOLDS,"Owner occupied, up to 0.5 persons per room, Flat, maisonette or apartment: Purpose-built block of flats or tenement"
DC4407NI0054,Count,HOUSEHOLDS,"Owner occupied, up to 0.5 persons per room, Flat, maisonette or apartment: Part of a converted or shared house (including bedsits)"
DC4407NI0055,Count,HOUSEHOLDS,"Owner occupied, up to 0.5 persons per room, Flat, maisonette or apartment: In a commercial building"
DC4407NI0056,Count,HOUSEHOLDS,"Owner occupied, up to 0.5 persons per room, Caravan or other mobile or temporary structure"
DC4407NI0057,Count,HOUSEHOLDS,"Owner occupied, over 0.5 and up to 1.0 persons per room, All categories: Accommodation type"
DC4407NI0058,Count,HOUSEHOLDS,"Owner occupied, over 0.5 and up to 1.0 persons per room, Whole house or bungalow: Detached"
DC4407NI0059,Count,HOUSEHOLDS,"Owner occupied, over 0.5 and up to 1.0 persons per room, Whole house or bungalow: Semi-detached"
DC4407NI0060,Count,HOUSEHOLDS,"Owner occupied, over 0.5 and up to 1.0 persons per room, Whole house or bungalow: Terraced (including end-terrace)"
DC4407NI0061,Count,HOUSEHOLDS,"Owner occupied, over 0.5 and up to 1.0 persons per room, Flat, maisonette or apartment: Purpose-built block of flats or tenement"
DC4407NI0062,Count,HOUSEHOLDS,"Owner occupied, over 0.5 and up to 1.0 persons per room, Flat, maisonette or apartment: Part of a converted or shared house (including bedsits)"
DC4407NI0063,Count,HOUSEHOLDS,"Owner occupied, over 0.5 and up to 1.0 persons per room, Flat, maisonette or apartment: In a commercial building"
DC4407NI0064,Count,HOUSEHOLDS,"Owner occupied, over 0.5 and up to 1.0 persons per room, Caravan or other mobile or temporary structure"
DC4407NI0065,Count,HOUSEHOLDS,"Owner occupied, over 1.0 and up to 1.5 persons per room, All categories: Accommodation type"
DC4407NI0066,Count,HOUSEHOLDS,"Owner occupied, over 1.0 and up to 1.5 persons per room, Whole house or bungalow: Detached"
DC4407NI0067,Count,HOUSEHOLDS,"Owner occupied, over 1.0 and up to 1.5 persons per room, Whole house or bungalow: Semi-detached"
DC4407NI0068,Count,HOUSEHOLDS,"Owner occupied, over 1.0 and up to 1.5 persons per room, Whole house or bungalow: Terraced (including end-terrace)"
DC4407NI0069,Count,HOUSEHOLDS,"Owner occupied, over 1.0 and up to 1.5 persons per room, Flat, maisonette or apartment: Purpose-built block of flats or tenement"
DC4407NI0070,Count,HOUSEHOLDS,"Owner occupied, over 1.0 and up to 1.5 persons per room, Flat, maisonette or apartment: Part of a converted or shared house (including bedsits)"
DC4407NI0071,Count,HOUSEHOLDS,"Owner occupied, over 1.0 and up to 1.5 persons per room, Flat, maisonette or apartment: In a commercial building"
DC4407NI0072,Count,HOUSEHOLDS,"Owner occupied, over 1.0 and up to 1.5 persons per room, Caravan or other mobile or temporary structure"
DC4407NI0073,Count,HOUSEHOLDS,"Owner occupied, over 1.5 persons per room, All categories: Accommodation type"
DC4407NI0074,Count,HOUSEHOLDS,"Owner occupied, over 1.5 persons per room, Whole house or bungalow: Detached"
DC4407NI0075,Count,HOUSEHOLDS,"Owner occupied, over 1.5 persons per room, Whole house or bungalow: Semi-detached"
DC4407NI0076,Count,HOUSEHOLDS,"Owner occupied, over 1.5 persons per room, Whole house or bungalow: Terraced (including end-terrace)"
DC4407NI0077,Count,HOUSEHOLDS,"Owner occupied, over 1.5 persons per room, Flat, maisonette or apartment: Purpose-built block of flats or tenement"
DC4407NI0078,Count,HOUSEHOLDS,"Owner occupied, over 1.5 persons per room, Flat, maisonette or apartment: Part of a converted or shared house (including bedsits)"
DC4407NI0079,Count,HOUSEHOLDS,"Owner occupied, over 1.5 persons per room, Flat, maisonette or apartment: In a commercial building"
DC4407NI0080,Count,HOUSEHOLDS,"Owner occupied, over 1.5 persons per room, Caravan or other mobile or temporary structure"
DC4407NI0081,Count,HOUSEHOLDS,"Rented from Northern Ireland Housing Executive, All categories: Persons per room, All categories: Accommodation type"
DC4407NI0082,Count,HOUSEHOLDS,"Rented from Northern Ireland Housing Executive, All categories: Persons per room, Whole house or bungalow: Detached"
DC4407NI0083,Count,HOUSEHOLDS,"Rented from Northern Ireland Housing Executive, All categories: Persons per room, Whole house or bungalow: Semi-detached"
DC4407NI0084,Count,HOUSEHOLDS,"Rented from Northern Ireland Housing Executive, All categories: Persons per room, Whole house or bungalow: Terraced (including end-terrace)"
DC4407NI0085,Count,HOUSEHOLDS,"Rented from Northern Ireland Housing Executive, All categories: Persons per room, Flat, maisonette or apartment: Purpose-built block of flats or tenement"
DC4407NI0086,Count,HOUSEHOLDS,"Rented from Northern Ireland Housing Executive, All categories: Persons per room, Flat, maisonette or apartment: Part of a converted or shared house (including bedsits)"
DC4407NI0087,Count,HOUSEHOLDS,"Rented from Northern Ireland Housing Executive, All categories: Persons per room, Flat, maisonette or apartment: In a commercial building"
DC4407NI0088,Count,HOUSEHOLDS,"Rented from Northern Ireland Housing Executive, All categories: Persons per room, Caravan or other mobile or temporary structure"
DC4407NI0089,Count,HOUSEHOLDS,"Rented from Northern Ireland Housing Executive, up to 0.5 persons per room, All categories: Accommodation type"
DC4407NI0090,Count,HOUSEHOLDS,"Rented from Northern Ireland Housing Executive, up to 0.5 persons per room, Whole house or bungalow: Detached"
DC4407NI0091,Count,HOUSEHOLDS,"Rented from Northern Ireland Housing Executive, up to 0.5 persons per room, Whole house or bungalow: Semi-detached"
DC4407NI0092,Count,HOUSEHOLDS,"Rented from Northern Ireland Housing Executive, up to 0.5 persons per room, Whole house or bungalow: Terraced (including end-terrace)"
DC4407NI0093,Count,HOUSEHOLDS,"Rented from Northern Ireland Housing Executive, up to 0.5 persons per room, Flat, maisonette or apartment: Purpose-built block of flats or tenement"
DC4407NI0094,Count,HOUSEHOLDS,"Rented from Northern Ireland Housing Executive, up to 0.5 persons per room, Flat, maisonette or apartment: Part of a converted or shared house (including bedsits)"
DC4407NI0095,Count,HOUSEHOLDS,"Rented from Northern Ireland Housing Executive, up to 0.5 persons per room, Flat, maisonette or apartment: In a commercial building"
