ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC4403NI0001,Count,PERSONS,"All categories: Dwelling type, All categories: Tenure"
DC4403NI0002,Count,PERSONS,"All categories: Dwelling type, Owner occupied: Owns outright"
DC4403NI0003,Count,PERSONS,"All categories: Dwelling type, Owner occupied: Owns with a mortgage or loan"
DC4403NI0004,Count,PERSONS,"All categories: Dwelling type, Shared ownership"
DC4403NI0005,Count,PERSONS,"All categories: Dwelling type, Social rented: Rented from Northern Ireland Housing Executive"
DC4403NI0006,Count,PERSONS,"All categories: Dwelling type, Social rented: Rented from housing association or charitable trust"
DC4403NI0007,Count,PERSONS,"All categories: Dwelling type, Private rented: Private landlord or letting agency"
DC4403NI0008,Count,PERSONS,"All categories: Dwelling type, Private rented: Employer of a household member"
DC4403NI0009,Count,PERSONS,"All categories: Dwelling type, Private rented: Relative or friend of household member"
DC4403NI0010,Count,PERSONS,"All categories: Dwelling type, Private rented: Other"
DC4403NI0011,Count,PERSONS,"All categories: Dwelling type, Lives rent free"
DC4403NI0012,Count,PERSONS,"Unshared dwelling: Total, All categories: Tenure"
DC4403NI0013,Count,PERSONS,"Unshared dwelling: Total, Owner occupied: Owns outright"
DC4403NI0014,Count,PERSONS,"Unshared dwelling: Total, Owner occupied: Owns with a mortgage or loan"
DC4403NI0015,Count,PERSONS,"Unshared dwelling: Total, Shared ownership"
DC4403NI0016,Count,PERSONS,"Unshared dwelling: Total, Social rented: Rented from Northern Ireland Housing Executive"
DC4403NI0017,Count,PERSONS,"Unshared dwelling: Total, Social rented: Rented from housing association or charitable trust"
DC4403NI0018,Count,PERSONS,"Unshared dwelling: Total, Private rented: Private landlord or letting agency"
DC4403NI0019,Count,PERSONS,"Unshared dwelling: Total, Private rented: Employer of a household member"
DC4403NI0020,Count,PERSONS,"Unshared dwelling: Total, Private rented: Relative or friend of household member"
DC4403NI0021,Count,PERSONS,"Unshared dwelling: Total, Private rented: Other"
DC4403NI0022,Count,PERSONS,"Unshared dwelling: Total, Lives rent free"
DC4403NI0023,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Total, All categories: Tenure"
DC4403NI0024,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Total, Owner occupied: Owns outright"
DC4403NI0025,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Total, Owner occupied: Owns with a mortgage or loan"
DC4403NI0026,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Total, Shared ownership"
DC4403NI0027,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Total, Social rented: Rented from Northern Ireland Housing Executive"
DC4403NI0028,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Total, Social rented: Rented from housing association or charitable trust"
DC4403NI0029,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Total, Private rented: Private landlord or letting agency"
DC4403NI0030,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Total, Private rented: Employer of a household member"
DC4403NI0031,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Total, Private rented: Relative or friend of household member"
DC4403NI0032,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Total, Private rented: Other"
DC4403NI0033,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Total, Lives rent free"
DC4403NI0034,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Detached, All categories: Tenure"
DC4403NI0035,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Detached, Owner occupied: Owns outright"
DC4403NI0036,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Detached, Owner occupied: Owns with a mortgage or loan"
DC4403NI0037,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Detached, Shared ownership"
DC4403NI0038,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Detached, Social rented: Rented from Northern Ireland Housing Executive"
DC4403NI0039,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Detached, Social rented: Rented from housing association or charitable trust"
DC4403NI0040,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Detached, Private rented: Private landlord or letting agency"
DC4403NI0041,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Detached, Private rented: Employer of a household member"
DC4403NI0042,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Detached, Private rented: Relative or friend of household member"
DC4403NI0043,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Detached, Private rented: Other"
DC4403NI0044,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Detached, Lives rent free"
DC4403NI0045,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Semi-detached, All categories: Tenure"
DC4403NI0046,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Semi-detached, Owner occupied: Owns outright"
DC4403NI0047,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Semi-detached, Owner occupied: Owns with a mortgage or loan"
DC4403NI0048,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Semi-detached, Shared ownership"
DC4403NI0049,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Semi-detached, Social rented: Rented from Northern Ireland Housing Executive"
DC4403NI0050,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Semi-detached, Social rented: Rented from housing association or charitable trust"
DC4403NI0051,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Semi-detached, Private rented: Private landlord or letting agency"
DC4403NI0052,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Semi-detached, Private rented: Employer of a household member"
DC4403NI0053,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Semi-detached, Private rented: Relative or friend of household member"
DC4403NI0054,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Semi-detached, Private rented: Other"
DC4403NI0055,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Semi-detached, Lives rent free"
DC4403NI0056,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Terraced house (including end terrace), All categories: Tenure"
DC4403NI0057,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Terraced house (including end terrace), Owner occupied: Owns outright"
DC4403NI0058,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Terraced house (including end terrace), Owner occupied: Owns with a mortgage or loan"
DC4403NI0059,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Terraced house (including end terrace), Shared ownership"
DC4403NI0060,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Terraced house (including end terrace), Social rented: Rented from Northern Ireland Housing Executive"
DC4403NI0061,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Terraced house (including end terrace), Social rented: Rented from housing association or charitable trust"
DC4403NI0062,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Terraced house (including end terrace), Private rented: Private landlord or letting agency"
DC4403NI0063,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Terraced house (including end terrace), Private rented: Employer of a household member"
DC4403NI0064,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Terraced house (including end terrace), Private rented: Relative or friend of household member"
DC4403NI0065,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Terraced house (including end terrace), Private rented: Other"
DC4403NI0066,Count,PERSONS,"Unshared dwelling: Whole house or bungalow: Terraced house (including end terrace), Lives rent free"
DC4403NI0067,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Total, All categories: Tenure"
DC4403NI0068,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Total, Owner occupied: Owns outright"
DC4403NI0069,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Total, Owner occupied: Owns with a mortgage or loan"
DC4403NI0070,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Total, Shared ownership"
DC4403NI0071,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Total, Social rented: Rented from Northern Ireland Housing Executive"
DC4403NI0072,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Total, Social rented: Rented from housing association or charitable trust"
DC4403NI0073,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Total, Private rented: Private landlord or letting agency"
DC4403NI0074,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Total, Private rented: Employer of a household member"
DC4403NI0075,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Total, Private rented: Relative or friend of household member"
DC4403NI0076,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Total, Private rented: Other"
DC4403NI0077,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Total, Lives rent free"
DC4403NI0078,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Purpose-built block of flats or tenement, All categories: Tenure"
DC4403NI0079,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Purpose-built block of flats or tenement, Owner occupied: Owns outright"
DC4403NI0080,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Purpose-built block of flats or tenement, Owner occupied: Owns with a mortgage or loan"
DC4403NI0081,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Purpose-built block of flats or tenement, Shared ownership"
DC4403NI0082,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Purpose-built block of flats or tenement, Social rented: Rented from Northern Ireland Housing Executive"
DC4403NI0083,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Purpose-built block of flats or tenement, Social rented: Rented from housing association or charitable trust"
DC4403NI0084,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Purpose-built block of flats or tenement, Private rented: Private landlord or letting agency"
DC4403NI0085,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Purpose-built block of flats or tenement, Private rented: Employer of a household member"
DC4403NI0086,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Purpose-built block of flats or tenement, Private rented: Relative or friend of household member"
DC4403NI0087,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Purpose-built block of flats or tenement, Private rented: Other"
DC4403NI0088,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Purpose-built block of flats or tenement, Lives rent free"
DC4403NI0089,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Part of a converted or shared house (includes bed-sits), All categories: Tenure"
DC4403NI0090,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Part of a converted or shared house (includes bed-sits), Owner occupied: Owns outright"
DC4403NI0091,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Part of a converted or shared house (includes bed-sits), Owner occupied: Owns with a mortgage or loan"
DC4403NI0092,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Part of a converted or shared house (includes bed-sits), Shared ownership"
DC4403NI0093,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Part of a converted or shared house (includes bed-sits), Social rented: Rented from Northern Ireland Housing Executive"
DC4403NI0094,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Part of a converted or shared house (includes bed-sits), Social rented: Rented from housing association or charitable trust"
DC4403NI0095,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Part of a converted or shared house (includes bed-sits), Private rented: Private landlord or letting agency"
DC4403NI0096,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Part of a converted or shared house (includes bed-sits), Private rented: Employer of a household member"
DC4403NI0097,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Part of a converted or shared house (includes bed-sits), Private rented: Relative or friend of household member"
DC4403NI0098,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Part of a converted or shared house (includes bed-sits), Private rented: Other"
DC4403NI0099,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: Part of a converted or shared house (includes bed-sits), Lives rent free"
DC4403NI0100,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: In a commercial building, All categories: Tenure"
DC4403NI0101,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: In a commercial building, Owner occupied: Owns outright"
DC4403NI0102,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: In a commercial building, Owner occupied: Owns with a mortgage or loan"
DC4403NI0103,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: In a commercial building, Shared ownership"
DC4403NI0104,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: In a commercial building, Social rented: Rented from Northern Ireland Housing Executive"
DC4403NI0105,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: In a commercial building, Social rented: Rented from housing association or charitable trust"
DC4403NI0106,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: In a commercial building, Private rented: Private landlord or letting agency"
DC4403NI0107,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: In a commercial building, Private rented: Employer of a household member"
DC4403NI0108,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: In a commercial building, Private rented: Relative or friend of household member"
DC4403NI0109,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: In a commercial building, Private rented: Other"
DC4403NI0110,Count,PERSONS,"Unshared dwelling: Flat, maisonette, or apartment: In a commercial building, Lives rent free"
DC4403NI0111,Count,PERSONS,"Unshared dwelling: Caravan or other mobile or temporary structure, All categories: Tenure"
DC4403NI0112,Count,PERSONS,"Unshared dwelling: Caravan or other mobile or temporary structure, Owner occupied: Owns outright"
DC4403NI0113,Count,PERSONS,"Unshared dwelling: Caravan or other mobile or temporary structure, Owner occupied: Owns with a mortgage or loan"
DC4403NI0114,Count,PERSONS,"Unshared dwelling: Caravan or other mobile or temporary structure, Shared ownership"
DC4403NI0115,Count,PERSONS,"Unshared dwelling: Caravan or other mobile or temporary structure, Social rented: Rented from Northern Ireland Housing Executive"
DC4403NI0116,Count,PERSONS,"Unshared dwelling: Caravan or other mobile or temporary structure, Social rented: Rented from housing association or charitable trust"
DC4403NI0117,Count,PERSONS,"Unshared dwelling: Caravan or other mobile or temporary structure, Private rented: Private landlord or letting agency"
DC4403NI0118,Count,PERSONS,"Unshared dwelling: Caravan or other mobile or temporary structure, Private rented: Employer of a household member"
DC4403NI0119,Count,PERSONS,"Unshared dwelling: Caravan or other mobile or temporary structure, Private rented: Relative or friend of household member"
DC4403NI0120,Count,PERSONS,"Unshared dwelling: Caravan or other mobile or temporary structure, Private rented: Other"
DC4403NI0121,Count,PERSONS,"Unshared dwelling: Caravan or other mobile or temporary structure, Lives rent free"
DC4403NI0122,Count,PERSONS,"Shared dwelling, All categories: Tenure"
DC4403NI0123,Count,PERSONS,"Shared dwelling, Owner occupied: Owns outright"
DC4403NI0124,Count,PERSONS,"Shared dwelling, Owner occupied: Owns with a mortgage or loan"
DC4403NI0125,Count,PERSONS,"Shared dwelling, Shared ownership"
DC4403NI0126,Count,PERSONS,"Shared dwelling, Social rented: Rented from Northern Ireland Housing Executive"
DC4403NI0127,Count,PERSONS,"Shared dwelling, Social rented: Rented from housing association or charitable trust"
DC4403NI0128,Count,PERSONS,"Shared dwelling, Private rented: Private landlord or letting agency"
DC4403NI0129,Count,PERSONS,"Shared dwelling, Private rented: Employer of a household member"
DC4403NI0130,Count,PERSONS,"Shared dwelling, Private rented: Relative or friend of household member"
DC4403NI0131,Count,PERSONS,"Shared dwelling, Private rented: Other"
DC4403NI0132,Count,PERSONS,"Shared dwelling, Lives rent free"
