GeographyCode,DC2250NI0001,DC2250NI0002,DC2250NI0003,DC2250NI0004,DC2250NI0005,DC2250NI0006,DC2250NI0007,DC2250NI0008,DC2250NI0009,DC2250NI0010,DC2250NI0011,DC2250NI0012,DC2250NI0013,DC2250NI0014,DC2250NI0015,DC2250NI0016,DC2250NI0017,DC2250NI0018,DC2250NI0019,DC2250NI0020,DC2250NI0021,DC2250NI0022,DC2250NI0023,DC2250NI0024,DC2250NI0025,DC2250NI0026,DC2250NI0027,DC2250NI0028,DC2250NI0029,DC2250NI0030,DC2250NI0031,DC2250NI0032,DC2250NI0033,DC2250NI0034,DC2250NI0035,DC2250NI0036,DC2250NI0037,DC2250NI0038,DC2250NI0039,DC2250NI0040,DC2250NI0041,DC2250NI0042,DC2250NI0043,DC2250NI0044,DC2250NI0045
95EE04W1,1993,769,1141,6,77,518,165,336,2,15,1491,621,806,4,60,1237,388,787,4,58,251,231,18,0,2,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,10,3,5,0,2
95EE05W1,1509,157,1263,12,77,351,41,290,4,16,1171,118,984,8,61,1090,84,946,7,53,63,28,32,1,2,0,0,0,0,0,0,0,0,0,0,18,6,6,0,6,2,0,2,0,0
95EE06W1,2278,1875,373,5,25,601,502,94,0,5,1720,1413,282,5,20,934,647,268,4,15,731,714,11,1,5,45,42,3,0,0,6,6,0,0,0,4,4,0,0,0,2,2,0,0,0
95EE07W1,1798,299,1371,18,110,555,87,422,3,43,1250,215,952,14,69,1171,166,928,14,63,75,46,24,0,5,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
95EE08W1,1719,278,1323,21,97,385,58,308,1,18,1361,230,1029,16,86,1233,156,993,16,68,99,52,36,0,11,18,16,0,0,2,0,0,0,0,0,11,6,0,0,5,5,0,1,4,0
95EE09W1,1890,662,1131,10,87,553,181,346,3,23,1358,494,793,7,64,1067,256,750,7,54,276,233,38,0,5,5,5,0,0,0,0,0,0,0,0,10,0,5,0,5,7,0,7,0,0
95EE10W1,1797,1069,677,11,40,462,237,221,1,3,1344,844,456,10,34,842,374,438,9,21,428,402,14,1,11,60,60,0,0,0,0,0,0,0,0,14,8,4,0,2,16,10,2,0,4
95EE11W1,1677,589,1015,11,62,462,173,263,3,23,1225,424,755,7,39,1014,246,729,7,32,207,176,26,0,5,2,2,0,0,0,0,0,0,0,0,2,0,0,0,2,3,1,1,1,0
95EE12W1,2507,327,2015,12,153,664,81,519,2,62,1857,257,1500,10,90,1742,179,1472,10,81,65,36,27,0,2,38,38,0,0,0,0,0,0,0,0,12,4,1,0,7,3,0,2,0,1
95EE13W1,1529,349,1088,15,77,462,129,296,6,31,1075,223,799,6,47,970,172,751,6,41,90,42,42,0,6,8,8,0,0,0,0,0,0,0,0,7,1,6,0,0,12,1,5,3,3
95EE14W1,2684,394,2100,25,165,686,113,519,7,47,2009,285,1591,15,118,1871,221,1520,15,115,127,54,70,0,3,10,10,0,0,0,0,0,0,0,0,1,0,1,0,0,17,0,12,3,2
95EE15W1,1728,362,1257,12,97,482,77,365,1,39,1266,297,899,11,59,1115,195,862,11,47,140,102,32,0,6,1,0,0,0,1,0,0,0,0,0,10,0,5,0,5,4,3,0,0,1
95EE16W1,2126,605,1422,12,87,606,168,403,4,31,1531,440,1027,8,56,1305,244,1000,6,55,220,194,23,2,1,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,4,2,2,0,0
95FF01S1,2129,565,1405,21,138,264,64,169,1,30,1889,514,1251,18,106,1656,340,1203,16,97,214,157,48,2,7,10,10,0,0,0,3,3,0,0,0,6,4,0,0,2,15,3,5,3,4
95FF01S2,2667,908,1573,23,163,281,75,171,1,34,2444,869,1426,19,130,1917,461,1328,17,111,466,358,93,2,13,40,39,0,0,1,6,6,0,0,0,15,5,5,0,5,29,5,17,4,3
95FF02W1,2817,1593,1130,7,87,728,385,321,1,21,2114,1232,812,5,65,1449,609,782,5,53,626,591,30,0,5,35,30,0,0,5,1,1,0,0,0,3,1,0,0,2,10,4,2,3,1
95FF03W1,3006,1156,1645,20,185,559,215,285,4,55,2476,959,1373,14,130,2052,613,1317,12,110,368,306,47,2,13,40,36,1,0,3,0,0,0,0,0,16,4,8,0,4,22,6,7,6,3
95FF04W1,2629,988,1528,16,97,533,204,306,3,20,2136,799,1247,13,77,1694,443,1173,10,68,433,352,73,3,5,1,0,0,0,1,4,4,0,0,0,4,0,1,0,3,12,5,4,3,0
95FF05W1,2563,469,1894,29,171,550,99,405,4,42,2043,374,1517,23,129,1796,230,1422,23,121,193,94,91,0,8,20,19,1,0,0,29,29,0,0,0,5,2,3,0,0,18,6,8,2,2
95FF06S1,2036,309,1536,18,173,383,64,282,5,32,1661,244,1263,11,143,1507,157,1213,11,126,111,58,48,0,5,20,13,0,0,7,17,14,1,0,2,6,2,1,0,3,16,6,8,2,0
95FF06S2,2080,278,1635,19,148,301,46,223,3,29,1796,244,1421,12,119,1650,155,1373,9,113,137,83,48,3,3,1,1,0,0,0,2,2,0,0,0,6,3,0,0,3,25,5,11,5,4
95FF07W1,2769,1345,1254,14,156,635,298,276,1,60,2147,1061,976,13,97,1708,691,920,11,86,406,340,54,2,10,22,22,0,0,0,0,0,0,0,0,11,8,2,0,1,27,15,11,1,0
95FF08W1,2364,649,1583,16,116,421,108,281,2,30,1956,552,1306,14,84,1703,368,1245,12,78,235,172,58,2,3,11,11,0,0,0,1,0,1,0,0,6,1,2,0,3,18,6,9,0,3
95FF09W1,2522,992,1376,22,132,547,200,315,5,27,1989,804,1068,11,106,1623,503,1015,8,97,338,282,47,3,6,4,4,0,0,0,6,5,0,0,1,18,10,6,0,2,17,8,2,7,0
95FF10W1,3473,482,2758,23,210,659,92,521,1,45,2865,404,2274,25,162,2601,241,2190,18,152,251,156,80,6,9,1,1,0,0,0,2,1,0,1,0,10,5,4,0,1,22,3,11,3,5
95FF11W1,2582,769,1682,26,105,624,194,412,2,16,1968,582,1269,25,92,1634,309,1227,22,76,324,266,42,3,13,6,5,0,0,1,0,0,0,0,0,4,2,0,0,2,21,8,12,1,0
95FF12W1,2724,1460,1142,22,100,459,270,170,2,17,2309,1223,985,18,83,1744,732,930,18,64,555,486,54,0,15,1,1,0,0,0,2,2,0,0,0,7,2,1,0,4,19,5,8,2,4
95FF13W1,2708,949,1643,17,99,472,159,298,0,15,2285,812,1371,18,84,1826,443,1307,14,62,438,359,60,4,15,8,7,0,0,1,0,0,0,0,0,13,3,4,0,6,19,7,9,1,2
95FF14W1,2432,351,1947,22,112,409,87,304,0,18,2070,275,1676,23,96,1903,196,1597,21,89,156,74,76,2,4,0,0,0,0,0,4,4,0,0,0,7,1,3,0,3,17,2,12,1,2
95FF15W1,2740,1056,1557,19,108,808,254,522,5,27,1957,816,1050,13,78,1509,439,993,11,66,367,306,49,2,10,62,62,0,0,0,10,6,4,0,0,9,3,4,0,2,10,1,5,1,3
95FF16W1,2374,544,1705,11,114,413,89,303,2,19,1994,464,1424,9,97,1759,302,1362,7,88,220,155,58,1,6,3,1,0,0,2,3,3,0,0,0,9,3,4,1,1,20,7,12,0,1
95FF17W1,1724,616,986,16,106,427,121,271,5,30,1309,503,720,11,75,1102,344,685,9,64,176,137,31,2,6,20,18,1,0,1,4,3,0,0,1,7,1,3,0,3,12,7,4,0,1
95GG01S1,1768,1680,68,4,16,253,242,8,0,3,1586,1507,62,4,13,652,584,57,3,8,930,922,5,1,2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,6,5,0,0,1
95GG01S2,1523,1443,55,1,24,301,281,14,0,6,1242,1186,38,0,18,497,451,33,0,13,742,732,5,0,5,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,7,3,3,1,0
95GG01S3,1616,1516,53,8,39,284,269,8,0,7,1352,1268,46,6,32,495,437,40,5,13,852,829,5,1,17,2,2,0,0,0,0,0,0,0,0,3,0,1,0,2,6,2,1,3,0
95GG02S1,1745,1621,104,5,15,418,399,18,0,1,1364,1256,92,3,13,773,679,82,3,9,591,577,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,2,1
95GG02S2,2018,1848,108,5,57,528,500,18,1,9,1525,1379,91,5,50,899,775,84,4,36,618,599,7,1,11,4,4,0,0,0,0,0,0,0,0,4,1,0,0,3,12,6,2,1,3
95GG02S3,2224,2089,94,5,36,586,558,14,2,12,1662,1557,78,3,24,889,799,71,2,17,755,742,7,1,5,11,11,0,0,0,0,0,0,0,0,7,5,0,0,2,10,7,3,0,0
95GG03S1,2003,415,1319,36,233,218,39,139,3,37,1802,365,1218,27,192,1545,225,1131,23,166,225,122,82,4,17,11,10,0,0,1,0,0,0,0,0,21,8,5,0,8,66,27,21,10,8
95GG03S2,1833,308,1255,46,224,176,24,121,1,30,1679,272,1168,40,199,1452,160,1082,31,179,205,101,82,5,17,10,7,0,3,0,2,0,2,0,0,10,4,2,1,3,56,20,21,6,9
95GG03S3,2103,301,1474,31,297,276,16,199,5,56,1797,272,1281,20,224,1546,138,1194,20,194,203,100,84,0,19,30,27,0,0,3,1,0,1,0,0,17,7,2,0,8,94,22,35,7,30
95GG04S1,1708,1063,534,38,73,336,213,114,0,9,1359,869,423,5,62,865,411,402,4,48,472,446,15,1,10,7,5,0,0,2,3,3,0,0,0,12,4,6,0,2,51,7,6,33,5
95GG04S2,1564,1225,295,6,38,364,281,71,0,12,1214,959,224,5,26,707,473,210,4,20,492,475,13,1,3,6,6,0,0,0,0,0,0,0,0,9,5,1,0,3,4,1,2,1,0
95GG04S3,1636,234,1191,25,186,386,35,306,3,42,1248,197,895,19,137,1051,75,854,15,107,113,68,33,2,10,58,46,0,2,10,1,0,1,0,0,25,8,7,0,10,36,8,11,3,14
95GG05S1,1813,1207,385,45,176,257,129,84,7,37,1551,1099,295,22,135,910,537,261,15,97,564,504,28,3,29,58,52,2,1,3,3,1,0,2,0,16,5,4,1,6,97,52,17,17,11
95GG05S2,2009,1148,550,53,258,225,92,79,9,45,1768,1074,467,32,195,1057,485,413,29,130,548,451,46,3,48,112,105,2,0,5,5,3,0,0,2,46,30,6,0,10,97,35,20,12,30
95GG05S3,2106,1021,672,71,342,292,115,137,2,38,1743,925,513,51,254,1149,460,465,36,188,452,370,38,8,36,65,61,0,1,3,2,2,0,0,0,75,32,10,6,27,133,21,33,20,59
95GG06S1,1925,116,1618,24,167,416,26,334,3,53,1502,91,1282,16,113,1414,48,1258,13,95,68,37,19,3,9,11,4,2,0,5,0,0,0,0,0,9,2,3,0,4,14,4,4,5,1
95GG06S2,1779,165,1466,29,119,300,28,232,5,35,1496,142,1247,23,84,1380,78,1208,14,80,89,49,31,8,1,18,10,5,1,2,4,3,1,0,0,5,2,2,0,1,12,0,3,8,1
95GG06S3,1922,157,1603,24,138,234,19,183,3,29,1702,143,1437,17,105,1568,70,1384,15,99,116,58,52,2,4,15,15,0,0,0,0,0,0,0,0,3,0,1,0,2,22,3,8,5,6
95GG07S1,1862,1660,143,6,53,340,302,21,4,13,1508,1348,122,1,37,738,608,107,0,23,758,729,14,1,14,9,9,0,0,0,0,0,0,0,0,3,2,1,0,0,85,77,3,1,4
95GG07S2,1922,1738,110,21,53,422,374,15,5,28,1495,1373,87,11,24,732,633,76,9,14,748,734,7,0,7,10,5,1,1,3,0,0,0,0,0,5,1,3,1,0,51,34,10,6,1
95GG07S3,1701,1583,81,8,29,277,258,11,1,7,1439,1340,70,7,22,652,571,62,3,16,767,755,6,3,3,8,8,0,0,0,2,2,0,0,0,10,4,2,1,3,7,6,1,0,0
95GG08S1,1394,1085,243,12,54,172,125,37,2,8,1258,999,208,8,43,742,512,193,7,30,511,483,15,1,12,1,1,0,0,0,2,2,0,0,0,2,1,0,0,1,12,1,6,2,3
95GG08S2,1730,1078,538,18,96,333,191,111,4,27,1421,916,425,12,68,972,513,400,11,48,384,358,15,1,10,46,38,7,0,1,8,1,2,0,5,11,6,1,0,4,16,6,5,4,1
95GG08S3,1786,964,655,23,144,255,116,108,1,30,1555,869,549,18,119,1107,470,526,17,94,389,357,16,0,16,43,32,5,1,5,3,3,0,0,0,13,7,2,0,4,25,13,1,8,3
95GG09S1,2151,174,1761,27,189,180,20,141,3,16,2003,158,1657,21,167,1849,111,1570,15,153,140,41,83,6,10,3,2,0,0,1,0,0,0,0,0,11,4,4,0,3,34,4,16,5,9
95GG09S2,1896,167,1525,17,187,245,15,196,0,34,1674,156,1348,16,154,1540,96,1286,14,144,116,43,61,2,10,16,16,0,0,0,0,0,0,0,0,2,1,1,0,0,17,4,8,4,1
95GG09S3,2118,190,1685,17,226,385,35,304,1,45,1729,152,1392,13,172,1570,73,1336,10,151,112,51,54,2,5,31,24,0,0,7,0,0,0,0,0,16,4,2,1,9,31,8,10,3,10
95GG10S1,1826,290,1290,26,220,342,29,262,2,49,1471,265,1024,19,163,1188,85,978,12,113,124,85,29,4,6,79,73,1,0,5,2,2,0,0,0,78,20,16,3,39,51,13,17,10,11
95GG10S2,2172,310,1569,47,246,396,45,284,4,63,1792,272,1309,30,181,1493,123,1231,22,117,160,66,67,2,25,77,65,5,1,6,13,7,1,0,5,49,11,5,5,28,51,4,20,15,12
95GG11S1,1895,296,1285,20,294,396,36,292,1,67,1504,258,1004,15,227,1236,94,952,8,182,132,76,43,2,11,93,75,0,3,15,0,0,0,0,0,43,13,9,2,19,31,10,11,4,6
95GG11S2,1687,231,1253,34,169,212,22,169,1,20,1490,213,1100,30,147,1311,115,1036,25,135,125,68,43,5,9,20,20,0,0,0,0,0,0,0,0,34,10,21,0,3,22,3,7,6,6
95GG11S3,1871,351,1264,38,218,368,49,268,8,43,1523,317,1012,24,170,1210,119,946,13,132,173,91,59,7,16,97,88,1,2,6,3,3,0,0,0,40,16,6,2,16,34,6,9,9,10
95GG12S1,1555,720,514,70,251,87,52,16,6,13,1392,673,502,34,183,824,239,427,28,130,495,396,60,5,34,23,21,0,1,1,0,0,0,0,0,50,17,15,0,18,138,21,12,41,64
95GG12S2,1958,1153,513,78,214,174,90,50,11,23,1763,1084,465,53,161,935,412,395,25,103,778,649,60,24,45,16,14,0,1,1,0,0,0,0,0,34,9,10,3,12,76,18,9,17,32
95GG12S3,1488,962,304,41,181,135,96,19,4,16,1318,884,281,17,136,679,322,249,13,95,571,522,25,1,23,24,22,0,0,2,3,3,0,0,0,41,15,7,3,16,88,18,11,22,37
95GG12S4,1703,891,445,93,274,162,92,47,3,20,1443,812,396,35,200,769,292,324,25,128,551,460,51,6,34,43,33,0,1,9,0,0,0,0,0,80,27,21,3,29,148,16,11,57,64
95GG12S5,2241,1715,304,67,155,429,339,55,12,23,1783,1382,244,29,128,1008,688,225,20,75,674,629,15,8,22,37,34,1,0,2,4,4,0,0,0,60,27,3,1,29,81,36,7,28,10
95GG13S1,1333,268,928,24,113,218,25,167,2,24,1105,237,763,17,88,942,119,733,14,76,126,94,26,2,4,22,17,0,0,5,0,0,0,0,0,15,7,4,1,3,34,21,5,6,2
95GG13S2,1752,1116,529,18,89,199,91,94,0,14,1606,1071,441,18,76,974,486,415,16,57,620,580,21,1,18,6,1,5,0,0,0,0,0,0,0,6,4,0,1,1,16,10,3,1,2
95GG13S3,1637,417,1102,14,104,238,27,194,1,16,1416,406,912,11,87,1149,179,887,8,75,232,201,22,2,7,22,20,2,0,0,0,0,0,0,0,13,6,1,1,5,10,3,3,2,2
95GG14S1,1617,815,720,10,72,162,73,73,1,15,1485,774,647,8,56,1041,374,610,6,51,440,398,37,2,3,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,11,2,4,1,4
95GG14S2,1597,1268,259,16,54,110,76,28,1,5,1535,1238,234,15,48,839,571,221,14,33,685,659,10,1,15,5,5,0,0,0,0,0,0,0,0,6,3,3,0,0,9,6,1,1,1
95GG14S3,1606,671,838,16,81,162,62,83,0,17,1475,636,762,14,63,1105,315,732,10,48,352,308,29,2,13,5,4,0,0,1,0,0,0,0,0,13,9,1,2,1,19,5,5,6,3
95GG15S1,1959,289,1497,12,161,248,22,199,3,24,1758,277,1332,10,139,1532,163,1241,7,121,216,108,89,3,16,3,3,0,0,0,0,0,0,0,0,7,3,2,0,2,17,4,8,0,5
95GG15S2,2052,331,1457,20,244,194,25,137,1,31,1898,316,1356,16,210,1665,199,1267,15,184,197,91,85,1,20,19,15,1,0,3,2,0,0,0,2,15,11,3,0,1,46,11,15,5,15
95GG15S3,1909,236,1502,18,153,277,16,232,1,28,1651,227,1285,13,126,1508,143,1238,12,115,99,48,45,1,5,13,13,0,0,0,14,11,0,0,3,17,12,2,0,3,29,3,19,6,1
95GG16S1,1996,1547,274,25,150,337,237,50,3,47,1678,1336,222,20,100,965,678,195,13,79,658,616,17,6,19,33,28,4,0,1,4,4,0,0,0,18,10,6,1,1,43,27,6,2,8
95GG16S2,1970,1608,225,26,111,294,249,36,2,7,1717,1401,196,17,103,924,677,170,10,67,760,708,19,6,27,14,11,2,0,1,0,0,0,0,0,19,5,5,1,8,20,8,2,7,3
95GG16S3,1486,898,439,35,114,188,91,71,0,26,1306,827,371,24,84,795,376,340,20,59,476,437,23,3,13,16,9,4,0,3,0,0,0,0,0,19,5,4,1,9,37,6,6,19,6
95GG17S1,2031,1794,124,26,87,423,357,47,2,17,1629,1461,80,14,74,868,740,72,8,48,734,704,8,4,18,8,4,0,2,2,0,0,0,0,0,19,13,0,0,6,26,13,0,10,3
95GG17S2,1595,1233,300,6,56,204,141,49,0,14,1409,1114,249,5,41,823,559,234,3,27,577,549,14,2,12,1,1,0,0,0,2,2,0,0,0,6,3,1,0,2,11,5,3,1,2
95GG17S3,1704,758,834,4,108,340,137,178,0,25,1378,634,662,3,79,1040,334,643,2,61,306,280,18,1,7,16,15,0,0,1,1,1,0,0,0,15,4,1,0,10,14,5,1,4,4
95GG18S1,2553,2330,146,15,62,622,574,29,5,14,1943,1769,119,8,47,1011,853,113,7,38,916,903,6,1,6,9,9,0,0,0,3,3,0,0,0,4,1,0,0,3,22,19,0,2,1
95GG18S2,2422,2170,170,17,65,501,453,33,0,15,1915,1731,130,8,46,871,726,111,6,28,970,950,12,1,7,45,38,2,1,4,4,4,0,0,0,25,13,5,0,7,63,36,9,10,8
95GG19S1,2019,127,1773,13,106,555,27,498,1,29,1470,104,1278,12,76,1391,51,1262,9,69,69,53,14,1,1,4,0,1,2,1,0,0,0,0,0,6,0,1,0,5,1,0,0,0,1
95GG19S2,2563,392,1997,12,162,641,101,494,6,40,1929,295,1511,6,117,1726,153,1460,6,107,169,119,46,0,4,23,17,4,0,2,2,1,1,0,0,9,5,0,0,4,13,1,6,0,6
95GG20S1,2807,733,1686,75,313,611,116,416,8,71,2137,616,1273,27,221,1643,275,1195,20,153,329,249,57,5,18,90,65,11,0,14,6,5,0,0,1,69,22,10,2,35,99,22,12,40,25
95GG20S2,2094,422,1445,35,192,488,67,369,6,46,1607,367,1078,24,138,1316,159,1026,18,113,224,166,43,4,11,44,38,0,2,4,2,0,2,0,0,21,4,7,0,10,37,8,12,6,11
95GG21S1,1497,1367,106,2,22,404,382,18,0,4,1101,994,87,2,18,562,471,81,2,8,520,515,3,0,2,2,2,0,0,0,0,0,0,0,0,17,6,3,0,8,15,11,1,1,2
95GG21S2,1752,1588,130,4,30,469,438,26,1,4,1291,1160,103,3,25,682,561,97,2,22,603,593,6,1,3,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,9,6,1,1,1
95GG21S3,1935,1584,154,114,83,398,368,19,0,11,1435,1229,124,24,58,701,546,111,15,29,675,648,8,8,11,21,20,0,0,1,6,6,0,0,0,32,9,5,1,17,130,8,12,92,18
95GG22S1,1687,1570,57,17,43,286,261,6,8,11,1422,1339,49,6,28,535,472,41,4,18,875,857,8,1,9,4,3,0,1,0,4,4,0,0,0,4,3,0,0,1,18,7,3,3,5
95GG22S2,1935,1841,61,14,19,318,304,8,0,6,1649,1572,52,15,10,660,601,43,12,4,984,967,9,3,5,2,2,0,0,0,0,0,0,0,0,3,2,0,0,1,20,12,3,1,4
95GG22S3,1721,1633,57,8,23,241,231,5,0,5,1499,1429,51,3,16,561,504,45,3,9,926,917,4,0,5,8,5,1,0,2,0,0,0,0,0,4,3,1,0,0,21,12,1,5,3
95GG23S1,1418,479,798,45,96,108,24,73,0,11,1310,464,728,33,85,1030,238,694,29,69,269,224,31,4,10,0,0,0,0,0,0,0,0,0,0,11,2,3,0,6,46,14,9,18,5
95GG23S2,1552,1169,312,20,51,163,70,80,8,5,1434,1149,236,6,43,693,442,215,6,30,735,706,20,0,9,1,1,0,0,0,0,0,0,0,0,5,0,1,0,4,23,4,8,6,5
95GG23S3,1585,592,832,55,106,148,55,80,2,11,1448,560,775,30,83,1063,257,709,25,72,365,297,59,1,8,1,0,0,1,0,0,0,0,0,0,19,6,7,3,3,52,6,4,27,15
95GG24S1,1388,784,508,28,68,230,97,114,4,15,1176,697,403,22,54,799,355,381,21,42,363,332,21,1,9,6,6,0,0,0,0,0,0,0,0,8,4,1,0,3,26,19,5,2,0
95GG24S2,1540,212,1178,12,138,203,16,166,0,21,1319,188,1002,10,119,1185,110,969,10,96,89,57,22,0,10,26,14,7,0,5,11,3,0,0,8,8,4,4,0,0,38,17,19,2,0
95GG24S3,1633,887,610,13,123,214,73,119,1,21,1441,836,493,11,101,935,387,465,8,75,461,418,25,2,16,31,28,0,0,3,0,0,0,0,0,14,3,3,1,7,29,13,5,1,10
95GG25S1,2158,2048,79,17,14,404,385,15,2,2,1783,1694,64,13,12,746,668,59,12,7,1033,1024,5,1,3,1,1,0,0,0,0,0,0,0,0,3,1,0,0,2,25,23,0,2,0
95GG25S2,1839,1759,53,5,22,326,312,10,0,4,1550,1484,43,5,18,602,553,41,1,7,942,926,1,4,11,3,3,0,0,0,0,0,0,0,0,3,2,1,0,0,4,4,0,0,0
95GG25S3,1576,1495,49,7,25,286,266,13,1,6,1306,1250,36,3,17,497,454,32,0,11,802,792,4,2,4,4,4,0,0,0,2,0,0,0,2,1,0,0,1,0,11,5,0,4,2
95GG26S1,1995,150,1688,16,141,398,30,334,1,33,1597,125,1356,11,105,1465,48,1311,10,96,112,64,42,1,5,10,10,0,0,0,2,2,0,0,0,8,1,3,0,4,19,1,8,6,4
95GG26S2,1754,505,1144,16,89,370,76,265,5,24,1393,438,881,10,64,1120,197,862,9,52,260,236,17,1,6,6,3,0,0,3,0,0,0,0,0,7,2,2,0,3,4,0,2,1,1
95GG27S1,1548,1436,89,6,17,218,176,37,1,4,1369,1300,53,3,13,564,510,44,3,7,795,782,8,0,5,4,4,0,0,0,0,0,0,0,0,6,4,1,0,1,11,8,1,2,0
95GG27S2,1614,1524,72,0,18,283,265,12,0,6,1352,1278,62,0,12,589,521,57,0,11,755,751,4,0,0,3,3,0,0,0,0,0,0,0,0,5,3,1,0,1,3,2,1,0,0
95GG27S3,1705,1614,58,3,30,278,253,9,0,16,1454,1388,49,3,14,604,550,45,0,9,843,832,3,3,5,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,10,6,2,2,0
95GG27S4,1631,1479,113,4,35,366,303,50,0,13,1281,1195,63,1,22,557,489,58,1,9,719,705,3,0,11,1,1,0,0,0,0,0,0,0,0,4,0,2,0,2,8,5,0,3,0
95GG28S1,2149,99,1841,13,196,219,6,168,1,44,1939,93,1681,13,152,1811,32,1639,10,130,87,41,41,2,3,28,19,0,0,9,1,0,0,0,1,12,1,1,1,9,13,0,10,2,1
95GG28S2,1733,291,1316,24,102,265,33,211,1,20,1474,264,1107,21,82,1292,126,1082,11,73,163,129,24,3,7,8,8,0,0,0,0,0,0,0,0,11,1,1,7,2,9,0,6,3,0
95GG28S3,1769,146,1510,13,100,397,18,339,1,39,1375,130,1171,12,62,1281,65,1150,11,55,86,63,18,0,5,1,1,0,0,0,1,0,0,0,1,6,1,3,1,1,14,3,10,1,0
95GG29S1,2257,265,1596,145,251,433,22,367,0,44,1704,241,1237,32,194,1480,103,1184,27,166,144,85,45,3,11,51,42,0,1,8,0,0,0,0,0,29,11,8,1,9,148,5,9,113,21
95GG29S2,2757,431,1903,83,340,410,32,318,4,56,2297,383,1587,44,283,1906,148,1493,39,226,169,79,67,3,20,150,138,8,0,4,1,0,0,0,1,71,18,19,2,32,111,27,34,39,11
95GG30S1,1604,126,1278,21,179,276,15,226,2,33,1343,113,1068,16,146,1248,70,1028,12,138,80,33,39,3,5,8,8,0,0,0,0,0,0,0,0,7,2,1,1,3,17,1,6,4,6
95GG30S2,1685,244,1228,18,195,158,17,114,1,26,1582,235,1154,14,179,1354,141,1051,10,152,218,87,102,4,25,7,7,0,0,0,0,0,0,0,0,3,0,1,0,2,23,3,13,3,4
95GG30S3,1538,71,1339,20,108,154,8,128,5,13,1393,66,1221,12,94,1295,36,1163,10,86,83,22,55,1,5,5,5,0,0,0,3,0,0,0,3,7,3,3,1,0,9,0,3,4,2
95GG31S1,2227,2105,78,9,35,236,225,6,0,5,2033,1922,73,8,30,839,755,66,2,16,1186,1161,6,6,13,4,4,0,0,0,0,0,0,0,0,4,2,1,0,1,7,6,0,1,0
95GG31S2,2032,1411,483,23,115,297,147,114,4,32,1759,1301,367,9,82,943,509,353,7,74,774,753,13,2,6,31,30,0,0,1,0,0,0,0,0,11,9,1,0,1,25,7,6,11,1
95GG31S3,2260,2045,152,10,53,451,418,25,1,7,1850,1668,128,9,45,842,687,118,5,32,1002,979,10,4,9,2,2,0,0,0,0,0,0,0,0,4,0,0,0,4,13,8,1,3,1
95GG32S1,3232,2280,771,29,152,618,451,128,2,37,2602,1837,639,20,106,1811,1142,581,15,73,707,639,48,5,15,44,34,8,0,2,1,1,0,0,0,39,21,2,0,16,62,26,17,7,12
95GG32S2,1553,288,1150,11,104,362,85,248,0,29,1186,203,899,8,76,1054,126,862,8,58,106,69,32,0,5,11,6,0,0,5,0,0,0,0,0,15,2,5,0,8,35,12,18,4,1
95GG32S3,1624,524,989,9,102,256,55,173,1,27,1395,485,828,7,75,1080,225,792,5,58,282,236,33,2,11,19,17,0,0,2,4,4,0,0,0,10,3,3,0,4,8,2,3,1,2
95GG33S1,1951,1337,502,29,83,63,38,19,2,4,1944,1342,506,21,75,1189,653,453,18,65,735,674,53,1,7,14,10,0,2,2,0,0,0,0,0,6,5,0,0,1,37,10,12,7,8
95GG33S2,1639,1016,502,39,82,94,30,58,0,6,1622,1049,471,29,73,1018,529,409,26,54,586,508,60,2,16,11,8,0,1,2,2,2,0,0,0,5,2,2,0,1,39,13,5,13,8
95GG33S3,1965,1045,678,59,183,113,63,42,0,8,1875,1004,661,36,174,1222,471,580,27,144,620,514,75,5,26,9,8,0,0,1,0,0,0,0,0,24,11,6,4,3,78,20,17,24,17
95GG34S1,1452,268,1028,51,105,237,25,193,2,17,1175,231,837,22,85,1029,139,801,13,76,119,81,28,6,4,6,6,0,0,0,0,0,0,0,0,21,5,8,3,5,69,22,15,27,5
95GG34S2,1590,1505,58,12,15,108,97,7,2,2,1540,1464,53,10,13,625,565,43,10,7,899,885,10,0,4,6,6,0,0,0,0,0,0,0,0,10,8,0,0,2,8,7,1,0,0
95GG34S3,1885,1211,537,20,117,178,91,68,2,17,1723,1140,474,16,93,1043,531,432,12,68,639,585,38,4,12,7,5,0,0,2,3,3,0,0,0,31,16,4,0,11,49,28,10,4,7
95GG35S1,1970,1707,197,10,56,512,464,34,3,11,1483,1268,170,1,44,930,751,147,0,32,523,497,21,0,5,12,11,0,0,1,2,1,1,0,0,16,8,1,1,6,17,6,2,6,3
95GG35S2,1478,1369,84,9,16,376,360,15,0,1,1102,1017,70,2,13,589,522,56,2,9,493,481,9,0,3,13,12,1,0,0,1,0,1,0,0,6,2,3,0,1,22,11,2,7,2
