DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC6105NI","HOURS WORKED BY AGE BY SEX","All usual residents aged 16 to 74 in employment","1. 'In employment' includes economically active full-time students in employment.; 2. 'Age' is age at last birthday."
