ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2126NI0001,Count,PERSONS,"All categories: Sex, All categories: Age, All categories: Religion Brought Up In"
DC2126NI0002,Count,PERSONS,"All categories: Sex, All categories: Age, Catholic"
DC2126NI0003,Count,PERSONS,"All categories: Sex, All categories: Age, Protestant and Other Christian (including Christian related)"
DC2126NI0004,Count,PERSONS,"All categories: Sex, All categories: Age, Other religions"
DC2126NI0005,Count,PERSONS,"All categories: Sex, All categories: Age, None"
DC2126NI0006,Count,PERSONS,"All categories: Sex, Aged 0 to 15, All categories: Religion Brought Up In"
DC2126NI0007,Count,PERSONS,"All categories: Sex, Aged 0 to 15, Catholic"
DC2126NI0008,Count,PERSONS,"All categories: Sex, Aged 0 to 15, Protestant and Other Christian (including Christian related)"
DC2126NI0009,Count,PERSONS,"All categories: Sex, Aged 0 to 15, Other religions"
DC2126NI0010,Count,PERSONS,"All categories: Sex, Aged 0 to 15, None"
DC2126NI0011,Count,PERSONS,"All categories: Sex, Aged 16 to 24, All categories: Religion Brought Up In"
DC2126NI0012,Count,PERSONS,"All categories: Sex, Aged 16 to 24, Catholic"
DC2126NI0013,Count,PERSONS,"All categories: Sex, Aged 16 to 24, Protestant and Other Christian (including Christian related)"
DC2126NI0014,Count,PERSONS,"All categories: Sex, Aged 16 to 24, Other religions"
DC2126NI0015,Count,PERSONS,"All categories: Sex, Aged 16 to 24, None"
DC2126NI0016,Count,PERSONS,"All categories: Sex, Aged 25 to 34, All categories: Religion Brought Up In"
DC2126NI0017,Count,PERSONS,"All categories: Sex, Aged 25 to 34, Catholic"
DC2126NI0018,Count,PERSONS,"All categories: Sex, Aged 25 to 34, Protestant and Other Christian (including Christian related)"
DC2126NI0019,Count,PERSONS,"All categories: Sex, Aged 25 to 34, Other religions"
DC2126NI0020,Count,PERSONS,"All categories: Sex, Aged 25 to 34, None"
DC2126NI0021,Count,PERSONS,"All categories: Sex, Aged 35 to 44, All categories: Religion Brought Up In"
DC2126NI0022,Count,PERSONS,"All categories: Sex, Aged 35 to 44, Catholic"
DC2126NI0023,Count,PERSONS,"All categories: Sex, Aged 35 to 44, Protestant and Other Christian (including Christian related)"
DC2126NI0024,Count,PERSONS,"All categories: Sex, Aged 35 to 44, Other religions"
DC2126NI0025,Count,PERSONS,"All categories: Sex, Aged 35 to 44, None"
