ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2116NI0001,Count,PERSONS,"All categories: Age, All categories: Religion"
DC2116NI0002,Count,PERSONS,"All categories: Age, Catholic"
DC2116NI0003,Count,PERSONS,"All categories: Age, Protestant and other Christian: Total"
DC2116NI0004,Count,PERSONS,"All categories: Age, Protestant and other Christian: Presbyterian Church in Ireland"
DC2116NI0005,Count,PERSONS,"All categories: Age, Protestant and other Christian: Church of Ireland"
DC2116NI0006,Count,PERSONS,"All categories: Age, Protestant and other Christian: Methodist Church in Ireland"
DC2116NI0007,Count,PERSONS,"All categories: Age, Protestant and other Christian: Other Christian (including Christian related)"
DC2116NI0008,Count,PERSONS,"All categories: Age, Other religions "
DC2116NI0009,Count,PERSONS,"All categories: Age, No religion"
DC2116NI0010,Count,PERSONS,"All categories: Age, Not stated"
DC2116NI0011,Count,PERSONS,"Aged 0 to 4, All categories: Religion"
DC2116NI0012,Count,PERSONS,"Aged 0 to 4, Catholic"
DC2116NI0013,Count,PERSONS,"Aged 0 to 4, Protestant and other Christian: Total"
DC2116NI0014,Count,PERSONS,"Aged 0 to 4, Protestant and other Christian: Presbyterian Church in Ireland"
DC2116NI0015,Count,PERSONS,"Aged 0 to 4, Protestant and other Christian: Church of Ireland"
DC2116NI0016,Count,PERSONS,"Aged 0 to 4, Protestant and other Christian: Methodist Church in Ireland"
DC2116NI0017,Count,PERSONS,"Aged 0 to 4, Protestant and other Christian: Other Christian (including Christian related)"
DC2116NI0018,Count,PERSONS,"Aged 0 to 4, Other religions "
DC2116NI0019,Count,PERSONS,"Aged 0 to 4, No religion"
DC2116NI0020,Count,PERSONS,"Aged 0 to 4, Not stated"
DC2116NI0021,Count,PERSONS,"0, All categories: Religion"
DC2116NI0022,Count,PERSONS,"0, Catholic"
DC2116NI0023,Count,PERSONS,"0, Protestant and other Christian: Total"
DC2116NI0024,Count,PERSONS,"0, Protestant and other Christian: Presbyterian Church in Ireland"
DC2116NI0025,Count,PERSONS,"0, Protestant and other Christian: Church of Ireland"
DC2116NI0026,Count,PERSONS,"0, Protestant and other Christian: Methodist Church in Ireland"
DC2116NI0027,Count,PERSONS,"0, Protestant and other Christian: Other Christian (including Christian related)"
DC2116NI0028,Count,PERSONS,"0, Other religions "
DC2116NI0029,Count,PERSONS,"0, No religion"
DC2116NI0030,Count,PERSONS,"0, Not stated"
DC2116NI0031,Count,PERSONS,"1, All categories: Religion"
DC2116NI0032,Count,PERSONS,"1, Catholic"
DC2116NI0033,Count,PERSONS,"1, Protestant and other Christian: Total"
DC2116NI0034,Count,PERSONS,"1, Protestant and other Christian: Presbyterian Church in Ireland"
DC2116NI0035,Count,PERSONS,"1, Protestant and other Christian: Church of Ireland"
DC2116NI0036,Count,PERSONS,"1, Protestant and other Christian: Methodist Church in Ireland"
DC2116NI0037,Count,PERSONS,"1, Protestant and other Christian: Other Christian (including Christian related)"
DC2116NI0038,Count,PERSONS,"1, Other religions "
