ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC6101NI0001,Count,PERSONS,"All categories: Sex, All categories: Age, All usual residents aged 16 to 74"
DC6101NI0002,Count,PERSONS,"All categories: Sex, All categories: Age, Economically active: Total"
DC6101NI0003,Count,PERSONS,"All categories: Sex, All categories: Age, Economically active: Employee: Part-time"
DC6101NI0004,Count,PERSONS,"All categories: Sex, All categories: Age, Economically active: Employee: Full-time"
DC6101NI0005,Count,PERSONS,"All categories: Sex, All categories: Age, Economically active: Self-employed (with employees): Part-time"
DC6101NI0006,Count,PERSONS,"All categories: Sex, All categories: Age, Economically active: Self-employed (with employees): Full-time"
DC6101NI0007,Count,PERSONS,"All categories: Sex, All categories: Age, Economically active: Self-employed (without employees): Part-time"
DC6101NI0008,Count,PERSONS,"All categories: Sex, All categories: Age, Economically active: Self-employed (without employees): Full-time"
DC6101NI0009,Count,PERSONS,"All categories: Sex, All categories: Age, Economically active: Unemployed"
DC6101NI0010,Count,PERSONS,"All categories: Sex, All categories: Age, Economically active: Full-time students"
DC6101NI0011,Count,PERSONS,"All categories: Sex, All categories: Age, Economically inactive: Total"
DC6101NI0012,Count,PERSONS,"All categories: Sex, All categories: Age, Economically inactive: Retired"
DC6101NI0013,Count,PERSONS,"All categories: Sex, All categories: Age, Economically inactive: Student (including full-time students)"
DC6101NI0014,Count,PERSONS,"All categories: Sex, All categories: Age, Economically inactive: Looking after home or family"
DC6101NI0015,Count,PERSONS,"All categories: Sex, All categories: Age, Economically inactive: Long-term sick or disabled"
DC6101NI0016,Count,PERSONS,"All categories: Sex, All categories: Age, Economically inactive: Other"
DC6101NI0017,Count,PERSONS,"All categories: Sex, Aged 16 to 19, All usual residents aged 16 to 74"
DC6101NI0018,Count,PERSONS,"All categories: Sex, Aged 16 to 19, Economically active: Total"
DC6101NI0019,Count,PERSONS,"All categories: Sex, Aged 16 to 19, Economically active: Employee: Part-time"
DC6101NI0020,Count,PERSONS,"All categories: Sex, Aged 16 to 19, Economically active: Employee: Full-time"
