ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC1102NI0001,Count,PERSONS,"All categories: Sex, All categories: Age"
DC1102NI0002,Count,PERSONS,"All categories: Sex, Aged 4 to 9"
DC1102NI0003,Count,PERSONS,"All categories: Sex, Aged 10 to 11"
DC1102NI0004,Count,PERSONS,"All categories: Sex, Aged 12 to 14"
DC1102NI0005,Count,PERSONS,"All categories: Sex, Aged 15"
DC1102NI0006,Count,PERSONS,"All categories: Sex, Aged 16"
DC1102NI0007,Count,PERSONS,"All categories: Sex, Aged 17"
DC1102NI0008,Count,PERSONS,"All categories: Sex, Aged 18"
DC1102NI0009,Count,PERSONS,"All categories: Sex, Aged 19"
DC1102NI0010,Count,PERSONS,"All categories: Sex, Aged 20"
DC1102NI0011,Count,PERSONS,"All categories: Sex, Aged 21"
DC1102NI0012,Count,PERSONS,"All categories: Sex, Aged 22"
DC1102NI0013,Count,PERSONS,"All categories: Sex, Aged 23"
DC1102NI0014,Count,PERSONS,"All categories: Sex, Aged 24"
DC1102NI0015,Count,PERSONS,"All categories: Sex, Aged 25 to 34"
DC1102NI0016,Count,PERSONS,"All categories: Sex, Aged 35 and over"
DC1102NI0017,Count,PERSONS,"Males, All categories: Age"
DC1102NI0018,Count,PERSONS,"Males, Aged 4 to 9"
DC1102NI0019,Count,PERSONS,"Males, Aged 10 to 11"
DC1102NI0020,Count,PERSONS,"Males, Aged 12 to 14"
DC1102NI0021,Count,PERSONS,"Males, Aged 15"
DC1102NI0022,Count,PERSONS,"Males, Aged 16"
DC1102NI0023,Count,PERSONS,"Males, Aged 17"
DC1102NI0024,Count,PERSONS,"Males, Aged 18"
DC1102NI0025,Count,PERSONS,"Males, Aged 19"
DC1102NI0026,Count,PERSONS,"Males, Aged 20"
DC1102NI0027,Count,PERSONS,"Males, Aged 21"
DC1102NI0028,Count,PERSONS,"Males, Aged 22"
DC1102NI0029,Count,PERSONS,"Males, Aged 23"
DC1102NI0030,Count,PERSONS,"Males, Aged 24"
DC1102NI0031,Count,PERSONS,"Males, Aged 25 to 34"
DC1102NI0032,Count,PERSONS,"Males, Aged 35 and over"
DC1102NI0033,Count,PERSONS,"Females, All categories: Age"
DC1102NI0034,Count,PERSONS,"Females, Aged 4 to 9"
DC1102NI0035,Count,PERSONS,"Females, Aged 10 to 11"
DC1102NI0036,Count,PERSONS,"Females, Aged 12 to 14"
DC1102NI0037,Count,PERSONS,"Females, Aged 15"
DC1102NI0038,Count,PERSONS,"Females, Aged 16"
DC1102NI0039,Count,PERSONS,"Females, Aged 17"
DC1102NI0040,Count,PERSONS,"Females, Aged 18"
DC1102NI0041,Count,PERSONS,"Females, Aged 19"
DC1102NI0042,Count,PERSONS,"Females, Aged 20"
DC1102NI0043,Count,PERSONS,"Females, Aged 21"
DC1102NI0044,Count,PERSONS,"Females, Aged 22"
DC1102NI0045,Count,PERSONS,"Females, Aged 23"
DC1102NI0046,Count,PERSONS,"Females, Aged 24"
DC1102NI0047,Count,PERSONS,"Females, Aged 25 to 34"
DC1102NI0048,Count,PERSONS,"Females, Aged 35 and over"
