GeographyCode,DC2249NI0001,DC2249NI0002,DC2249NI0003,DC2249NI0004,DC2249NI0005,DC2249NI0006,DC2249NI0007,DC2249NI0008,DC2249NI0009,DC2249NI0010,DC2249NI0011,DC2249NI0012,DC2249NI0013,DC2249NI0014,DC2249NI0015,DC2249NI0016,DC2249NI0017,DC2249NI0018,DC2249NI0019,DC2249NI0020,DC2249NI0021,DC2249NI0022,DC2249NI0023,DC2249NI0024,DC2249NI0025,DC2249NI0026,DC2249NI0027,DC2249NI0028,DC2249NI0029,DC2249NI0030,DC2249NI0031,DC2249NI0032,DC2249NI0033,DC2249NI0034,DC2249NI0035,DC2249NI0036,DC2249NI0037,DC2249NI0038,DC2249NI0039,DC2249NI0040,DC2249NI0041,DC2249NI0042,DC2249NI0043,DC2249NI0044,DC2249NI0045,DC2249NI0046,DC2249NI0047,DC2249NI0048,DC2249NI0049,DC2249NI0050,DC2249NI0051,DC2249NI0052,DC2249NI0053,DC2249NI0054,DC2249NI0055,DC2249NI0056,DC2249NI0057,DC2249NI0058,DC2249NI0059,DC2249NI0060,DC2249NI0061,DC2249NI0062,DC2249NI0063,DC2249NI0064,DC2249NI0065,DC2249NI0066,DC2249NI0067,DC2249NI0068,DC2249NI0069,DC2249NI0070,DC2249NI0071,DC2249NI0072,DC2249NI0073,DC2249NI0074,DC2249NI0075,DC2249NI0076,DC2249NI0077,DC2249NI0078,DC2249NI0079,DC2249NI0080,DC2249NI0081,DC2249NI0082,DC2249NI0083,DC2249NI0084,DC2249NI0085,DC2249NI0086,DC2249NI0087,DC2249NI0088,DC2249NI0089,DC2249NI0090
95BB05S2,1911,35,1443,780,408,83,172,17,308,108,336,5,251,138,77,11,25,2,58,20,1607,32,1215,653,337,75,150,15,257,88,1500,22,1140,611,326,62,141,15,242,81,102,7,73,42,11,12,8,0,15,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,1,1,0,0,0,9,0,6,1,4,1,0,0,1,2
95BB06W1,2870,255,1795,1102,401,106,186,56,520,244,674,57,447,292,95,22,38,2,110,58,2197,201,1357,820,309,85,143,43,408,188,1993,138,1286,780,297,80,129,39,366,164,153,37,67,40,12,4,11,4,24,21,18,12,0,0,0,0,0,0,4,2,20,14,0,0,0,0,0,0,6,0,13,0,4,0,0,1,3,0,8,1,42,0,10,1,0,0,9,16,14,2
95BB07S1,1658,66,1142,695,247,69,131,19,313,118,345,6,253,159,56,10,28,3,53,30,1313,59,891,540,194,60,97,10,261,92,1203,35,852,518,188,57,89,10,226,80,75,13,37,22,6,3,6,0,15,10,13,9,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,2,0,20,2,2,0,0,0,2,0,15,1,27,3,10,2,0,0,8,6,6,2
95BB07S2,1295,20,1013,658,169,76,110,11,199,52,177,4,122,83,24,5,10,1,38,12,1126,16,898,578,149,71,100,10,162,40,1089,12,872,563,145,71,93,9,156,40,33,3,23,15,4,0,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,3,0,0,0,10,0,7,4,0,0,3,1,1,1
95BB08S1,1331,69,948,605,194,62,87,20,209,85,347,11,267,170,44,20,33,5,48,16,984,54,685,438,151,42,54,12,163,70,921,30,660,421,146,41,52,10,154,67,44,13,18,10,5,1,2,2,8,3,9,9,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,8,0,7,7,0,0,0,0,1,0,13,4,3,3,0,0,0,5,1,0
95BB08S2,1294,53,983,636,191,57,99,11,198,49,151,2,114,71,22,0,21,1,22,12,1145,51,873,568,169,58,78,9,175,37,1086,27,853,561,161,55,76,8,161,37,38,6,20,7,8,3,2,1,11,0,1,1,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,3,0,7,0,1,1,0,0,0,1,5,0
95BB09S1,1325,44,978,602,207,53,116,6,229,68,174,9,135,82,30,8,15,0,20,10,1163,29,853,524,183,45,101,5,215,61,1088,17,824,507,175,43,99,5,191,51,59,5,28,16,8,2,2,0,16,10,7,5,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,4,0,5,2,1,1,0,0,0,0,2,0,25,8,4,3,1,0,0,1,6,6
95BB09S2,1618,63,1171,752,244,54,121,6,311,67,202,5,151,119,19,4,9,1,35,10,1440,58,1042,644,231,52,115,5,277,58,1367,32,1006,627,219,49,111,4,271,54,56,14,36,17,12,3,4,1,2,3,14,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,10,1,4,2,0,0,2,1,4,0
95BB10S1,1690,112,1114,533,382,113,86,23,330,111,273,10,189,95,62,19,13,4,48,22,1394,60,933,447,324,89,73,21,288,92,1291,49,880,428,306,81,65,15,261,86,89,9,47,19,16,8,4,6,22,5,1,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,10,0,6,0,2,0,4,0,4,0,66,43,17,4,2,5,6,2,1,3
95BB10S2,1637,80,1164,645,289,124,106,17,284,92,190,11,132,73,25,25,9,2,29,16,1513,69,1079,597,280,104,98,17,272,76,1380,58,995,549,258,93,95,15,248,64,129,10,81,46,21,11,3,2,24,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,1,2,2,0,0,0,0,0,0,10,1,8,4,2,0,2,0,1,0
95BB11S1,1408,39,1064,571,342,68,83,16,216,73,338,7,254,127,87,19,21,3,61,13,1079,32,821,453,257,50,61,12,154,60,1035,25,789,430,252,49,58,12,151,58,39,7,30,21,5,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0,2,2,0,0,0,0,1,0,5,0,1,0,0,0,1,3,1,0
95BB11S2,1547,59,1109,534,369,94,112,21,263,95,241,12,171,86,48,14,23,1,34,23,1323,46,951,455,323,83,90,16,237,73,1231,25,902,431,312,76,83,14,225,65,88,19,47,24,11,7,5,2,12,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,21,2,9,4,4,0,1,4,2,4
95BB12S1,1440,126,833,450,215,61,107,37,326,118,413,22,260,162,61,18,19,9,89,33,1026,104,578,290,156,44,88,21,237,86,938,79,544,275,150,40,79,20,217,78,68,16,31,15,6,4,6,0,13,8,2,2,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,1,0,13,3,3,0,0,0,3,1,6,0,16,2,3,1,1,0,1,8,2,1
95BB12S2,1336,70,930,511,233,56,130,16,244,76,191,6,137,86,28,7,16,1,30,17,1175,70,816,438,210,50,118,14,216,59,1081,44,765,413,195,48,109,11,203,58,88,21,50,25,15,1,9,3,13,1,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,6,1,3,0,0,0,3,1,1,0
95BB13S1,1392,67,945,489,242,78,136,14,282,84,164,3,106,51,36,5,14,0,46,9,1244,68,843,438,212,73,120,14,245,74,1175,54,813,432,201,66,114,14,220,74,60,13,30,6,11,7,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,8,0,5,0,3,1,0,0,2,0,1,1
95BB13S2,1472,100,1012,615,216,66,115,26,224,110,303,17,219,145,42,15,17,2,44,21,1184,91,799,473,176,51,99,22,183,89,1095,54,769,451,174,50,94,21,166,85,68,21,30,22,2,1,5,1,12,4,6,6,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,2,0,7,0,2,0,0,0,2,4,1,0
95BB13S3,1580,89,1099,599,255,101,144,9,317,66,178,1,123,77,24,8,14,0,44,10,1419,94,987,530,232,94,131,7,275,56,1350,74,964,519,230,91,124,6,254,52,54,16,22,11,2,3,6,1,13,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,1,0,0,0,1,0,8,2,14,1,9,4,1,0,4,2,2,0
95BB14S1,1510,63,1115,722,271,31,91,12,261,59,189,9,160,126,26,0,8,0,14,6,1356,60,973,607,250,31,85,12,257,54,1271,44,935,588,239,30,78,12,232,48,78,16,37,18,11,1,7,0,21,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,1,1,0,0,0,0,3,2,11,0,6,2,4,0,0,1,3,1
95BB14S2,1606,99,1077,663,283,37,94,18,330,82,175,15,132,101,20,3,8,2,18,8,1455,86,958,569,267,35,87,14,323,74,1307,61,901,546,244,34,77,9,271,65,119,24,54,21,22,1,10,5,31,5,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,26,0,3,2,1,0,0,0,19,4,19,1,5,3,1,0,1,3,10,0
95BB15S1,2005,977,636,337,192,35,72,18,236,138,403,218,130,67,46,5,12,2,35,18,1629,776,512,272,148,30,62,15,208,118,1278,509,477,258,140,30,49,12,183,97,339,258,34,14,8,0,12,2,25,20,0,0,0,0,0,0,0,0,0,0,10,9,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,12,4,1,0,1,0,0,1,3,3
95BB15S2,1484,890,363,183,99,30,51,4,145,82,355,219,80,42,21,3,14,0,37,19,1142,678,286,142,79,28,37,4,111,63,896,472,273,140,73,25,35,3,100,48,226,190,13,2,6,3,2,1,7,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,0,0,0,0,0,0,4,0,14,14,0,0,0,0,0,0,0,0
95BB16S1,1533,48,1131,740,249,41,101,17,265,72,218,12,163,124,22,2,15,8,23,12,1341,37,984,625,232,39,88,8,251,61,1273,29,943,600,219,39,85,8,236,57,64,5,40,25,13,0,2,0,15,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,12,2,6,0,0,0,6,1,3,0
95BB16S2,1603,82,1147,712,284,40,111,12,291,71,222,9,171,137,22,3,9,2,30,10,1421,76,1001,586,274,37,104,10,273,61,1316,51,954,565,253,36,100,9,245,57,95,17,47,21,21,1,4,1,26,4,4,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,7,0,5,0,0,0,5,1,0,1
95BB17S1,1793,108,1192,638,315,94,145,7,391,95,276,12,181,99,48,13,21,0,69,14,1527,99,1018,540,270,84,124,6,322,82,1448,71,989,530,262,77,120,6,303,79,66,19,29,10,8,7,4,0,15,3,3,2,0,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,1,0,6,4,0,0,0,0,0,0,2,0,12,1,6,5,0,0,1,1,4,0
95BB17S2,1763,80,1142,633,240,72,197,19,396,126,332,4,216,134,30,13,39,3,79,30,1463,79,949,514,214,58,163,16,323,96,1346,59,890,484,202,58,146,14,299,84,102,12,58,29,12,0,17,1,19,12,4,0,0,0,0,0,0,0,4,0,5,5,0,0,0,0,0,0,0,0,6,3,1,1,0,0,0,1,1,0,8,0,4,1,1,1,1,0,3,1
95BB18S1,1688,27,1215,715,300,64,136,14,302,130,321,8,230,124,64,17,25,2,50,31,1374,19,992,597,237,47,111,12,252,99,1308,14,952,573,226,45,108,11,235,96,52,4,37,24,11,2,0,1,7,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,3,0,9,0,7,0,5,2,0,0,3,0,2,0
95BB18S2,2591,108,1817,980,398,152,287,12,527,127,347,14,243,137,36,24,46,1,68,21,2286,98,1599,851,370,133,245,11,470,108,2139,70,1524,820,350,125,229,9,434,102,140,25,73,31,19,8,15,2,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,0,1,0,1,0,2,0,16,3,11,6,2,0,3,0,2,0
95BB19S1,1613,142,1119,627,264,96,132,15,240,97,262,17,187,117,39,11,20,1,43,14,1363,125,944,513,227,84,120,12,199,83,1265,89,905,495,221,83,106,10,189,72,86,29,37,17,6,1,13,2,7,11,4,4,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,5,1,2,1,0,0,1,0,2,0,12,3,5,2,1,2,0,4,0,0
95BB19S2,1784,113,1241,605,339,119,178,11,359,60,161,19,92,46,21,3,22,0,43,7,1647,97,1168,569,327,116,156,11,318,53,1573,81,1124,556,307,114,147,11,306,51,65,13,41,13,20,2,6,0,9,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,0,0,0,3,0,3,0,14,1,8,6,0,0,2,0,5,0
95BB19S3,1391,88,946,473,217,114,142,17,280,60,141,9,85,51,19,5,10,0,42,5,1265,81,873,426,200,111,136,16,240,55,1194,63,841,417,197,103,124,16,221,53,62,18,29,9,3,8,9,0,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,3,0,3,2,10,0,3,1,0,0,2,1,6,0
95BB20S1,1889,1348,302,148,95,36,23,2,138,99,417,308,58,33,16,7,2,0,20,31,1522,1072,255,118,83,33,21,1,126,68,998,609,233,111,77,29,16,0,102,54,507,448,20,7,6,4,3,1,24,14,9,9,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3,1,2,0,0,0,2,0,0,0,9,2,2,0,1,1,0,1,3,1
