ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC6116NI0001,Count,PERSONS,"All categories: Sex, All categories: Age, All usual residents aged 16 and over"
DC6116NI0002,Count,PERSONS,"All categories: Sex, All categories: Age, Voluntary work without pay: Yes"
DC6116NI0003,Count,PERSONS,"All categories: Sex, All categories: Age, Voluntary work without pay: No"
DC6116NI0004,Count,PERSONS,"All categories: Sex, Aged 16 to 24, All usual residents aged 16 and over"
DC6116NI0005,Count,PERSONS,"All categories: Sex, Aged 16 to 24, Voluntary work without pay: Yes"
DC6116NI0006,Count,PERSONS,"All categories: Sex, Aged 16 to 24, Voluntary work without pay: No"
DC6116NI0007,Count,PERSONS,"All categories: Sex, Aged 25 to 34, All usual residents aged 16 and over"
DC6116NI0008,Count,PERSONS,"All categories: Sex, Aged 25 to 34, Voluntary work without pay: Yes"
DC6116NI0009,Count,PERSONS,"All categories: Sex, Aged 25 to 34, Voluntary work without pay: No"
DC6116NI0010,Count,PERSONS,"All categories: Sex, Aged 35 to 44, All usual residents aged 16 and over"
DC6116NI0011,Count,PERSONS,"All categories: Sex, Aged 35 to 44, Voluntary work without pay: Yes"
DC6116NI0012,Count,PERSONS,"All categories: Sex, Aged 35 to 44, Voluntary work without pay: No"
DC6116NI0013,Count,PERSONS,"All categories: Sex, Aged 45 to 54, All usual residents aged 16 and over"
DC6116NI0014,Count,PERSONS,"All categories: Sex, Aged 45 to 54, Voluntary work without pay: Yes"
DC6116NI0015,Count,PERSONS,"All categories: Sex, Aged 45 to 54, Voluntary work without pay: No"
DC6116NI0016,Count,PERSONS,"All categories: Sex, Aged 55 to 64, All usual residents aged 16 and over"
DC6116NI0017,Count,PERSONS,"All categories: Sex, Aged 55 to 64, Voluntary work without pay: Yes"
DC6116NI0018,Count,PERSONS,"All categories: Sex, Aged 55 to 64, Voluntary work without pay: No"
DC6116NI0019,Count,PERSONS,"All categories: Sex, Aged 65 to 74, All usual residents aged 16 and over"
DC6116NI0020,Count,PERSONS,"All categories: Sex, Aged 65 to 74, Voluntary work without pay: Yes"
DC6116NI0021,Count,PERSONS,"All categories: Sex, Aged 65 to 74, Voluntary work without pay: No"
DC6116NI0022,Count,PERSONS,"All categories: Sex, Aged 75 and over, All usual residents aged 16 and over"
DC6116NI0023,Count,PERSONS,"All categories: Sex, Aged 75 and over, Voluntary work without pay: Yes"
DC6116NI0024,Count,PERSONS,"All categories: Sex, Aged 75 and over, Voluntary work without pay: No"
DC6116NI0025,Count,PERSONS,"Males, All categories: Age, All usual residents aged 16 and over"
DC6116NI0026,Count,PERSONS,"Males, All categories: Age, Voluntary work without pay: Yes"
DC6116NI0027,Count,PERSONS,"Males, All categories: Age, Voluntary work without pay: No"
DC6116NI0028,Count,PERSONS,"Males, Aged 16 to 24, All usual residents aged 16 and over"
DC6116NI0029,Count,PERSONS,"Males, Aged 16 to 24, Voluntary work without pay: Yes"
