ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC4103NI0001,Count,HOUSEHOLDS,"All categories: Household composition, All categories: Number of cars/vans"
DC4103NI0002,Count,HOUSEHOLDS,"All categories: Household composition, Number of cars or vans available in household: No cars or vans"
DC4103NI0003,Count,HOUSEHOLDS,"All categories: Household composition, Number of cars or vans available in household: 1 car or van"
DC4103NI0004,Count,HOUSEHOLDS,"All categories: Household composition, Number of cars or vans available in household: 2 cars or vans"
DC4103NI0005,Count,HOUSEHOLDS,"All categories: Household composition, Number of cars or vans available in household: 3 cars or vans"
DC4103NI0006,Count,HOUSEHOLDS,"All categories: Household composition, Number of cars or vans available in household: 4 or more cars or vans"
DC4103NI0007,Count,HOUSEHOLDS,"One person household: Total, All categories: Number of cars/vans"
DC4103NI0008,Count,HOUSEHOLDS,"One person household: Total, Number of cars or vans available in household: No cars or vans"
DC4103NI0009,Count,HOUSEHOLDS,"One person household: Total, Number of cars or vans available in household: 1 car or van"
DC4103NI0010,Count,HOUSEHOLDS,"One person household: Total, Number of cars or vans available in household: 2 cars or vans"
DC4103NI0011,Count,HOUSEHOLDS,"One person household: Total, Number of cars or vans available in household: 3 cars or vans"
DC4103NI0012,Count,HOUSEHOLDS,"One person household: Total, Number of cars or vans available in household: 4 or more cars or vans"
DC4103NI0013,Count,HOUSEHOLDS,"One person household: Aged 65 and over, All categories: Number of cars/vans"
DC4103NI0014,Count,HOUSEHOLDS,"One person household: Aged 65 and over, Number of cars or vans available in household: No cars or vans"
DC4103NI0015,Count,HOUSEHOLDS,"One person household: Aged 65 and over, Number of cars or vans available in household: 1 car or van"
DC4103NI0016,Count,HOUSEHOLDS,"One person household: Aged 65 and over, Number of cars or vans available in household: 2 cars or vans"
DC4103NI0017,Count,HOUSEHOLDS,"One person household: Aged 65 and over, Number of cars or vans available in household: 3 cars or vans"
DC4103NI0018,Count,HOUSEHOLDS,"One person household: Aged 65 and over, Number of cars or vans available in household: 4 or more cars or vans"
DC4103NI0019,Count,HOUSEHOLDS,"One person household: Other, All categories: Number of cars/vans"
DC4103NI0020,Count,HOUSEHOLDS,"One person household: Other, Number of cars or vans available in household: No cars or vans"
