DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC6111NI","NS-SEC OF HRP BY HOUSEHOLD COMPOSITION BY SEX","All Household Reference Persons (HRPs) aged 16 to 74","1. NS-SeC stands for National Statistics Socio-economic Classification.; 2. In the NS-SeC classification, all full-time students are recorded in the 'full-time students' category regardless of whether they are economically active or not.; 3. A dependent child is a person in a household aged 0 to 15 (whether or not in a family) or a person aged 16 to 18 who is a full-time student in a family with parent(s).; 4. For 'Long-term unemployed', year last worked is 2009 or earlier.; 5. Family - A family consists of a couple (married, same-sex civil partnership or cohabiting) with or without children, or a lone parent and their children. It also includes a married, same-sex civil partnership or cohabiting couple with their grandchildren or a lone grandparent with his or her grandchildren, if there is no parent in the intervening generation in the household. A family will also include step-children when their parent is part of the couple."
