GeographyCode,DC6202NI0001,DC6202NI0002,DC6202NI0003,DC6202NI0004,DC6202NI0005,DC6202NI0006,DC6202NI0007,DC6202NI0008,DC6202NI0009,DC6202NI0010,DC6202NI0011,DC6202NI0012,DC6202NI0013,DC6202NI0014,DC6202NI0015
95II06S2,1479,238,1241,688,100,588,684,121,563,17,5,12,90,12,78
95II07W1,1687,169,1518,149,19,130,1381,129,1252,19,5,14,138,16,122
95II08W1,1983,273,1710,204,22,182,1611,228,1383,17,6,11,151,17,134
95II09S1,1605,234,1371,161,27,134,1307,180,1127,26,7,19,111,20,91
95II09S2,1107,176,931,52,10,42,956,157,799,11,2,9,88,7,81
95II10W1,2118,231,1887,60,7,53,1850,198,1652,17,2,15,191,24,167
95II11W1,2105,405,1700,926,152,774,1032,229,803,23,2,21,124,22,102
95II12W1,2036,427,1609,181,25,156,1710,376,1334,21,7,14,124,19,105
95II13W1,2198,265,1933,135,10,125,1857,239,1618,38,4,34,168,12,156
95II14W1,2123,430,1693,541,79,462,1467,332,1135,17,5,12,98,14,84
95II15S1,1373,229,1144,694,107,587,539,110,429,25,4,21,115,8,107
95II15S2,1296,252,1044,481,101,380,742,139,603,11,5,6,62,7,55
95II16W1,1748,192,1556,92,7,85,1534,172,1362,16,0,16,106,13,93
95II17W1,2085,329,1756,101,12,89,1800,291,1509,36,9,27,148,17,131
95II18W1,1861,240,1621,138,24,114,1585,196,1389,31,7,24,107,13,94
95II19S1,1450,334,1116,276,82,194,1086,231,855,12,3,9,76,18,58
95II19S2,1615,294,1321,51,7,44,1464,268,1196,18,4,14,82,15,67
95II20W1,2284,395,1889,857,149,708,1234,216,1018,32,5,27,161,25,136
95II21W1,1879,191,1688,61,8,53,1673,162,1511,9,3,6,136,18,118
95II22W1,1854,248,1606,114,18,96,1611,217,1394,6,0,6,123,13,110
95II23W1,1801,337,1464,794,155,639,869,153,716,21,5,16,117,24,93
95JJ01W1,1993,362,1631,467,68,399,1456,280,1176,8,2,6,62,12,50
95JJ02W1,1960,365,1595,569,96,473,1261,237,1024,15,4,11,115,28,87
95JJ03S1,1027,114,913,113,12,101,833,94,739,14,2,12,67,6,61
95JJ03S2,785,84,701,133,17,116,601,62,539,6,3,3,45,2,43
95JJ04S1,1226,196,1030,217,33,184,960,154,806,15,5,10,34,4,30
95JJ04S2,1275,257,1018,196,32,164,1017,212,805,13,3,10,49,10,39
95JJ05W1,1597,152,1445,445,33,412,1048,104,944,5,1,4,99,14,85
95JJ06W1,1914,191,1723,749,62,687,1064,116,948,16,6,10,85,7,78
95JJ07W1,2035,179,1856,454,37,417,1490,137,1353,15,0,15,76,5,71
95JJ08S1,1154,188,966,144,33,111,965,141,824,10,5,5,35,9,26
95JJ08S2,1524,375,1149,484,115,369,935,231,704,14,3,11,91,26,65
95JJ09W1,1700,298,1402,98,16,82,1547,274,1273,12,0,12,43,8,35
95JJ10W1,2122,298,1824,981,147,834,1092,148,944,12,3,9,37,0,37
95JJ11S1,1424,263,1161,289,41,248,1058,214,844,10,2,8,67,6,61
95JJ11S2,1535,305,1230,329,58,271,1108,225,883,20,6,14,78,16,62
95JJ12W1,2090,235,1855,1369,142,1227,668,89,579,9,1,8,44,3,41
95JJ13S1,1597,271,1326,271,35,236,1230,218,1012,16,7,9,80,11,69
95JJ13S2,1427,263,1164,260,39,221,1095,213,882,19,4,15,53,7,46
95JJ14W1,1837,324,1513,197,23,174,1580,290,1290,11,4,7,49,7,42
95JJ15W1,1604,297,1307,498,84,414,1020,187,833,17,9,8,69,17,52
95JJ16W1,1560,260,1300,501,78,423,945,164,781,20,6,14,94,12,82
95JJ17W1,1885,329,1556,896,150,746,929,170,759,13,2,11,47,7,40
95JJ18W1,1762,232,1530,475,67,408,1154,150,1004,12,1,11,121,14,107
95JJ19S1,1459,337,1122,513,125,388,865,199,666,19,4,15,62,9,53
95JJ19S2,1121,312,809,483,130,353,582,169,413,12,5,7,44,8,36
95JJ20S1,1669,257,1412,304,41,263,1280,209,1071,14,1,13,71,6,65
95JJ20S2,1588,225,1363,390,50,340,1146,168,978,14,2,12,38,5,33
95JJ21W1,2479,504,1975,606,126,480,1657,317,1340,42,11,31,174,50,124
95JJ22W1,2268,494,1774,557,104,453,1563,360,1203,40,11,29,108,19,89
95KK01W1,1968,215,1753,1866,198,1668,93,15,78,4,0,4,5,2,3
95KK02W1,1595,173,1422,577,41,536,963,122,841,24,8,16,31,2,29
95KK03W1,1754,213,1541,1601,193,1408,142,20,122,4,0,4,7,0,7
95KK04W1,2126,245,1881,1613,164,1449,408,73,335,17,2,15,88,6,82
95KK05W1,2020,273,1747,1709,215,1494,287,54,233,7,2,5,17,2,15
95KK06W1,1527,168,1359,781,75,706,691,90,601,10,0,10,45,3,42
95KK07W1,1583,232,1351,629,85,544,934,141,793,9,4,5,11,2,9
95KK08W1,1985,288,1697,753,100,653,1174,180,994,16,5,11,42,3,39
95KK09W1,1776,238,1538,717,76,641,972,153,819,8,3,5,79,6,73
95KK10W1,1654,253,1401,667,89,578,955,156,799,12,2,10,20,6,14
95KK11W1,1864,232,1632,574,77,497,1196,153,1043,9,1,8,85,1,84
95KK12W1,1781,277,1504,1409,202,1207,352,73,279,2,0,2,18,2,16
95KK13W1,1468,221,1247,249,30,219,1173,183,990,11,3,8,35,5,30
95KK14W1,1612,234,1378,711,87,624,883,143,740,2,0,2,16,4,12
95KK15W1,2189,314,1875,1439,207,1232,719,106,613,9,0,9,22,1,21
95KK16W1,1817,246,1571,1318,180,1138,420,56,364,6,2,4,73,8,65
95LL01S1,1887,252,1635,1520,184,1336,295,57,238,17,3,14,55,8,47
95LL01S2,1802,253,1549,1565,197,1368,181,46,135,6,2,4,50,8,42
95LL02S1,1244,172,1072,215,24,191,964,139,825,9,5,4,56,4,52
95LL02S2,1205,103,1102,411,35,376,653,61,592,29,2,27,112,5,107
95LL03W1,1884,177,1707,198,19,179,1569,149,1420,15,1,14,102,8,94
95LL04W1,2335,278,2057,1870,214,1656,418,59,359,7,0,7,40,5,35
95LL05S1,1820,357,1463,151,33,118,1578,307,1271,15,5,10,76,12,64
95LL05S2,1362,204,1158,469,59,410,801,128,673,44,9,35,48,8,40
95LL06S1,1286,177,1109,171,28,143,1016,134,882,13,3,10,86,12,74
95LL06S2,1448,158,1290,159,12,147,1224,140,1084,9,0,9,56,6,50
95LL07W1,1727,132,1595,238,7,231,1359,116,1243,23,1,22,107,8,99
95LL08S1,1219,98,1121,1082,85,997,69,6,63,15,1,14,53,6,47
95LL08S2,1334,103,1231,966,75,891,279,24,255,3,0,3,86,4,82
95LL09S1,1178,80,1098,981,68,913,145,10,135,11,1,10,41,1,40
95LL09S2,1379,108,1271,1132,95,1037,216,11,205,9,1,8,22,1,21
95LL10S1,2306,297,2009,2172,277,1895,101,16,85,2,1,1,31,3,28
95LL10S2,1835,286,1549,1443,213,1230,361,73,288,8,0,8,23,0,23
95LL11S1,1226,190,1036,142,19,123,998,158,840,7,1,6,79,12,67
95LL11S2,1822,284,1538,151,21,130,1578,254,1324,19,5,14,74,4,70
95LL12S1,2080,207,1873,1710,151,1559,242,39,203,23,2,21,105,15,90
95LL12S2,915,67,848,841,64,777,39,3,36,8,0,8,27,0,27
95LL13S1,1066,108,958,630,63,567,340,33,307,28,5,23,68,7,61
95LL13S2,1030,100,930,654,58,596,295,34,261,10,0,10,71,8,63
95LL14S1,1017,71,946,948,64,884,49,3,46,11,2,9,9,2,7
95LL14S2,1123,132,991,1079,125,954,35,6,29,0,0,0,9,1,8
95LL15S1,1201,217,984,115,12,103,998,193,805,18,4,14,70,8,62
95LL15S2,1330,208,1122,97,9,88,1171,197,974,15,1,14,47,1,46
95LL16S1,2158,453,1705,312,50,262,1710,381,1329,31,2,29,105,20,85
95LL16S2,2551,362,2189,807,78,729,1497,261,1236,30,5,25,217,18,199
95LL17W1,2106,341,1765,170,24,146,1792,298,1494,21,3,18,123,16,107
95LL18S1,1574,298,1276,74,8,66,1402,280,1122,24,3,21,74,7,67
95LL18S2,1142,193,949,85,7,78,1004,177,827,5,1,4,48,8,40
95LL19S1,1767,292,1475,112,6,106,1548,275,1273,28,6,22,79,5,74
95LL19S2,2208,368,1840,803,104,699,1303,249,1054,14,3,11,88,12,76
95LL20W1,1897,176,1721,754,57,697,1072,113,959,16,2,14,55,4,51
95LL21W1,3060,348,2712,1553,171,1382,1368,171,1197,23,2,21,116,4,112
95LL22W1,2827,290,2537,2559,266,2293,182,17,165,11,1,10,75,6,69
95LL23W1,1733,180,1553,211,19,192,1410,148,1262,11,0,11,101,13,88
95LL24S1,1561,274,1287,459,72,387,1042,190,852,9,0,9,51,12,39
95LL24S2,1332,225,1107,537,87,450,758,134,624,3,0,3,34,4,30
95LL25S1,1995,364,1631,212,31,181,1680,315,1365,21,6,15,82,12,70
95LL25S2,1556,301,1255,116,12,104,1360,280,1080,22,3,19,58,6,52
95LL26S1,1294,107,1187,1146,95,1051,104,10,94,11,2,9,33,0,33
95LL26S2,1681,238,1443,1589,222,1367,67,13,54,10,2,8,15,1,14
95MM01S1,1182,104,1078,513,54,459,640,42,598,11,7,4,18,1,17
95MM01S2,1313,205,1108,813,118,695,435,74,361,21,3,18,44,10,34
95MM01S3,1302,209,1093,144,22,122,1102,176,926,17,6,11,39,5,34
95MM02S1,1365,234,1131,1244,209,1035,100,23,77,9,0,9,12,2,10
95MM02S2,1373,336,1037,1297,309,988,56,21,35,9,2,7,11,4,7
95MM03W1,2617,420,2197,1773,315,1458,796,95,701,17,5,12,31,5,26
95MM04W1,1822,232,1590,1747,222,1525,48,6,42,3,1,2,24,3,21
95MM05W1,1955,209,1746,1852,195,1657,87,11,76,2,0,2,14,3,11
95MM06S1,1071,117,954,1011,112,899,46,5,41,6,0,6,8,0,8
95MM06S2,944,79,865,879,72,807,57,6,51,6,1,5,2,0,2
95MM07W1,2105,290,1815,380,64,316,1647,210,1437,17,5,12,61,11,50
95MM08S1,1033,109,924,862,86,776,154,21,133,2,1,1,15,1,14
95MM08S2,1375,265,1110,702,137,565,647,126,521,5,1,4,21,1,20
95MM09S1,1176,161,1015,839,110,729,315,46,269,3,1,2,19,4,15
95MM09S2,1487,221,1266,1065,144,921,399,73,326,6,2,4,17,2,15
95MM10S1,1021,86,935,991,85,906,27,1,26,0,0,0,3,0,3
95MM10S2,1005,92,913,955,87,868,36,3,33,1,0,1,13,2,11
95MM11W1,1736,154,1582,1684,147,1537,41,5,36,1,1,0,10,1,9
95MM12S1,1487,212,1275,1252,179,1073,217,28,189,3,0,3,15,5,10
95MM12S2,917,91,826,876,86,790,30,3,27,2,0,2,9,2,7
95MM12S3,1769,206,1563,1679,200,1479,63,4,59,10,1,9,17,1,16
95MM13S1,925,185,740,810,159,651,103,23,80,2,1,1,10,2,8
95MM13S2,906,87,819,867,82,785,31,5,26,1,0,1,7,0,7
95MM13S3,1105,137,968,1062,134,928,32,2,30,5,1,4,6,0,6
95MM13S4,1728,230,1498,1629,216,1413,78,14,64,8,0,8,13,0,13
95MM13S5,1556,266,1290,1412,248,1164,114,13,101,9,3,6,21,2,19
95MM14S1,710,108,602,279,52,227,406,51,355,11,3,8,14,2,12
95MM14S2,1387,142,1245,683,78,605,647,51,596,27,5,22,30,8,22
95MM15S1,1441,254,1187,666,90,576,745,162,583,5,0,5,25,2,23
95MM15S2,1917,306,1611,1014,144,870,844,150,694,12,3,9,47,9,38
95MM16S1,1748,187,1561,1400,154,1246,294,28,266,15,0,15,39,5,34
95MM16S2,2461,430,2031,1326,221,1105,987,186,801,58,9,49,90,14,76
95MM17S1,1563,250,1313,1493,240,1253,55,7,48,4,2,2,11,1,10
95MM17S2,1466,211,1255,1285,189,1096,152,16,136,7,1,6,22,5,17
95MM18S1,1711,229,1482,1042,111,931,637,111,526,7,1,6,25,6,19
95MM18S2,2139,313,1826,1487,216,1271,590,85,505,19,4,15,43,8,35
95MM19S1,1337,212,1125,398,64,334,885,138,747,23,6,17,31,4,27
95MM19S2,1141,169,972,474,71,403,616,90,526,15,1,14,36,7,29
95MM20S1,1313,180,1133,281,61,220,984,108,876,10,0,10,38,11,27
95MM20S2,1441,169,1272,297,33,264,1091,130,961,13,1,12,40,5,35
95MM21S1,1275,130,1145,128,18,110,1126,110,1016,2,0,2,19,2,17
95MM21S2,1437,245,1192,916,149,767,474,85,389,18,5,13,29,6,23
95MM22S1,1020,169,851,960,162,798,46,6,40,9,1,8,5,0,5
95MM22S2,1097,183,914,1029,172,857,45,8,37,3,0,3,20,3,17
95MM23W1,2143,282,1861,1872,233,1639,190,32,158,23,4,19,58,13,45
95MM24W1,1928,219,1709,1882,216,1666,35,2,33,4,0,4,7,1,6
95MM25S1,925,72,853,895,68,827,25,4,21,1,0,1,4,0,4
95MM25S2,990,101,889,962,99,863,20,1,19,3,1,2,5,0,5
95MM25S3,1043,134,909,983,119,864,46,10,36,3,2,1,11,3,8
95MM25S4,1447,209,1238,1380,203,1177,39,5,34,13,1,12,15,0,15
95MM26S1,1341,154,1187,1304,151,1153,22,0,22,2,0,2,13,3,10
95MM26S2,1162,176,986,1127,163,964,21,6,15,5,3,2,9,4,5
95MM27S1,1777,250,1527,1508,200,1308,162,33,129,57,7,50,50,10,40
95MM27S2,1678,376,1302,1298,271,1027,245,73,172,41,6,35,94,26,68
95MM28W1,1977,220,1757,1608,164,1444,302,41,261,13,1,12,54,14,40
95MM29W1,2654,309,2345,1898,232,1666,657,59,598,33,7,26,66,11,55
95MM30W1,1719,184,1535,1636,170,1466,60,6,54,10,3,7,13,5,8
95NN01S1,1197,151,1046,1033,120,913,126,20,106,6,1,5,32,10,22
95NN01S2,1308,177,1131,1115,142,973,165,31,134,5,0,5,23,4,19
95NN02W1,1784,279,1505,1585,256,1329,163,16,147,8,1,7,28,6,22
95NN03S1,1064,138,926,298,40,258,699,92,607,9,0,9,58,6,52
95NN03S2,1246,172,1074,143,9,134,1043,157,886,4,1,3,56,5,51
95NN04W1,2184,247,1937,1889,201,1688,220,36,184,16,4,12,59,6,53
95NN05W1,1959,246,1713,1015,128,887,849,109,740,15,0,15,80,9,71
95NN06S1,870,123,747,801,111,690,49,9,40,7,2,5,13,1,12
95NN06S2,1783,274,1509,1488,234,1254,249,36,213,11,2,9,35,2,33
95NN07S1,1254,142,1112,1158,127,1031,65,9,56,8,1,7,23,5,18
95NN07S2,1244,134,1110,1082,108,974,129,14,115,10,4,6,23,8,15
95NN08S1,1237,187,1050,608,70,538,567,105,462,13,4,9,49,8,41
95NN08S2,1375,240,1135,800,127,673,511,103,408,14,3,11,50,7,43
95NN09S1,1321,252,1069,481,77,404,791,165,626,9,2,7,40,8,32
95NN09S2,1083,199,884,257,32,225,765,154,611,7,1,6,54,12,42
95NN10S1,1294,226,1068,781,119,662,450,89,361,6,2,4,57,16,41
95NN10S2,1280,259,1021,873,169,704,359,82,277,11,3,8,37,5,32
95NN11S1,1377,168,1209,1182,151,1031,160,16,144,5,0,5,30,1,29
95NN11S2,1574,262,1312,1217,197,1020,307,55,252,4,1,3,46,9,37
95NN12W1,2204,368,1836,1327,186,1141,791,164,627,14,6,8,72,12,60
95NN13W1,2390,450,1940,920,156,764,1330,279,1051,26,5,21,114,10,104
95NN14S1,1370,202,1168,1083,133,950,230,60,170,10,2,8,47,7,40
95NN14S2,1342,188,1154,771,108,663,433,62,371,12,3,9,126,15,111
95NN15W1,2381,304,2077,832,100,732,1400,184,1216,13,4,9,136,16,120
95NN16S1,1260,291,969,192,28,164,996,247,749,8,2,6,64,14,50
95NN16S2,1339,260,1079,455,68,387,806,182,624,9,1,8,69,9,60
95NN17W1,1782,216,1566,1296,144,1152,413,67,346,4,0,4,69,5,64
95NN18S1,994,151,843,656,84,572,291,55,236,6,0,6,41,12,29
95NN18S2,1187,203,984,910,150,760,233,45,188,8,4,4,36,4,32
95NN19S1,1345,219,1126,394,55,339,861,144,717,10,5,5,80,15,65
95NN19S2,1378,312,1066,308,57,251,985,242,743,4,1,3,81,12,69
95NN20W1,2367,445,1922,1315,216,1099,951,205,746,18,3,15,83,21,62
95NN21W1,2181,404,1777,1524,262,1262,576,128,448,9,2,7,72,12,60
95NN22W1,2145,401,1744,1713,260,1453,352,116,236,13,5,8,67,20,47
95NN23S1,1192,207,985,1029,170,859,144,33,111,6,1,5,13,3,10
95NN23S2,1455,282,1173,1108,194,914,297,76,221,5,4,1,45,8,37
95OO01W1,1936,273,1663,1522,213,1309,390,60,330,8,0,8,16,0,16
95OO02W1,1731,319,1412,1028,186,842,673,126,547,11,1,10,19,6,13
95OO03W1,2028,293,1735,743,80,663,1244,207,1037,13,3,10,28,3,25
95OO04W1,1905,260,1645,1350,192,1158,525,68,457,5,0,5,25,0,25
95OO05W1,2100,175,1925,1685,134,1551,334,37,297,18,3,15,63,1,62
95OO06W1,2190,344,1846,1274,203,1071,856,134,722,25,3,22,35,4,31
95OO07W1,1950,348,1602,971,161,810,935,176,759,12,4,8,32,7,25
95OO08W1,2111,343,1768,1182,195,987,875,140,735,12,2,10,42,6,36
95OO09W1,1739,261,1478,1090,161,929,626,98,528,8,1,7,15,1,14
95OO10W1,2649,270,2379,2460,255,2205,166,14,152,7,1,6,16,0,16
95OO11W1,1889,190,1699,1742,169,1573,112,13,99,8,2,6,27,6,21
95OO12W1,2081,263,1818,1469,185,1284,578,77,501,5,0,5,29,1,28
95OO13W1,2137,301,1836,893,86,807,1125,193,932,20,3,17,99,19,80
95OO14W1,1961,307,1654,1364,198,1166,554,101,453,12,5,7,31,3,28
95OO15W1,1774,175,1599,1500,148,1352,228,26,202,10,0,10,36,1,35
95OO16W1,1695,249,1446,410,41,369,1230,205,1025,10,2,8,45,1,44
95OO17W1,2105,292,1813,414,71,343,1621,213,1408,38,6,32,32,2,30
95OO18W1,2291,408,1883,1241,205,1036,960,194,766,16,3,13,74,6,68
95OO19W1,2239,353,1886,1365,203,1162,816,139,677,15,3,12,43,8,35
95OO20W1,1708,249,1459,459,69,390,1179,167,1012,10,4,6,60,9,51
95OO21W1,1870,255,1615,1610,223,1387,201,28,173,13,1,12,46,3,43
95OO22W1,2378,338,2040,2259,318,1941,110,17,93,2,2,0,7,1,6
95PP01W1,1998,392,1606,412,79,333,1532,304,1228,17,5,12,37,4,33
95PP02W1,2029,333,1696,1708,281,1427,270,46,224,14,1,13,37,5,32
95PP03W1,2026,330,1696,1455,227,1228,527,97,430,7,1,6,37,5,32
95PP04W1,2460,477,1983,1336,262,1074,1064,207,857,13,1,12,47,7,40
95PP05W1,1865,292,1573,762,100,662,1061,183,878,7,1,6,35,8,27
95PP06S1,1500,201,1299,829,111,718,591,81,510,11,2,9,69,7,62
95PP06S2,1559,320,1239,738,161,577,771,148,623,10,6,4,40,5,35
95PP07W1,2205,420,1785,1334,232,1102,792,178,614,23,0,23,56,10,46
95PP08W1,2108,326,1782,1721,255,1466,354,60,294,16,7,9,17,4,13
95PP09W1,1437,189,1248,1147,139,1008,254,46,208,13,2,11,23,2,21
95PP10W1,1884,278,1606,1459,206,1253,398,66,332,7,3,4,20,3,17
95PP11W1,2072,350,1722,1482,235,1247,528,107,421,18,2,16,44,6,38
95PP12W1,2046,375,1671,1369,242,1127,654,129,525,2,1,1,21,3,18
95PP13W1,1980,279,1701,1453,202,1251,481,67,414,15,2,13,31,8,23
95PP14S1,1177,179,998,592,79,513,559,97,462,15,1,14,11,2,9
95PP14S2,1673,293,1380,478,88,390,1157,199,958,8,1,7,30,5,25
95PP15W1,2385,459,1926,723,125,598,1588,316,1272,10,3,7,64,15,49
95PP16W1,1555,297,1258,478,76,402,1036,215,821,11,2,9,30,4,26
95PP17W1,2071,290,1781,1539,218,1321,501,67,434,6,2,4,25,3,22
95PP18W1,2452,387,2065,1021,164,857,1366,212,1154,10,1,9,55,10,45
95PP19W1,1927,267,1660,1486,192,1294,413,71,342,5,0,5,23,4,19
95PP20W1,2529,443,2086,1437,244,1193,963,181,782,27,4,23,102,14,88
95PP21W1,1722,257,1465,1436,218,1218,266,35,231,4,2,2,16,2,14
95PP22W1,1977,381,1596,1106,215,891,799,149,650,20,11,9,52,6,46
95PP23W1,2027,349,1678,993,158,835,999,186,813,13,5,8,22,0,22
95QQ01W1,1227,117,1110,283,19,264,879,97,782,4,0,4,61,1,60
95QQ02W1,2044,319,1725,94,9,85,1805,292,1513,20,1,19,125,17,108
95QQ03W1,870,65,805,193,10,183,629,50,579,4,1,3,44,4,40
95QQ04W1,1302,184,1118,332,35,297,910,132,778,11,6,5,49,11,38
95QQ05W1,2345,434,1911,651,96,555,1591,316,1275,13,4,9,90,18,72
95QQ06W1,1603,212,1391,1203,151,1052,372,58,314,2,0,2,26,3,23
95QQ07W1,1594,199,1395,458,53,405,1043,136,907,20,4,16,73,6,67
95QQ08W1,1238,98,1140,333,28,305,845,64,781,7,0,7,53,6,47
95QQ09W1,1669,227,1442,565,64,501,1033,153,880,4,1,3,67,9,58
95QQ10W1,1449,237,1212,591,93,498,813,136,677,10,4,6,35,4,31
95QQ11W1,1621,246,1375,117,14,103,1416,226,1190,8,1,7,80,5,75
95QQ12W1,1524,218,1306,309,45,264,1140,164,976,5,0,5,70,9,61
95QQ13W1,2093,380,1713,105,16,89,1783,329,1454,17,3,14,188,32,156
95QQ14S1,2646,352,2294,587,63,524,1887,281,1606,16,3,13,156,5,151
95QQ14S2,1435,224,1211,109,18,91,1247,195,1052,10,1,9,69,10,59
95QQ15W1,1339,129,1210,441,39,402,833,83,750,9,1,8,56,6,50
95RR01S1,1762,224,1538,689,72,617,1020,144,876,8,2,6,45,6,39
95RR01S2,1438,218,1220,577,67,510,823,149,674,5,0,5,33,2,31
95RR02W1,1420,185,1235,687,80,607,703,99,604,8,3,5,22,3,19
95RR03W1,1154,87,1067,729,62,667,394,24,370,4,1,3,27,0,27
95RR04W1,1597,225,1372,1509,209,1300,70,13,57,1,0,1,17,3,14
95RR05S1,1021,161,860,405,69,336,585,90,495,3,0,3,28,2,26
95RR05S2,921,71,850,337,32,305,533,30,503,7,2,5,44,7,37
95RR06W1,1697,208,1489,1473,181,1292,214,26,188,2,1,1,8,0,8
95RR07W1,1923,226,1697,973,104,869,896,116,780,6,1,5,48,5,43
95RR08W1,1648,223,1425,1029,123,906,583,92,491,5,1,4,31,7,24
95RR09S1,1661,186,1475,1475,155,1320,166,27,139,0,0,0,20,4,16
95RR09S2,1135,139,996,634,63,571,445,61,384,10,5,5,46,10,36
95RR10W1,1055,78,977,531,42,489,496,35,461,3,0,3,25,1,24
95RR11W1,2037,241,1796,1098,109,989,885,122,763,11,3,8,43,7,36
95RR12W1,1257,201,1056,455,64,391,783,130,653,3,1,2,16,6,10
95RR13W1,1242,146,1096,484,58,426,721,87,634,7,0,7,30,1,29
95RR14W1,1510,223,1287,720,115,605,766,105,661,8,1,7,16,2,14
95RR15W1,1815,321,1494,1526,267,1259,280,53,227,3,0,3,6,1,5
95SS01S1,1933,401,1532,435,81,354,1423,311,1112,11,3,8,64,6,58
95SS01S2,2140,322,1818,433,52,381,1549,245,1304,20,3,17,138,22,116
95SS02S1,1725,275,1450,196,23,173,1418,239,1179,12,1,11,99,12,87
95SS02S2,1618,375,1243,496,87,409,1056,281,775,23,1,22,43,6,37
95SS03S1,1266,297,969,83,14,69,1112,267,845,12,2,10,59,14,45
95SS03S2,1477,352,1125,148,26,122,1266,315,951,11,2,9,52,9,43
95SS04S1,1684,189,1495,255,24,231,1270,147,1123,9,3,6,150,15,135
95SS04S2,1505,209,1296,237,31,206,1143,167,976,7,0,7,118,11,107
95SS04S3,2565,409,2156,582,73,509,1798,305,1493,23,5,18,162,26,136
95SS05S1,1337,159,1178,184,18,166,1022,129,893,26,5,21,105,7,98
95SS05S2,1493,320,1173,264,49,215,1140,255,885,11,1,10,78,15,63
95SS06S1,1106,116,990,1021,102,919,71,13,58,1,0,1,13,1,12
95SS06S2,1518,102,1416,1405,87,1318,78,12,66,4,0,4,31,3,28
95SS06S3,1397,124,1273,1298,106,1192,79,13,66,10,3,7,10,2,8
95SS07S1,2367,288,2079,2184,267,1917,136,19,117,9,0,9,38,2,36
95SS07S2,1156,149,1007,1094,141,953,45,5,40,2,0,2,15,3,12
95SS07S3,3169,422,2747,1274,202,1072,1655,187,1468,40,10,30,200,23,177
95SS08S1,1546,340,1206,149,23,126,1324,305,1019,11,2,9,62,10,52
95SS08S2,2114,357,1757,300,42,258,1698,302,1396,24,2,22,92,11,81
95SS09S1,1388,347,1041,320,65,255,979,258,721,14,6,8,75,18,57
95SS09S2,1344,266,1078,179,30,149,1087,224,863,9,2,7,69,10,59
95SS10S1,1743,321,1422,1169,204,965,468,91,377,23,4,19,83,22,61
95SS10S2,1745,316,1429,1587,282,1305,130,28,102,4,0,4,24,6,18
95SS11S1,2093,347,1746,1535,244,1291,505,99,406,6,0,6,47,4,43
95SS11S2,2119,370,1749,885,144,741,1138,207,931,20,4,16,76,15,61
95SS12W1,2515,436,2079,714,106,608,1653,308,1345,24,8,16,124,14,110
95SS13S1,1257,137,1120,341,24,317,800,101,699,12,1,11,104,11,93
95SS13S2,1126,95,1031,261,14,247,775,72,703,21,2,19,69,7,62
95SS14S1,1149,106,1043,113,10,103,938,83,855,10,0,10,88,13,75
95SS14S2,1165,193,972,140,20,120,947,168,779,14,2,12,64,3,61
95SS15S1,1479,310,1169,132,22,110,1277,274,1003,13,3,10,57,11,46
95SS15S2,1624,342,1282,185,30,155,1369,302,1067,16,2,14,54,8,46
95SS16S1,1193,173,1020,1113,163,950,54,9,45,5,1,4,21,0,21
95SS16S2,1326,132,1194,1216,121,1095,88,8,80,4,0,4,18,3,15
95SS17S1,2168,224,1944,587,45,542,1419,163,1256,14,2,12,148,14,134
95SS17S2,1257,107,1150,202,16,186,939,75,864,12,5,7,104,11,93
95SS18S1,1101,120,981,194,23,171,810,87,723,7,2,5,90,8,82
95SS18S2,1359,163,1196,293,38,255,981,116,865,22,3,19,63,6,57
95SS19S1,1106,143,963,144,22,122,859,98,761,20,6,14,83,17,66
95SS19S2,1115,121,994,67,4,63,954,110,844,20,3,17,74,4,70
95SS20W1,2234,375,1859,323,45,278,1750,311,1439,21,2,19,140,17,123
95SS21S1,1754,308,1446,130,16,114,1485,275,1210,17,4,13,122,13,109
95SS21S2,1868,307,1561,292,31,261,1483,264,1219,11,2,9,82,10,72
95SS22S1,1206,197,1009,209,37,172,820,138,682,17,3,14,160,19,141
95SS22S2,1399,282,1117,473,98,375,853,169,684,13,6,7,60,9,51
95SS23S1,1738,316,1422,165,20,145,1425,271,1154,24,8,16,124,17,107
95SS23S2,1313,232,1081,90,9,81,1126,205,921,13,3,10,84,15,69
95SS24S1,2158,394,1764,402,54,348,1635,316,1319,31,6,25,90,18,72
95SS24S2,1808,319,1489,330,52,278,1368,250,1118,11,3,8,99,14,85
95SS25W1,1907,136,1771,506,33,473,1222,93,1129,20,0,20,159,10,149
95SS26S1,1416,99,1317,1310,84,1226,80,13,67,1,0,1,25,2,23
95SS26S2,1375,156,1219,1302,147,1155,55,7,48,1,0,1,17,2,15
95SS27W1,2106,300,1806,226,43,183,1724,234,1490,41,13,28,115,10,105
95SS28W1,2068,195,1873,808,77,731,1123,104,1019,10,0,10,127,14,113
95SS29S1,919,63,856,806,46,760,95,16,79,0,0,0,18,1,17
95SS29S2,1037,70,967,954,63,891,63,6,57,3,1,2,17,0,17
95SS30S1,994,147,847,199,27,172,666,107,559,3,0,3,126,13,113
95SS30S2,1837,405,1432,366,74,292,1333,306,1027,23,3,20,115,22,93
95TT01W1,2064,341,1723,1567,253,1314,467,84,383,5,0,5,25,4,21
95TT02W1,2020,277,1743,1639,209,1430,362,66,296,0,0,0,19,2,17
95TT03S1,1212,147,1065,545,66,479,627,74,553,13,3,10,27,4,23
