GeographyCode,DC2108NI0001,DC2108NI0002,DC2108NI0003,DC2108NI0004,DC2108NI0005,DC2108NI0006,DC2108NI0007,DC2108NI0008,DC2108NI0009,DC2108NI0010,DC2108NI0011,DC2108NI0012,DC2108NI0013,DC2108NI0014,DC2108NI0015,DC2108NI0016,DC2108NI0017,DC2108NI0018,DC2108NI0019,DC2108NI0020,DC2108NI0021,DC2108NI0022,DC2108NI0023,DC2108NI0024,DC2108NI0025,DC2108NI0026,DC2108NI0027,DC2108NI0028,DC2108NI0029,DC2108NI0030,DC2108NI0031,DC2108NI0032,DC2108NI0033,DC2108NI0034,DC2108NI0035,DC2108NI0036,DC2108NI0037,DC2108NI0038,DC2108NI0039,DC2108NI0040,DC2108NI0041,DC2108NI0042,DC2108NI0043,DC2108NI0044,DC2108NI0045,DC2108NI0046,DC2108NI0047,DC2108NI0048,DC2108NI0049,DC2108NI0050,DC2108NI0051,DC2108NI0052,DC2108NI0053,DC2108NI0054,DC2108NI0055,DC2108NI0056,DC2108NI0057,DC2108NI0058,DC2108NI0059,DC2108NI0060,DC2108NI0061,DC2108NI0062,DC2108NI0063,DC2108NI0064,DC2108NI0065,DC2108NI0066,DC2108NI0067,DC2108NI0068,DC2108NI0069,DC2108NI0070,DC2108NI0071,DC2108NI0072,DC2108NI0073,DC2108NI0074,DC2108NI0075,DC2108NI0076,DC2108NI0077,DC2108NI0078,DC2108NI0079,DC2108NI0080,DC2108NI0081,DC2108NI0082,DC2108NI0083,DC2108NI0084,DC2108NI0085,DC2108NI0086,DC2108NI0087,DC2108NI0088,DC2108NI0089,DC2108NI0090
95AA01S1,626,128,325,55,16,4,25,3,70,550,93,296,53,15,1,23,3,66,532,84,292,52,15,1,21,1,66,18,9,4,1,0,0,2,2,0,76,35,29,2,1,3,2,0,4,50,25,18,1,1,3,1,0,1,9,2,5,0,0,0,0,0,2,7,4,3,0,0,0,0,0,0,8,2,3,1,0,0,1,0,1,2,2,0,0,0,0,0,0,0
95AA01S2,1378,1233,65,13,2,21,4,12,28,896,785,50,10,2,20,4,7,18,826,732,41,6,2,18,3,7,17,70,53,9,4,0,2,1,0,1,482,448,15,3,0,1,0,5,10,344,323,13,1,0,0,0,2,5,13,9,1,0,0,0,0,3,0,33,31,0,0,0,0,0,0,2,29,27,0,0,0,0,0,0,2,63,58,1,2,0,1,0,0,1
95AA01S3,1190,1026,60,13,2,16,6,41,26,722,618,41,9,1,13,5,16,19,644,558,39,7,1,10,4,10,15,78,60,2,2,0,3,1,6,4,468,408,19,4,1,3,1,25,7,313,275,12,1,0,1,1,18,5,9,4,0,0,0,0,0,4,1,41,35,5,1,0,0,0,0,0,44,37,1,1,1,0,0,3,1,61,57,1,1,0,2,0,0,0
95AA02W1,1468,1254,82,21,4,23,9,48,27,738,616,48,12,2,9,7,30,14,606,515,42,10,2,8,6,14,9,132,101,6,2,0,1,1,16,5,730,638,34,9,2,14,2,18,13,416,366,16,3,1,4,1,17,8,15,14,0,0,0,0,0,1,0,58,50,5,1,0,0,1,0,1,91,79,7,0,0,3,0,0,2,150,129,6,5,1,7,0,0,2
95AA03W1,1436,1265,58,18,4,21,12,27,31,668,578,26,9,4,11,5,14,21,548,473,23,8,4,8,4,10,18,120,105,3,1,0,3,1,4,3,768,687,32,9,0,10,7,13,10,434,383,20,4,0,5,6,10,6,11,10,0,0,0,0,0,1,0,79,70,4,1,0,1,1,0,2,120,111,5,1,0,0,0,1,2,124,113,3,3,0,4,0,1,0
95AA04W1,2364,2166,102,11,3,38,2,5,37,1484,1341,77,8,2,27,1,4,24,1372,1253,65,8,1,22,1,2,20,112,88,12,0,1,5,0,2,4,880,825,25,3,1,11,1,1,13,651,611,18,2,1,7,1,1,10,20,18,0,0,0,1,0,0,1,58,54,3,0,0,1,0,0,0,56,51,2,0,0,1,0,0,2,95,91,2,1,0,1,0,0,0
95AA05W1,2036,1844,69,13,5,27,6,33,39,1238,1101,51,9,2,23,5,23,24,1140,1026,41,9,2,20,4,14,24,98,75,10,0,0,3,1,9,0,798,743,18,4,3,4,1,10,15,589,555,8,0,3,0,1,9,13,12,7,3,0,0,0,0,1,1,42,41,1,0,0,0,0,0,0,56,51,4,0,0,0,0,0,1,99,89,2,4,0,4,0,0,0
95AA06S1,1437,1295,67,10,5,25,6,3,26,802,713,41,5,4,16,3,1,19,712,640,35,3,3,15,2,0,14,90,73,6,2,1,1,1,1,5,635,582,26,5,1,9,3,2,7,416,383,18,1,0,3,2,2,7,14,14,0,0,0,0,0,0,0,68,66,1,0,0,0,1,0,0,44,37,4,2,0,1,0,0,0,93,82,3,2,1,5,0,0,0
95AA06S2,1866,1708,71,10,4,28,9,15,21,1080,981,43,5,4,20,4,6,17,974,885,39,4,4,17,3,5,17,106,96,4,1,0,3,1,1,0,786,727,28,5,0,8,5,9,4,570,536,16,3,0,5,2,5,3,13,11,0,0,0,0,0,2,0,75,64,6,1,0,1,2,0,1,55,48,3,1,0,0,1,2,0,73,68,3,0,0,2,0,0,0
95AA07W1,1693,1531,69,17,1,15,11,31,18,1020,910,50,11,0,13,7,17,12,908,826,40,6,0,13,5,7,11,112,84,10,5,0,0,2,10,1,673,621,19,6,1,2,4,14,6,446,418,10,2,1,1,4,7,3,17,15,0,0,0,0,0,1,1,49,42,4,3,0,0,0,0,0,74,62,5,0,0,1,0,6,0,87,84,0,1,0,0,0,0,2
95AA08W1,1325,1122,79,22,2,17,9,54,20,614,502,46,9,2,10,4,29,12,490,410,33,8,2,9,2,16,10,124,92,13,1,0,1,2,13,2,711,620,33,13,0,7,5,25,8,432,382,15,8,0,5,0,19,3,15,10,1,0,0,0,1,3,0,72,65,3,1,0,0,2,1,0,110,91,7,4,0,1,2,2,3,82,72,7,0,0,1,0,0,2
95AA09W1,1695,1405,90,20,2,36,8,58,76,858,679,55,11,1,19,2,41,50,706,570,41,9,1,17,0,20,48,152,109,14,2,0,2,2,21,2,837,726,35,9,1,17,6,17,26,507,453,21,1,0,5,1,12,14,21,14,0,0,0,1,0,0,6,94,76,6,3,0,2,2,2,3,114,104,4,0,1,1,2,2,0,101,79,4,5,0,8,1,1,3
95AA10W1,1551,1346,91,16,4,24,5,30,35,832,700,59,11,3,15,3,21,20,720,609,53,11,3,15,2,10,17,112,91,6,0,0,0,1,11,3,719,646,32,5,1,9,2,9,15,486,442,19,2,1,3,0,8,11,8,6,2,0,0,0,0,0,0,59,54,1,0,0,2,1,0,1,76,66,4,1,0,2,1,1,1,90,78,6,2,0,2,0,0,2
95AA11S1,2125,1725,100,36,4,31,19,157,53,1264,1013,68,21,3,22,10,92,35,1030,853,56,16,1,19,7,49,29,234,160,12,5,2,3,3,43,6,861,712,32,15,1,9,9,65,18,556,460,18,8,0,4,8,49,9,26,17,3,0,1,0,0,3,2,66,54,3,2,0,3,1,3,0,87,67,4,3,0,1,0,9,3,126,114,4,2,0,1,0,1,4
95AA11S2,1792,1459,114,26,5,19,9,78,82,1218,979,87,19,5,14,7,43,64,1086,881,77,16,5,12,4,30,61,132,98,10,3,0,2,3,13,3,574,480,27,7,0,5,2,35,18,400,337,16,4,0,3,0,27,13,8,6,1,0,0,0,0,0,1,57,45,5,1,0,0,2,1,3,55,42,3,1,0,1,0,7,1,54,50,2,1,0,1,0,0,0
95AA12W1,2162,1993,84,12,5,32,11,2,23,1438,1308,66,10,3,25,7,1,18,1350,1232,58,10,2,24,6,0,18,88,76,8,0,1,1,1,1,0,724,685,18,2,2,7,4,1,5,509,491,10,1,0,0,3,0,4,15,14,1,0,0,0,0,0,0,27,24,0,0,0,2,1,0,0,50,41,4,0,0,4,0,1,0,123,115,3,1,2,1,0,0,1
95AA13S1,1292,1093,73,15,1,25,8,61,16,715,596,43,9,1,17,1,38,10,630,534,35,9,0,16,1,25,10,85,62,8,0,1,1,0,13,0,577,497,30,6,0,8,7,23,6,403,352,24,2,0,2,4,15,4,16,5,2,0,0,2,0,6,1,47,46,1,0,0,0,0,0,0,61,53,1,1,0,1,3,2,0,50,41,2,3,0,3,0,0,1
95AA13S2,1198,1046,42,12,3,21,11,43,20,684,589,25,7,2,16,7,26,12,580,506,22,6,2,14,4,16,10,104,83,3,1,0,2,3,10,2,514,457,17,5,1,5,4,17,8,325,298,8,4,1,1,2,9,2,10,4,2,0,0,0,0,2,2,45,41,2,0,0,0,1,0,1,58,48,3,0,0,1,0,5,1,76,66,2,1,0,3,1,1,2
95AA14W1,1805,1665,68,18,2,19,4,3,26,1146,1043,48,12,1,19,1,2,20,1098,1008,41,12,1,17,1,0,18,48,35,7,0,0,2,0,2,2,659,622,20,6,1,0,3,1,6,474,450,13,4,1,0,2,1,3,18,16,1,1,0,0,0,0,0,30,29,0,0,0,0,1,0,0,32,30,1,0,0,0,0,0,1,105,97,5,1,0,0,0,0,2
95AA15S1,2005,1537,108,29,3,24,16,158,130,1238,919,82,16,1,16,9,95,100,1022,766,68,12,1,11,5,63,96,216,153,14,4,0,5,4,32,4,767,618,26,13,2,8,7,63,30,524,427,15,5,1,6,4,48,18,24,12,0,1,0,0,0,6,5,76,60,7,2,1,0,1,1,4,86,70,3,2,0,0,2,7,2,57,49,1,3,0,2,0,1,1
95AA15S2,1061,800,63,13,6,11,18,96,54,554,396,34,9,4,6,8,51,46,424,303,26,9,4,4,8,28,42,130,93,8,0,0,2,0,23,4,507,404,29,4,2,5,10,45,8,326,273,12,0,0,5,5,29,2,11,4,0,0,0,0,0,5,2,50,37,8,0,1,0,1,2,1,89,65,7,3,1,0,4,8,1,31,25,2,1,0,0,0,1,2
95AA16W1,1463,1183,81,28,5,15,10,107,34,728,554,43,15,4,12,4,75,21,592,464,36,11,1,11,3,48,18,136,90,7,4,3,1,1,27,3,735,629,38,13,1,3,6,32,13,444,376,20,8,0,0,4,25,11,9,4,0,1,0,0,0,4,0,68,58,6,0,0,1,0,2,1,116,101,9,2,1,0,1,1,1,98,90,3,2,0,2,1,0,0
95AA17W1,1669,1413,102,20,2,26,18,51,37,880,735,61,9,0,12,7,26,30,738,619,48,8,0,12,6,16,29,142,116,13,1,0,0,1,10,1,789,678,41,11,2,14,11,25,7,500,437,22,5,0,4,9,21,2,14,9,1,1,0,0,1,1,1,65,54,6,0,1,2,0,1,1,125,103,8,4,1,3,1,2,3,85,75,4,1,0,5,0,0,0
95AA18W1,1997,1780,77,23,1,36,10,15,55,1314,1165,53,13,1,27,10,10,35,1202,1083,45,12,0,21,6,6,29,112,82,8,1,1,6,4,4,6,683,615,24,10,0,9,0,5,20,430,401,11,1,0,5,0,2,10,19,11,2,0,0,1,0,3,2,40,35,1,1,0,0,0,0,3,64,55,5,3,0,0,0,0,1,130,113,5,5,0,3,0,0,4
95AA19W1,1964,1852,32,10,0,28,3,17,22,1034,960,24,7,0,17,1,7,18,994,927,21,6,0,16,1,6,17,40,33,3,1,0,1,0,1,1,930,892,8,3,0,11,2,10,4,702,678,4,2,0,6,1,8,3,22,18,0,0,0,1,0,2,1,51,50,0,0,0,1,0,0,0,45,41,3,0,0,0,1,0,0,110,105,1,1,0,3,0,0,0
95BB01S1,1242,1160,33,10,0,15,4,3,17,778,719,24,8,0,9,2,2,14,728,676,22,6,0,8,0,2,14,50,43,2,2,0,1,2,0,0,464,441,9,2,0,6,2,1,3,322,314,4,1,0,0,2,0,1,9,8,0,0,0,0,0,1,0,21,19,1,0,0,0,0,0,1,44,40,1,0,0,3,0,0,0,68,60,3,1,0,3,0,0,1
95BB01S2,1595,1486,51,19,3,7,7,4,18,1028,949,31,15,3,6,7,3,14,930,867,28,12,3,5,3,0,12,98,82,3,3,0,1,4,3,2,567,537,20,4,0,1,0,1,4,394,383,8,0,0,0,0,0,3,10,9,1,0,0,0,0,0,0,42,35,5,0,0,0,0,1,1,52,49,1,2,0,0,0,0,0,69,61,5,2,0,1,0,0,0
95BB02W1,2007,1801,66,22,9,38,11,34,26,980,873,32,9,7,19,7,19,14,844,756,25,8,6,18,4,13,14,136,117,7,1,1,1,3,6,0,1027,928,34,13,2,19,4,15,12,547,492,17,8,0,10,2,10,8,13,10,0,1,0,0,0,1,1,89,81,3,2,1,1,0,1,0,151,135,10,0,1,0,1,3,1,227,210,4,2,0,8,1,0,2
95BB03S1,1614,1421,109,29,4,8,10,14,19,962,839,74,16,2,5,7,3,16,812,708,63,13,2,3,5,3,15,150,131,11,3,0,2,2,0,1,652,582,35,13,2,3,3,11,3,356,318,19,9,0,1,1,7,1,19,13,2,0,0,0,0,4,0,54,49,2,1,1,0,1,0,0,93,84,5,2,0,0,1,0,1,130,118,7,1,1,2,0,0,1
95BB03S2,1786,1577,115,30,7,27,13,1,16,1162,1023,71,21,7,21,7,1,11,1020,906,60,17,6,21,5,1,4,142,117,11,4,1,0,2,0,7,624,554,44,9,0,6,6,0,5,376,347,18,4,0,2,3,0,2,22,16,3,2,0,0,0,0,1,37,33,2,0,0,0,2,0,0,79,59,13,2,0,2,1,0,2,110,99,8,1,0,2,0,0,0
95BB04S1,1222,1107,58,5,3,12,9,9,19,712,634,44,3,3,5,3,7,13,650,586,38,3,2,5,1,2,13,62,48,6,0,1,0,2,5,0,510,473,14,2,0,7,6,2,6,307,288,8,1,0,3,3,1,3,14,12,0,0,0,0,0,0,2,28,25,1,0,0,2,0,0,0,83,73,4,1,0,0,3,1,1,78,75,1,0,0,2,0,0,0
95BB04S2,1356,1223,58,15,2,26,6,5,21,914,818,43,12,1,19,5,3,13,850,762,40,10,1,18,3,3,13,64,56,3,2,0,1,2,0,0,442,405,15,3,1,7,1,2,8,269,250,8,1,1,5,1,1,2,9,8,0,0,0,0,0,0,1,27,23,1,1,0,1,0,0,1,35,32,0,0,0,0,0,1,2,102,92,6,1,0,1,0,0,2
95BB05S1,1209,1086,55,11,0,33,3,1,20,816,726,46,6,0,20,3,1,14,764,678,45,6,0,20,3,0,12,52,48,1,0,0,0,0,1,2,393,360,9,5,0,13,0,0,6,256,246,3,1,0,2,0,0,4,10,10,0,0,0,0,0,0,0,24,21,0,1,0,2,0,0,0,39,32,2,2,0,3,0,0,0,64,51,4,1,0,6,0,0,2
95BB05S2,1550,1392,81,14,5,11,10,4,33,988,882,57,8,3,6,8,3,21,880,792,48,6,2,6,6,1,19,108,90,9,2,1,0,2,2,2,562,510,24,6,2,5,2,1,12,361,339,12,1,2,1,1,1,4,19,16,1,2,0,0,0,0,0,39,29,4,3,0,0,1,0,2,56,50,2,0,0,0,0,0,4,87,76,5,0,0,4,0,0,2
95BB06W1,2484,2211,88,23,3,22,15,48,74,1094,948,48,12,2,11,4,28,41,864,763,34,9,1,7,3,11,36,230,185,14,3,1,4,1,17,5,1390,1263,40,11,1,11,11,20,33,765,691,24,6,1,5,5,15,18,24,21,0,0,0,0,0,1,2,111,96,6,2,0,2,1,0,4,220,197,6,2,0,3,1,4,7,270,258,4,1,0,1,4,0,2
95BB07S1,1333,1177,46,18,4,21,6,28,33,656,569,29,8,3,9,4,11,23,492,439,15,3,2,6,2,5,20,164,130,14,5,1,3,2,6,3,677,608,17,10,1,12,2,17,10,339,308,8,2,1,3,0,11,6,12,4,0,1,0,1,0,5,1,71,64,2,0,0,0,2,0,3,110,101,6,1,0,2,0,0,0,145,131,1,6,0,6,0,1,0
95BB07S2,1055,977,39,9,3,10,1,4,12,680,620,31,9,3,7,0,0,10,618,569,27,7,1,5,0,0,9,62,51,4,2,2,2,0,0,1,375,357,8,0,0,3,1,4,2,248,236,6,0,0,0,0,4,2,7,7,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,41,40,0,0,0,1,0,0,0,61,56,2,0,0,2,1,0,0
95BB08S1,1085,997,32,10,1,11,4,11,19,564,508,23,7,1,4,2,7,12,494,448,16,7,1,2,2,7,11,70,60,7,0,0,2,0,0,1,521,489,9,3,0,7,2,4,7,285,266,4,1,0,4,2,3,5,8,8,0,0,0,0,0,0,0,31,30,0,0,0,0,0,1,0,93,85,3,1,0,2,0,0,2,104,100,2,1,0,1,0,0,0
95BB08S2,1017,918,40,16,0,10,4,14,15,708,631,33,11,0,7,4,10,12,656,590,28,10,0,6,3,7,12,52,41,5,1,0,1,1,3,0,309,287,7,5,0,3,0,4,3,214,202,3,3,0,1,0,3,2,3,2,0,1,0,0,0,0,0,23,22,0,0,0,1,0,0,0,31,27,2,1,0,0,0,0,1,38,34,2,0,0,1,0,1,0
95BB09S1,1095,974,40,15,2,19,5,14,26,714,629,36,9,2,11,3,3,21,658,587,28,8,2,11,3,1,18,56,42,8,1,0,0,0,2,3,381,345,4,6,0,8,2,11,5,207,190,3,2,0,2,1,9,0,20,19,0,0,0,0,0,1,0,25,21,0,1,0,1,0,1,1,57,47,1,2,0,2,1,0,4,72,68,0,1,0,3,0,0,0
95BB09S2,1378,1255,52,16,4,8,8,16,19,848,772,33,15,3,5,5,6,9,754,691,31,11,2,5,4,2,8,94,81,2,4,1,0,1,4,1,530,483,19,1,1,3,3,10,10,347,322,6,0,1,1,3,7,7,8,4,2,0,0,0,0,1,1,26,22,2,0,0,0,0,0,2,69,60,4,1,0,2,0,2,0,80,75,5,0,0,0,0,0,0
95BB10S1,1436,1209,93,33,5,22,4,8,62,732,586,64,16,4,14,3,5,40,612,487,55,14,4,12,1,2,37,120,99,9,2,0,2,2,3,3,704,623,29,17,1,8,1,3,22,352,316,11,6,1,3,0,2,13,19,11,1,2,0,3,0,0,2,64,55,5,2,0,0,0,0,2,124,107,9,3,0,0,1,1,3,145,134,3,4,0,2,0,0,2
95BB10S2,1344,1199,77,13,6,29,6,1,13,934,825,58,11,6,20,4,0,10,870,770,52,10,6,19,4,0,9,64,55,6,1,0,1,0,0,1,410,374,19,2,0,9,2,1,3,272,254,9,1,0,5,2,1,0,16,14,0,0,0,1,0,0,1,24,24,0,0,0,0,0,0,0,38,34,3,0,0,0,0,0,1,60,48,7,1,0,3,0,0,1
95BB11S1,1122,1010,63,13,4,7,7,3,15,588,527,35,9,2,4,2,3,6,506,452,29,8,2,4,2,3,6,82,75,6,1,0,0,0,0,0,534,483,28,4,2,3,5,0,9,296,279,12,2,0,0,2,0,1,13,10,0,0,0,0,0,0,3,50,42,5,1,0,0,0,0,2,105,87,10,0,1,1,3,0,3,70,65,1,1,1,2,0,0,0
95BB11S2,1306,1148,68,19,4,28,4,7,28,718,621,44,11,3,15,2,2,20,664,574,39,10,3,14,2,2,20,54,47,5,1,0,1,0,0,0,588,527,24,8,1,13,2,5,8,319,303,6,0,0,2,1,5,2,16,12,0,0,1,1,1,0,1,35,29,3,1,0,1,0,0,1,81,68,5,3,0,2,0,0,3,137,115,10,4,0,7,0,0,1
95BB12S1,1115,987,48,14,2,5,7,17,35,548,478,23,9,1,3,3,7,24,422,372,18,7,1,3,0,4,17,126,106,5,2,0,0,3,3,7,567,509,25,5,1,2,4,10,11,355,320,15,3,1,1,1,8,6,9,4,0,0,0,0,1,1,3,41,37,1,1,0,0,2,0,0,99,86,9,1,0,0,0,1,2,63,62,0,0,0,1,0,0,0
95BB12S2,1062,943,53,11,8,19,5,2,21,696,600,45,8,5,14,4,1,19,642,554,40,8,5,13,4,1,17,54,46,5,0,0,1,0,0,2,366,343,8,3,3,5,1,1,2,241,230,5,2,2,1,1,0,0,7,7,0,0,0,0,0,0,0,24,19,0,1,1,1,0,1,1,38,38,0,0,0,0,0,0,0,56,49,3,0,0,3,0,0,1
95BB13S1,1050,932,61,15,5,9,11,9,8,640,566,35,8,2,8,7,7,7,576,516,30,5,1,8,6,3,7,64,50,5,3,1,0,1,4,0,410,366,26,7,3,1,4,2,1,280,251,16,4,3,1,4,1,0,8,7,1,0,0,0,0,0,0,30,27,1,1,0,0,0,0,1,58,50,7,1,0,0,0,0,0,34,31,1,1,0,0,0,1,0
95BB13S2,1191,1101,44,7,1,3,9,10,16,716,657,33,5,1,0,4,6,10,624,574,28,4,1,0,3,4,10,92,83,5,1,0,0,1,2,0,475,444,11,2,0,3,5,4,6,296,279,7,1,0,2,3,2,2,9,8,0,0,0,0,0,0,1,29,24,2,0,0,0,1,1,1,60,55,1,0,0,1,1,1,1,81,78,1,1,0,0,0,0,1
95BB13S3,1201,1077,54,14,6,14,10,7,19,822,723,47,11,6,10,7,4,14,730,647,41,10,5,8,5,2,12,92,76,6,1,1,2,2,2,2,379,354,7,3,0,4,3,3,5,262,248,4,1,0,1,3,3,2,6,5,1,0,0,0,0,0,0,27,25,0,0,0,2,0,0,0,42,37,1,1,0,0,0,0,3,42,39,1,1,0,1,0,0,0
95BB14S1,1234,1118,58,10,3,13,7,10,15,832,740,48,8,2,9,6,7,12,760,681,42,6,2,9,6,3,11,72,59,6,2,0,0,0,4,1,402,378,10,2,1,4,1,3,3,275,268,2,0,1,1,0,2,1,6,5,0,0,0,0,0,1,0,16,12,2,1,0,1,0,0,0,31,30,0,1,0,0,0,0,0,74,63,6,0,0,2,1,0,2
95BB14S2,1271,1081,86,22,2,21,2,33,24,792,664,64,14,2,18,2,9,19,716,604,59,11,2,15,1,6,18,76,60,5,3,0,3,1,3,1,479,417,22,8,0,3,0,24,5,297,261,9,4,0,1,0,21,1,13,8,1,0,0,0,0,3,1,22,21,1,0,0,0,0,0,0,57,50,5,1,0,0,0,0,1,90,77,6,3,0,2,0,0,2
95BB15S1,1535,1405,57,18,3,19,7,10,16,980,888,46,10,2,12,6,7,9,894,820,41,7,2,12,2,3,7,86,68,5,3,0,0,4,4,2,555,517,11,8,1,7,1,3,7,367,352,2,4,1,2,1,2,3,23,19,0,1,0,0,0,1,2,39,37,1,0,0,1,0,0,0,44,36,4,2,0,1,0,0,1,82,73,4,1,0,3,0,0,1
95BB15S2,1164,1069,34,15,1,18,1,9,17,594,537,18,11,0,8,1,9,10,514,463,16,9,0,7,1,9,9,80,74,2,2,0,1,0,0,1,570,532,16,4,1,10,0,0,7,384,369,7,0,1,3,0,0,4,9,5,0,1,0,2,0,0,1,35,31,3,0,0,0,0,0,1,64,62,1,1,0,0,0,0,0,78,65,5,2,0,5,0,0,1
95BB16S1,1281,1189,48,6,2,20,2,3,11,834,763,39,5,2,15,0,1,9,800,732,37,4,2,15,0,1,9,34,31,2,1,0,0,0,0,0,447,426,9,1,0,5,2,2,2,321,309,5,1,0,2,1,1,2,11,10,0,0,0,1,0,0,0,21,20,1,0,0,0,0,0,0,28,26,1,0,0,0,0,1,0,66,61,2,0,0,2,1,0,0
95BB16S2,1287,1181,50,10,1,21,3,8,13,872,793,37,10,1,17,3,2,9,810,738,34,9,1,15,3,2,8,62,55,3,1,0,2,0,0,1,415,388,13,0,0,4,0,6,4,267,253,8,0,0,0,0,2,4,11,8,0,0,0,0,0,3,0,17,16,1,0,0,0,0,0,0,38,35,1,0,0,1,0,1,0,82,76,3,0,0,3,0,0,0
95BB17S1,1352,1212,77,18,1,5,16,8,15,838,747,50,11,1,4,11,6,8,704,630,43,11,0,4,8,3,5,134,117,7,0,1,0,3,3,3,514,465,27,7,0,1,5,2,7,301,277,12,3,0,0,5,2,2,6,4,1,0,0,0,0,0,1,56,49,2,3,0,0,0,0,2,84,75,6,1,0,0,0,0,2,67,60,6,0,0,1,0,0,0
95BB17S2,1338,1189,69,19,4,19,8,9,21,792,691,45,13,3,16,6,4,14,706,622,35,12,3,15,4,4,11,86,69,10,1,0,1,2,0,3,546,498,24,6,1,3,2,5,7,329,311,9,2,0,1,1,2,3,8,8,0,0,0,0,0,0,0,49,43,3,0,0,0,1,2,0,71,60,6,1,1,0,0,1,2,89,76,6,3,0,2,0,0,2
95BB18S1,1328,1210,74,13,2,4,6,6,13,774,699,47,8,1,2,2,5,10,648,588,37,5,1,2,1,5,9,126,111,10,3,0,0,1,0,1,554,511,27,5,1,2,4,1,3,304,287,11,2,0,0,2,1,1,6,6,0,0,0,0,0,0,0,62,55,5,1,1,0,0,0,0,88,81,5,1,0,0,0,0,1,94,82,6,1,0,2,2,0,1
95BB18S2,1913,1710,117,22,7,17,14,0,26,1326,1179,88,16,3,14,7,0,19,1204,1077,77,11,3,11,6,0,19,122,102,11,5,0,3,1,0,0,587,531,29,6,4,3,7,0,7,379,354,12,3,0,1,6,0,3,11,9,1,0,0,0,0,0,1,45,38,5,0,1,0,0,0,1,61,52,3,0,3,0,1,0,2,91,78,8,3,0,2,0,0,0
95BB19S1,1262,1161,37,10,1,8,4,9,32,778,699,24,9,1,7,3,9,26,700,634,23,7,1,7,1,4,23,78,65,1,2,0,0,2,5,3,484,462,13,1,0,1,1,0,6,303,293,4,1,0,0,1,0,4,4,3,0,0,0,0,0,0,1,29,29,0,0,0,0,0,0,0,56,53,2,0,0,0,0,0,1,92,84,7,0,0,1,0,0,0
95BB19S2,1331,1215,52,15,5,3,8,8,25,936,850,40,9,5,2,4,8,18,868,792,34,8,5,2,3,6,18,68,58,6,1,0,0,1,2,0,395,365,12,6,0,1,4,0,7,295,273,9,4,0,1,4,0,4,5,5,0,0,0,0,0,0,0,23,21,0,2,0,0,0,0,0,34,32,1,0,0,0,0,0,1,38,34,2,0,0,0,0,0,2
95BB19S3,1063,958,50,12,4,11,7,6,15,708,628,35,11,4,8,5,4,13,644,578,29,10,4,8,4,0,11,64,50,6,1,0,0,1,4,2,355,330,15,1,0,3,2,2,2,247,232,9,0,0,1,2,2,1,6,6,0,0,0,0,0,0,0,28,24,2,1,0,0,0,0,1,35,33,2,0,0,0,0,0,0,39,35,2,0,0,2,0,0,0
95BB20S1,1454,1334,54,10,4,22,3,12,15,838,761,33,10,3,14,1,5,11,788,722,29,9,2,14,1,5,6,50,39,4,1,1,0,0,0,5,616,573,21,0,1,8,2,7,4,451,427,16,0,0,3,1,3,1,8,5,0,0,0,0,0,3,0,30,29,1,0,0,0,0,0,0,40,36,1,0,0,1,1,0,1,87,76,3,0,1,4,0,1,2
95BB20S2,1230,1102,68,9,0,26,6,3,16,616,532,44,6,0,16,2,3,13,538,473,34,6,0,12,1,0,12,78,59,10,0,0,4,1,3,1,614,570,24,3,0,10,4,0,3,406,384,12,1,0,5,3,0,1,9,8,0,0,0,1,0,0,0,48,43,1,1,0,2,1,0,0,58,50,6,0,0,1,0,0,1,93,85,5,1,0,1,0,0,1
95BB21S1,1845,1677,77,20,6,6,7,37,15,1148,1037,56,12,4,4,3,20,12,1026,937,46,12,4,2,2,12,11,122,100,10,0,0,2,1,8,1,697,640,21,8,2,2,4,17,3,436,403,11,3,1,0,3,12,3,14,12,1,0,0,0,0,1,0,50,44,4,0,0,0,0,2,0,83,77,3,0,1,1,0,1,0,114,104,2,5,0,1,1,1,0
95BB21S2,1806,1591,114,35,2,23,10,5,26,1158,1014,77,28,2,13,5,2,17,1068,944,67,23,2,12,5,2,13,90,70,10,5,0,1,0,0,4,648,577,37,7,0,10,5,3,9,413,380,16,3,0,2,4,2,6,20,17,2,0,0,0,1,0,0,43,38,1,1,0,1,0,0,2,66,49,13,2,0,1,0,0,1,106,93,5,1,0,6,0,1,0
95BB22S1,1113,992,55,13,1,15,14,2,21,667,579,38,10,0,14,8,0,18,554,479,32,10,0,12,7,0,14,113,100,6,0,0,2,1,0,4,446,413,17,3,1,1,6,2,3,283,264,9,1,1,0,6,1,1,7,6,0,0,0,0,0,0,1,48,43,3,1,0,0,0,0,1,69,65,3,0,0,0,0,1,0,39,35,2,1,0,1,0,0,0
95BB22S2,1078,957,60,18,1,3,11,15,13,488,425,27,7,1,2,5,12,9,406,357,22,5,1,1,3,8,9,82,68,5,2,0,1,2,4,0,590,532,33,11,0,1,6,3,4,362,335,17,5,0,0,3,1,1,7,7,0,0,0,0,0,0,0,59,49,5,2,0,0,1,1,1,95,81,8,1,0,1,2,1,1,67,60,3,3,0,0,0,0,1
