ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC6302NI0001,Count,PERSONS,"All categories: Disability, All categories: Health, All usual residents aged 16 and over"
DC6302NI0002,Count,PERSONS,"All categories: Disability, All categories: Health, Voluntary work without pay: Yes"
DC6302NI0003,Count,PERSONS,"All categories: Disability, All categories: Health, Voluntary work without pay: No"
DC6302NI0004,Count,PERSONS,"All categories: Disability, Very good health, All usual residents aged 16 and over"
DC6302NI0005,Count,PERSONS,"All categories: Disability, Very good health, Voluntary work without pay: Yes"
DC6302NI0006,Count,PERSONS,"All categories: Disability, Very good health, Voluntary work without pay: No"
DC6302NI0007,Count,PERSONS,"All categories: Disability, Good health, All usual residents aged 16 and over"
DC6302NI0008,Count,PERSONS,"All categories: Disability, Good health, Voluntary work without pay: Yes"
DC6302NI0009,Count,PERSONS,"All categories: Disability, Good health, Voluntary work without pay: No"
DC6302NI0010,Count,PERSONS,"All categories: Disability, Fair health, All usual residents aged 16 and over"
DC6302NI0011,Count,PERSONS,"All categories: Disability, Fair health, Voluntary work without pay: Yes"
DC6302NI0012,Count,PERSONS,"All categories: Disability, Fair health, Voluntary work without pay: No"
DC6302NI0013,Count,PERSONS,"All categories: Disability, Bad health, All usual residents aged 16 and over"
DC6302NI0014,Count,PERSONS,"All categories: Disability, Bad health, Voluntary work without pay: Yes"
DC6302NI0015,Count,PERSONS,"All categories: Disability, Bad health, Voluntary work without pay: No"
DC6302NI0016,Count,PERSONS,"All categories: Disability, Very bad health, All usual residents aged 16 and over"
DC6302NI0017,Count,PERSONS,"All categories: Disability, Very bad health, Voluntary work without pay: Yes"
DC6302NI0018,Count,PERSONS,"All categories: Disability, Very bad health, Voluntary work without pay: No"
DC6302NI0019,Count,PERSONS,"Day-to-day activities limited a lot, All categories: Health, All usual residents aged 16 and over"
DC6302NI0020,Count,PERSONS,"Day-to-day activities limited a lot, All categories: Health, Voluntary work without pay: Yes"
DC6302NI0021,Count,PERSONS,"Day-to-day activities limited a lot, All categories: Health, Voluntary work without pay: No"
DC6302NI0022,Count,PERSONS,"Day-to-day activities limited a lot, Very good health, All usual residents aged 16 and over"
DC6302NI0023,Count,PERSONS,"Day-to-day activities limited a lot, Very good health, Voluntary work without pay: Yes"
DC6302NI0024,Count,PERSONS,"Day-to-day activities limited a lot, Very good health, Voluntary work without pay: No"
DC6302NI0025,Count,PERSONS,"Day-to-day activities limited a lot, Good health, All usual residents aged 16 and over"
DC6302NI0026,Count,PERSONS,"Day-to-day activities limited a lot, Good health, Voluntary work without pay: Yes"
DC6302NI0027,Count,PERSONS,"Day-to-day activities limited a lot, Good health, Voluntary work without pay: No"
DC6302NI0028,Count,PERSONS,"Day-to-day activities limited a lot, Fair health, All usual residents aged 16 and over"
DC6302NI0029,Count,PERSONS,"Day-to-day activities limited a lot, Fair health, Voluntary work without pay: Yes"
DC6302NI0030,Count,PERSONS,"Day-to-day activities limited a lot, Fair health, Voluntary work without pay: No"
DC6302NI0031,Count,PERSONS,"Day-to-day activities limited a lot, Bad health, All usual residents aged 16 and over"
DC6302NI0032,Count,PERSONS,"Day-to-day activities limited a lot, Bad health, Voluntary work without pay: Yes"
DC6302NI0033,Count,PERSONS,"Day-to-day activities limited a lot, Bad health, Voluntary work without pay: No"
DC6302NI0034,Count,PERSONS,"Day-to-day activities limited a lot, Very bad health, All usual residents aged 16 and over"
DC6302NI0035,Count,PERSONS,"Day-to-day activities limited a lot, Very bad health, Voluntary work without pay: Yes"
DC6302NI0036,Count,PERSONS,"Day-to-day activities limited a lot, Very bad health, Voluntary work without pay: No"
DC6302NI0037,Count,PERSONS,"Day-to-day activities limited a little, All categories: Health, All usual residents aged 16 and over"
DC6302NI0038,Count,PERSONS,"Day-to-day activities limited a little, All categories: Health, Voluntary work without pay: Yes"
DC6302NI0039,Count,PERSONS,"Day-to-day activities limited a little, All categories: Health, Voluntary work without pay: No"
DC6302NI0040,Count,PERSONS,"Day-to-day activities limited a little, Very good health, All usual residents aged 16 and over"
DC6302NI0041,Count,PERSONS,"Day-to-day activities limited a little, Very good health, Voluntary work without pay: Yes"
DC6302NI0042,Count,PERSONS,"Day-to-day activities limited a little, Very good health, Voluntary work without pay: No"
DC6302NI0043,Count,PERSONS,"Day-to-day activities limited a little, Good health, All usual residents aged 16 and over"
DC6302NI0044,Count,PERSONS,"Day-to-day activities limited a little, Good health, Voluntary work without pay: Yes"
DC6302NI0045,Count,PERSONS,"Day-to-day activities limited a little, Good health, Voluntary work without pay: No"
DC6302NI0046,Count,PERSONS,"Day-to-day activities limited a little, Fair health, All usual residents aged 16 and over"
DC6302NI0047,Count,PERSONS,"Day-to-day activities limited a little, Fair health, Voluntary work without pay: Yes"
DC6302NI0048,Count,PERSONS,"Day-to-day activities limited a little, Fair health, Voluntary work without pay: No"
DC6302NI0049,Count,PERSONS,"Day-to-day activities limited a little, Bad health, All usual residents aged 16 and over"
DC6302NI0050,Count,PERSONS,"Day-to-day activities limited a little, Bad health, Voluntary work without pay: Yes"
DC6302NI0051,Count,PERSONS,"Day-to-day activities limited a little, Bad health, Voluntary work without pay: No"
DC6302NI0052,Count,PERSONS,"Day-to-day activities limited a little, Very bad health, All usual residents aged 16 and over"
DC6302NI0053,Count,PERSONS,"Day-to-day activities limited a little, Very bad health, Voluntary work without pay: Yes"
DC6302NI0054,Count,PERSONS,"Day-to-day activities limited a little, Very bad health, Voluntary work without pay: No"
DC6302NI0055,Count,PERSONS,"Day-to-day activities not limited, All categories: Health, All usual residents aged 16 and over"
DC6302NI0056,Count,PERSONS,"Day-to-day activities not limited, All categories: Health, Voluntary work without pay: Yes"
DC6302NI0057,Count,PERSONS,"Day-to-day activities not limited, All categories: Health, Voluntary work without pay: No"
DC6302NI0058,Count,PERSONS,"Day-to-day activities not limited, Very good health, All usual residents aged 16 and over"
DC6302NI0059,Count,PERSONS,"Day-to-day activities not limited, Very good health, Voluntary work without pay: Yes"
DC6302NI0060,Count,PERSONS,"Day-to-day activities not limited, Very good health, Voluntary work without pay: No"
DC6302NI0061,Count,PERSONS,"Day-to-day activities not limited, Good health, All usual residents aged 16 and over"
DC6302NI0062,Count,PERSONS,"Day-to-day activities not limited, Good health, Voluntary work without pay: Yes"
DC6302NI0063,Count,PERSONS,"Day-to-day activities not limited, Good health, Voluntary work without pay: No"
DC6302NI0064,Count,PERSONS,"Day-to-day activities not limited, Fair health, All usual residents aged 16 and over"
DC6302NI0065,Count,PERSONS,"Day-to-day activities not limited, Fair health, Voluntary work without pay: Yes"
DC6302NI0066,Count,PERSONS,"Day-to-day activities not limited, Fair health, Voluntary work without pay: No"
DC6302NI0067,Count,PERSONS,"Day-to-day activities not limited, Bad health, All usual residents aged 16 and over"
