ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2104NI0001,Count,PERSONS,"All categories: Living Arrangements, All categories: Ethnicity"
DC2104NI0002,Count,PERSONS,"All categories: Living Arrangements, White: Total"
DC2104NI0003,Count,PERSONS,"All categories: Living Arrangements, White: White"
DC2104NI0004,Count,PERSONS,"All categories: Living Arrangements, White: Irish Traveller"
DC2104NI0005,Count,PERSONS,"All categories: Living Arrangements, Asian: Total"
DC2104NI0006,Count,PERSONS,"All categories: Living Arrangements, Asian: Chinese"
DC2104NI0007,Count,PERSONS,"All categories: Living Arrangements, Asian: Indian"
DC2104NI0008,Count,PERSONS,"All categories: Living Arrangements, Asian: Pakistani"
DC2104NI0009,Count,PERSONS,"All categories: Living Arrangements, Asian: Bangladeshi"
DC2104NI0010,Count,PERSONS,"All categories: Living Arrangements, Asian: Other Asian"
DC2104NI0011,Count,PERSONS,"All categories: Living Arrangements, Black: Total"
DC2104NI0012,Count,PERSONS,"All categories: Living Arrangements, Black: Caribbean"
DC2104NI0013,Count,PERSONS,"All categories: Living Arrangements, Black: African"
DC2104NI0014,Count,PERSONS,"All categories: Living Arrangements, Black: Other"
DC2104NI0015,Count,PERSONS,"All categories: Living Arrangements, Mixed"
DC2104NI0016,Count,PERSONS,"All categories: Living Arrangements, Other"
DC2104NI0017,Count,PERSONS,"Living in a couple: Total, All categories: Ethnicity"
DC2104NI0018,Count,PERSONS,"Living in a couple: Total, White: Total"
DC2104NI0019,Count,PERSONS,"Living in a couple: Total, White: White"
DC2104NI0020,Count,PERSONS,"Living in a couple: Total, White: Irish Traveller"
DC2104NI0021,Count,PERSONS,"Living in a couple: Total, Asian: Total"
DC2104NI0022,Count,PERSONS,"Living in a couple: Total, Asian: Chinese"
DC2104NI0023,Count,PERSONS,"Living in a couple: Total, Asian: Indian"
DC2104NI0024,Count,PERSONS,"Living in a couple: Total, Asian: Pakistani"
DC2104NI0025,Count,PERSONS,"Living in a couple: Total, Asian: Bangladeshi"
DC2104NI0026,Count,PERSONS,"Living in a couple: Total, Asian: Other Asian"
DC2104NI0027,Count,PERSONS,"Living in a couple: Total, Black: Total"
DC2104NI0028,Count,PERSONS,"Living in a couple: Total, Black: Caribbean"
DC2104NI0029,Count,PERSONS,"Living in a couple: Total, Black: African"
DC2104NI0030,Count,PERSONS,"Living in a couple: Total, Black: Other"
DC2104NI0031,Count,PERSONS,"Living in a couple: Total, Mixed"
DC2104NI0032,Count,PERSONS,"Living in a couple: Total, Other"
DC2104NI0033,Count,PERSONS,"Living in a couple: Married or in a registered same-sex civil partnership, All categories: Ethnicity"
DC2104NI0034,Count,PERSONS,"Living in a couple: Married or in a registered same-sex civil partnership, White: Total"
DC2104NI0035,Count,PERSONS,"Living in a couple: Married or in a registered same-sex civil partnership, White: White"
DC2104NI0036,Count,PERSONS,"Living in a couple: Married or in a registered same-sex civil partnership, White: Irish Traveller"
DC2104NI0037,Count,PERSONS,"Living in a couple: Married or in a registered same-sex civil partnership, Asian: Total"
DC2104NI0038,Count,PERSONS,"Living in a couple: Married or in a registered same-sex civil partnership, Asian: Chinese"
DC2104NI0039,Count,PERSONS,"Living in a couple: Married or in a registered same-sex civil partnership, Asian: Indian"
