ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2417NI0001,Count,PERSONS,"All categories: Tenure, All categories: Occupancy Rating, All categories: Religion brought up in"
DC2417NI0002,Count,PERSONS,"All categories: Tenure, All categories: Occupancy Rating, Catholic"
DC2417NI0003,Count,PERSONS,"All categories: Tenure, All categories: Occupancy Rating, Protestant and other Christian (including Christian related)"
DC2417NI0004,Count,PERSONS,"All categories: Tenure, All categories: Occupancy Rating, Other religions "
DC2417NI0005,Count,PERSONS,"All categories: Tenure, All categories: Occupancy Rating, None"
DC2417NI0006,Count,PERSONS,"All categories: Tenure, +2 or more, All categories: Religion brought up in"
DC2417NI0007,Count,PERSONS,"All categories: Tenure, +2 or more, Catholic"
DC2417NI0008,Count,PERSONS,"All categories: Tenure, +2 or more, Protestant and other Christian (including Christian related)"
DC2417NI0009,Count,PERSONS,"All categories: Tenure, +2 or more, Other religions "
DC2417NI0010,Count,PERSONS,"All categories: Tenure, +2 or more, None"
DC2417NI0011,Count,PERSONS,"All categories: Tenure, +1, All categories: Religion brought up in"
DC2417NI0012,Count,PERSONS,"All categories: Tenure, +1, Catholic"
DC2417NI0013,Count,PERSONS,"All categories: Tenure, +1, Protestant and other Christian (including Christian related)"
DC2417NI0014,Count,PERSONS,"All categories: Tenure, +1, Other religions "
DC2417NI0015,Count,PERSONS,"All categories: Tenure, +1, None"
DC2417NI0016,Count,PERSONS,"All categories: Tenure, 0, All categories: Religion brought up in"
DC2417NI0017,Count,PERSONS,"All categories: Tenure, 0, Catholic"
DC2417NI0018,Count,PERSONS,"All categories: Tenure, 0, Protestant and other Christian (including Christian related)"
DC2417NI0019,Count,PERSONS,"All categories: Tenure, 0, Other religions "
DC2417NI0020,Count,PERSONS,"All categories: Tenure, 0, None"
DC2417NI0021,Count,PERSONS,"All categories: Tenure, -1 or less, All categories: Religion brought up in"
DC2417NI0022,Count,PERSONS,"All categories: Tenure, -1 or less, Catholic"
DC2417NI0023,Count,PERSONS,"All categories: Tenure, -1 or less, Protestant and other Christian (including Christian related)"
DC2417NI0024,Count,PERSONS,"All categories: Tenure, -1 or less, Other religions "
DC2417NI0025,Count,PERSONS,"All categories: Tenure, -1 or less, None"
DC2417NI0026,Count,PERSONS,"Owner occupied, All categories: Occupancy Rating, All categories: Religion brought up in"
DC2417NI0027,Count,PERSONS,"Owner occupied, All categories: Occupancy Rating, Catholic"
DC2417NI0028,Count,PERSONS,"Owner occupied, All categories: Occupancy Rating, Protestant and other Christian (including Christian related)"
DC2417NI0029,Count,PERSONS,"Owner occupied, All categories: Occupancy Rating, Other religions "
DC2417NI0030,Count,PERSONS,"Owner occupied, All categories: Occupancy Rating, None"
DC2417NI0031,Count,PERSONS,"Owner occupied, +2 or more, All categories: Religion brought up in"
