DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2243NI","KNOWLEDGE OF IRISH BY RELIGION BY AGE BY SEX","All usual residents aged 3 and over","1. Some ability in Irish is any of the following: understanding Irish, reading Irish, speaking Irish or writing Irish.; 2. ‘Religion’ indicates religion, religious denomination or body.; 3. 'Catholic' includes those who gave their current religion as Catholic or Roman Catholic.; 4. 'Age' is age at last birthday.; "
