DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC6109NI","FORMER OCCUPATION BY AGE BY SEX","All usual residents aged 16 to 74 not in employment","1. The occupation classification is based on Standard Occupation Classification 2010 (SOC2010).; 2. 'Not in employment' includes all full-time students who are not in employment.; 3. 'Age' is age at last birthday."
