DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC6102NI","ECONOMIC ACTIVITY BY LIVING ARRANGEMENTS BY SEX","All usual residents aged 16 to 74 in households","1. For the Census, 'Part-time' is defined as working 30 hours or less per week. 'Full-time' is defined as working 31 or more hours per week.; 2. Cohabiting couples includes same sex couples.; 3. The living arrangements variable is different to marital or same-sex civil partnership status. It combines information from both marital or same-sex civil partnership status and the relationship matrix. Therefore, for example, a person living as part of a 'cohabiting couple' could in fact be married (to someone else) but will not appear as married or separated in this classification.; 4. A person not living in a couple can be classified as married or in a same-sex civil partnership if they denote their marital or same-sex civil partnership status as married or in a same-sex civil partnership but have no spouse or partner resident in the household.; 5. 'Unemployed' excludes full-time students."
