ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2207NI0001,Count,PERSONS,"All categories: National Identity Class 2, All categories: Ethnicity"
DC2207NI0002,Count,PERSONS,"All categories: National Identity Class 2, White: Total"
DC2207NI0003,Count,PERSONS,"All categories: National Identity Class 2, White: White"
DC2207NI0004,Count,PERSONS,"All categories: National Identity Class 2, White: Irish Traveller"
DC2207NI0005,Count,PERSONS,"All categories: National Identity Class 2, Asian: Total"
DC2207NI0006,Count,PERSONS,"All categories: National Identity Class 2, Asian: Chinese"
DC2207NI0007,Count,PERSONS,"All categories: National Identity Class 2, Asian: Indian"
DC2207NI0008,Count,PERSONS,"All categories: National Identity Class 2, Asian: Pakistani"
DC2207NI0009,Count,PERSONS,"All categories: National Identity Class 2, Asian: Bangladeshi"
DC2207NI0010,Count,PERSONS,"All categories: National Identity Class 2, Asian: Other Asian"
DC2207NI0011,Count,PERSONS,"All categories: National Identity Class 2, Black: Total"
DC2207NI0012,Count,PERSONS,"All categories: National Identity Class 2, Black: Caribbean"
DC2207NI0013,Count,PERSONS,"All categories: National Identity Class 2, Black: African"
DC2207NI0014,Count,PERSONS,"All categories: National Identity Class 2, Black: Other"
DC2207NI0015,Count,PERSONS,"All categories: National Identity Class 2, Mixed"
DC2207NI0016,Count,PERSONS,"All categories: National Identity Class 2, Other"
DC2207NI0017,Count,PERSONS,"British, All categories: Ethnicity"
DC2207NI0018,Count,PERSONS,"British, White: Total"
DC2207NI0019,Count,PERSONS,"British, White: White"
DC2207NI0020,Count,PERSONS,"British, White: Irish Traveller"
DC2207NI0021,Count,PERSONS,"British, Asian: Total"
DC2207NI0022,Count,PERSONS,"British, Asian: Chinese"
DC2207NI0023,Count,PERSONS,"British, Asian: Indian"
DC2207NI0024,Count,PERSONS,"British, Asian: Pakistani"
DC2207NI0025,Count,PERSONS,"British, Asian: Bangladeshi"
DC2207NI0026,Count,PERSONS,"British, Asian: Other Asian"
DC2207NI0027,Count,PERSONS,"British, Black: Total"
DC2207NI0028,Count,PERSONS,"British, Black: Caribbean"
DC2207NI0029,Count,PERSONS,"British, Black: African"
DC2207NI0030,Count,PERSONS,"British, Black: Other"
DC2207NI0031,Count,PERSONS,"British, Mixed"
DC2207NI0032,Count,PERSONS,"British, Other"
DC2207NI0033,Count,PERSONS,"Irish, All categories: Ethnicity"
DC2207NI0034,Count,PERSONS,"Irish, White: Total"
DC2207NI0035,Count,PERSONS,"Irish, White: White"
DC2207NI0036,Count,PERSONS,"Irish, White: Irish Traveller"
DC2207NI0037,Count,PERSONS,"Irish, Asian: Total"
DC2207NI0038,Count,PERSONS,"Irish, Asian: Chinese"
DC2207NI0039,Count,PERSONS,"Irish, Asian: Indian"
DC2207NI0040,Count,PERSONS,"Irish, Asian: Pakistani"
DC2207NI0041,Count,PERSONS,"Irish, Asian: Bangladeshi"
DC2207NI0042,Count,PERSONS,"Irish, Asian: Other Asian"
DC2207NI0043,Count,PERSONS,"Irish, Black: Total"
DC2207NI0044,Count,PERSONS,"Irish, Black: Caribbean"
DC2207NI0045,Count,PERSONS,"Irish, Black: African"
DC2207NI0046,Count,PERSONS,"Irish, Black: Other"
DC2207NI0047,Count,PERSONS,"Irish, Mixed"
DC2207NI0048,Count,PERSONS,"Irish, Other"
DC2207NI0049,Count,PERSONS,"Northern Irish, All categories: Ethnicity"
DC2207NI0050,Count,PERSONS,"Northern Irish, White: Total"
DC2207NI0051,Count,PERSONS,"Northern Irish, White: White"
DC2207NI0052,Count,PERSONS,"Northern Irish, White: Irish Traveller"
DC2207NI0053,Count,PERSONS,"Northern Irish, Asian: Total"
DC2207NI0054,Count,PERSONS,"Northern Irish, Asian: Chinese"
DC2207NI0055,Count,PERSONS,"Northern Irish, Asian: Indian"
DC2207NI0056,Count,PERSONS,"Northern Irish, Asian: Pakistani"
DC2207NI0057,Count,PERSONS,"Northern Irish, Asian: Bangladeshi"
DC2207NI0058,Count,PERSONS,"Northern Irish, Asian: Other Asian"
DC2207NI0059,Count,PERSONS,"Northern Irish, Black: Total"
