ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC6404NI0001,Count,PERSONS,"All categories: NS-SEC, All categories: Tenure"
DC6404NI0002,Count,PERSONS,"All categories: NS-SEC, Owner occupied: Total"
DC6404NI0003,Count,PERSONS,"All categories: NS-SEC, Owner occupied: Owns outright"
DC6404NI0004,Count,PERSONS,"All categories: NS-SEC, Owner occupied: Owns with a mortgage or loan"
DC6404NI0005,Count,PERSONS,"All categories: NS-SEC, Shared ownership"
DC6404NI0006,Count,PERSONS,"All categories: NS-SEC, Social rented: Total"
DC6404NI0007,Count,PERSONS,"All categories: NS-SEC, Social rented: Rented from Northern Ireland Housing Executive"
DC6404NI0008,Count,PERSONS,"All categories: NS-SEC, Social rented: Rented from housing association or charitable trust"
DC6404NI0009,Count,PERSONS,"All categories: NS-SEC, Private rented: Total"
DC6404NI0010,Count,PERSONS,"All categories: NS-SEC, Private rented: Private landlord or letting agency"
DC6404NI0011,Count,PERSONS,"All categories: NS-SEC, Private rented: Employer of a household member"
DC6404NI0012,Count,PERSONS,"All categories: NS-SEC, Private rented: Relative or friend of household member"
DC6404NI0013,Count,PERSONS,"All categories: NS-SEC, Private rented: Other"
DC6404NI0014,Count,PERSONS,"All categories: NS-SEC, Lives rent free"
DC6404NI0015,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, All categories: Tenure"
DC6404NI0016,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, Owner occupied: Total"
DC6404NI0017,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, Owner occupied: Owns outright"
DC6404NI0018,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, Owner occupied: Owns with a mortgage or loan"
DC6404NI0019,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, Shared ownership"
DC6404NI0020,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, Social rented: Total"
DC6404NI0021,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, Social rented: Rented from Northern Ireland Housing Executive"
DC6404NI0022,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, Social rented: Rented from housing association or charitable trust"
DC6404NI0023,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, Private rented: Total"
DC6404NI0024,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, Private rented: Private landlord or letting agency"
DC6404NI0025,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, Private rented: Employer of a household member"
DC6404NI0026,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, Private rented: Relative or friend of household member"
