ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2221NI0001,Count,PERSONS,"All categories: National Identity Class 2, All categories: Passports Held Class 2"
DC2221NI0002,Count,PERSONS,"All categories: National Identity Class 2, No passport"
DC2221NI0003,Count,PERSONS,"All categories: National Identity Class 2, United Kingdom only"
DC2221NI0004,Count,PERSONS,"All categories: National Identity Class 2, Ireland only"
DC2221NI0005,Count,PERSONS,"All categories: National Identity Class 2, United Kingdom and Ireland only"
DC2221NI0006,Count,PERSONS,"All categories: National Identity Class 2, United Kingdom and other (not Ireland)"
DC2221NI0007,Count,PERSONS,"All categories: National Identity Class 2, Ireland and other (not United Kingdom)"
DC2221NI0008,Count,PERSONS,"All categories: National Identity Class 2, EU/EEA (not United Kingdom or Ireland)"
DC2221NI0009,Count,PERSONS,"All categories: National Identity Class 2, Other"
DC2221NI0010,Count,PERSONS,"British, All categories: Passports Held Class 2"
DC2221NI0011,Count,PERSONS,"British, No passport"
DC2221NI0012,Count,PERSONS,"British, United Kingdom only"
DC2221NI0013,Count,PERSONS,"British, Ireland only"
DC2221NI0014,Count,PERSONS,"British, United Kingdom and Ireland only"
DC2221NI0015,Count,PERSONS,"British, United Kingdom and other (not Ireland)"
DC2221NI0016,Count,PERSONS,"British, Ireland and other (not United Kingdom)"
DC2221NI0017,Count,PERSONS,"British, EU/EEA (not United Kingdom or Ireland)"
DC2221NI0018,Count,PERSONS,"British, Other"
DC2221NI0019,Count,PERSONS,"Irish, All categories: Passports Held Class 2"
DC2221NI0020,Count,PERSONS,"Irish, No passport"
DC2221NI0021,Count,PERSONS,"Irish, United Kingdom only"
DC2221NI0022,Count,PERSONS,"Irish, Ireland only"
DC2221NI0023,Count,PERSONS,"Irish, United Kingdom and Ireland only"
DC2221NI0024,Count,PERSONS,"Irish, United Kingdom and other (not Ireland)"
DC2221NI0025,Count,PERSONS,"Irish, Ireland and other (not United Kingdom)"
DC2221NI0026,Count,PERSONS,"Irish, EU/EEA (not United Kingdom or Ireland)"
DC2221NI0027,Count,PERSONS,"Irish, Other"
DC2221NI0028,Count,PERSONS,"Northern Irish, All categories: Passports Held Class 2"
DC2221NI0029,Count,PERSONS,"Northern Irish, No passport"
DC2221NI0030,Count,PERSONS,"Northern Irish, United Kingdom only"
DC2221NI0031,Count,PERSONS,"Northern Irish, Ireland only"
DC2221NI0032,Count,PERSONS,"Northern Irish, United Kingdom and Ireland only"
DC2221NI0033,Count,PERSONS,"Northern Irish, United Kingdom and other (not Ireland)"
DC2221NI0034,Count,PERSONS,"Northern Irish, Ireland and other (not United Kingdom)"
DC2221NI0035,Count,PERSONS,"Northern Irish, EU/EEA (not United Kingdom or Ireland)"
DC2221NI0036,Count,PERSONS,"Northern Irish, Other"
DC2221NI0037,Count,PERSONS,"English, All categories: Passports Held Class 2"
DC2221NI0038,Count,PERSONS,"English, No passport"
DC2221NI0039,Count,PERSONS,"English, United Kingdom only"
DC2221NI0040,Count,PERSONS,"English, Ireland only"
DC2221NI0041,Count,PERSONS,"English, United Kingdom and Ireland only"
DC2221NI0042,Count,PERSONS,"English, United Kingdom and other (not Ireland)"
DC2221NI0043,Count,PERSONS,"English, Ireland and other (not United Kingdom)"
DC2221NI0044,Count,PERSONS,"English, EU/EEA (not United Kingdom or Ireland)"
DC2221NI0045,Count,PERSONS,"English, Other"
DC2221NI0046,Count,PERSONS,"Scottish, All categories: Passports Held Class 2"
DC2221NI0047,Count,PERSONS,"Scottish, No passport"
DC2221NI0048,Count,PERSONS,"Scottish, United Kingdom only"
DC2221NI0049,Count,PERSONS,"Scottish, Ireland only"
DC2221NI0050,Count,PERSONS,"Scottish, United Kingdom and Ireland only"
DC2221NI0051,Count,PERSONS,"Scottish, United Kingdom and other (not Ireland)"
DC2221NI0052,Count,PERSONS,"Scottish, Ireland and other (not United Kingdom)"
DC2221NI0053,Count,PERSONS,"Scottish, EU/EEA (not United Kingdom or Ireland)"
DC2221NI0054,Count,PERSONS,"Scottish, Other"
DC2221NI0055,Count,PERSONS,"Welsh, All categories: Passports Held Class 2"
DC2221NI0056,Count,PERSONS,"Welsh, No passport"
DC2221NI0057,Count,PERSONS,"Welsh, United Kingdom only"
DC2221NI0058,Count,PERSONS,"Welsh, Ireland only"
DC2221NI0059,Count,PERSONS,"Welsh, United Kingdom and Ireland only"
DC2221NI0060,Count,PERSONS,"Welsh, United Kingdom and other (not Ireland)"
DC2221NI0061,Count,PERSONS,"Welsh, Ireland and other (not United Kingdom)"
DC2221NI0062,Count,PERSONS,"Welsh, EU/EEA (not United Kingdom or Ireland)"
DC2221NI0063,Count,PERSONS,"Welsh, Other"
DC2221NI0064,Count,PERSONS,"Other EU Member countries prior to 2004 expansion, All categories: Passports Held Class 2"
DC2221NI0065,Count,PERSONS,"Other EU Member countries prior to 2004 expansion, No passport"
DC2221NI0066,Count,PERSONS,"Other EU Member countries prior to 2004 expansion, United Kingdom only"
DC2221NI0067,Count,PERSONS,"Other EU Member countries prior to 2004 expansion, Ireland only"
DC2221NI0068,Count,PERSONS,"Other EU Member countries prior to 2004 expansion, United Kingdom and Ireland only"
DC2221NI0069,Count,PERSONS,"Other EU Member countries prior to 2004 expansion, United Kingdom and other (not Ireland)"
DC2221NI0070,Count,PERSONS,"Other EU Member countries prior to 2004 expansion, Ireland and other (not United Kingdom)"
DC2221NI0071,Count,PERSONS,"Other EU Member countries prior to 2004 expansion, EU/EEA (not United Kingdom or Ireland)"
DC2221NI0072,Count,PERSONS,"Other EU Member countries prior to 2004 expansion, Other"
DC2221NI0073,Count,PERSONS,"EU Accession countries 2004 onwards: Total, All categories: Passports Held Class 2"
DC2221NI0074,Count,PERSONS,"EU Accession countries 2004 onwards: Total, No passport"
DC2221NI0075,Count,PERSONS,"EU Accession countries 2004 onwards: Total, United Kingdom only"
DC2221NI0076,Count,PERSONS,"EU Accession countries 2004 onwards: Total, Ireland only"
DC2221NI0077,Count,PERSONS,"EU Accession countries 2004 onwards: Total, United Kingdom and Ireland only"
DC2221NI0078,Count,PERSONS,"EU Accession countries 2004 onwards: Total, United Kingdom and other (not Ireland)"
DC2221NI0079,Count,PERSONS,"EU Accession countries 2004 onwards: Total, Ireland and other (not United Kingdom)"
DC2221NI0080,Count,PERSONS,"EU Accession countries 2004 onwards: Total, EU/EEA (not United Kingdom or Ireland)"
DC2221NI0081,Count,PERSONS,"EU Accession countries 2004 onwards: Total, Other"
DC2221NI0082,Count,PERSONS,"EU Accession countries 2004 onwards: Polish, All categories: Passports Held Class 2"
DC2221NI0083,Count,PERSONS,"EU Accession countries 2004 onwards: Polish, No passport"
DC2221NI0084,Count,PERSONS,"EU Accession countries 2004 onwards: Polish, United Kingdom only"
DC2221NI0085,Count,PERSONS,"EU Accession countries 2004 onwards: Polish, Ireland only"
DC2221NI0086,Count,PERSONS,"EU Accession countries 2004 onwards: Polish, United Kingdom and Ireland only"
DC2221NI0087,Count,PERSONS,"EU Accession countries 2004 onwards: Polish, United Kingdom and other (not Ireland)"
DC2221NI0088,Count,PERSONS,"EU Accession countries 2004 onwards: Polish, Ireland and other (not United Kingdom)"
DC2221NI0089,Count,PERSONS,"EU Accession countries 2004 onwards: Polish, EU/EEA (not United Kingdom or Ireland)"
DC2221NI0090,Count,PERSONS,"EU Accession countries 2004 onwards: Polish, Other"
DC2221NI0091,Count,PERSONS,"EU Accession countries 2004 onwards: Lithuanian, All categories: Passports Held Class 2"
DC2221NI0092,Count,PERSONS,"EU Accession countries 2004 onwards: Lithuanian, No passport"
DC2221NI0093,Count,PERSONS,"EU Accession countries 2004 onwards: Lithuanian, United Kingdom only"
DC2221NI0094,Count,PERSONS,"EU Accession countries 2004 onwards: Lithuanian, Ireland only"
DC2221NI0095,Count,PERSONS,"EU Accession countries 2004 onwards: Lithuanian, United Kingdom and Ireland only"
DC2221NI0096,Count,PERSONS,"EU Accession countries 2004 onwards: Lithuanian, United Kingdom and other (not Ireland)"
DC2221NI0097,Count,PERSONS,"EU Accession countries 2004 onwards: Lithuanian, Ireland and other (not United Kingdom)"
DC2221NI0098,Count,PERSONS,"EU Accession countries 2004 onwards: Lithuanian, EU/EEA (not United Kingdom or Ireland)"
DC2221NI0099,Count,PERSONS,"EU Accession countries 2004 onwards: Lithuanian, Other"
DC2221NI0100,Count,PERSONS,"EU Accession countries 2004 onwards: Other EU Accession countries 2004 onwards, All categories: Passports Held Class 2"
DC2221NI0101,Count,PERSONS,"EU Accession countries 2004 onwards: Other EU Accession countries 2004 onwards, No passport"
DC2221NI0102,Count,PERSONS,"EU Accession countries 2004 onwards: Other EU Accession countries 2004 onwards, United Kingdom only"
DC2221NI0103,Count,PERSONS,"EU Accession countries 2004 onwards: Other EU Accession countries 2004 onwards, Ireland only"
