DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC1111NI","NUMBER AND AGE OF DEPENDENT CHILDREN BY FAMILY TYPE BY AGE OF FRP","All families","1. The family reference person may not be the oldest person in a couple, as economic activity is given priority over age.; 2. A 'Non step-family' is a family where all children are children of both members of the married, same-sex civil partnership or cohabiting couple. A 'Step-family' is one where there is a child (or children) who belong to only one member of the married, same-sex civil partnership or cohabiting couple. Where a couple family contains no children, the family is recorded under 'Non step-family'.; 3. A dependent child is a person in a household aged 0 to 15 (whether or not in a family) or a person aged 16 to 18 who is a full-time student in a family with parent(s).; 4. Family - A family consists of a couple (married, same-sex civil partnership or cohabiting) with or without children, or a lone parent and their children. It also includes a married, same-sex civil partnership or cohabiting couple with their grandchildren or a lone grandparent with his or her grandchildren, if there is no parent in the intervening generation in the household. A family will also include step-children when their parent is part of the couple.; 5. 'Age' is age at last birthday.; 6. 'FRP' is the Family Reference Person."
