ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2102NI0001,Count,PERSONS,"All categories: Household Composition, All categories: Ethnicity"
DC2102NI0002,Count,PERSONS,"All categories: Household Composition, White: Total"
DC2102NI0003,Count,PERSONS,"All categories: Household Composition, White: White"
DC2102NI0004,Count,PERSONS,"All categories: Household Composition, White: Irish Traveller"
DC2102NI0005,Count,PERSONS,"All categories: Household Composition, Asian: Total"
DC2102NI0006,Count,PERSONS,"All categories: Household Composition, Asian: Chinese"
DC2102NI0007,Count,PERSONS,"All categories: Household Composition, Asian: Indian"
DC2102NI0008,Count,PERSONS,"All categories: Household Composition, Asian: Pakistani"
DC2102NI0009,Count,PERSONS,"All categories: Household Composition, Asian: Bangladeshi"
DC2102NI0010,Count,PERSONS,"All categories: Household Composition, Asian: Other Asian"
DC2102NI0011,Count,PERSONS,"All categories: Household Composition, Black: Total"
DC2102NI0012,Count,PERSONS,"All categories: Household Composition, Black: Caribbean"
DC2102NI0013,Count,PERSONS,"All categories: Household Composition, Black: African"
DC2102NI0014,Count,PERSONS,"All categories: Household Composition, Black: Other"
DC2102NI0015,Count,PERSONS,"All categories: Household Composition, Mixed"
DC2102NI0016,Count,PERSONS,"All categories: Household Composition, Other"
DC2102NI0017,Count,PERSONS,"One person households: Total, All categories: Ethnicity"
DC2102NI0018,Count,PERSONS,"One person households: Total, White: Total"
DC2102NI0019,Count,PERSONS,"One person households: Total, White: White"
DC2102NI0020,Count,PERSONS,"One person households: Total, White: Irish Traveller"
DC2102NI0021,Count,PERSONS,"One person households: Total, Asian: Total"
DC2102NI0022,Count,PERSONS,"One person households: Total, Asian: Chinese"
DC2102NI0023,Count,PERSONS,"One person households: Total, Asian: Indian"
DC2102NI0024,Count,PERSONS,"One person households: Total, Asian: Pakistani"
DC2102NI0025,Count,PERSONS,"One person households: Total, Asian: Bangladeshi"
DC2102NI0026,Count,PERSONS,"One person households: Total, Asian: Other Asian"
DC2102NI0027,Count,PERSONS,"One person households: Total, Black: Total"
DC2102NI0028,Count,PERSONS,"One person households: Total, Black: Caribbean"
DC2102NI0029,Count,PERSONS,"One person households: Total, Black: African"
DC2102NI0030,Count,PERSONS,"One person households: Total, Black: Other"
DC2102NI0031,Count,PERSONS,"One person households: Total, Mixed"
DC2102NI0032,Count,PERSONS,"One person households: Total, Other"
DC2102NI0033,Count,PERSONS,"One person households: Aged 65 and over, All categories: Ethnicity"
DC2102NI0034,Count,PERSONS,"One person households: Aged 65 and over, White: Total"
DC2102NI0035,Count,PERSONS,"One person households: Aged 65 and over, White: White"
DC2102NI0036,Count,PERSONS,"One person households: Aged 65 and over, White: Irish Traveller"
DC2102NI0037,Count,PERSONS,"One person households: Aged 65 and over, Asian: Total"
DC2102NI0038,Count,PERSONS,"One person households: Aged 65 and over, Asian: Chinese"
DC2102NI0039,Count,PERSONS,"One person households: Aged 65 and over, Asian: Indian"
DC2102NI0040,Count,PERSONS,"One person households: Aged 65 and over, Asian: Pakistani"
DC2102NI0041,Count,PERSONS,"One person households: Aged 65 and over, Asian: Bangladeshi"
DC2102NI0042,Count,PERSONS,"One person households: Aged 65 and over, Asian: Other Asian"
DC2102NI0043,Count,PERSONS,"One person households: Aged 65 and over, Black: Total"
DC2102NI0044,Count,PERSONS,"One person households: Aged 65 and over, Black: Caribbean"
DC2102NI0045,Count,PERSONS,"One person households: Aged 65 and over, Black: African"
DC2102NI0046,Count,PERSONS,"One person households: Aged 65 and over, Black: Other"
DC2102NI0047,Count,PERSONS,"One person households: Aged 65 and over, Mixed"
DC2102NI0048,Count,PERSONS,"One person households: Aged 65 and over, Other"
DC2102NI0049,Count,PERSONS,"One person households: Other, All categories: Ethnicity"
DC2102NI0050,Count,PERSONS,"One person households: Other, White: Total"
DC2102NI0051,Count,PERSONS,"One person households: Other, White: White"
DC2102NI0052,Count,PERSONS,"One person households: Other, White: Irish Traveller"
DC2102NI0053,Count,PERSONS,"One person households: Other, Asian: Total"
DC2102NI0054,Count,PERSONS,"One person households: Other, Asian: Chinese"
DC2102NI0055,Count,PERSONS,"One person households: Other, Asian: Indian"
DC2102NI0056,Count,PERSONS,"One person households: Other, Asian: Pakistani"
DC2102NI0057,Count,PERSONS,"One person households: Other, Asian: Bangladeshi"
DC2102NI0058,Count,PERSONS,"One person households: Other, Asian: Other Asian"
DC2102NI0059,Count,PERSONS,"One person households: Other, Black: Total"
DC2102NI0060,Count,PERSONS,"One person households: Other, Black: Caribbean"
DC2102NI0061,Count,PERSONS,"One person households: Other, Black: African"
DC2102NI0062,Count,PERSONS,"One person households: Other, Black: Other"
DC2102NI0063,Count,PERSONS,"One person households: Other, Mixed"
DC2102NI0064,Count,PERSONS,"One person households: Other, Other"
DC2102NI0065,Count,PERSONS,"One family and no other people: Total, All categories: Ethnicity"
DC2102NI0066,Count,PERSONS,"One family and no other people: Total, White: Total"
DC2102NI0067,Count,PERSONS,"One family and no other people: Total, White: White"
DC2102NI0068,Count,PERSONS,"One family and no other people: Total, White: Irish Traveller"
DC2102NI0069,Count,PERSONS,"One family and no other people: Total, Asian: Total"
DC2102NI0070,Count,PERSONS,"One family and no other people: Total, Asian: Chinese"
DC2102NI0071,Count,PERSONS,"One family and no other people: Total, Asian: Indian"
DC2102NI0072,Count,PERSONS,"One family and no other people: Total, Asian: Pakistani"
DC2102NI0073,Count,PERSONS,"One family and no other people: Total, Asian: Bangladeshi"
DC2102NI0074,Count,PERSONS,"One family and no other people: Total, Asian: Other Asian"
