DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2232NI","PROFICIENCY IN ENGLISH BY MAIN LANGUAGE","All usual residents aged 3 and over","1. The languages displayed are those with over 1,000 responses."
