ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2203NI0001,Count,PERSONS,"All categories: Proficiency in English, All categories: Ethnicity"
DC2203NI0002,Count,PERSONS,"All categories: Proficiency in English, White: Total"
DC2203NI0003,Count,PERSONS,"All categories: Proficiency in English, White: White"
DC2203NI0004,Count,PERSONS,"All categories: Proficiency in English, White: Irish Traveller"
DC2203NI0005,Count,PERSONS,"All categories: Proficiency in English, Asian: Total"
DC2203NI0006,Count,PERSONS,"All categories: Proficiency in English, Asian: Chinese"
DC2203NI0007,Count,PERSONS,"All categories: Proficiency in English, Asian: Indian"
DC2203NI0008,Count,PERSONS,"All categories: Proficiency in English, Asian: Pakistani"
DC2203NI0009,Count,PERSONS,"All categories: Proficiency in English, Asian: Bangladeshi"
DC2203NI0010,Count,PERSONS,"All categories: Proficiency in English, Asian: Other Asian"
DC2203NI0011,Count,PERSONS,"All categories: Proficiency in English, Black: Total"
DC2203NI0012,Count,PERSONS,"All categories: Proficiency in English, Black: Caribbean"
DC2203NI0013,Count,PERSONS,"All categories: Proficiency in English, Black: African"
DC2203NI0014,Count,PERSONS,"All categories: Proficiency in English, Black: Other"
DC2203NI0015,Count,PERSONS,"All categories: Proficiency in English, Mixed"
DC2203NI0016,Count,PERSONS,"All categories: Proficiency in English, Other"
DC2203NI0017,Count,PERSONS,"Main language is English, All categories: Ethnicity"
DC2203NI0018,Count,PERSONS,"Main language is English, White: Total"
DC2203NI0019,Count,PERSONS,"Main language is English, White: White"
DC2203NI0020,Count,PERSONS,"Main language is English, White: Irish Traveller"
DC2203NI0021,Count,PERSONS,"Main language is English, Asian: Total"
DC2203NI0022,Count,PERSONS,"Main language is English, Asian: Chinese"
DC2203NI0023,Count,PERSONS,"Main language is English, Asian: Indian"
DC2203NI0024,Count,PERSONS,"Main language is English, Asian: Pakistani"
DC2203NI0025,Count,PERSONS,"Main language is English, Asian: Bangladeshi"
DC2203NI0026,Count,PERSONS,"Main language is English, Asian: Other Asian"
DC2203NI0027,Count,PERSONS,"Main language is English, Black: Total"
DC2203NI0028,Count,PERSONS,"Main language is English, Black: Caribbean"
DC2203NI0029,Count,PERSONS,"Main language is English, Black: African"
DC2203NI0030,Count,PERSONS,"Main language is English, Black: Other"
DC2203NI0031,Count,PERSONS,"Main language is English, Mixed"
DC2203NI0032,Count,PERSONS,"Main language is English, Other"
DC2203NI0033,Count,PERSONS,"Main language is not English: Total, All categories: Ethnicity"
DC2203NI0034,Count,PERSONS,"Main language is not English: Total, White: Total"
DC2203NI0035,Count,PERSONS,"Main language is not English: Total, White: White"
DC2203NI0036,Count,PERSONS,"Main language is not English: Total, White: Irish Traveller"
DC2203NI0037,Count,PERSONS,"Main language is not English: Total, Asian: Total"
DC2203NI0038,Count,PERSONS,"Main language is not English: Total, Asian: Chinese"
DC2203NI0039,Count,PERSONS,"Main language is not English: Total, Asian: Indian"
DC2203NI0040,Count,PERSONS,"Main language is not English: Total, Asian: Pakistani"
DC2203NI0041,Count,PERSONS,"Main language is not English: Total, Asian: Bangladeshi"
DC2203NI0042,Count,PERSONS,"Main language is not English: Total, Asian: Other Asian"
DC2203NI0043,Count,PERSONS,"Main language is not English: Total, Black: Total"
DC2203NI0044,Count,PERSONS,"Main language is not English: Total, Black: Caribbean"
DC2203NI0045,Count,PERSONS,"Main language is not English: Total, Black: African"
DC2203NI0046,Count,PERSONS,"Main language is not English: Total, Black: Other"
DC2203NI0047,Count,PERSONS,"Main language is not English: Total, Mixed"
DC2203NI0048,Count,PERSONS,"Main language is not English: Total, Other"
DC2203NI0049,Count,PERSONS,"Main language is not English: Can speak English very well, All categories: Ethnicity"
DC2203NI0050,Count,PERSONS,"Main language is not English: Can speak English very well, White: Total"
DC2203NI0051,Count,PERSONS,"Main language is not English: Can speak English very well, White: White"
