DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC6603NI","OCCUPATION BY HOURS WORKED BY AGE BY SEX","All usual residents aged 16 to 74 in employment","1. The occupation classification is based on Standard Occupation Classification 2010 (SOC2010).; 2. 'In employment' includes economically active full-time students in employment.; 3. 'Age' is age at last birthday."
