ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2511NI0001,Count,PERSONS,"All usual residents aged 16 and over, All categories: Sex, Religion brought up in: Total"
DC2511NI0002,Count,PERSONS,"All usual residents aged 16 and over, All categories: Sex, Catholic"
DC2511NI0003,Count,PERSONS,"All usual residents aged 16 and over, All categories: Sex, Protestant and other Christian (including Christian related)"
DC2511NI0004,Count,PERSONS,"All usual residents aged 16 and over, All categories: Sex, Other religions "
DC2511NI0005,Count,PERSONS,"All usual residents aged 16 and over, All categories: Sex, None"
DC2511NI0006,Count,PERSONS,"All usual residents aged 16 and over, Males, Religion brought up in: Total"
DC2511NI0007,Count,PERSONS,"All usual residents aged 16 and over, Males, Catholic"
DC2511NI0008,Count,PERSONS,"All usual residents aged 16 and over, Males, Protestant and other Christian (including Christian related)"
DC2511NI0009,Count,PERSONS,"All usual residents aged 16 and over, Males, Other religions "
DC2511NI0010,Count,PERSONS,"All usual residents aged 16 and over, Males, None"
DC2511NI0011,Count,PERSONS,"All usual residents aged 16 and over, Females, Religion brought up in: Total"
DC2511NI0012,Count,PERSONS,"All usual residents aged 16 and over, Females, Catholic"
DC2511NI0013,Count,PERSONS,"All usual residents aged 16 and over, Females, Protestant and other Christian (including Christian related)"
DC2511NI0014,Count,PERSONS,"All usual residents aged 16 and over, Females, Other religions "
DC2511NI0015,Count,PERSONS,"All usual residents aged 16 and over, Females, None"
DC2511NI0016,Count,PERSONS,"Aged 16 to 24: Total, All categories: Sex, Religion brought up in: Total"
DC2511NI0017,Count,PERSONS,"Aged 16 to 24: Total, All categories: Sex, Catholic"
DC2511NI0018,Count,PERSONS,"Aged 16 to 24: Total, All categories: Sex, Protestant and other Christian (including Christian related)"
DC2511NI0019,Count,PERSONS,"Aged 16 to 24: Total, All categories: Sex, Other religions "
DC2511NI0020,Count,PERSONS,"Aged 16 to 24: Total, All categories: Sex, None"
DC2511NI0021,Count,PERSONS,"Aged 16 to 24: Total, Males, Religion brought up in: Total"
DC2511NI0022,Count,PERSONS,"Aged 16 to 24: Total, Males, Catholic"
DC2511NI0023,Count,PERSONS,"Aged 16 to 24: Total, Males, Protestant and other Christian (including Christian related)"
DC2511NI0024,Count,PERSONS,"Aged 16 to 24: Total, Males, Other religions "
DC2511NI0025,Count,PERSONS,"Aged 16 to 24: Total, Males, None"
DC2511NI0026,Count,PERSONS,"Aged 16 to 24: Total, Females, Religion brought up in: Total"
DC2511NI0027,Count,PERSONS,"Aged 16 to 24: Total, Females, Catholic"
DC2511NI0028,Count,PERSONS,"Aged 16 to 24: Total, Females, Protestant and other Christian (including Christian related)"
DC2511NI0029,Count,PERSONS,"Aged 16 to 24: Total, Females, Other religions "
DC2511NI0030,Count,PERSONS,"Aged 16 to 24: Total, Females, None"
DC2511NI0031,Count,PERSONS,"Aged 16 to 24: No qualifications, All categories: Sex, Religion brought up in: Total"
DC2511NI0032,Count,PERSONS,"Aged 16 to 24: No qualifications, All categories: Sex, Catholic"
DC2511NI0033,Count,PERSONS,"Aged 16 to 24: No qualifications, All categories: Sex, Protestant and other Christian (including Christian related)"
DC2511NI0034,Count,PERSONS,"Aged 16 to 24: No qualifications, All categories: Sex, Other religions "
DC2511NI0035,Count,PERSONS,"Aged 16 to 24: No qualifications, All categories: Sex, None"
DC2511NI0036,Count,PERSONS,"Aged 16 to 24: No qualifications, Males, Religion brought up in: Total"
DC2511NI0037,Count,PERSONS,"Aged 16 to 24: No qualifications, Males, Catholic"
DC2511NI0038,Count,PERSONS,"Aged 16 to 24: No qualifications, Males, Protestant and other Christian (including Christian related)"
DC2511NI0039,Count,PERSONS,"Aged 16 to 24: No qualifications, Males, Other religions "
DC2511NI0040,Count,PERSONS,"Aged 16 to 24: No qualifications, Males, None"
DC2511NI0041,Count,PERSONS,"Aged 16 to 24: No qualifications, Females, Religion brought up in: Total"
DC2511NI0042,Count,PERSONS,"Aged 16 to 24: No qualifications, Females, Catholic"
DC2511NI0043,Count,PERSONS,"Aged 16 to 24: No qualifications, Females, Protestant and other Christian (including Christian related)"
DC2511NI0044,Count,PERSONS,"Aged 16 to 24: No qualifications, Females, Other religions "
DC2511NI0045,Count,PERSONS,"Aged 16 to 24: No qualifications, Females, None"
