DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2210NI","NATIONAL IDENTITY (CLASSIFICATION 1) BY KNOWLEDGE OF ULSTER-SCOTS","All usual residents aged 3 and over","1.'EU' is the European Union and is as defined on Census day (27 March 2011).; 2. An ability to speak, read or write Ulster-Scots does not imply an ability to understand Ulster-Scots unless stated. Persons in these categories may or may not have the ability to understand Ulster-Scots.; "
