ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC4101NI0001,Count,HOUSEHOLDS,"All categories: Tenure, All categories: Household composition"
DC4101NI0002,Count,HOUSEHOLDS,"All categories: Tenure, One person households: Total"
DC4101NI0003,Count,HOUSEHOLDS,"All categories: Tenure, One person households: Aged 65 and over"
DC4101NI0004,Count,HOUSEHOLDS,"All categories: Tenure, One person households: Other"
DC4101NI0005,Count,HOUSEHOLDS,"All categories: Tenure, One family and no other people: Total "
DC4101NI0006,Count,HOUSEHOLDS,"All categories: Tenure, One family and no other people: All aged 65 and over"
DC4101NI0007,Count,HOUSEHOLDS,"All categories: Tenure, One family and no other people: Couple family households: No children"
DC4101NI0008,Count,HOUSEHOLDS,"All categories: Tenure, One family and no other people: Couple family households: With dependent children"
DC4101NI0009,Count,HOUSEHOLDS,"All categories: Tenure, One family and no other people: Couple family households: All children non-dependent"
DC4101NI0010,Count,HOUSEHOLDS,"All categories: Tenure, One family and no other people: Lone parent family households: With dependent children"
DC4101NI0011,Count,HOUSEHOLDS,"All categories: Tenure, One family and no other people: Lone parent family households: All children non-dependent"
DC4101NI0012,Count,HOUSEHOLDS,"All categories: Tenure, Other household types: Total  "
DC4101NI0013,Count,HOUSEHOLDS,"All categories: Tenure, Other household types: With dependent children"
DC4101NI0014,Count,HOUSEHOLDS,"All categories: Tenure, Other household types: All full-time students"
DC4101NI0015,Count,HOUSEHOLDS,"All categories: Tenure, Other household types: All aged 65 and over"
DC4101NI0016,Count,HOUSEHOLDS,"All categories: Tenure, Other household types: Other"
DC4101NI0017,Count,HOUSEHOLDS,"Owner occupied, All categories: Household composition"
DC4101NI0018,Count,HOUSEHOLDS,"Owner occupied, One person households: Total"
DC4101NI0019,Count,HOUSEHOLDS,"Owner occupied, One person households: Aged 65 and over"
DC4101NI0020,Count,HOUSEHOLDS,"Owner occupied, One person households: Other"
DC4101NI0021,Count,HOUSEHOLDS,"Owner occupied, One family and no other people: Total "
DC4101NI0022,Count,HOUSEHOLDS,"Owner occupied, One family and no other people: All aged 65 and over"
DC4101NI0023,Count,HOUSEHOLDS,"Owner occupied, One family and no other people: Couple family households: No children"
DC4101NI0024,Count,HOUSEHOLDS,"Owner occupied, One family and no other people: Couple family households: With dependent children"
DC4101NI0025,Count,HOUSEHOLDS,"Owner occupied, One family and no other people: Couple family households: All children non-dependent"
DC4101NI0026,Count,HOUSEHOLDS,"Owner occupied, One family and no other people: Lone parent family households: With dependent children"
DC4101NI0027,Count,HOUSEHOLDS,"Owner occupied, One family and no other people: Lone parent family households: All children non-dependent"
DC4101NI0028,Count,HOUSEHOLDS,"Owner occupied, Other household types: Total  "
DC4101NI0029,Count,HOUSEHOLDS,"Owner occupied, Other household types: With dependent children"
DC4101NI0030,Count,HOUSEHOLDS,"Owner occupied, Other household types: All full-time students"
DC4101NI0031,Count,HOUSEHOLDS,"Owner occupied, Other household types: All aged 65 and over"
DC4101NI0032,Count,HOUSEHOLDS,"Owner occupied, Other household types: Other"
DC4101NI0033,Count,HOUSEHOLDS,"Shared ownership, All categories: Household composition"
DC4101NI0034,Count,HOUSEHOLDS,"Shared ownership, One person households: Total"
