DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC3603NI","GENERAL HEALTH BY NS-SEC BY AGE BY SEX","All usual residents aged 16 to 74","1. General health refers to health over the 12 months prior to Census day (27 March 2011).; 2. For 'Long-term unemployed' year last worked is 2009 or earlier.; 3. In the NS-SeC classification, all full-time students are recorded in the 'Full-time students' category regardless of whether they are economically active or not. ; 4. 'Age' is age at last birthday.; "
