DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2305NI","PROFICIENCY IN ENGLISH BY GENERAL HEALTH BY LONG-TERM HEALTH PROBLEM OR DISABILITY BY AGE BY SEX","All usual residents aged 3 and over","1. 'Age' is age at last birthday.; 2. General health refers to health over the 12 months prior to Census day (27 March  2011).; 3. 'Day-to-day activities limited' covers any health problem or disability (including problems related to old age) which has lasted or is expected to last at least 12 months."
