ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2405NI0001,Count,HOUSEHOLDS,"All categories: Household Size, All categories: Ethnic Group"
DC2405NI0002,Count,HOUSEHOLDS,"All categories: Household Size, White: Total"
DC2405NI0003,Count,HOUSEHOLDS,"All categories: Household Size, White: White"
DC2405NI0004,Count,HOUSEHOLDS,"All categories: Household Size, White: Irish Traveller"
DC2405NI0005,Count,HOUSEHOLDS,"All categories: Household Size, Asian: Total"
DC2405NI0006,Count,HOUSEHOLDS,"All categories: Household Size, Asian: Chinese"
DC2405NI0007,Count,HOUSEHOLDS,"All categories: Household Size, Asian: Indian"
DC2405NI0008,Count,HOUSEHOLDS,"All categories: Household Size, Asian: Pakistani"
DC2405NI0009,Count,HOUSEHOLDS,"All categories: Household Size, Asian: Bangladeshi"
DC2405NI0010,Count,HOUSEHOLDS,"All categories: Household Size, Asian: Other Asian"
DC2405NI0011,Count,HOUSEHOLDS,"All categories: Household Size, Black: Total"
DC2405NI0012,Count,HOUSEHOLDS,"All categories: Household Size, Black: Caribbean"
DC2405NI0013,Count,HOUSEHOLDS,"All categories: Household Size, Black: African"
DC2405NI0014,Count,HOUSEHOLDS,"All categories: Household Size, Black: Other"
DC2405NI0015,Count,HOUSEHOLDS,"All categories: Household Size, Mixed"
DC2405NI0016,Count,HOUSEHOLDS,"All categories: Household Size, Other"
DC2405NI0017,Count,HOUSEHOLDS,"1 person in household, All categories: Ethnic Group"
DC2405NI0018,Count,HOUSEHOLDS,"1 person in household, White: Total"
DC2405NI0019,Count,HOUSEHOLDS,"1 person in household, White: White"
DC2405NI0020,Count,HOUSEHOLDS,"1 person in household, White: Irish Traveller"
DC2405NI0021,Count,HOUSEHOLDS,"1 person in household, Asian: Total"
DC2405NI0022,Count,HOUSEHOLDS,"1 person in household, Asian: Chinese"
DC2405NI0023,Count,HOUSEHOLDS,"1 person in household, Asian: Indian"
DC2405NI0024,Count,HOUSEHOLDS,"1 person in household, Asian: Pakistani"
DC2405NI0025,Count,HOUSEHOLDS,"1 person in household, Asian: Bangladeshi"
DC2405NI0026,Count,HOUSEHOLDS,"1 person in household, Asian: Other Asian"
DC2405NI0027,Count,HOUSEHOLDS,"1 person in household, Black: Total"
DC2405NI0028,Count,HOUSEHOLDS,"1 person in household, Black: Caribbean"
DC2405NI0029,Count,HOUSEHOLDS,"1 person in household, Black: African"
DC2405NI0030,Count,HOUSEHOLDS,"1 person in household, Black: Other"
DC2405NI0031,Count,HOUSEHOLDS,"1 person in household, Mixed"
DC2405NI0032,Count,HOUSEHOLDS,"1 person in household, Other"
DC2405NI0033,Count,HOUSEHOLDS,"2 people in household, All categories: Ethnic Group"
DC2405NI0034,Count,HOUSEHOLDS,"2 people in household, White: Total"
DC2405NI0035,Count,HOUSEHOLDS,"2 people in household, White: White"
DC2405NI0036,Count,HOUSEHOLDS,"2 people in household, White: Irish Traveller"
DC2405NI0037,Count,HOUSEHOLDS,"2 people in household, Asian: Total"
DC2405NI0038,Count,HOUSEHOLDS,"2 people in household, Asian: Chinese"
DC2405NI0039,Count,HOUSEHOLDS,"2 people in household, Asian: Indian"
