DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC3604NI","ECONOMIC ACTIVITY BY HOURS WORKED BY LONG-TERM HEALTH PROBLEM OR DISABILITY BY SEX","All usual residents aged 16 to 74","1. 'Part-time' is defined as working 30 hours or less per week. 'Full-time' is defined as working 31 or more hours per week.; 2. 'Unemployed' excludes full-time students.; 3. 'Day-to-day activities limited' covers any health problem or disability (including problems related to old age) which has lasted or is expected to last at least 12 months."
