DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC6106NI","INDUSTRY BY AGE BY SEX","All usual residents aged 16 to 74 in employment","1. The industry categorisation is based on the UK Standard Industrial Classifications of Economic Activities 2007 (SIC2007).; 2. 'In employment' includes economically active full-time students in employment.; 3. 'Age' is age at last birthday."
